Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300029065.a:Ga0169207_1008_1	-	GH28(39-405)	GH28_e11	GH28	N	3
3300029065.a:Ga0169207_1008_135	-	GT51(88-273)	GT51_e170	GT51	N	3
3300029065.a:Ga0169207_1008_145	3.2.1.86:16	GH4(6-180)	GH4_e24	GH4	N	3
3300029065.a:Ga0169207_1008_146	3.2.1.86:49|3.2.1.21:4|3.2.1.37:1	GH1(3-471)	GH1_e85	GH1	N	3
3300029065.a:Ga0169207_1008_18	-	CE12(3-211)	CE12_e1	CE12	N	3
3300029065.a:Ga0169207_1008_22	2.4.1.129:2	GT51(88-263)	GT51_e50	GT51	N	3
3300029065.a:Ga0169207_1008_25	3.2.1.-:1	GH38(4-272)	GH38_e12	GH38	N	3
3300029065.a:Ga0169207_1008_26	3.2.1.-:2	GH125(26-420)	GH125_e0	GH125	N	3
3300029065.a:Ga0169207_1008_28	3.2.1.113:2	GH92(205-696)	GH92_e17	GH92	N	3
3300029065.a:Ga0169207_1008_3	-|-	GH43_11(6-295)+CBM91(326-518)	GH43_e69+CBM91_e24	GH43_11	N	3
3300029065.a:Ga0169207_1008_5	-	CE8(15-300)	CE8_e41	CE8	N	3
3300029065.a:Ga0169207_1008_6	-	CE19(51-299)	-	-	N	1
3300029065.a:Ga0169207_1008_7	3.2.1.67:1	GH28(26-367)	GH28_e10	GH28	N	3
3300029065.a:Ga0169207_1008_72	-	CE4(94-199)	CE4_e62	CE4	Y(1-28)	3
3300029065.a:Ga0169207_1008_8	-	GH105(23-365)	GH105_e56	GH105	N	3
3300029065.a:Ga0169207_1015_21	-	GH73(66-200)	GH73_e57	GH73	Y(1-25)	3
3300029065.a:Ga0169207_1015_6	3.2.1.31:89	GH2(8-592)	GH2_e29	GH2	N	3
3300029065.a:Ga0169207_1015_7	-	GH3(81-315)	GH3_e106	GH3	N	3
3300029065.a:Ga0169207_1015_94	3.2.1.23:11	GH2(21-625)	GH2_e13	GH2	N	3
3300029065.a:Ga0169207_1015_95	3.2.1.22:25	GH36(21-723)	GH36_e0	GH36	N	3
3300029065.a:Ga0169207_1016_112	2.4.1.8:9	GH65(324-692)	GH65_e0	GH65	N	3
3300029065.a:Ga0169207_1016_17	-|-	GH78(321-833)	CBM67_e27+GH78_e69	GH78	N	3
3300029065.a:Ga0169207_1016_35	-	GH1(3-461)	GH1_e42	GH1	N	3
3300029065.a:Ga0169207_1016_76	5.4.99.11:5|3.2.1.20:4|3.2.1.10:1|3.2.1.-:1|3.2.1.70:1	GH13_31(28-362)	GH13_e122	GH13_31	N	3
3300029065.a:Ga0169207_1016_8	3.2.1.86:49|3.2.1.21:4|3.2.1.37:1	GH1(4-484)	GH1_e85	GH1	N	3
3300029065.a:Ga0169207_1016_93	-	GT2(50-221)	GT2	GT2	N	3
3300029065.a:Ga0169207_1017_85	3.2.1.89:1|-	GH53(35-390)+CBM61(398-540)	GH53_e15+CBM61_e9	CBM61+GH53	Y(1-32)	3
3300029065.a:Ga0169207_1017_88	3.2.1.85:20	GH1(3-463)	GH1_e65	GH1	N	3
