Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300029427.a:Ga0243889_1000001_166	-	GT2(5-154)	GT2	-	N	2
3300029427.a:Ga0243889_1000001_170	3.2.1.86:12|3.2.1.38:3|3.2.1.85:3|3.2.1.21:1|3.2.1.-:1	GH1(7-479)	GH1_e115	GH1	N	3
3300029427.a:Ga0243889_1000001_201	-	GH25(127-310)	GH25_e146	GH25	N	3
3300029427.a:Ga0243889_1000001_266	3.2.1.26:1	GH32(25-334)	GH32_e71	GH32	N	3
3300029427.a:Ga0243889_1000001_302	3.2.1.4:1|3.2.1.-:1|3.2.1.73:1|3.2.1.4:5|3.2.1.-:1|3.2.1.73:1	CBM4(72-195)+GH9(324-754)	CBM4_e22+GH9_e25	CBM4+GH9	Y(1-23)	3
3300029427.a:Ga0243889_1000001_410	3.2.1.78:2|3.2.1.78:2|3.2.1.78:2|3.2.1.78:2|3.2.1.78:2|3.2.1.78:2	CBM27(559-709)+GH26(743-1080)+CBM23(1250-1411)	CBM23_e2+CBM23_e2+CBM23_e2+CBM27_e0+GH26_e75+CBM23_e2	CBM23+CBM27+GH26	Y(1-34)	3
3300029427.a:Ga0243889_1000001_509	-	GT2(5-151)	GT2	GT2	N	3
3300029427.a:Ga0243889_1000001_519	3.2.1.22:25	GH36(11-712)	GH36_e0	GH36	N	3
3300029427.a:Ga0243889_1000001_530	2.4.1.1:158	GT35(96-806)	GT35_e0	GT35	N	3
3300029427.a:Ga0243889_1000001_531	3.2.1.4:3|3.2.1.-:1	GH5_2(59-307)	GH5_e273	GH5_2	Y(1-35)	3
3300029427.a:Ga0243889_1000001_535	2.4.1.20:14|2.4.1.49:1	GH94(2-824)	GH94_e12	GH94	N	3
3300029427.a:Ga0243889_1000001_557	2.4.1.25:21	GH77(19-501)	GH77_e26	GH77	N	3
3300029427.a:Ga0243889_1000001_70	-	CE4(91-204)	CE4_e150	-	N	2
3300029427.a:Ga0243889_1000004_248	-|-|-|-	GH16_3(304-543)+CBM4(569-700)+CBM4(872-1015)+CBM4(1052-1169)	GH16_e336+CBM4_e27+CBM4_e27+CBM4_e27	CBM4+GH16_3	Y(1-28)	3
3300029427.a:Ga0243889_1000004_307	-	GT2(58-230)	GT2	GT2	N	3
