Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300014533.a:Ga0169889_100023_56	3.2.1.86:49|3.2.1.21:4|3.2.1.37:1	GH1(2-470)	GH1_e85	GH1	N	3
3300014533.a:Ga0169889_100024_107	3.2.1.122:13	GH4(6-183)	GH4_e4	GH4	N	3
3300014533.a:Ga0169889_100024_131	-	GH43_24(22-267)	GH43_e29	GH43_24	N	3
3300014533.a:Ga0169889_100024_152	-	GT51(50-221)	GT51_e8	GT51	N	3
3300014533.a:Ga0169889_100024_155	-	CE9(6-365)	CE9_e9	CE9	N	3
3300014533.a:Ga0169889_100024_16	-	GH109(1-135)	-	-	N	1
3300014533.a:Ga0169889_100024_25	3.2.1.86:49|3.2.1.21:4|3.2.1.37:1	GH1(6-478)	GH1_e85	GH1	N	3
3300014533.a:Ga0169889_100024_27	3.2.1.21:5|3.2.1.-:1|3.2.1.23:1	GH1(1-476)	GH1_e87	GH1	N	3
3300014533.a:Ga0169889_100024_49	-	GH170(3-354)	GH170_e12	GH170	N	3
3300014533.a:Ga0169889_100025_138	-	GT51(264-458)	GT51_e83	GT51	N	3
3300014533.a:Ga0169889_100025_140	-	GT51(73-270)	GT51_e83	GT51	N	3
3300014533.a:Ga0169889_100025_38	3.2.1.86:49|3.2.1.21:4|3.2.1.37:1	GH1(5-486)	GH1_e85	GH1	N	3
3300014533.a:Ga0169889_100032_113	-	CE9(6-375)	CE9_e11	CE9	N	3
3300014533.a:Ga0169889_100032_49	3.2.1.86:10|3.2.1.85:2|3.2.1.21:1	GH1(3-456)	GH1_e13	GH1	N	3
3300014533.a:Ga0169889_100032_51	-	GH38(3-254)	GH38_e15	GH38	N	3
3300014533.a:Ga0169889_100049_26	-	GH25(113-303)	GH25_e67	GH25	Y(1-21)	3
3300014533.a:Ga0169889_100049_46	-|2.4.1.18:14	CBM48(21-104)+GH13_9(172-459)	CBM48_e87+GH13_e200	CBM48+GH13_9	N	3
3300014533.a:Ga0169889_100049_53	-	GT2(8-168)	GT2	GT2	N	3
3300014533.a:Ga0169889_100049_54	-	GT2(36-202)	GT2	GT2	N	3
3300014533.a:Ga0169889_100049_62	-	GT2(4-145)	GT2	GT2	N	3
