CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	STP	3300029730.a:Ga0245159_100031	3300029730.a:Ga0245159_100031_104	139251	140096	-	PfkB
CGC1	TC	3300029730.a:Ga0245159_100031	3300029730.a:Ga0245159_100031_105	140521	141477	+	2.A.19.5.2
CGC1	null	3300029730.a:Ga0245159_100031	3300029730.a:Ga0245159_100031_106	141425	141568	-	null
CGC1	TC	3300029730.a:Ga0245159_100031	3300029730.a:Ga0245159_100031_107	142210	143325	+	9.B.146.1.4
CGC1	null	3300029730.a:Ga0245159_100031	3300029730.a:Ga0245159_100031_108	143327	144154	+	null
CGC1	TC	3300029730.a:Ga0245159_100031	3300029730.a:Ga0245159_100031_109	144164	146569	+	8.A.3.3.4
CGC1	null	3300029730.a:Ga0245159_100031	3300029730.a:Ga0245159_100031_110	146818	148371	+	null
CGC1	CAZyme	3300029730.a:Ga0245159_100031	3300029730.a:Ga0245159_100031_111	148356	149210	+	GT32
CGC1	null	3300029730.a:Ga0245159_100031	3300029730.a:Ga0245159_100031_112	149189	149887	+	null
CGC1	CAZyme	3300029730.a:Ga0245159_100031	3300029730.a:Ga0245159_100031_113	149907	151058	+	GT4
CGC1	null	3300029730.a:Ga0245159_100031	3300029730.a:Ga0245159_100031_114	151055	152173	+	null
CGC1	CAZyme	3300029730.a:Ga0245159_100031	3300029730.a:Ga0245159_100031_115	152173	153300	+	GT4| GT4
CGC1	null	3300029730.a:Ga0245159_100031	3300029730.a:Ga0245159_100031_116	153303	154589	+	null
CGC1	CAZyme	3300029730.a:Ga0245159_100031	3300029730.a:Ga0245159_100031_117	154594	155493	+	 GT2|GT2
CGC1	null	3300029730.a:Ga0245159_100031	3300029730.a:Ga0245159_100031_118	155496	156380	+	null
CGC1	STP	3300029730.a:Ga0245159_100031	3300029730.a:Ga0245159_100031_119	156386	157699	+	Pyr_redox
CGC1	CAZyme	3300029730.a:Ga0245159_100031	3300029730.a:Ga0245159_100031_120	157700	158851	+	GT4| GT4
CGC1	CAZyme	3300029730.a:Ga0245159_100031	3300029730.a:Ga0245159_100031_121	159288	160049	+	GT26| GT26
CGC1	null	3300029730.a:Ga0245159_100031	3300029730.a:Ga0245159_100031_122	160254	161342	+	null
CGC1	null	3300029730.a:Ga0245159_100031	3300029730.a:Ga0245159_100031_123	161356	162444	+	null
CGC1	CAZyme	3300029730.a:Ga0245159_100031	3300029730.a:Ga0245159_100031_124	162594	163694	-	 CE2|CE2
CGC1	null	3300029730.a:Ga0245159_100031	3300029730.a:Ga0245159_100031_125	163859	164587	-	null
CGC1	null	3300029730.a:Ga0245159_100031	3300029730.a:Ga0245159_100031_126	164623	165819	-	null
CGC1	STP	3300029730.a:Ga0245159_100031	3300029730.a:Ga0245159_100031_127	165844	166371	-	Sigma70_r2+Sigma70_r4_2
CGC1	null	3300029730.a:Ga0245159_100031	3300029730.a:Ga0245159_100031_128	166519	167763	-	null
CGC1	null	3300029730.a:Ga0245159_100031	3300029730.a:Ga0245159_100031_129	167788	169056	-	null
CGC1	TF	3300029730.a:Ga0245159_100031	3300029730.a:Ga0245159_100031_130	169088	169558	-	FUR
