dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT2	GT2:125	-	-	175	3300029816.a:Ga0244888_100080_122	321	1e-51	1	165	7	168	0.9371428571428572	0.9371428571428572
GT2	GT2:8|GT14:1	-	-	164	3300029816.a:Ga0244888_100080_124	310	1.1e-71	1	163	9	172	0.9878048780487805	0.9878048780487805
GH23_e251	GH23:8	-	-	108	3300029816.a:Ga0244888_100080_137	259	2.2e-58	1	108	64	171	0.9907407407407407	0.9907407407407407
AA4_e1	AA4:19	-	-	525	3300029816.a:Ga0244888_100080_21	465	3.5e-20	12	258	9	245	0.4685714285714286	0.4685714285714286
GT2	GT2:49	-	-	322	3300029816.a:Ga0244888_100093_119	812	4.1e-173	1	322	258	586	0.9968944099378882	0.9968944099378882
GT51_e3	GT51:342	-	-	173	3300029816.a:Ga0244888_100093_40	265	2.2e-66	10	172	80	242	0.9364161849710982	0.9364161849710982
AA4_e1	AA4:19	-	-	525	3300029816.a:Ga0244888_100093_42	467	6e-23	11	242	9	231	0.44	0.44
AA4_e1	AA4:19	-	-	525	3300029816.a:Ga0244888_100093_85	468	1.9e-26	10	291	7	276	0.5352380952380953	0.5352380952380953
CE4_e74	CE4:6	-	-	120	3300029816.a:Ga0244888_100155_47	293	1.9e-72	2	120	92	210	0.9833333333333333	0.9833333333333333
GT83_e95	GT83:17	-	-	447	3300029816.a:Ga0244888_100155_62	520	1.9e-173	3	447	12	456	0.9932885906040269	0.9932885906040269
GT83_e69	GT83:43	-	-	427	3300029816.a:Ga0244888_100155_63	537	2.3e-151	2	426	6	457	0.9929742388758782	0.9929742388758782
GT9_e90	GT9:25	-	-	231	3300029816.a:Ga0244888_100191_61	344	1.7e-102	1	227	75	302	0.9783549783549783	0.9783549783549783
GT2	GT2:31	-	-	161	3300029816.a:Ga0244888_100191_75	309	1e-76	1	161	3	163	0.9937888198757764	0.9937888198757764
CBM48_e87	CBM48:176|GH13:167|GH13_9:3	-	glycogen	81	3300029816.a:Ga0244888_100221_38	637	4.5e-24	8	77	38	110	0.8518518518518519	0.8518518518518519
