#                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name                      accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- -----            -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GT4_e1519.hmm|GT4:6  -            131 3300007039.a:Ga0103962_100239_7 -            468      0.02   15.3   0.0   1   1   3.1e-06     0.039   14.4   0.0    34    65    80   111    56   129 0.76 -
GT4_e376.hmm|GT4:6   -             92 3300007039.a:Ga0103962_100239_7 -            468     0.099   13.8   0.0   1   2   0.00032         4    8.6   0.0    16    50    81   115    75   138 0.88 -
GT4_e376.hmm|GT4:6   -             92 3300007039.a:Ga0103962_100239_7 -            468     0.099   13.8   0.0   2   2      0.03   3.8e+02    2.3   0.0    25    61   301   337   285   360 0.84 -
GH39_e15.hmm|GH39:28|CBM9:1 -            275 3300007039.a:Ga0103962_100686_3 -            567     0.032   14.0   0.0   1   1   2.5e-06     0.064   13.0   0.0    13    68   277   333   268   348 0.83 -
GH16_e212.hmm|GH16:6 -            201 3300007039.a:Ga0103962_100686_5 -            408     0.052   13.3   0.0   1   1   2.9e-06     0.075   12.8   0.0    95   145   127   177    80   209 0.81 -
GT2_e220.hmm|GT2:10  -            150 3300007039.a:Ga0103962_100014_9 -            257    0.0084   16.8   0.1   1   1   2.4e-06     0.012   16.3   0.1    18   135   101   225    93   241 0.73 -
GT41_e4.hmm|GT41:41  -            569 3300007039.a:Ga0103962_100014_9 -            257     0.029   13.4   0.0   1   2   1.7e-05     0.088   11.8   0.0   436   502    67   133    54   161 0.94 -
GT41_e4.hmm|GT41:41  -            569 3300007039.a:Ga0103962_100014_9 -            257     0.029   13.4   0.0   2   2      0.15   7.5e+02   -1.2   0.0    31    70   197   236   179   252 0.70 -
GH5_e290.hmm|GH5:60  -            327 3300007039.a:Ga0103962_100014_9 -            257      0.14   11.7   0.0   1   2      0.13   6.5e+02   -0.3   0.0    46    79   122   157   111   163 0.80 -
GH5_e290.hmm|GH5:60  -            327 3300007039.a:Ga0103962_100014_9 -            257      0.14   11.7   0.0   2   2   8.1e-05      0.41   10.2   0.1    21    68   157   205   147   232 0.77 -
GT2_e3163.hmm|GT2:10 -            171 3300007039.a:Ga0103962_100014_9 -            257      0.15   12.4   0.1   1   1   4.5e-05      0.23   11.7   0.1    63   137   144   224   100   238 0.74 -
GT2_e2742.hmm|GT2:6  -            208 3300007039.a:Ga0103962_100014_9 -            257      0.16   11.9   0.1   1   1   4.8e-05      0.25   11.3   0.1    19   105   100   186    85   215 0.81 -
