CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	TC	3300007272.a:Ga0104871_100099	3300007272.a:Ga0104871_100099_35	35747	37072	+	2.A.3.2.1
CGC1	TC	3300007272.a:Ga0104871_100099	3300007272.a:Ga0104871_100099_36	37400	39337	+	2.A.67.4.2
CGC1	null	3300007272.a:Ga0104871_100099	3300007272.a:Ga0104871_100099_37	39421	39852	-	null
CGC1	STP	3300007272.a:Ga0104871_100099	3300007272.a:Ga0104871_100099_38	40339	41625	+	Aminotran_1_2
CGC1	null	3300007272.a:Ga0104871_100099	3300007272.a:Ga0104871_100099_39	41645	42571	+	null
CGC1	CAZyme	3300007272.a:Ga0104871_100099	3300007272.a:Ga0104871_100099_40	42621	44018	-	AA4
CGC1	null	3300007272.a:Ga0104871_100099	3300007272.a:Ga0104871_100099_41	44070	44237	-	null
CGC1	TF	3300007272.a:Ga0104871_100099	3300007272.a:Ga0104871_100099_42	44249	44977	-	GntR
CGC1	null	3300007272.a:Ga0104871_100099	3300007272.a:Ga0104871_100099_43	44970	45845	-	null
CGC1	TC	3300007272.a:Ga0104871_100099	3300007272.a:Ga0104871_100099_44	46023	46958	+	2.A.115.1.1
CGC1	null	3300007272.a:Ga0104871_100099	3300007272.a:Ga0104871_100099_45	47298	47642	-	null
CGC1	STP	3300007272.a:Ga0104871_100099	3300007272.a:Ga0104871_100099_46	47639	48961	-	B12-binding
CGC1	STP	3300007272.a:Ga0104871_100021	3300007272.a:Ga0104871_100021_159	169324	170565	-	Aminotran_1_2
CGC1	TC	3300007272.a:Ga0104871_100021	3300007272.a:Ga0104871_100021_160	170712	171929	-	3.A.1.122.2
CGC1	TC	3300007272.a:Ga0104871_100021	3300007272.a:Ga0104871_100021_161	171919	172626	-	3.A.1.122.2
CGC1	null	3300007272.a:Ga0104871_100021	3300007272.a:Ga0104871_100021_162	172636	173736	-	null
CGC1	TC	3300007272.a:Ga0104871_100021	3300007272.a:Ga0104871_100021_163	173947	175131	+	2.A.39.1.3
CGC1	CAZyme	3300007272.a:Ga0104871_100021	3300007272.a:Ga0104871_100021_164	175189	177291	-	GT51| GT51
CGC1	TC	3300007272.a:Ga0104871_100021	3300007272.a:Ga0104871_100021_165	177581	179950	+	8.A.7.1.1
CGC1	TF	3300007272.a:Ga0104871_100021	3300007272.a:Ga0104871_100021_166	180043	180687	+	HTH_11
CGC1	STP	3300007272.a:Ga0104871_100039	3300007272.a:Ga0104871_100039_27	30172	30540	-	Glyoxalase
CGC1	null	3300007272.a:Ga0104871_100039	3300007272.a:Ga0104871_100039_28	30574	33618	-	null
CGC1	null	3300007272.a:Ga0104871_100039	3300007272.a:Ga0104871_100039_29	33615	34763	-	null
CGC1	TF	3300007272.a:Ga0104871_100039	3300007272.a:Ga0104871_100039_30	34828	35238	-	FUR
CGC1	TC	3300007272.a:Ga0104871_100039	3300007272.a:Ga0104871_100039_31	35756	36469	-	2.A.109.1.5
CGC1	CAZyme	3300007272.a:Ga0104871_100039	3300007272.a:Ga0104871_100039_32	36637	38055	-	AA4
CGC1	null	3300007272.a:Ga0104871_100039	3300007272.a:Ga0104871_100039_33	38483	39283	-	null
CGC1	STP	3300007272.a:Ga0104871_100039	3300007272.a:Ga0104871_100039_34	39354	40610	-	Aminotran_1_2
CGC1	null	3300007272.a:Ga0104871_100039	3300007272.a:Ga0104871_100039_35	40708	40809	-	null
CGC1	STP	3300007272.a:Ga0104871_100039	3300007272.a:Ga0104871_100039_36	40978	41937	+	SBP_bac_3
CGC1	TC	3300007272.a:Ga0104871_100039	3300007272.a:Ga0104871_100039_37	41912	42628	+	3.A.1.6.1
CGC1	null	3300007272.a:Ga0104871_100039	3300007272.a:Ga0104871_100039_38	42573	43370	+	null
CGC1	null	3300007272.a:Ga0104871_100039	3300007272.a:Ga0104871_100039_39	43527	43682	-	null
CGC1	TC	3300007272.a:Ga0104871_100039	3300007272.a:Ga0104871_100039_40	43836	44999	+	2.A.1.2.20
CGC1	STP	3300007272.a:Ga0104871_100039	3300007272.a:Ga0104871_100039_41	45186	46376	-	Aminotran_1_2
CGC1	null	3300007272.a:Ga0104871_100039	3300007272.a:Ga0104871_100039_42	46433	46849	-	null
CGC1	TC	3300007272.a:Ga0104871_100039	3300007272.a:Ga0104871_100039_43	47065	49152	-	3.A.3.32.4
