Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300011634.a:Ga0121034_100007_132	-	GT28(194-353)	GT28_e43	GT28	N	3
3300011634.a:Ga0121034_100007_160	-	GT51(79-253)	GT51_e181	GT51	N	3
3300011634.a:Ga0121034_100007_176	-	GT9(70-304)	GT9_e65	GT9	N	3
3300011634.a:Ga0121034_100007_177	-	GT2(3-168)	GT2	GT2	N	3
3300011634.a:Ga0121034_100007_234	-	GT4(198-338)	GT4_e1945	GT4	N	3
3300011634.a:Ga0121034_100007_269	-	GT2(9-172)	GT2	GT2	N	3
3300011634.a:Ga0121034_100007_303	-	CE1(45-230)	-	-	N	1
3300011634.a:Ga0121034_100007_403	-	GT2(5-126)	GT2	-	N	2
3300011634.a:Ga0121034_100007_404	-	GT2(8-162)	GT2	-	N	2
3300011634.a:Ga0121034_100007_405	-	GT2(12-142)	GT2	-	N	2
3300011634.a:Ga0121034_100007_406	-	GT4(208-366)	GT4_e1642	-	N	2
3300011634.a:Ga0121034_100007_407	-	GT2(4-130)	GT2	-	N	2
3300011634.a:Ga0121034_100007_408	-	GT2(4-165)	GT2	GT2	N	3
3300011634.a:Ga0121034_100007_411	-	GT4(187-332)	GT4_e1165	GT4	N	3
3300011634.a:Ga0121034_100007_412	-	GT4(199-321)	GT4_e3553	GT4	N	3
3300011634.a:Ga0121034_100007_414	2.4.1.-:1	GT2(6-82)	GT2	-	N	2
3300011634.a:Ga0121034_100007_415	-	GT2(6-130)	GT2	-	N	2
3300011634.a:Ga0121034_100007_416	-	GT2(4-117)	GT2	-	N	2
3300011634.a:Ga0121034_100007_417	-	GT4(196-347)	GT4_e2685	GT4	N	3
3300011634.a:Ga0121034_100007_442	-	CE3(69-213)	-	-	Y(1-18)	1
3300011634.a:Ga0121034_100007_447	-|-	GH13_10(388-549)	CBM48_e54+GH13_e156	CBM48+GH13	Y(1-19)	3
3300011634.a:Ga0121034_100007_451	3.2.1.1:2	GH13_5(30-370)	GH13_e245	GH13_5	N	3
3300011634.a:Ga0121034_100007_90	-	GT2(5-167)	GT2	GT2	N	3
3300011634.a:Ga0121034_100010_101	-	CE1(126-342)	CE1_e22	-	N	2
3300011634.a:Ga0121034_100010_103	3.2.1.28:18	GH37(22-492)	GH37_e6	GH37	N	3
3300011634.a:Ga0121034_100010_125	-	GH25(70-246)	GH25_e5	GH25	N	3
3300011634.a:Ga0121034_100010_140	-	GT5(5-182)	GT5_e28	GT5	N	3
3300011634.a:Ga0121034_100010_188	-	GH28(73-474)	GH28_e101	GH28	Y(1-19)	3
3300011634.a:Ga0121034_100010_235	3.2.1.-:8|3.2.1.113:1|3.2.1.114:1|3.2.1.24:1	GH92(267-763)	GH92_e0	GH92	Y(1-22)	3
3300011634.a:Ga0121034_100010_276	-	GT4(194-345)	GT4_e2566	GT4	N	3
3300011634.a:Ga0121034_100010_277	-	GH3(100-326)	GH3_e104	GH3	Y(1-21)	3
3300011634.a:Ga0121034_100010_30	3.2.1.21:20|3.2.1.-:6	GH3(106-327)	GH3_e1	GH3	Y(1-19)	3
3300011634.a:Ga0121034_100010_304	-	CE1(470-690)	-	-	Y(1-23)	1
3300011634.a:Ga0121034_100010_31	-	CE1(37-164)	-	-	Y(1-20)	1
3300011634.a:Ga0121034_100010_32	3.2.1.71:1|3.2.1.214:1	GH144(7-187)	GH144_e1	GH144	N	3
3300011634.a:Ga0121034_100010_323	-	CE14(6-111)	CE14_e27	CE14	N	3
3300011634.a:Ga0121034_100010_332	2.4.1.305:1	GT2(5-128)	GT2	GT2	N	3
3300011634.a:Ga0121034_100010_334	-	GT30(46-208)	GT30_e55	GT30	N	3
3300011634.a:Ga0121034_100010_348	-	GT2(11-124)	GT2	GT2	N	3
3300011634.a:Ga0121034_100010_350	-	GT2(7-135)	GT2	GT2	N	3
3300011634.a:Ga0121034_100010_351	-	GT2(8-148)	GT2	GT2	N	3
3300011634.a:Ga0121034_100010_354	-	GT2(4-173)	GT2	GT2	N	3
3300011634.a:Ga0121034_100010_392	-	GT19(4-350)	GT19_e2	GT19	N	3
3300011634.a:Ga0121034_100015_115	-	GT4(204-349)	GT4_e3889	GT4	N	3
3300011634.a:Ga0121034_100015_118	-	GT4(207-353)	GT4_e105	GT4	N	3
3300011634.a:Ga0121034_100015_121	-	GT2(8-165)	GT2	GT2	N	3
3300011634.a:Ga0121034_100015_123	-	GT2(6-135)	GT2	GT2	N	3
3300011634.a:Ga0121034_100015_134	-	GT2(6-135)	GT2	GT2	N	3
3300011634.a:Ga0121034_100015_135	-	GT2(5-166)	GT2	-	N	2
3300011634.a:Ga0121034_100015_136	-	GT2(8-159)	GT2	GT2	N	3
3300011634.a:Ga0121034_100015_138	-	GT11(9-254)	GT11_e30	-	N	2
3300011634.a:Ga0121034_100018_122	-	GT2(4-166)	GT2	GT2	N	3
3300011634.a:Ga0121034_100018_132	3.2.1.21:12|3.2.1.-:6	GH3(64-283)	GH3_e10	GH3	Y(1-21)	3
3300011634.a:Ga0121034_100018_148	-	GH16_3(28-256)	GH16_e222	GH16_3	Y(1-20)	3
3300011634.a:Ga0121034_100018_149	3.2.1.75:1	GH30_3(77-486)	GH30_e43	GH30_3	Y(1-27)	3
3300011634.a:Ga0121034_100018_173	-	GT2(5-152)	GT2	GT2	N	3
3300011634.a:Ga0121034_100018_90	3.2.1.80:10|3.2.1.65:10|3.2.1.26:7|3.2.1.153:5|3.2.1.64:3|2.4.1.99:3	GH32(36-352)	GH32_e16	GH32	Y(1-21)	3
3300011634.a:Ga0121034_100018_94	-	GH32(65-336)	GH32_e36	GH32	Y(1-22)	3
3300011634.a:Ga0121034_100022_131	-	GT2(4-147)	GT2	GT2	N	3
3300011634.a:Ga0121034_100022_18	-|-	GH5_46(1-207)+CBM6(324-437)	GH5_e50+CBM6_e60	CBM6+GH5_46	N	3
3300011634.a:Ga0121034_100022_39	-	CE1(440-683)	-	-	N	1
3300011634.a:Ga0121034_100025_20	-|2.4.1.18:14	GH13_9(183-483)	CBM48_e87+GH13_e200	CBM48+GH13_9	N	3
