Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300011634.a:Ga0121034_100150_6	AZI39598.1|GT35	99.1	550	5	0	1	550	1	550	0.0e+00	1145.2
3300011634.a:Ga0121034_100207_7	AZI54801.1|GT51	97.2	215	6	0	1	215	1	215	3.8e-118	427.9
3300011634.a:Ga0121034_100025_2	QBQ55156.1|CBM50	53.4	457	206	4	1	453	248	701	7.4e-124	448.0
3300011634.a:Ga0121034_100025_20	AZI39941.1|CBM48|GH13_9	96.6	648	22	0	1	648	1	648	0.0e+00	1352.0
3300011634.a:Ga0121034_100025_21	AZI55519.1|GT5	94.0	468	28	0	1	468	1	468	2.0e-273	944.9
3300011634.a:Ga0121034_100042_28	AZI40596.1|GT4	93.4	364	24	0	1	364	1	364	4.4e-196	687.6
3300011634.a:Ga0121034_100042_30	UQB70337.1|GT2	68.8	308	95	1	1	308	1	307	1.7e-116	422.9
3300011634.a:Ga0121034_100080_14	CAN65674.1|GH28	41.4	546	288	8	73	612	111	630	1.4e-120	437.6
3300011634.a:Ga0121034_100080_45	AZI54578.1|CBM50|GH73	97.7	354	8	0	1	354	1	354	2.9e-200	701.4
3300011634.a:Ga0121034_100080_49	QYO62262.1|GH13	67.9	346	109	1	1	346	1	344	6.3e-122	441.8
3300011634.a:Ga0121034_100107_19	AXF51455.1|GH23	27.5	1841	1027	49	10	1759	1799	3423	3.5e-161	573.9
3300011634.a:Ga0121034_100018_54	CAD7280782.1|GT2	44.9	790	392	9	143	898	396	1176	5.0e-183	645.6
3300011634.a:Ga0121034_100018_71	CAD7252417.1|GH13	51.5	581	271	7	132	705	342	918	2.6e-150	536.6
3300011634.a:Ga0121034_100018_89	AXP81648.1|GH32	70.6	432	126	1	1	431	7	438	6.1e-176	620.9
3300011634.a:Ga0121034_100018_90	UMQ42191.1|GH32	94.0	517	31	0	1	517	1	517	1.1e-296	1022.3
3300011634.a:Ga0121034_100018_91	AST56160.1|GH35	31.5	841	509	23	220	1013	714	1534	2.6e-108	397.5
3300011634.a:Ga0121034_100018_94	AZI40279.1|GH32	92.2	513	40	0	1	513	1	513	5.5e-285	983.4
3300011634.a:Ga0121034_100018_122	UQB69748.1|GT2	99.1	317	3	0	1	317	1	317	7.1e-182	640.2
3300011634.a:Ga0121034_100018_125	CAD7235639.1|GT2	52.4	548	254	4	3	545	128	673	2.9e-165	585.9
3300011634.a:Ga0121034_100018_132	UQB69738.1|GH3	97.2	752	21	0	1	752	1	752	0.0e+00	1482.2
3300011634.a:Ga0121034_100018_134	CAD7245033.1|GT58	61.8	503	157	5	7	502	1055	1529	2.3e-166	589.3
3300011634.a:Ga0121034_100018_148	AZI55107.1|GH16_3	94.2	259	15	0	1	259	1	259	2.4e-143	511.9
3300011634.a:Ga0121034_100018_149	QIY82886.1|GH30_3	81.3	487	89	1	1	487	1	485	1.4e-232	809.3
3300011634.a:Ga0121034_100018_173	AZI55126.1|GT2	82.5	303	53	0	1	303	1	303	2.3e-145	518.8
3300011634.a:Ga0121034_100018_176	AHC21644.2|GH1	48.8	518	260	4	3	520	8	520	4.3e-139	498.8
3300011634.a:Ga0121034_100045_19	QBQ55156.1|CBM50	51.9	651	303	6	62	703	52	701	8.1e-178	627.9
3300011634.a:Ga0121034_100045_57	URM36664.1|CE4	74.4	320	78	2	1	320	1	316	5.9e-136	487.6
3300011634.a:Ga0121034_100026_1	UQB70268.1|GH97	96.7	718	24	0	1	718	1	718	0.0e+00	1453.3
3300011634.a:Ga0121034_100026_31	AWZ17133.1|GH13_30	32.8	1076	610	21	248	1287	406	1404	7.3e-155	552.7
3300011634.a:Ga0121034_100026_65	AZI40934.1|GT2	93.3	283	19	0	1	283	1	283	6.8e-152	540.4
3300011634.a:Ga0121034_100026_92	CAN80640.1|GT47	46.3	421	223	3	6	424	944	1363	2.7e-104	382.9
3300011634.a:Ga0121034_100026_103	AGL63717.2|GT4	44.8	696	300	10	159	844	107	728	7.9e-151	538.5
3300011634.a:Ga0121034_100041_5	CAE6201338.1|GH1	50.9	641	292	8	6	630	587	1220	4.5e-188	661.8
3300011634.a:Ga0121034_100041_15	AZI39657.1|GH171	94.0	398	24	0	1	398	1	398	1.1e-221	772.7
3300011634.a:Ga0121034_100007_24	AVM55139.1|GH65	56.7	674	291	1	4	676	683	1356	6.1e-231	804.3
3300011634.a:Ga0121034_100007_69	AZI38824.1|GT4	95.3	402	19	0	20	421	1	402	1.2e-224	782.7
3300011634.a:Ga0121034_100007_90	AZI53973.1|GT2	99.6	238	1	0	1	238	1	238	1.4e-134	482.6
3300011634.a:Ga0121034_100007_132	UQB68082.1|GT28	93.7	366	21	1	1	366	1	364	1.5e-191	672.5
3300011634.a:Ga0121034_100007_148	CAE6204650.1|GH28	49.8	606	288	6	2	597	745	1344	4.8e-171	605.1
3300011634.a:Ga0121034_100007_160	AZI38698.1|GT51	98.6	785	11	0	1	785	1	785	0.0e+00	1552.7
3300011634.a:Ga0121034_100007_176	UQB70599.1|GT9	90.8	305	28	0	17	321	1	305	2.7e-165	585.1
3300011634.a:Ga0121034_100007_177	AZI54067.1|GT2	91.0	299	27	0	1	299	23	321	2.9e-153	545.0
3300011634.a:Ga0121034_100007_234	AZI38546.1|GT4	95.2	377	18	0	1	377	1	377	4.9e-206	720.7
