Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300006488.a:Ga0100250_100001_109	-	CE4(58-178)	CE4_e348	CE4	N	3
3300006488.a:Ga0100250_100001_223	-	GH23(113-251)	GH23_e357	GH23	Y(1-30)	3
3300006488.a:Ga0100250_100001_228	-	GT30(45-207)	GT30_e55	GT30	N	3
3300006488.a:Ga0100250_100001_253	-	CE11(3-224)	CE11_e18	CE11	N	3
3300006488.a:Ga0100250_100001_256	-	GH171(49-401)	GH171_e3	GH171	Y(1-20)	3
3300006488.a:Ga0100250_100001_268	-	GT2(10-141)	GT2	GT2	N	3
3300006488.a:Ga0100250_100001_269	-	GT2(5-120)	GT2	GT2	N	3
3300006488.a:Ga0100250_100001_270	-	GT2(7-148)	GT2	GT2	N	3
3300006488.a:Ga0100250_100001_271	-	GT11(6-289)	GT11_e18	GT11	N	3
3300006488.a:Ga0100250_100001_275	-	CE4(33-130)	-	-	N	1
3300006488.a:Ga0100250_100001_276	-	GT2(5-167)	GT2	GT2	N	3
3300006488.a:Ga0100250_100001_280	-|-	GH73(84-211)	GH73_e68+CBM50_e420	CBM50+GH73	Y(1-21)	3
3300006488.a:Ga0100250_100001_320	-	GH3(97-322)	GH3_e104	GH3	Y(1-17)	3
3300006488.a:Ga0100250_100001_362	-	CE19(24-184)	-	-	N	1
3300006488.a:Ga0100250_100001_418	-	GT4(197-342)	GT4_e858	GT4	N	3
3300006488.a:Ga0100250_100001_440	-	GH73(12-161)	GH73_e26	-	N	2
3300006488.a:Ga0100250_100001_583	-	GT2(7-127)	GT2	GT2	N	3
3300006488.a:Ga0100250_100001_584	-	GT2(8-141)	GT2	GT2	N	3
3300006488.a:Ga0100250_100001_587	-	GT2(8-143)	GT2	GT2	N	3
3300006488.a:Ga0100250_100001_647	-	GT2(14-183)	GT2	GT2	N	3
3300006488.a:Ga0100250_100001_7	-|3.2.1.80:10|3.2.1.65:10|3.2.1.26:7|3.2.1.153:5|3.2.1.64:3|2.4.1.99:3	CBM38(28-151)+GH32(276-573)	CBM38_e0+GH32_e16	CBM38+GH32	Y(1-21)	3
3300006488.a:Ga0100250_100001_710	3.2.1.3:2|3.2.1.20:2	GH97(15-701)	GH97_e22	GH97	Y(1-23)	3
3300006488.a:Ga0100250_100001_90	-	GT19(4-353)	GT19_e2	GT19	N	3
3300006488.a:Ga0100250_100015_100	-	GH133(287-638)	GH133_e1	GH133	N	3
3300006488.a:Ga0100250_100015_101	-	GT4(253-400)	GT4_e602	GT4	N	3
3300006488.a:Ga0100250_100015_102	-	GH57(6-321)	GH57_e4	GH57	N	3
3300006488.a:Ga0100250_100015_78	3.2.1.20:2	GH13_38(29-417)	GH13_e113	GH13_38	N	3
3300006488.a:Ga0100250_100015_98	2.4.1.18:166|2.4.1.18:50	GH13_8(213-504)	CBM48_e32+GH13_e20	GH13_8	N	3
3300006488.a:Ga0100250_100016_29	-|2.4.1.1:9	GT3(13-351)+GT35(816-1257)	GT3_e2+GT35_e7	GT3+GT35	N	3
3300006488.a:Ga0100250_100016_43	-	GT4(196-340)	GT4_e2566	GT4	N	3
3300006488.a:Ga0100250_100016_99	-	GH73(15-167)	GH73_e101	-	N	2
3300006488.a:Ga0100250_100018_103	-	GT4(194-346)	GT4_e2524	-	N	2
3300006488.a:Ga0100250_100018_104	-	GT4(183-337)	GT4_e1808	GT4	N	3
3300006488.a:Ga0100250_100020_102	-	GT2(11-146)	GT2	GT2	N	3
3300006488.a:Ga0100250_100020_109	-	GT2(3-179)	GT2	GT2	N	3
3300006488.a:Ga0100250_100020_11	-	GT51(69-247)	GT51_e181	GT51	N	3
3300006488.a:Ga0100250_100020_12	-	GT2(6-169)	GT2	GT2	N	3
3300006488.a:Ga0100250_100020_21	-	GT9(76-297)	GT9_e87	GT9	N	3
3300006488.a:Ga0100250_100023_58	-	GH163(194-434)	GH163_e10	GH163	Y(1-22)	3
3300006488.a:Ga0100250_100023_60	-	GT2(59-224)	GT2	GT2	N	3
3300006488.a:Ga0100250_100026_34	-	GH6(61-328)	GH6_e9	GH6	Y(1-17)	3
3300006488.a:Ga0100250_100026_35	-	CE1(29-188)	-	-	Y(1-17)	1
3300006488.a:Ga0100250_100026_81	-	GT51(84-243)	GT51_e13	GT51	N	3
3300006488.a:Ga0100250_100050_29	-|-	GH23(153-287)	GH23_e731+CBM50_e654	CBM50+GH23	Y(1-21)	3
3300006488.a:Ga0100250_100063_7	-	GT2(60-285)	GT2	GT2	N	3
3300006488.a:Ga0100250_100074_34	-	CE14(6-111)	CE14_e27	CE14	N	3
3300006488.a:Ga0100250_100075_41	3.2.1.21:4	GH3(169-433)	GH3_e198	GH3	Y(1-23)	3
3300006488.a:Ga0100250_100098_21	-	GT5(5-225)	GT5_e28	GT5	N	3
3300006488.a:Ga0100250_100098_4	-	GT2(15-138)	GT2	GT2	N	3
3300006488.a:Ga0100250_100111_6	-	CE1(31-216)	-	-	Y(1-18)	1
3300006488.a:Ga0100250_100111_8	3.2.1.-:1	GH16_3(37-269)	GH16_e321	GH16_3	Y(1-21)	3
3300006488.a:Ga0100250_100139_29	-	GT2(4-166)	GT2	GT2	N	3
3300006488.a:Ga0100250_100154_22	-	GT28(190-346)	GT28_e0	GT28	N	3
3300006488.a:Ga0100250_100202_10	-	GH23(51-176)	GH23_e89	GH23	Y(1-23)	3
3300006488.a:Ga0100250_100260_17	-	CE1(384-630)	-	-	Y(1-19)	1
3300006488.a:Ga0100250_100020_41	-	-	GT4_e2572	GT4	N	2
3300006488.a:Ga0100250_100001_621	-	-	CBM50_e573	CBM50	Y(1-11)	2
3300006488.a:Ga0100250_100033_23	-|-|-|-	-	CBM50_e219+CBM50_e219+CBM50_e219+CBM50_e219	CBM50	Y(1-19)	2
3300006488.a:Ga0100250_100202_11	-	-	-	GT4	N	1
3300006488.a:Ga0100250_100001_214	-	-	-	CBM50	Y(1-13)	1
3300006488.a:Ga0100250_100001_345	-	-	-	GH13	N	1
3300006488.a:Ga0100250_100001_368	-	-	-	GT58	N	1
3300006488.a:Ga0100250_100001_510	-	-	-	GT51	Y(1-19)	1
3300006488.a:Ga0100250_100001_555	-	-	-	GT4	N	1
3300006488.a:Ga0100250_100001_556	-	-	-	GH5_11	N	1
3300006488.a:Ga0100250_100001_608	-	-	-	GH36	N	1
