#                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name                      accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- -----            -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
AA3_e61.hmm|AA3_1:69|AA8:33|CBM1:2      -            526 3300006488.a:Ga0100250_100539_9 -            418    0.0069   15.3   1.4   1   2   1.4e-05     0.087   11.6   0.0     9    50     4    45     1    55 0.88 -
AA3_e61.hmm|AA3_1:69|AA8:33|CBM1:2      -            526 3300006488.a:Ga0100250_100539_9 -            418    0.0069   15.3   1.4   2   2     0.011        72    2.0   0.7   110   124    86   100    76   108 0.82 -
AA3_e37.hmm|AA3_1:57|AA8:29|1.1.99.18:3 -            540 3300006488.a:Ga0100250_100539_9 -            418     0.012   14.7   0.0   1   1   3.8e-06     0.024   13.8   0.0     5    38     3    36     1    42 0.92 -
AA3_e58.hmm|AA3_1:16                    -            531 3300006488.a:Ga0100250_100539_9 -            418     0.034   13.0   0.0   1   1   9.4e-06      0.06   12.2   0.0     4    55     2    53     1   190 0.76 -
GT113_e8.hmm|GT113:9                    -            296 3300006488.a:Ga0100250_100539_9 -            418      0.12   12.0   0.0   1   1     3e-05      0.19   11.3   0.0   145   204   330   391   311   406 0.85 -
GH32_e16.hmm|GH32:1098|CBM66:301|CBM38:114|3.2.1.80:10|3.2.1.65:10|3.2.1.26:7|3.2.1.153:5|3.2.1.64:3|2.4.1.99:3 -            316 3300006488.a:Ga0100250_100001_7 -            738  5.5e-152  506.3   3.5   1   1  5.7e-154  9.7e-152  505.5   3.5     3   312   276   578   274   582 0.97 -
GH32_e44.hmm|GH32:180|CBM38:104|CBM32:2|3.2.1.26:1                                                              -            303 3300006488.a:Ga0100250_100001_7 -            738  3.5e-127  424.4   2.8   1   1  3.6e-129  6.1e-127  423.6   2.8     1   296   277   571   277   577 0.96 -
GH32_e55.hmm|GH32:87                                                                                            -            327 3300006488.a:Ga0100250_100001_7 -            738    2e-113  379.4   6.2   1   1  1.9e-115  3.2e-113  378.7   6.2     1   322   277   571   277   576 0.93 -
GH32_e96.hmm|GH32:25                                                                                            -            304 3300006488.a:Ga0100250_100001_7 -            738  5.9e-110  367.5   4.5   1   2  3.5e-112  5.9e-110  367.5   4.5     1   299   277   573   277   577 0.94 -
GH32_e96.hmm|GH32:25                                                                                            -            304 3300006488.a:Ga0100250_100001_7 -            738  5.9e-110  367.5   4.5   2   2       9.5   1.6e+03   -1.7   0.0    87   132   610   659   605   670 0.74 -
GH32_e112.hmm|GH32:30                                                                                           -            306 3300006488.a:Ga0100250_100001_7 -            738  4.2e-102  342.0   6.1   1   2  6.7e-104  1.1e-101  340.6   4.3     1   296   277   570   277   578 0.94 -
GH32_e112.hmm|GH32:30                                                                                           -            306 3300006488.a:Ga0100250_100001_7 -            738  4.2e-102  342.0   6.1   2   2       2.5   4.2e+02    0.5   0.0   217   267   635   688   625   695 0.71 -
GH32_e8.hmm|GH32:196|3.2.1.65:1                                                                                 -            322 3300006488.a:Ga0100250_100001_7 -            738  1.8e-100  336.4   7.6   1   1  1.6e-102  2.6e-100  335.9   7.6     1   317   277   569   277   574 0.93 -
GH32_e54.hmm|GH32:132|CBM38:4|3.2.1.26:1|3.2.1.64:1|3.2.1.80:1                                                  -            287 3300006488.a:Ga0100250_100001_7 -            738   1.6e-99  333.3   1.4   1   1  1.6e-101   2.8e-99  332.6   1.4     1   279   277   568   277   575 0.91 -
GH32_e68.hmm|GH32:8                                                                                             -            307 3300006488.a:Ga0100250_100001_7 -            738     2e-99  333.2   3.1   1   1    2e-101   3.3e-99  332.5   3.1     1   301   277   569   277   574 0.92 -
GH32_e26.hmm|GH32:25                                                                                            -            314 3300006488.a:Ga0100250_100001_7 -            738   4.1e-97  325.7   6.8   1   1   4.2e-99   7.1e-97  324.9   6.8     1   311   277   567   277   570 0.94 -
GH32_e25.hmm|GH32:15|CBM38:1                                                                                    -            292 3300006488.a:Ga0100250_100001_7 -            738   7.9e-96  321.3   4.5   1   1   4.7e-98     8e-96  321.3   3.2     1   283   277   569   277   576 0.93 -
GH32_e108.hmm|GH32:101|3.2.1.26:5|3.2.1.80:2|2.4.1.-:1                                                          -            300 3300006488.a:Ga0100250_100001_7 -            738     4e-94  315.5   5.7   1   1   3.8e-96   6.4e-94  314.8   5.7     1   298   277   566   277   568 0.92 -
GH32_e32.hmm|GH32:26|CBM38:24                                                                                   -            278 3300006488.a:Ga0100250_100001_7 -            738   4.3e-92  309.0   5.1   1   1   4.8e-94   8.1e-92  308.1   5.1     1   272   277   569   277   574 0.92 -
GH32_e1.hmm|GH32:194|3.2.1.26:14|3.2.1.7:6|3.2.1.153:2|3.2.1.80:1                                               -            307 3300006488.a:Ga0100250_100001_7 -            738   5.6e-92  308.9   6.2   1   1     6e-94     1e-91  308.1   6.2     1   305   277   567   277   569 0.92 -
GH32_e33.hmm|GH32:13                                                                                            -            308 3300006488.a:Ga0100250_100001_7 -            738   2.2e-90  303.6   4.9   1   1   1.9e-92   3.3e-90  303.1   4.9     1   301   277   572   277   579 0.88 -
GH32_e27.hmm|GH32:77|CBM66:76|CBM13:22|3.2.1.65:1                                                               -            312 3300006488.a:Ga0100250_100001_7 -            738   5.4e-85  285.8   3.9   1   1   4.9e-87   8.3e-85  285.2   3.9     1   308   277   575   277   579 0.92 -
GH32_e107.hmm|GH32:11                                                                                           -            308 3300006488.a:Ga0100250_100001_7 -            738   2.1e-84  284.0   3.6   1   1   1.8e-86   3.1e-84  283.4   3.6     1   303   277   569   277   574 0.92 -
