Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300012819.a:Ga0160468_100002_109	-	GT9(142-252)	GT9_e279	GT0	N	3
3300012819.a:Ga0160468_100002_118	-	GT81(9-191)	GT2	GT2	N	3
3300012819.a:Ga0160468_100002_119	-	GT2(10-153)	GT2	GT2	N	3
3300012819.a:Ga0160468_100002_121	-|-	GT2(6-168)	GT2+GT4_e2297	GT2+GT4	N	3
3300012819.a:Ga0160468_100002_124	-	GT4(195-335)	GT4_e915	GT4	N	3
3300012819.a:Ga0160468_100002_135	2.4.99.-:1	GT30(55-219)	GT30_e26	GT30	N	3
3300012819.a:Ga0160468_100002_136	-	GT9(77-286)	GT9_e230	GT9	N	3
3300012819.a:Ga0160468_100002_214	-	AA3(5-585)	-	-	N	1
3300012819.a:Ga0160468_100002_283	-	GH102(166-320)	GH102_e0	GH102	Y(1-29)	3
3300012819.a:Ga0160468_100002_300	-	GH23(540-668)	GH23_e952	GH23	N	3
3300012819.a:Ga0160468_100002_362	-	CE1(27-280)	-	-	N	1
3300012819.a:Ga0160468_100002_379	-	GT2(16-130)	GT2	GT2	N	3
3300012819.a:Ga0160468_100002_380	-	GT4(174-319)	GT4_e304	GT4	N	3
3300012819.a:Ga0160468_100002_580	-	CE4(81-193)	CE4_e85	CE4	N	3
3300012819.a:Ga0160468_100002_763	-	AA3_2(15-541)	AA3_e57	AA3	N	3
3300012819.a:Ga0160468_100007_122	-	GT9(114-254)	GT9_e279	GT9	N	3
3300012819.a:Ga0160468_100007_20	2.4.1.227:11	GT28(188-345)	GT28_e46	GT28	N	3
3300012819.a:Ga0160468_100007_26	3.5.1.108:18	CE11(4-279)	CE11_e22	CE11	N	3
3300012819.a:Ga0160468_100007_339	2.4.1.-:4|2.4.1.-:4	GT104(16-233)	GT104_e0+GT104_e0	-	N	2
3300012819.a:Ga0160468_100007_34	-	GH31(217-654)	GH31_e1	GH31	N	3
3300012819.a:Ga0160468_100008_101	-	CE14(32-151)	-	-	N	1
3300012819.a:Ga0160468_100008_103	-	GT2(158-361)	GT2	-	N	2
3300012819.a:Ga0160468_100008_194	2.4.-.-:2	GT51(82-250)	GT51_e98	GT51	N	3
3300012819.a:Ga0160468_100008_304	-	GH23(81-218)	GH23_e326	CBM50+GH23	Y(1-19)	3
3300012819.a:Ga0160468_100008_307	-	GT2(47-208)	GT2	GT2	N	3
3300012819.a:Ga0160468_100008_332	-	AA4(2-188)	-	-	N	1
3300012819.a:Ga0160468_100008_378	-	GH23(169-271)	GH23_e807	GH23	N	3
3300012819.a:Ga0160468_100008_389	-	GT51(74-227)	GT51_e46	GT51	Y(1-45)	3
3300012819.a:Ga0160468_100008_419	-	GT28(215-358)	GT28_e15	GT28	N	3
3300012819.a:Ga0160468_100008_98	-	GT2(6-103)	GT2	-	N	2
3300012819.a:Ga0160468_100009_272	-	AA6(3-196)	AA6_e2	-	N	2
3300012819.a:Ga0160468_100009_308	-	GT4(203-334)	GT4_e1720	GT4	N	3
3300012819.a:Ga0160468_100009_328	-	AA3_2(6-533)	AA3_e57	AA3_2	N	3
3300012819.a:Ga0160468_100009_354	-	CE14(7-117)	-	-	N	1
3300012819.a:Ga0160468_100025_2	-	AA4(2-217)	AA4_e1	-	N	2
3300012819.a:Ga0160468_100025_237	-	CE1(87-245)	CE1_e19	-	N	2
