Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300011886.a:Ga0122109_101111_6	QBQ55156.1|CBM50	52.1	641	301	5	77	712	62	701	3.6e-181	639.0
3300011886.a:Ga0122109_100058_25	QLL57973.1|GH30_1	97.9	484	10	0	1	484	1	484	1.0e-285	985.7
3300011886.a:Ga0122109_100058_28	QLL57971.1|GH3	98.5	748	11	0	1	748	1	748	0.0e+00	1478.4
3300011886.a:Ga0122109_100058_29	QLL57970.1|GH144	97.3	446	12	0	1	446	1	446	3.9e-263	910.6
3300011886.a:Ga0122109_100689_8	CAG7911095.1|GH5_11	40.5	897	490	16	13	873	589	1477	2.3e-190	669.8
3300011886.a:Ga0122109_100073_21	QLL57440.1|GT4	100.0	353	0	0	1	353	1	353	1.1e-207	726.1
3300011886.a:Ga0122109_100073_25	QLL57436.1|GT2|GT9	72.8	257	70	0	1	257	377	633	8.2e-104	380.6
3300011886.a:Ga0122109_100073_26	QLL57436.1|GT2|GT9	96.9	350	11	0	1	350	1	350	2.4e-194	681.8
3300011886.a:Ga0122109_100027_14	QLL56952.1|GT2	99.4	320	2	0	1	320	1	320	1.3e-180	636.0
3300011886.a:Ga0122109_100027_16	CAD7235639.1|GT2	52.4	538	253	3	6	542	137	672	1.4e-159	567.0
3300011886.a:Ga0122109_100027_22	CAD7226128.1|GH38	34.5	714	399	12	9	683	1345	2028	4.0e-108	396.4
3300011886.a:Ga0122109_100027_59	QLL56995.1|GT4	92.1	430	34	0	1	430	1	430	3.9e-239	830.9
3300011886.a:Ga0122109_100027_67	AXY72765.1|GH97	50.4	526	251	7	23	540	667	1190	4.2e-158	562.0
3300011886.a:Ga0122109_100088_8	QLL59609.1|GT51	97.0	778	23	0	1	778	1	778	0.0e+00	1516.9
3300011886.a:Ga0122109_100088_20	AMJ20771.1|GH13_26	34.9	978	485	22	2	950	4	858	6.9e-156	555.4
3300011886.a:Ga0122109_100046_51	CUS04494.2|GH39	55.2	915	375	3	7	886	343	1257	7.8e-287	990.3
3300011886.a:Ga0122109_100201_19	QLL59132.1|GT28	97.8	368	8	0	1	368	1	368	4.2e-202	707.6
3300011886.a:Ga0122109_100012_35	QLL57345.1|GT51	98.2	223	4	0	1	223	1	223	7.6e-122	440.3
3300011886.a:Ga0122109_100012_45	QYU66396.1|GH13_23	46.1	464	237	6	4	454	8	471	5.5e-104	382.1
3300011886.a:Ga0122109_101298_1	CAN65674.1|GH28	41.2	546	289	8	73	612	111	630	2.1e-116	423.7
3300011886.a:Ga0122109_100090_19	QLL58384.1|GH92	96.9	477	15	0	1	477	1	477	1.4e-282	975.3
3300011886.a:Ga0122109_100090_20	QLL58384.1|GH92	96.8	251	8	0	1	251	511	761	5.4e-148	527.3
3300011886.a:Ga0122109_100193_6	AMJ20543.1|GH13_11	50.7	420	189	2	4	420	5	409	4.2e-113	412.1
3300011886.a:Ga0122109_100018_61	QIH31717.1|GH2	74.7	419	103	3	1	416	326	744	2.9e-191	671.8
3300011886.a:Ga0122109_100018_69	QLL58452.1|GH109	98.2	455	8	0	1	455	1	455	9.6e-273	942.6
3300011886.a:Ga0122109_100014_85	QLL58256.1|GT2	98.0	295	6	0	1	295	1	295	3.2e-168	594.7
3300011886.a:Ga0122109_100006_14	CAI32746.2|GT4	54.6	394	173	1	1	388	1	394	1.3e-121	440.3
3300011886.a:Ga0122109_100006_18	QLL56875.1|GT2	96.4	330	12	0	1	330	1	330	6.0e-192	673.7
3300011886.a:Ga0122109_100006_34	CCO12868.2|GH1	44.3	1444	503	16	8	1407	5	1191	0.0e+00	1115.1
3300011886.a:Ga0122109_100006_60	QNT15577.1|GH13	97.8	462	10	0	1	462	1	462	7.0e-271	936.4
3300011886.a:Ga0122109_100006_61	QLL56827.1|GH13_19	96.2	551	21	0	1	551	1	551	0.0e+00	1108.2
3300011886.a:Ga0122109_100006_62	QLL56826.1|GH97	89.9	725	70	2	1	722	1	725	0.0e+00	1364.4
3300011886.a:Ga0122109_100006_63	QTV06980.1|GH97	96.0	701	28	0	1	701	1	701	0.0e+00	1411.7
