3300025471_17	GH4	N
3300025471_17	GT51	Y
3300025471_17	GT28	N
3300025471_17	CBM41	Y
3300025471_17	GT35	N
3300025471_17	GH13_11	N
3300025471_17	GH1	N
3300025471_17	GH13	N
3300025471_17	GH13_20	N
3300025471_17	GH23	N
3300025471_17	GH85	Y
3300025471_17	GH38	N
3300025471_17	CE9	N
3300025471_17	GH57	N
3300025471_17	GH13_20	N
3300025471_17	GH42	N
3300025471_17	GT4	N
3300025471_17	GT4	N
3300025471_17	GT4	N
3300025471_17	GH65	N
3300025471_17	GH130	N
3300025471_17	GH38	N
3300025471_17	GT26	N
3300025471_17	GT81	N
3300025471_17	GH38	N
3300025471_17	GH3	N
3300025471_17	GH13_2	Y
3300025471_17	GT113	N
3300025471_17	GT2	N
3300025471_17	GH130	N
3300025471_17	GH1	N
3300025471_17	GH31	N
3300025471_17	GH20	N
3300025471_17	GT2	N
3300025471_17	GH16_3	Y
3300025471_17	GH3	N
3300025471_17	GH30_3	Y
3300025471_17	CE1	N
3300025471_17	CBM22	N
3300025471_17	GH3	N
3300025471_17	GT2	N
3300025471_17	GT11	N
3300025471_17	GT4	N
3300025471_17	GT2	N
3300025471_17	CE1	Y
3300025471_17	CE14	N
3300025471_17	GH85	Y
3300025471_17	GT4	N
3300025471_17	GT4	N
3300025471_17	GT4	N
3300025471_17	GT5	N
3300025471_17	GT2	N
3300025471_17	GT4	N
3300025471_17	GT4	N
3300025471_17	GT4	N
3300025471_17	GT11	N
3300025471_17	GT4	N
3300025471_17	GT4	N
3300025471_17	GT4	N
3300025471_17	GT4	N
