HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH29.hmm	346	3300013916.a:Ga0121019_100001_126	634	1.8e-66	39	338	31	352	0.8641618497109826
CBM32.hmm	124	3300013916.a:Ga0121019_100001_126	634	4.5e-17	18	122	514	628	0.8387096774193549
GH95.hmm	722	3300013916.a:Ga0121019_100001_127	778	7.9e-265	4	718	18	769	0.9889196675900277
AA3.hmm	618	3300013916.a:Ga0121019_100001_137	573	2.6e-42	84	403	8	568	0.5161812297734628
GH106.hmm	824	3300013916.a:Ga0121019_100001_171	954	6.1e-204	4	823	39	952	0.9939320388349514
GH28.hmm	325	3300013916.a:Ga0121019_100001_172	494	5e-60	7	309	47	391	0.9292307692307692
GH28.hmm	325	3300013916.a:Ga0121019_100001_173	246	1.7e-20	9	164	50	218	0.47692307692307695
GH28.hmm	325	3300013916.a:Ga0121019_100001_174	492	1e-58	17	309	61	392	0.8984615384615384
GH109.hmm	399	3300013916.a:Ga0121019_100001_181	387	1.3e-27	4	190	4	188	0.46616541353383456
GT5.hmm	472	3300013916.a:Ga0121019_100001_201	274	1.9e-46	1	211	5	226	0.4449152542372881
GT51.hmm	177	3300013916.a:Ga0121019_100001_205	754	6.5e-60	2	176	70	248	0.9830508474576272
GT4.hmm	160	3300013916.a:Ga0121019_100001_208	389	2.1e-27	12	153	213	347	0.88125
GT90.hmm	250	3300013916.a:Ga0121019_100001_217	318	2.5e-18	125	230	188	294	0.42
GT4.hmm	160	3300013916.a:Ga0121019_100001_224	422	7.8e-34	6	159	235	386	0.95625
GT2.hmm	170	3300013916.a:Ga0121019_100001_225	347	1.4e-36	1	137	9	143	0.8
GT2.hmm	170	3300013916.a:Ga0121019_100001_227	275	1.8e-23	1	163	4	183	0.9529411764705882
GT2.hmm	170	3300013916.a:Ga0121019_100001_228	273	2.1e-18	2	133	7	147	0.7705882352941177
GT4.hmm	160	3300013916.a:Ga0121019_100001_229	371	6.5e-33	3	158	193	342	0.96875
GT9.hmm	225	3300013916.a:Ga0121019_100001_231	343	5.2e-32	3	210	71	304	0.92
GH109.hmm	399	3300013916.a:Ga0121019_100001_24	471	4.3e-171	2	399	44	440	0.9949874686716792
GH23.hmm	135	3300013916.a:Ga0121019_100001_313	483	1.9e-20	10	121	127	255	0.8222222222222222
GT28.hmm	157	3300013916.a:Ga0121019_100001_345	367	3.5e-49	1	157	192	352	0.9936305732484076
GH109.hmm	399	3300013916.a:Ga0121019_100001_412	420	1.3e-20	4	158	30	191	0.38596491228070173
CE1.hmm	227	3300013916.a:Ga0121019_100001_442	394	3.5e-54	3	217	154	384	0.9427312775330396
GH23.hmm	135	3300013916.a:Ga0121019_100001_545	246	3.6e-24	11	118	116	236	0.7925925925925926
GH88.hmm	329	3300013916.a:Ga0121019_100001_56	414	5.2e-121	6	329	72	401	0.9817629179331308
GT2.hmm	170	3300013916.a:Ga0121019_100001_95	365	7.5e-29	1	168	32	200	0.9823529411764705
GT2.hmm	197	3300013916.a:Ga0121019_100001_95	365	2.6e-19	1	193	116	347	0.9746192893401016
GT51.hmm	177	3300013916.a:Ga0121019_100002_137	775	3.2e-60	4	177	62	246	0.9774011299435028
GH92.hmm	491	3300013916.a:Ga0121019_100002_152	769	7.5e-186	2	491	269	765	0.9959266802443992
