HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
AA1.hmm	358	3300014519.a:Ga0169886_100004_105	536	2.2e-38	12	357	134	528	0.9636871508379888
CE11.hmm	271	3300014519.a:Ga0169886_100004_249	278	1.3e-99	1	270	5	271	0.992619926199262
GT19.hmm	354	3300014519.a:Ga0169886_100004_253	389	3.5e-121	1	352	3	357	0.9915254237288136
GT30.hmm	177	3300014519.a:Ga0169886_100004_255	435	4.2e-56	5	176	36	215	0.9661016949152542
GT2.hmm	170	3300014519.a:Ga0169886_100004_270	328	6.7e-36	1	169	4	167	0.9882352941176471
GT83.hmm	540	3300014519.a:Ga0169886_100004_48	573	1.6e-78	6	479	7	497	0.8759259259259259
GT9.hmm	225	3300014519.a:Ga0169886_100011_15	338	3.9e-59	2	205	73	305	0.9022222222222223
GT9.hmm	225	3300014519.a:Ga0169886_100011_16	352	2.5e-53	4	204	77	305	0.8888888888888888
GH25.hmm	177	3300014519.a:Ga0169886_100011_211	191	7.6e-41	1	174	7	178	0.9774011299435028
GH18.hmm	296	3300014519.a:Ga0169886_100011_269	588	4.7e-28	70	288	265	532	0.7364864864864865
GH23.hmm	135	3300014519.a:Ga0169886_100011_34	191	1.5e-30	16	126	51	181	0.8148148148148148
SLH.hmm	42	3300014519.a:Ga0169886_100023_106	428	2.2e-17	1	41	26	66	0.9523809523809523
SLH.hmm	42	3300014519.a:Ga0169886_100023_107	421	2.2e-17	1	41	26	66	0.9523809523809523
GT2.hmm	170	3300014519.a:Ga0169886_100023_133	253	1.7e-17	2	94	6	89	0.5411764705882353
GT8.hmm	257	3300014519.a:Ga0169886_100023_134	311	2.2e-59	29	255	3	256	0.8793774319066148
GT8.hmm	257	3300014519.a:Ga0169886_100023_135	338	1.3e-54	22	254	23	262	0.9027237354085603
GT111.hmm	217	3300014519.a:Ga0169886_100023_144	255	1e-90	1	217	6	222	0.9953917050691244
GT2.hmm	170	3300014519.a:Ga0169886_100023_145	354	7.5e-34	1	106	9	113	0.6176470588235294
GT4.hmm	160	3300014519.a:Ga0169886_100023_146	381	5.7e-25	5	131	200	328	0.7875
GT83.hmm	540	3300014519.a:Ga0169886_100040_107	574	1e-93	8	518	5	493	0.9444444444444444
CE3.hmm	194	3300014519.a:Ga0169886_100041_4	201	6e-16	2	187	9	186	0.9536082474226805
GT83.hmm	540	3300014519.a:Ga0169886_100051_18	445	2.9e-65	100	380	1	347	0.5185185185185185
GT2.hmm	230	3300014519.a:Ga0169886_100051_34	422	1e-32	3	228	45	268	0.9782608695652174
GT26.hmm	171	3300014519.a:Ga0169886_100051_37	242	1.1e-65	1	171	56	226	0.9941520467836257
GT51.hmm	177	3300014519.a:Ga0169886_100051_47	712	2e-73	2	177	81	257	0.9887005649717514
GT28.hmm	157	3300014519.a:Ga0169886_100051_97	391	7.9e-28	2	148	203	346	0.9299363057324841
GT28.hmm	157	3300014519.a:Ga0169886_100079_40	369	1.5e-47	2	157	190	355	0.9872611464968153
CE4.hmm	130	3300014519.a:Ga0169886_100088_17	271	1.5e-33	5	124	104	226	0.9153846153846154
GH2.hmm	752	3300014519.a:Ga0169886_100114_55	562	1.7e-74	26	361	14	405	0.4454787234042553
GT51.hmm	177	3300014519.a:Ga0169886_100125_5	316	3.2e-66	12	176	76	240	0.9265536723163842
CE4.hmm	130	3300014519.a:Ga0169886_100153_13	281	1.1e-37	5	125	87	213	0.9230769230769231
