dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH140_e5	GH140:100	-	-	389	3300011151.a:Ga0122799_100001_119	441	4.7e-210	1	389	30	418	0.9974293059125964	0.9974293059125964
AA1_e20	AA1:10	-	-	461	3300011151.a:Ga0122799_100001_571	534	1.7e-21	3	459	92	526	0.9891540130151844	0.9891540130151844
AA3_e57	AA3_2:11	-	-	532	3300011151.a:Ga0122799_100002_168	546	4.6e-168	1	532	3	523	0.9981203007518797	0.9981203007518797
GT4_e2458	GT4:40	-	-	143	3300011151.a:Ga0122799_100002_667	415	7.6e-63	1	142	240	381	0.986013986013986	0.986013986013986
AA3_e57	AA3_2:11	-	-	532	3300011151.a:Ga0122799_100003_107	533	2e-162	1	530	5	527	0.9943609022556391	0.9943609022556391
GH109_e7	GH109:31	-	-	390	3300011151.a:Ga0122799_100004_147	349	8.5e-21	3	179	2	182	0.4512820512820513	0.4512820512820513
GH23_e913	GH23:441	-	-	121	3300011151.a:Ga0122799_100005_31	195	6.3e-61	1	120	56	175	0.9834710743801653	0.9834710743801653
GT19_e25	GT19:241	2.4.1.182:1	-	358	3300011151.a:Ga0122799_100005_88	395	3.7e-145	1	356	11	368	0.9916201117318436	0.9916201117318436
GT2	GT2:22	-	-	216	3300011151.a:Ga0122799_100006_217	331	1.3e-100	1	215	28	261	0.9907407407407407	0.9907407407407407
GH26_e86	GH26:421	-	-	138	3300011151.a:Ga0122799_100006_51	315	8.9e-63	2	137	127	262	0.9782608695652174	0.9782608695652174
GT51_e118	GT51:494	-	-	154	3300011151.a:Ga0122799_100008_139	243	3.8e-78	1	154	68	221	0.9935064935064936	0.9935064935064936
GH103_e16	GH103:592	-	-	202	3300011151.a:Ga0122799_100008_193	276	6.7e-102	2	202	41	242	0.9900990099009901	0.9900990099009901
AA3_e57	AA3_2:11	-	-	532	3300011151.a:Ga0122799_100016_95	550	4.1e-203	2	531	4	526	0.9943609022556391	0.9943609022556391
GH24_e279	GH24:36|GH1:1	-	-	135	3300011151.a:Ga0122799_100026_51	169	5.6e-52	1	135	24	152	0.9925925925925926	0.9925925925925926
GH23_e720	GH23:46	-	-	100	3300011151.a:Ga0122799_100046_28	315	6e-57	1	100	168	267	0.99	0.99
GT4_e3353	GT4:17	-	-	150	3300011151.a:Ga0122799_100001_108	400	6.2e-76	1	149	204	352	0.9866666666666667	0.9866666666666667
GT4_e2334	GT4:23	-	-	146	3300011151.a:Ga0122799_100001_117	411	2.3e-66	2	145	188	330	0.9794520547945206	0.9794520547945206
GT2	GT2:43	-	-	232	3300011151.a:Ga0122799_100001_163	724	2.4e-18	2	228	459	685	0.9741379310344828	0.9741379310344828
GT4_e2762	GT4:28	-	-	160	3300011151.a:Ga0122799_100001_172	407	3.8e-82	3	159	214	370	0.975	0.975
GT2	GT2:17|GT4:15	-	-	132	3300011151.a:Ga0122799_100001_174	895	3.6e-61	1	131	12	142	0.9848484848484849	0.9848484848484849
GT4_e398	GT4:18|GT2:15	-	-	146	3300011151.a:Ga0122799_100001_174	895	2.7e-67	1	145	686	830	0.9863013698630136	0.9863013698630136
GT51_e71	GT51:5520	-	-	166	3300011151.a:Ga0122799_100001_179	689	6.7e-73	1	165	58	222	0.9879518072289156	0.9879518072289156
GH104_e24	GH104:23|GH13:1	-	-	129	3300011151.a:Ga0122799_100001_684	273	2.8e-57	2	128	13	135	0.9767441860465116	0.9767441860465116
GH103_e5	GH103:540	-	-	307	3300011151.a:Ga0122799_100002_356	420	1.2e-154	1	307	39	345	0.996742671009772	0.996742671009772
GH109_e7	GH109:31	-	-	390	3300011151.a:Ga0122799_100003_194	319	6.5e-16	3	148	4	145	0.3717948717948718	0.3717948717948718
CE4_e70	CE4:9	-	-	147	3300011151.a:Ga0122799_100003_3	387	9.5e-20	4	142	137	337	0.9387755102040817	0.9387755102040817
GT2	GT2:18	-	-	161	3300011151.a:Ga0122799_100003_359	244	7.5e-81	1	161	8	168	0.9937888198757764	0.9937888198757764
GH103_e2	GH103:132	-	-	291	3300011151.a:Ga0122799_100003_369	413	1.1e-176	2	291	51	340	0.993127147766323	0.993127147766323
GH109_e5	GH109:463	-	-	399	3300011151.a:Ga0122799_100003_458	377	1.2e-17	3	163	7	165	0.40100250626566414	0.40100250626566414
GH103_e39	GH103:508	-	-	298	3300011151.a:Ga0122799_100006_182	413	2.9e-154	2	298	42	337	0.9932885906040269	0.9932885906040269
GH1_e107	GH1:2214|GH5_19:1	3.2.1.21:51|3.2.1.38:2|3.2.1.-:1	beta-glucan, beta-fucosides, polyphenol	435	3300011151.a:Ga0122799_100006_2	471	1.2e-174	1	433	21	457	0.993103448275862	0.993103448275862
CE4_e177	CE4:5337	3.5.1.41:1	chitin	100	3300011151.a:Ga0122799_100012_143	476	1.6e-43	1	100	80	179	0.99	0.99
GT2	GT2:15	-	-	96	3300011151.a:Ga0122799_100012_180	363	3.7e-35	5	95	78	168	0.9375	0.9375
GT2	GT2:7	-	-	111	3300011151.a:Ga0122799_100012_87	169	2.1e-20	1	99	4	97	0.8828828828828829	0.8828828828828829
GH23_e494	GH23:493	-	-	133	3300011151.a:Ga0122799_100014_156	713	1.2e-65	1	133	561	693	0.9924812030075187	0.9924812030075187
GT20_e1	GT20:8450	2.4.1.15:96	-	473	3300011151.a:Ga0122799_100016_100	463	1.3e-182	10	471	3	459	0.9746300211416491	0.9746300211416491
AA4_e1	AA4:19	-	-	525	3300011151.a:Ga0122799_100039_31	473	5.2e-16	40	257	46	248	0.41333333333333333	0.41333333333333333
GT4_e3745	GT4:21	-	-	156	3300011151.a:Ga0122799_100001_106	424	1.4e-59	1	155	221	375	0.9871794871794872	0.9871794871794872
GT4_e288	GT4:41	-	-	141	3300011151.a:Ga0122799_100002_668	376	1.3e-56	2	139	201	338	0.9716312056737588	0.9716312056737588
GH2_e46	GH2:515	-	-	677	3300011151.a:Ga0122799_100003_185	817	0	2	676	14	685	0.9955686853766618	0.9955686853766618
CE11_e11	CE11:492	-	-	272	3300011151.a:Ga0122799_100003_396	313	8.6e-130	1	272	6	277	0.9963235294117647	0.9963235294117647
GT83_e98	GT83:17	-	-	329	3300011151.a:Ga0122799_100003_491	499	2e-148	2	326	62	384	0.9848024316109423	0.9848024316109423
AA4_e1	AA4:19	-	-	525	3300011151.a:Ga0122799_100004_76	499	9.1e-17	12	255	19	250	0.46285714285714286	0.46285714285714286
GT4_e3056	GT4:563	-	-	140	3300011151.a:Ga0122799_100005_152	354	1.7e-54	4	132	178	305	0.9142857142857143	0.9142857142857143
GH23_e887	GH23:570	-	-	126	3300011151.a:Ga0122799_100006_260	179	8.9e-64	1	126	37	162	0.9920634920634921	0.9920634920634921
GT25_e175	GT25:167|GT2:1	-	-	176	3300011151.a:Ga0122799_100012_178	256	6e-80	1	175	20	193	0.9886363636363636	0.9886363636363636
CE4_e233	CE4:27|GT4:1	-	-	141	3300011151.a:Ga0122799_100012_179	234	1.9e-49	2	141	59	198	0.9858156028368794	0.9858156028368794
GH23_e808	GH23:5	-	-	116	3300011151.a:Ga0122799_100014_51	230	4.8e-62	1	116	18	133	0.9913793103448276	0.9913793103448276
GT4_e3044	GT4:11	-	-	89	3300011151.a:Ga0122799_100016_111	323	4.1e-32	5	88	173	255	0.9325842696629213	0.9325842696629213
GT2	GT2:10|GT4:6	-	-	180	3300011151.a:Ga0122799_100016_115	1247	1.4e-49	1	172	11	192	0.95	0.95
GT4_e830	GT4:8|GT2:6	-	-	119	3300011151.a:Ga0122799_100016_115	1247	6.1e-48	2	118	1053	1169	0.9747899159663865	0.9747899159663865
GH104_e12	GH104:10	-	-	134	3300011151.a:Ga0122799_100016_20	280	3.4e-57	1	134	23	156	0.9925373134328358	0.9925373134328358
GT51_e144	GT51:1920	2.4.1.129:1	-	168	3300011151.a:Ga0122799_100016_63	736	1.1e-73	4	168	139	303	0.9761904761904762	0.9761904761904762
GT4_e1321	GT4:101	-	-	144	3300011151.a:Ga0122799_100033_18	388	2.5e-54	1	140	209	347	0.9652777777777778	0.9652777777777778
GH23_e335	GH23:1146|CBM50:10	3.2.1.17:12|4.2.2.n1:6	peptidoglycan, peptidoglycan	121	3300011151.a:Ga0122799_100046_24	360	1.2e-45	3	114	91	201	0.9173553719008265	0.9173553719008265
GT4_e1926	GT4:43	-	-	154	3300011151.a:Ga0122799_100001_165	420	1.5e-72	2	154	235	387	0.987012987012987	0.987012987012987
GH25_e128	GH25:409	-	-	178	3300011151.a:Ga0122799_100001_226	367	1.9e-106	1	178	165	342	0.9943820224719101	0.9943820224719101
GT2	GT2:68	-	-	225	3300011151.a:Ga0122799_100002_656	627	1.8e-104	1	225	244	468	0.9955555555555555	0.9955555555555555
GT2	GT2:32	-	-	269	3300011151.a:Ga0122799_100002_660	332	3e-131	1	266	5	278	0.9851301115241635	0.9851301115241635
CE9_e55	CE9:650	-	-	372	3300011151.a:Ga0122799_100003_167	389	7e-152	1	371	10	382	0.9946236559139785	0.9946236559139785
GT4_e3051	GT4:140	-	-	153	3300011151.a:Ga0122799_100003_289	342	5.3e-69	2	151	160	306	0.9738562091503268	0.9738562091503268
GH25_e187	GH25:368	-	-	179	3300011151.a:Ga0122799_100003_370	278	2.2e-91	1	179	74	252	0.994413407821229	0.994413407821229
AA6_e2	AA6:22	-	-	195	3300011151.a:Ga0122799_100005_183	200	8.1e-57	2	194	5	195	0.9846153846153847	0.9846153846153847
GT51_e77	GT51:1530	-	-	178	3300011151.a:Ga0122799_100026_29	820	1.5e-84	2	177	58	233	0.9831460674157303	0.9831460674157303
GH19_e101	GH19:179|CBM50:25	-	-	160	3300011151.a:Ga0122799_100038_52	279	6.4e-61	10	158	41	195	0.925	0.925
CE4_e204	CE4:24	-	-	107	3300011151.a:Ga0122799_100042_41	305	1.2e-18	1	104	70	174	0.9626168224299065	0.9626168224299065
GT2	GT2:18	-	-	113	3300011151.a:Ga0122799_100001_112	296	1e-54	1	113	5	117	0.9911504424778761	0.9911504424778761
GT2	GT2:10	-	-	260	3300011151.a:Ga0122799_100001_115	325	1.2e-143	1	260	13	277	0.9961538461538462	0.9961538461538462
GT4_e1815	GT4:16	-	-	156	3300011151.a:Ga0122799_100001_162	441	1.3e-84	2	156	241	395	0.9871794871794872	0.9871794871794872
GH102_e20	GH102:435	-	-	157	3300011151.a:Ga0122799_100002_202	366	2.4e-74	2	157	105	260	0.9872611464968153	0.9872611464968153
GH23_e946	GH23:381	-	-	81	3300011151.a:Ga0122799_100002_408	299	5.8e-43	1	81	159	239	0.9876543209876543	0.9876543209876543
GT51_e144	GT51:1920	2.4.1.129:1	-	168	3300011151.a:Ga0122799_100002_469	771	8.7e-76	4	168	129	293	0.9761904761904762	0.9761904761904762
GH148_e1	GH148:73	-	-	142	3300011151.a:Ga0122799_100002_661	731	1.3e-52	3	142	93	228	0.9788732394366197	0.9788732394366197
GH148_e1	GH148:73	-	-	142	3300011151.a:Ga0122799_100002_661	731	1.1e-20	3	141	330	426	0.971830985915493	0.971830985915493
GH23_e236	GH23:682	-	-	111	3300011151.a:Ga0122799_100003_279	300	1.3e-50	2	109	68	175	0.963963963963964	0.963963963963964
GH23_e243	GH23:36	-	-	103	3300011151.a:Ga0122799_100003_377	220	1.1e-48	1	102	115	216	0.9805825242718447	0.9805825242718447
GT28_e116	GT28:753	-	-	163	3300011151.a:Ga0122799_100003_389	376	3.9e-72	1	163	188	350	0.9938650306748467	0.9938650306748467
GT30_e60	GT30:507	-	-	175	3300011151.a:Ga0122799_100004_39	447	1e-83	2	174	43	215	0.9828571428571429	0.9828571428571429
GT2	GT2:5	-	-	112	3300011151.a:Ga0122799_100005_256	379	4.3e-62	1	112	9	120	0.9910714285714286	0.9910714285714286
GT26_e161	GT26:203	-	-	165	3300011151.a:Ga0122799_100006_215	253	5.1e-77	1	165	67	231	0.9939393939393939	0.9939393939393939
GT4_e3414	GT4:5	-	-	55	3300011151.a:Ga0122799_100006_216	401	2.5e-17	6	54	278	326	0.8727272727272727	0.8727272727272727
GT2	GT2:106|GH26:6	-	-	189	3300011151.a:Ga0122799_100006_48	617	1.4e-104	2	187	197	382	0.9788359788359788	0.9788359788359788
GH23_e808	GH23:5	-	-	116	3300011151.a:Ga0122799_100013_19	222	1.9e-64	1	116	18	133	0.9913793103448276	0.9913793103448276
GT2	GT2:20	-	-	227	3300011151.a:Ga0122799_100016_108	280	5.6e-103	1	227	23	249	0.9955947136563876	0.9955947136563876
GT4_e2874	GT4:57|GT2:50|GT17:2	-	-	133	3300011151.a:Ga0122799_100016_109	369	5.2e-22	2	129	210	337	0.9548872180451128	0.9548872180451128
CBM50_e484	CBM50:430	-	chitin, peptidoglycan	44	3300011151.a:Ga0122799_100023_89	439	2.4e-18	1	43	212	253	0.9545454545454546	0.9545454545454546
GT4_e3751	GT4:37	-	-	141	3300011151.a:Ga0122799_100001_107	410	1.2e-55	2	141	243	381	0.9858156028368794	0.9858156028368794
GT2	GT2:43	-	-	232	3300011151.a:Ga0122799_100001_167	754	2.9e-119	1	231	470	700	0.9913793103448276	0.9913793103448276
GT84_e0	GT84:874|GH94:840|GH0:762	2.4.1.-:2|2.4.1.333:2	-	215	3300011151.a:Ga0122799_100002_462	2888	2.7e-105	1	215	1319	1533	0.9953488372093023	0.9953488372093023
GH94_e1	GH94:1849|GT84:1656|GH0:1428	2.4.1.-:2|2.4.1.333:2	chitin, beta-glucan	1076	3300011151.a:Ga0122799_100002_462	2888	0	2	1073	1773	2880	0.9953531598513011	0.9953531598513011
CBM50_e374	CBM50:355|CBM6:1	-	chitin, peptidoglycan	48	3300011151.a:Ga0122799_100012_43	429	1.5e-29	1	48	364	411	0.9791666666666666	0.9791666666666666
GH108_e1	GH108:269	3.2.1.17:1	peptidoglycan	85	3300011151.a:Ga0122799_100023_59	253	3.1e-45	1	85	10	94	0.9882352941176471	0.9882352941176471
GH3_e228	GH3:993	-	-	222	3300011151.a:Ga0122799_100023_80	340	1.9e-100	1	221	62	282	0.990990990990991	0.990990990990991
GT25_e133	GT25:17	-	-	175	3300011151.a:Ga0122799_100065_14	256	8.3e-96	1	175	7	181	0.9942857142857143	0.9942857142857143
