dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
PL1_e20	PL1_2:207|PL1:7|CE8:1	4.2.2.2:2	pectin	189	3300026875.a:Ga0208436_1003_135	441	1.2e-71	1	188	85	269	0.9894179894179894	0.9894179894179894
GH154_e14	GH154:438	-	-	342	3300026875.a:Ga0208436_1003_151	563	2.5e-130	4	342	10	344	0.9883040935672515	0.9883040935672515
CE9_e78	CE9:112	-	-	382	3300026875.a:Ga0208436_1003_217	395	7e-154	2	381	6	389	0.9921465968586387	0.9921465968586387
GH42_e24	GH42:6	-	-	375	3300026875.a:Ga0208436_1003_309	667	1.3e-72	12	374	2	366	0.9653333333333334	0.9653333333333334
GH38_e18	GH38:784|CBM32:2	3.2.1.24:1	host glycan	256	3300026875.a:Ga0208436_1003_332	1040	2.8e-101	2	254	251	501	0.984375	0.984375
AA6_e2	AA6:22	-	-	195	3300026875.a:Ga0208436_1003_362	197	4.7e-18	2	148	5	156	0.7487179487179487	0.7487179487179487
GH63_e25	GH63:401	-	-	278	3300026875.a:Ga0208436_1003_423	475	2.8e-134	1	278	80	357	0.9964028776978417	0.9964028776978417
CE9_e60	CE9:130	-	-	376	3300026875.a:Ga0208436_1003_430	395	4.3e-172	1	376	9	387	0.9973404255319149	0.9973404255319149
GH13_e70	GH13:93|GT5:2|GH77:1	-	sucrose	363	3300026875.a:Ga0208436_1003_502	1123	5.1e-200	1	363	309	671	0.9972451790633609	0.9972451790633609
GT4_e1075	GT4:15	-	-	147	3300026875.a:Ga0208436_1004_201	391	2.2e-43	2	145	207	352	0.9727891156462585	0.9727891156462585
GT4_e970	GT4:7	-	-	128	3300026875.a:Ga0208436_1004_216	374	1.3e-36	1	121	216	335	0.9375	0.9375
GH166_e19	GH166:7	-	-	218	3300026875.a:Ga0208436_1004_233	290	1.4e-79	1	218	67	283	0.9954128440366973	0.9954128440366973
GT2	GT2:112|GT1:1|GT4:1	-	-	272	3300026875.a:Ga0208436_1004_78	343	3.6e-40	1	208	7	219	0.7610294117647058	0.7610294117647058
