HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT4.hmm	160	3300029594.a:Ga0245142_100014_105	360	6.6e-40	2	157	188	336	0.96875
AA3.hmm	618	3300029594.a:Ga0245142_100014_132	400	2.9e-31	92	398	2	398	0.49514563106796117
GH109.hmm	399	3300029594.a:Ga0245142_100014_147	319	9.1e-26	4	161	2	149	0.39348370927318294
CE1.hmm	227	3300029594.a:Ga0245142_100045_251	264	1.1e-42	2	223	11	261	0.973568281938326
GT2.hmm	170	3300029594.a:Ga0245142_100062_175	286	2.1e-27	1	129	4	130	0.7529411764705882
GT2.hmm	170	3300029594.a:Ga0245142_100062_176	322	2.7e-26	1	169	4	178	0.9882352941176471
GT2.hmm	170	3300029594.a:Ga0245142_100062_177	321	3.9e-30	1	102	7	108	0.5941176470588235
GT2.hmm	170	3300029594.a:Ga0245142_100062_181	345	1.8e-26	1	148	5	155	0.8647058823529412
GT2.hmm	170	3300029594.a:Ga0245142_100062_182	349	2.1e-27	1	121	6	127	0.7058823529411765
GT2.hmm	170	3300029594.a:Ga0245142_100062_184	534	1.7e-24	1	125	136	257	0.7294117647058823
GT2.hmm	170	3300029594.a:Ga0245142_100062_189	370	3.2e-31	1	120	6	127	0.7
GT2.hmm	170	3300029594.a:Ga0245142_100062_192	513	5.1e-21	1	133	139	270	0.7764705882352941
GT2.hmm	170	3300029594.a:Ga0245142_100062_193	472	2e-33	1	124	6	130	0.7235294117647059
GT2.hmm	170	3300029594.a:Ga0245142_100062_194	380	8e-38	1	135	5	137	0.788235294117647
GT66.hmm	693	3300029594.a:Ga0245142_100062_84	923	1.6e-144	2	682	22	798	0.9812409812409812
GT2.hmm	170	3300029594.a:Ga0245142_100134_11	778	8.3e-25	1	133	12	150	0.7764705882352941
GT81.hmm	293	3300029594.a:Ga0245142_100134_15	569	2.5e-56	16	264	19	243	0.8464163822525598
GT2.hmm	170	3300029594.a:Ga0245142_100134_18	309	7e-17	2	166	5	159	0.9647058823529412
GH154.hmm	348	3300029594.a:Ga0245142_100134_6	392	2.7e-103	1	345	15	368	0.9885057471264368
GH154.hmm	348	3300029594.a:Ga0245142_100134_7	403	4.4e-86	2	345	27	379	0.985632183908046
GT100.hmm	222	3300029594.a:Ga0245142_100206_14	266	6e-37	13	186	89	263	0.7792792792792793
GT8.hmm	257	3300029594.a:Ga0245142_100206_15	291	6.4e-43	67	255	3	235	0.7315175097276264
GT2.hmm	170	3300029594.a:Ga0245142_100206_21	341	2.3e-33	1	118	5	124	0.6882352941176471
GT2.hmm	170	3300029594.a:Ga0245142_100206_24	368	5.7e-29	1	130	6	137	0.7588235294117647
GH109.hmm	399	3300029594.a:Ga0245142_100206_8	439	1.6e-16	4	161	128	271	0.39348370927318294
GT2.hmm	170	3300029594.a:Ga0245142_100297_13	878	1.1e-28	1	135	13	150	0.788235294117647
GT2.hmm	170	3300029594.a:Ga0245142_100297_34	241	7.3e-29	2	169	19	179	0.9823529411764705
GT2.hmm	170	3300029594.a:Ga0245142_100297_38	319	1.5e-37	1	168	20	179	0.9823529411764705
GT2.hmm	170	3300029594.a:Ga0245142_100297_6	1194	7.7e-37	1	168	7	178	0.9823529411764705
GT2.hmm	170	3300029594.a:Ga0245142_100297_6	1194	6.4e-31	1	141	338	476	0.8235294117647058
GT2.hmm	170	3300029594.a:Ga0245142_100324_75	635	1e-26	1	117	4	111	0.6823529411764706
GT2.hmm	170	3300029594.a:Ga0245142_100500_13	348	7e-32	1	136	6	143	0.7941176470588235
