dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH144_e6	GH144:21	-	-	423	3300012811.a:Ga0160497_100058_1	519	3.5e-73	2	219	297	514	0.5130023640661938	0.5130023640661938
CE1_e22	CE1:6|CBM48:2|CE0:2	-	-	206	3300012811.a:Ga0160497_100058_84	269	8.4e-25	8	201	45	254	0.9368932038834952	0.9368932038834952
CBM4_e26	CBM4:30|GH10:30	-	xylan, beta-glucan	139	3300012811.a:Ga0160497_100062_53	722	4.8e-30	2	138	164	293	0.9784172661870504	0.9784172661870504
GH10_e101	GH10:68|CBM4:40|CBM0:10	3.2.1.8:10	xylan	231	3300012811.a:Ga0160497_100062_53	722	5.4e-108	2	230	484	715	0.987012987012987	0.987012987012987
GH10_e101	GH10:68|CBM4:40|CBM0:10	3.2.1.8:10	xylan	231	3300012811.a:Ga0160497_100062_59	560	6.7e-72	2	230	325	554	0.987012987012987	0.987012987012987
CE20_e33	CE20:279|GH33:1|CBM35:1	-	-	256	3300012811.a:Ga0160497_100062_78	621	1.1e-69	2	254	98	509	0.984375	0.984375
GH43_e68	GH43_35:30	-	-	338	3300012811.a:Ga0160497_100062_79	688	6.7e-206	1	338	41	378	0.9970414201183432	0.9970414201183432
GH97_e18	GH97:183|GH146:3|GH43_19:3|CE6:2	3.2.1.22:1|3.2.1.88:1	alpha-glucan	633	3300012811.a:Ga0160497_100062_86	647	0	5	632	19	645	0.990521327014218	0.990521327014218
GH43_e124	GH43_12:138|GH10:7|GH43:1	3.2.1.55:7|3.2.1.8:1	xylan, xylan	295	3300012811.a:Ga0160497_100062_87	578	4e-167	1	295	64	359	0.9966101694915255	0.9966101694915255
CBM91_e46	CBM91:172|GH43_12:169|GH10:14|GH43_8:1	-	xylan	179	3300012811.a:Ga0160497_100062_87	578	2.6e-75	1	179	396	574	0.994413407821229	0.994413407821229
GH31_e47	GH31:323	-	-	445	3300012811.a:Ga0160497_100063_103	817	3.7e-229	1	444	253	693	0.9955056179775281	0.9955056179775281
GH144_e1	GH144:450|GH3:1	3.2.1.71:1|3.2.1.214:1	beta-glucan, beta-glucan	412	3300012811.a:Ga0160497_100077_43	442	3.2e-199	3	412	30	439	0.9927184466019418	0.9927184466019418
GT51_e160	GT51:316	-	-	185	3300012811.a:Ga0160497_100093_3	752	1.1e-80	2	184	72	251	0.9837837837837838	0.9837837837837838
GH97_e14	GH97:103	-	-	626	3300012811.a:Ga0160497_100104_36	647	5.6e-279	5	625	24	645	0.9904153354632588	0.9904153354632588
GH51_e19	GH51:1621	3.2.1.55:27	arabinan	489	3300012811.a:Ga0160497_100104_37	523	1.4e-238	2	488	34	521	0.9938650306748467	0.9938650306748467
GH146_e8	GH146:62	-	-	514	3300012811.a:Ga0160497_100104_43	995	3.8e-255	1	514	366	936	0.9980544747081712	0.9980544747081712
GT2	GT2:29	-	-	277	3300012811.a:Ga0160497_100111_60	395	1.4e-133	1	277	70	346	0.9963898916967509	0.9963898916967509
CBM32_e212	CBM32:12	-	host glycan	130	3300012811.a:Ga0160497_100118_4	93	1.3e-22	43	129	2	86	0.6615384615384615	0.6615384615384615
GT51_e93	GT51:245	-	-	151	3300012811.a:Ga0160497_100124_43	683	1.1e-70	1	150	438	587	0.9867549668874173	0.9867549668874173
GH106_e0	GH106:213|CE12:1	3.2.1.174:1	pectin	900	3300012811.a:Ga0160497_100134_8	915	0	1	899	26	912	0.9977777777777778	0.9977777777777778
GH2_e1	GH2:1541|CBM32:15|CBM51:13|CBM13:8|GH106:2|CBM67:2|GH33:1	3.2.1.23:35	beta-galactan	883	3300012811.a:Ga0160497_100149_13	1061	0	19	883	54	940	0.9784824462061155	0.9784824462061155
CE14_e27	CE14:619	-	-	106	3300012811.a:Ga0160497_100150_1	240	8.9e-47	1	106	7	112	0.9905660377358491	0.9905660377358491
GH20_e134	GH20:33	-	-	273	3300012811.a:Ga0160497_100152_18	654	3.4e-142	2	273	144	417	0.9926739926739927	0.9926739926739927
GH33_e47	GH33:48	-	-	359	3300012811.a:Ga0160497_100152_19	387	2.1e-182	1	358	23	380	0.9944289693593314	0.9944289693593314
GT2	GT2:112|GT1:1|GT4:1	-	-	272	3300012811.a:Ga0160497_100213_13	358	7.5e-33	2	192	7	216	0.6985294117647058	0.6985294117647058
GH16_e318	GH16_3:39|GH16:2	-	-	224	3300012811.a:Ga0160497_100261_16	283	3.4e-103	1	224	55	279	0.9955357142857143	0.9955357142857143
PL10_e21	PL10_1:34|PL10:1	-	-	292	3300012811.a:Ga0160497_100281_14	342	1.7e-126	1	292	37	326	0.9965753424657534	0.9965753424657534
CE8_e20	CE8:104	-	-	291	3300012811.a:Ga0160497_100281_18	337	9.6e-131	2	291	34	329	0.993127147766323	0.993127147766323
GH43_e147	GH43_34:350|GH43_3:101|CBM66:38|GH92:10|CBM32:3|GH3:2|GH43:1|CBM84:1|CBM42:1	3.2.1.146:1	beta-galactan	280	3300012811.a:Ga0160497_100283_3	318	1.6e-137	1	279	23	301	0.9928571428571429	0.9928571428571429
GT4_e171	GT4:121	-	-	163	3300012811.a:Ga0160497_100287_12	623	1.9e-61	3	162	222	378	0.9754601226993865	0.9754601226993865
GT4_e1925	GT4:85|GT9:1	-	-	87	3300012811.a:Ga0160497_100287_13	332	8.5e-34	2	84	204	286	0.9425287356321839	0.9425287356321839
GT4_e2077	GT4:9	-	-	160	3300012811.a:Ga0160497_100287_25	380	3.8e-72	1	159	181	339	0.9875	0.9875
GH15_e57	GH15:937	-	-	365	3300012811.a:Ga0160497_100287_28	607	1.4e-156	2	365	222	584	0.9945205479452055	0.9945205479452055
GT20_e1	GT20:8450	2.4.1.15:96	-	473	3300012811.a:Ga0160497_100287_29	741	1.5e-175	8	471	3	465	0.9788583509513742	0.9788583509513742
CE9_e78	CE9:112	-	-	382	3300012811.a:Ga0160497_100289_14	403	4.3e-173	2	382	8	389	0.9947643979057592	0.9947643979057592
CBM9_e3	CBM9:8	-	cellulose	197	3300012811.a:Ga0160497_100389_6	365	1.2e-71	4	190	53	237	0.9441624365482234	0.9441624365482234
GH20_e124	GH20:58	3.2.1.52:1	host glycan	420	3300012811.a:Ga0160497_100414_1	832	1e-180	1	419	301	716	0.9952380952380953	0.9952380952380953
GT2	GT2:100	-	-	272	3300012811.a:Ga0160497_100548_3	1141	8.9e-136	2	272	62	332	0.9926470588235294	0.9926470588235294
GT2	GT2:50	-	-	130	3300012811.a:Ga0160497_100570_11	251	7.7e-52	1	127	8	132	0.9692307692307692	0.9692307692307692
GH25_e185	GH25:33|CBM50:1	-	-	175	3300012811.a:Ga0160497_100812_9	285	1.2e-89	1	175	87	261	0.9942857142857143	0.9942857142857143
GH92_e18	GH92:769	3.2.1.113:6|3.2.1.-:1	host glycan, host glycan	509	3300012811.a:Ga0160497_100058_56	766	2.6e-266	1	509	239	746	0.9980353634577603	0.9980353634577603
CBM67_e26	CBM67:52|GH78:52|CBM32:8|CBM13:1	-	rhamnose	183	3300012811.a:Ga0160497_100058_66	772	2e-68	1	183	36	219	0.994535519125683	0.994535519125683
