Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300007298.a:Ga0104838_100007_11	-|-|-	GH73(38-164)	GH73_e68+CBM50_e698+CBM50_e698	CBM50+GH73	Y(1-22)	3
3300007298.a:Ga0104838_100007_159	3.1.1.-:1	CE17(202-370)	CE17_e0	-	Y(1-24)	2
3300007298.a:Ga0104838_100007_162	-	GH173(78-332)	-	-	Y(1-24)	1
3300007298.a:Ga0104838_100007_166	-	GH173(101-351)	GH173_e5	-	Y(1-20)	2
3300007298.a:Ga0104838_100007_171	2.4.1.-:1	GH130(3-335)	GH130_e18	GH130	N	3
3300007298.a:Ga0104838_100007_3	-	GT2(9-170)	GT2	GT2	N	3
3300007298.a:Ga0104838_100007_46	-	GH109(45-440)	GH109_e5	GH109	Y(1-21)	3
3300007298.a:Ga0104838_100007_62	-	GT2(246-373)	GT2	GT2	N	3
3300007298.a:Ga0104838_100007_66	3.2.1.92:6	GH171(44-409)	GH171_e0	GH171	Y(1-22)	3
3300007298.a:Ga0104838_100007_80	-	GH36(234-534)	GH36_e28	GH36	Y(1-25)	3
3300007298.a:Ga0104838_100010_10	-	GT4(202-346)	GT4_e2089	GT4	N	3
3300007298.a:Ga0104838_100010_110	3.2.1.52:18|3.2.1.-:1	GH20(164-513)	GH20_e12	GH20	Y(1-24)	3
3300007298.a:Ga0104838_100010_113	-	GH109(47-446)	GH109_e5	GH109	Y(1-25)	3
3300007298.a:Ga0104838_100010_114	3.2.1.-:2	GH110(30-586)	GH110_e19	GH110	N	3
3300007298.a:Ga0104838_100010_124	-	GH109(55-216)	-	-	N	1
3300007298.a:Ga0104838_100010_126	-	GH33(29-356)	GH33_e107	GH33	Y(1-23)	3
3300007298.a:Ga0104838_100010_147	-	GH2(57-931)	GH2_e30	GH2	Y(1-21)	3
3300007298.a:Ga0104838_100010_155	-	GT2(14-126)	GT2	-	N	2
3300007298.a:Ga0104838_100010_158	-	GT2(7-162)	GT2	GT2	N	3
3300007298.a:Ga0104838_100010_162	-	GT90(150-317)	-	-	N	1
3300007298.a:Ga0104838_100010_172	-	GT9(74-327)	GT9_e65	GT9	N	3
3300007298.a:Ga0104838_100010_178	-	GH20(167-512)	GH20_e135	GH20	Y(1-28)	3
3300007298.a:Ga0104838_100010_3	-	GT8(2-242)	GT8_e185	-	N	2
3300007298.a:Ga0104838_100010_4	-	GT2(6-126)	GT2	-	N	2
3300007298.a:Ga0104838_100010_5	-	GT2(6-120)	GT2	-	N	2
3300007298.a:Ga0104838_100010_6	-	GT2(5-157)	GT2	-	N	2
3300007298.a:Ga0104838_100010_61	-	GH89(69-710)	GH89_e9	GH89	Y(1-23)	3
3300007298.a:Ga0104838_100010_65	-	GH89(62-717)	GH89_e5	GH89	Y(1-20)	3
3300007298.a:Ga0104838_100010_7	2.4.1.-:1	GT2(6-132)	GT2	-	N	2
3300007298.a:Ga0104838_100010_8	-	GT4(195-341)	GT4_e675	-	N	2
3300007298.a:Ga0104838_100011_10	3.2.1.111:8|3.2.1.51:3|-|-	GH29(45-371)	GH29_e30+CBM32_e126+CBM32_e114	GH29	Y(1-20)	3
3300007298.a:Ga0104838_100011_109	3.2.1.18:6	GH33(1-154)	GH33_e121	-	N	2
3300007298.a:Ga0104838_100011_110	3.2.1.18:6	GH33(191-362)	GH33_e121	GH33	Y(1-20)	3
3300007298.a:Ga0104838_100011_140	-	GH85(120-429)	GH85_e14	GH85	Y(1-22)	3
3300007298.a:Ga0104838_100011_143	-|-	GH84(178-497)	GH84_e1+CBM32_e32	GH84	Y(1-23)	3
3300007298.a:Ga0104838_100011_144	3.2.1.-:8|3.2.1.113:1|3.2.1.114:1|3.2.1.24:1	GH92(245-753)	GH92_e0	GH92	Y(1-25)	3
3300007298.a:Ga0104838_100011_145	3.2.1.52:18|3.2.1.-:1	GH20(159-514)	GH20_e12	GH20	Y(1-23)	3
3300007298.a:Ga0104838_100011_146	3.2.1.52:18|3.2.1.-:1|-	GH20(148-495)	GH20_e12+CBM32_e198	GH20	Y(1-24)	3
3300007298.a:Ga0104838_100011_148	2.4.1.319:4|2.4.1.320:2	GH130(20-318)	GH130_e13	GH130	N	3
3300007298.a:Ga0104838_100011_149	3.2.1.24:1	GH92(261-750)	GH92_e13	GH92	Y(1-22)	3
3300007298.a:Ga0104838_100011_173	-	CE1(162-361)	-	-	Y(1-21)	1
3300007298.a:Ga0104838_100011_3	3.2.1.-:3|3.2.1.63:2	GH95(23-790)	GH95_e1	GH95	Y(1-23)	3
3300007298.a:Ga0104838_100011_55	-	GH20(146-499)	GH20_e46	GH20	Y(1-22)	3
3300007298.a:Ga0104838_100011_62	3.2.1.88:1	GH27(194-431)	GH27_e28	GH27	Y(1-21)	3
3300007298.a:Ga0104838_100011_78	3.1.1.72:1|3.2.1.8:1	CE1(35-272)	CE1_e24	-	Y(1-21)	2
3300007298.a:Ga0104838_100011_86	3.2.1.63:1|3.2.1.51:1	GH29(29-353)	GH29_e63	GH29	Y(1-22)	3
3300007298.a:Ga0104838_100014_101	2.4.1.25:4|2.4.1.25:4|2.4.1.25:5	CBM20(2-77)+CBM20(131-216)+GH77(244-889)	CBM20_e2+CBM20_e2+GH77_e22	CBM20+GH77	N	3
3300007298.a:Ga0104838_100014_139	3.2.1.-:1	GH16_3(33-263)	GH16_e321	GH16_3	Y(1-24)	3
3300007298.a:Ga0104838_100014_169	2.4.1.1:9	GT35(270-641)	GT35_e7	GT35	N	3
3300007298.a:Ga0104838_100014_170	-	GT3(12-348)	GT3_e2	GT3	N	3
3300007298.a:Ga0104838_100014_24	-	GT5(5-237)	GT5_e28	GT5	N	3
3300007298.a:Ga0104838_100014_40	3.2.1.21:12|3.2.1.-:6	GH3(64-282)	GH3_e10	GH3	Y(1-22)	3
3300007298.a:Ga0104838_100014_79	-	CE1(443-668)	-	-	Y(1-26)	1
3300007298.a:Ga0104838_100015_111	3.2.1.22:1	GH31(140-526)	GH31_e46	GH31	Y(1-20)	3
3300007298.a:Ga0104838_100015_127	3.2.1.11:1	GH66(312-757)	GH66_e4	GH0	Y(1-21)	3
3300007298.a:Ga0104838_100015_129	-	CBM35(754-864)	CBM35_e43	CBM35	Y(1-20)	3
3300007298.a:Ga0104838_100015_139	-	GT4(289-377)	GT4_e2349	-	N	2
3300007298.a:Ga0104838_100015_141	-	GT4(227-372)	GT4_e779	-	N	2
3300007298.a:Ga0104838_100015_169	-	GT2(4-167)	GT2	GT2	N	3
3300007298.a:Ga0104838_100015_18	-	GT4(190-334)	GT4_e1680	GT4	N	3
3300007298.a:Ga0104838_100015_20	-	GT4(234-375)	GT4_e1632	GT4	N	3
3300007298.a:Ga0104838_100015_22	-	GT4(195-305)	GT4_e689	GT4	N	3
3300007298.a:Ga0104838_100015_58	-	GH50(50-619)	GH50_e7	GH50	Y(1-21)	3
3300007298.a:Ga0104838_100015_59	-	GH16_7(177-420)	GH16_e294	GH16	Y(1-27)	3
3300007298.a:Ga0104838_100015_84	3.2.1.169:1|-	GH84(175-469)+CBM32(629-738)	GH84_e9+CBM32_e131	GH84	Y(1-23)	3
3300007298.a:Ga0104838_100015_93	-	GH85(98-411)	GH85_e4	GH85	Y(1-21)	3
3300007298.a:Ga0104838_100021_100	-	GT4(181-334)	GT4_e2238	-	N	2
3300007298.a:Ga0104838_100021_101	-	GT2(4-218)	-	-	N	1
3300007298.a:Ga0104838_100021_104	-	GT4(209-357)	GT4_e1088	-	N	2
3300007298.a:Ga0104838_100021_106	-	GT4(195-342)	GT4_e3530	GT4	N	3
3300007298.a:Ga0104838_100021_109	-	GT4(192-334)	GT4_e1155	GT4	N	3
3300007298.a:Ga0104838_100021_110	-	GT4(212-352)	GT4_e3680	GT4	N	3
3300007298.a:Ga0104838_100021_113	-	GT26(55-219)	GT26_e39	GT26	N	3
3300007298.a:Ga0104838_100021_116	-	CE2(151-358)	CE2_e31	CE2	Y(1-21)	3
3300007298.a:Ga0104838_100021_27	3.2.1.4:3|3.2.1.-:1	GH5_2(42-275)	GH5_e79	GH5_2	Y(1-22)	3
3300007298.a:Ga0104838_100021_31	-	GH5_5(43-337)	GH5_e75	GH5_5	Y(1-23)	3
3300007298.a:Ga0104838_100021_32	-	GH2(56-713)	GH2_e40	GH2	Y(1-24)	3
3300007298.a:Ga0104838_100021_33	-	GH5_5(30-313)	GH5_e231	GH5_5	Y(1-23)	3
