dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT1_e660	GT1:6	-	-	392	3300027606.a:Ga0209370_1000005_1075	423	4e-148	2	390	19	404	0.9897959183673469	0.9897959183673469
CBM50_e1052	CBM50:11	-	chitin, peptidoglycan	50	3300027606.a:Ga0209370_1000005_1080	144	1.1e-18	2	50	93	141	0.96	0.96
GH3_e197	GH3:1321|GH78:3|CBM6:1	3.2.1.21:22|3.2.1.-:4|3.2.1.37:1|3.2.1.55:1|3.2.1.23:1|3.2.1.45:1	beta-glucan, beta-glucan, xylan, arabinan, host glycan	221	3300027606.a:Ga0209370_1000005_186	748	2.5e-113	1	220	34	253	0.9909502262443439	0.9909502262443439
GT51_e137	GT51:41	-	-	188	3300027606.a:Ga0209370_1000005_265	774	3e-87	2	187	72	262	0.9840425531914894	0.9840425531914894
GT4_e259	GT4:8	-	-	139	3300027606.a:Ga0209370_1000005_357	365	4.3e-49	2	138	187	321	0.9784172661870504	0.9784172661870504
GT2	GT2:82	-	-	161	3300027606.a:Ga0209370_1000005_640	327	1e-40	1	160	21	183	0.9875776397515528	0.9875776397515528
GT4_e2719	GT4:111	-	-	147	3300027606.a:Ga0209370_1000005_654	374	4.8e-64	1	146	196	341	0.9863945578231292	0.9863945578231292
GT2	GT2:122	-	-	124	3300027606.a:Ga0209370_1000005_655	249	5e-53	1	124	13	137	0.9919354838709677	0.9919354838709677
GT51_e137	GT51:41	-	-	188	3300027606.a:Ga0209370_1000005_79	788	4.5e-85	1	187	71	261	0.9893617021276596	0.9893617021276596
GT2	GT2:13	-	-	116	3300027606.a:Ga0209370_1000007_231	353	2.1e-40	1	115	24	139	0.9827586206896551	0.9827586206896551
GT2	GT2:98	-	-	376	3300027606.a:Ga0209370_1000007_268	655	1.3e-185	1	366	77	607	0.9707446808510638	0.9707446808510638
GH42_e0	GH42:710	3.2.1.-:1	arabinan	366	3300027606.a:Ga0209370_1000007_318	679	5.4e-194	1	365	11	378	0.994535519125683	0.994535519125683
GT2	GT2:31	-	-	165	3300027606.a:Ga0209370_1000007_331	286	3.9e-74	1	165	33	205	0.9939393939393939	0.9939393939393939
CBM48_e3	CBM48:14267|GH13_11:14161|GH13:59|GH77:38|GH13_10:2|GH13_36:1	3.2.1.68:75|2.4.1.25:4|3.2.1.-:1	glycogen	101	3300027606.a:Ga0209370_1000007_482	710	1.9e-40	4	97	9	101	0.9207920792079208	0.9207920792079208
GH13_e48	GH13_11:3001|CBM48:2819|GH13:35|GH77:23|GH13_10:3	3.2.1.68:15|3.2.1.-:1	sucrose, starch, starch	358	3300027606.a:Ga0209370_1000007_482	710	5.9e-183	3	356	176	530	0.9860335195530726	0.9860335195530726
CBM48_e0	CBM48:5017|GH13_10:4928|GH13:79|GH77:20|GT5:1|GH13_26:1|GH13_9:1	3.2.1.141:34|3.2.1.1:4	glycogen	103	3300027606.a:Ga0209370_1000007_484	621	1.2e-20	21	102	2	88	0.7864077669902912	0.7864077669902912
GH13_e92	GH13_10:665|CBM48:609|GH13:4|GH13_9:1	3.2.1.141:4	sucrose, starch	317	3300027606.a:Ga0209370_1000007_484	621	7.3e-146	1	317	107	417	0.9968454258675079	0.9968454258675079
CBM50_e1043	CBM50:125|GH23:106|CBM61:1|GH53:1	-	chitin, peptidoglycan	44	3300027606.a:Ga0209370_1000007_535	394	4.3e-18	1	43	51	93	0.9545454545454546	0.9545454545454546
