CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	CAZyme	3300012276.a:Ga0121624_100001	3300012276.a:Ga0121624_100001_793	846724	847677	+	GH109
CGC1	STP	3300012276.a:Ga0121624_100001	3300012276.a:Ga0121624_100001_794	847904	849124	-	Fer4
CGC1	null	3300012276.a:Ga0121624_100001	3300012276.a:Ga0121624_100001_795	849109	850194	-	null
CGC1	null	3300012276.a:Ga0121624_100001	3300012276.a:Ga0121624_100001_796	850194	851693	-	null
CGC1	TF	3300012276.a:Ga0121624_100001	3300012276.a:Ga0121624_100001_797	851889	852653	+	GntR
CGC1	null	3300012276.a:Ga0121624_100001	3300012276.a:Ga0121624_100001_798	852665	854245	-	null
CGC1	TF	3300012276.a:Ga0121624_100001	3300012276.a:Ga0121624_100001_799	854375	855307	-	HTH_1
CGC1	TC	3300012276.a:Ga0121624_100001	3300012276.a:Ga0121624_100001_800	855333	856670	-	2.A.27.2.2
CGC1	TC	3300012276.a:Ga0121624_100005	3300012276.a:Ga0121624_100005_93	105256	107847	-	3.A.9.1.2
CGC1	TF	3300012276.a:Ga0121624_100005	3300012276.a:Ga0121624_100005_94	108172	108900	+	Crp
CGC1	null	3300012276.a:Ga0121624_100005	3300012276.a:Ga0121624_100005_95	109042	109323	-	null
CGC1	null	3300012276.a:Ga0121624_100005	3300012276.a:Ga0121624_100005_96	109363	109566	-	null
CGC1	STP	3300012276.a:Ga0121624_100005	3300012276.a:Ga0121624_100005_97	109585	111084	-	Fer4+Fer4
CGC1	TC	3300012276.a:Ga0121624_100005	3300012276.a:Ga0121624_100005_98	111122	112036	-	3.D.4.3.3
CGC1	null	3300012276.a:Ga0121624_100005	3300012276.a:Ga0121624_100005_99	112033	112206	-	null
CGC1	TC	3300012276.a:Ga0121624_100005	3300012276.a:Ga0121624_100005_100	112207	112866	-	3.D.4.3.3
CGC1	TC	3300012276.a:Ga0121624_100005	3300012276.a:Ga0121624_100005_101	112877	114364	-	3.D.4.3.3
CGC1	null	3300012276.a:Ga0121624_100005	3300012276.a:Ga0121624_100005_102	114547	114732	-	null
CGC1	TC	3300012276.a:Ga0121624_100005	3300012276.a:Ga0121624_100005_103	114734	115702	-	3.A.3.27.4
CGC1	null	3300012276.a:Ga0121624_100005	3300012276.a:Ga0121624_100005_104	116290	117597	-	null
CGC1	null	3300012276.a:Ga0121624_100005	3300012276.a:Ga0121624_100005_105	117906	118733	+	null
CGC1	TC	3300012276.a:Ga0121624_100005	3300012276.a:Ga0121624_100005_106	118913	120163	-	2.A.1.56.1
CGC1	TC	3300012276.a:Ga0121624_100005	3300012276.a:Ga0121624_100005_107	120169	120741	-	4.F.1.1.8
CGC1	null	3300012276.a:Ga0121624_100005	3300012276.a:Ga0121624_100005_108	120781	122619	-	null
CGC1	CAZyme	3300012276.a:Ga0121624_100005	3300012276.a:Ga0121624_100005_109	122567	123622	-	GH3| GH3
CGC2	TF	3300012276.a:Ga0121624_100005	3300012276.a:Ga0121624_100005_287	290720	291082	-	TrmB
CGC2	null	3300012276.a:Ga0121624_100005	3300012276.a:Ga0121624_100005_288	291079	291393	-	null
CGC2	null	3300012276.a:Ga0121624_100005	3300012276.a:Ga0121624_100005_289	291450	291611	-	null
CGC2	TF	3300012276.a:Ga0121624_100005	3300012276.a:Ga0121624_100005_290	291608	292609	-	HTH_3
CGC2	null	3300012276.a:Ga0121624_100005	3300012276.a:Ga0121624_100005_291	292693	294663	-	null
CGC2	TF	3300012276.a:Ga0121624_100005	3300012276.a:Ga0121624_100005_292	294660	295142	-	HTH_3
CGC2	null	3300012276.a:Ga0121624_100005	3300012276.a:Ga0121624_100005_293	295139	295261	-	null
CGC2	TF	3300012276.a:Ga0121624_100005	3300012276.a:Ga0121624_100005_294	295252	295554	-	none
CGC2	TF	3300012276.a:Ga0121624_100005	3300012276.a:Ga0121624_100005_295	295628	296155	+	HTH_3
CGC2	null	3300012276.a:Ga0121624_100005	3300012276.a:Ga0121624_100005_296	296264	296755	+	null
CGC2	null	3300012276.a:Ga0121624_100005	3300012276.a:Ga0121624_100005_297	297047	298324	-	null
CGC2	STP	3300012276.a:Ga0121624_100005	3300012276.a:Ga0121624_100005_298	298499	299533	-	HisKA+HATPase_c
CGC2	null	3300012276.a:Ga0121624_100005	3300012276.a:Ga0121624_100005_299	299807	299974	-	null
CGC2	TF	3300012276.a:Ga0121624_100005	3300012276.a:Ga0121624_100005_300	300438	301061	+	MerR
CGC2	STP	3300012276.a:Ga0121624_100005	3300012276.a:Ga0121624_100005_301	301264	302958	+	PAS+MCPsignal
CGC2	TC	3300012276.a:Ga0121624_100005	3300012276.a:Ga0121624_100005_302	302964	303539	-	2.A.106.1.4
CGC2	CAZyme	3300012276.a:Ga0121624_100005	3300012276.a:Ga0121624_100005_303	303808	305379	+	GT83|GT0
CGC2	TF	3300012276.a:Ga0121624_100005	3300012276.a:Ga0121624_100005_304	305376	306284	-	HTH_1
CGC1	CAZyme	3300012276.a:Ga0121624_100002	3300012276.a:Ga0121624_100002_15	16333	17733	+	GH23| GH23|CBM50
CGC1	null	3300012276.a:Ga0121624_100002	3300012276.a:Ga0121624_100002_16	17767	18552	+	null
CGC1	TF	3300012276.a:Ga0121624_100002	3300012276.a:Ga0121624_100002_17	18718	20058	-	HTH_8
CGC1	TC	3300012276.a:Ga0121624_100002	3300012276.a:Ga0121624_100002_18	20061	21917	-	2.A.21.9.1
CGC1	TC	3300012276.a:Ga0121624_100002	3300012276.a:Ga0121624_100002_19	22185	23576	+	2.A.23.1.3
CGC1	null	3300012276.a:Ga0121624_100002	3300012276.a:Ga0121624_100002_20	23845	24585	-	null
CGC1	STP	3300012276.a:Ga0121624_100002	3300012276.a:Ga0121624_100002_21	24677	25684	-	Rhodanese
CGC2	TF	3300012276.a:Ga0121624_100002	3300012276.a:Ga0121624_100002_441	473337	474272	+	HTH_1
CGC2	null	3300012276.a:Ga0121624_100002	3300012276.a:Ga0121624_100002_442	474415	474612	-	null
CGC2	null	3300012276.a:Ga0121624_100002	3300012276.a:Ga0121624_100002_443	474666	475010	-	null
CGC2	STP	3300012276.a:Ga0121624_100002	3300012276.a:Ga0121624_100002_444	475610	477427	-	Pyr_redox_2
CGC2	TF	3300012276.a:Ga0121624_100002	3300012276.a:Ga0121624_100002_445	477619	479538	-	HTH_8
CGC2	null	3300012276.a:Ga0121624_100002	3300012276.a:Ga0121624_100002_446	479673	480932	-	null
CGC2	TF	3300012276.a:Ga0121624_100002	3300012276.a:Ga0121624_100002_447	480919	481239	-	HTH_3
CGC2	null	3300012276.a:Ga0121624_100002	3300012276.a:Ga0121624_100002_448	481337	481687	-	null
CGC2	null	3300012276.a:Ga0121624_100002	3300012276.a:Ga0121624_100002_449	481887	483128	-	null
CGC2	TC	3300012276.a:Ga0121624_100002	3300012276.a:Ga0121624_100002_450	483161	485695	-	1.B.14.1.6
CGC2	STP	3300012276.a:Ga0121624_100002	3300012276.a:Ga0121624_100002_451	485987	486991	-	FecR
CGC2	STP	3300012276.a:Ga0121624_100002	3300012276.a:Ga0121624_100002_452	486997	487566	-	Sigma70_r2+Sigma70_r4_2
CGC2	STP	3300012276.a:Ga0121624_100002	3300012276.a:Ga0121624_100002_453	487981	489807	-	SIS+SIS
CGC2	TF	3300012276.a:Ga0121624_100002	3300012276.a:Ga0121624_100002_454	490009	490485	+	MarR
CGC2	CAZyme	3300012276.a:Ga0121624_100002	3300012276.a:Ga0121624_100002_455	490669	491844	-	 GT4|GT4
CGC2	null	3300012276.a:Ga0121624_100002	3300012276.a:Ga0121624_100002_456	491896	493266	-	null
CGC2	null	3300012276.a:Ga0121624_100002	3300012276.a:Ga0121624_100002_457	493280	494173	-	null
CGC2	STP	3300012276.a:Ga0121624_100002	3300012276.a:Ga0121624_100002_458	494218	495045	-	NUDIX
CGC2	TC	3300012276.a:Ga0121624_100002	3300012276.a:Ga0121624_100002_459	495320	496480	+	3.D.4.6.2
CGC2	TC	3300012276.a:Ga0121624_100002	3300012276.a:Ga0121624_100002_460	496556	498163	+	3.D.4.6.1
CGC2	null	3300012276.a:Ga0121624_100002	3300012276.a:Ga0121624_100002_461	498180	498293	+	null
CGC2	null	3300012276.a:Ga0121624_100002	3300012276.a:Ga0121624_100002_462	498295	498519	+	null
CGC2	TC	3300012276.a:Ga0121624_100002	3300012276.a:Ga0121624_100002_463	498570	499445	+	3.D.4.6.2
CGC3	TC	3300012276.a:Ga0121624_100002	3300012276.a:Ga0121624_100002_532	567109	568626	-	2.A.45.3.2
CGC3	TC	3300012276.a:Ga0121624_100002	3300012276.a:Ga0121624_100002_533	568797	569537	+	2.A.102.2.8
