Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300011827.a:Ga0121632_100003_106	-	GT4(204-351)	GT4_e2536	GT4	N	3
3300011827.a:Ga0121632_100003_109	-	GT2(7-115)	GT2	GT2	N	3
3300011827.a:Ga0121632_100003_110	-	GT4(211-356)	GT4_e2376	GT4	N	3
3300011827.a:Ga0121632_100003_126	-	GT2(11-116)	GT2	GT2	N	3
3300011827.a:Ga0121632_100003_128	-	GT2(7-133)	GT2	GT2	N	3
3300011827.a:Ga0121632_100003_129	-	GT32(72-142)	-	GT0	N	2
3300011827.a:Ga0121632_100003_134	-	GT32(23-95)	GT32_e82	GT32	N	3
3300011827.a:Ga0121632_100003_135	-	GT2(8-176)	GT2	GT2	N	3
3300011827.a:Ga0121632_100003_136	-	GT2(7-135)	GT2	-	N	2
3300011827.a:Ga0121632_100003_139	-	GT2(17-176)	GT2	-	N	2
3300011827.a:Ga0121632_100003_141	-	GT2(5-117)	GT2	-	N	2
3300011827.a:Ga0121632_100003_153	-	GT2(6-141)	GT2	GT2	N	3
3300011827.a:Ga0121632_100003_160	1.1.3.-:1	AA7(54-275)	AA7_e0	-	N	2
3300011827.a:Ga0121632_100003_201	3.2.1.1:1	GH13(59-341)	GH13_e187	GH13	Y(1-22)	3
3300011827.a:Ga0121632_100003_202	-	GH13_19(173-421)	GH13_e123	GH13_19	Y(1-26)	3
3300011827.a:Ga0121632_100003_203	3.2.1.3:2|3.2.1.20:2	GH97(18-721)	GH97_e22	GH97	Y(1-21)	3
3300011827.a:Ga0121632_100003_204	3.2.1.1:1	GH13(157-482)	GH13_e235	GH13	Y(1-18)	3
3300011827.a:Ga0121632_100003_205	2.4.1.8:9	GH65(325-705)	GH65_e0	GH65	N	3
3300011827.a:Ga0121632_100003_213	-	GH13_10(10-335)	GH13_e156	CBM48+GH13	N	3
3300011827.a:Ga0121632_100003_214	-	GH33(24-337)	GH33_e12	GH33	Y(1-21)	3
3300011827.a:Ga0121632_100003_77	-	GT2(4-164)	GT2	GT2	N	3
3300011827.a:Ga0121632_100003_94	-	GT2(7-126)	GT2	GT2	N	3
3300011827.a:Ga0121632_100003_96	-	GT2(8-170)	GT2	GT2	N	3
3300011827.a:Ga0121632_100003_97	-	GT4(182-328)	GT4_e881	GT4	N	3
3300011827.a:Ga0121632_100003_99	-	GT4(203-352)	GT4_e3889	GT4	N	3
3300011827.a:Ga0121632_100006_130	-	GT28(197-356)	GT28_e43	GT28	N	3
3300011827.a:Ga0121632_100024_21	-	CE11(5-227)	CE11_e18	CE11	N	3
3300011827.a:Ga0121632_100024_5	-|-	PL1(204-380)+CBM77(636-740)	PL1_e59+CBM77_e0	CBM77+PL1	Y(1-20)	3
3300011827.a:Ga0121632_100029_5	-	GH20(262-582)	GH20_e106	GH20	Y(1-38)	3
3300011827.a:Ga0121632_100031_50	3.2.1.71:1|3.2.1.214:1	GH144(25-441)	GH144_e1	GH144	Y(1-22)	3
