dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH102_e2	GH102:4353	4.2.2.n1:8	-	134	3300029686.a:Ga0245204_100016_121	366	3.1e-69	1	134	127	258	0.9925373134328358	0.9925373134328358
GH23_e259	GH23:688	-	-	121	3300029686.a:Ga0245204_100016_163	168	2.4e-73	1	120	39	158	0.9834710743801653	0.9834710743801653
CBM50_e486	CBM50:11431|GH73:1|CE4:1|GH25:1	-	chitin, peptidoglycan	43	3300029686.a:Ga0245204_100016_49	380	2.2e-21	1	42	124	165	0.9534883720930233	0.9534883720930233
GH3_e19	GH3:6438	3.2.1.52:16	chitin	223	3300029686.a:Ga0245204_100061_122	342	9.6e-108	2	223	56	278	0.9910313901345291	0.9910313901345291
GH23_e734	GH23:3967	4.2.2.n1:8	peptidoglycan	150	3300029686.a:Ga0245204_100061_187	204	4.7e-68	1	148	53	200	0.98	0.98
GH63_e1	GH63:1941	3.2.1.20:9|3.2.1.84:9	alpha-glucan, alpha-glucan	774	3300029686.a:Ga0245204_100081_32	784	0	2	774	8	781	0.9974160206718347	0.9974160206718347
GH2_e92	GH2:6387|CBM67:1|CBM32:1	3.2.1.23:41	beta-galactan	861	3300029686.a:Ga0245204_100081_36	1031	0	3	861	28	887	0.9965156794425087	0.9965156794425087
CE1_e38	CE1:175	-	-	268	3300029686.a:Ga0245204_100087_133	278	1.2e-16	1	143	22	179	0.5298507462686567	0.5298507462686567
GT2	GT2:59	-	-	129	3300029686.a:Ga0245204_100203_33	249	3.6e-52	1	127	5	134	0.9767441860465116	0.9767441860465116
GT4_e2254	GT4:11	-	-	152	3300029686.a:Ga0245204_100203_38	408	3.8e-49	3	148	230	375	0.9539473684210527	0.9539473684210527
AA2_e1	AA2:59	-	-	252	3300029686.a:Ga0245204_100232_74	727	9e-18	14	109	92	188	0.376984126984127	0.376984126984127
AA2_e1	AA2:59	-	-	252	3300029686.a:Ga0245204_100232_74	727	1.1e-16	16	249	461	720	0.9246031746031746	0.9246031746031746
GH31_e31	GH31:4050	3.2.1.177:12	xyloglucan	431	3300029686.a:Ga0245204_100351_47	773	6.3e-237	1	430	240	669	0.9953596287703016	0.9953596287703016
CBM50_e391	CBM50:1681	-	chitin, peptidoglycan	49	3300029686.a:Ga0245204_100445_37	150	1.1e-29	1	49	100	148	0.9795918367346939	0.9795918367346939
GH37_e6	GH37:7900	3.2.1.28:18	trehalose	476	3300029686.a:Ga0245204_100744_33	550	5.5e-212	1	475	73	545	0.9957983193277311	0.9957983193277311
GH23_e819	GH23:3899|CBM50:3878	-	-	143	3300029686.a:Ga0245204_100806_5	407	5.5e-75	1	143	56	198	0.993006993006993	0.993006993006993
CBM50_e338	CBM50:4180|GH23:4153	-	chitin, peptidoglycan	43	3300029686.a:Ga0245204_100806_5	407	4.3e-20	1	42	298	338	0.9534883720930233	0.9534883720930233
CBM50_e338	CBM50:4180|GH23:4153	-	chitin, peptidoglycan	43	3300029686.a:Ga0245204_100806_5	407	4.2e-19	1	42	357	396	0.9534883720930233	0.9534883720930233
GH32_e0	GH32:3017	3.2.1.26:13	fructan	307	3300029686.a:Ga0245204_100012_213	478	4.8e-147	1	307	30	330	0.996742671009772	0.996742671009772
GH23_e225	GH23:4469	4.2.2.n1:1	peptidoglycan	154	3300029686.a:Ga0245204_100012_32	519	1.3e-80	1	153	298	450	0.987012987012987	0.987012987012987
GH103_e0	GH103:4244	4.2.2.n1:10	-	291	3300029686.a:Ga0245204_100016_7	397	2.5e-140	1	290	100	390	0.993127147766323	0.993127147766323
CE11_e22	CE11:9240	3.5.1.108:18	exo-polysaccharide	272	3300029686.a:Ga0245204_100038_134	306	2.3e-132	1	271	5	276	0.9926470588235294	0.9926470588235294
GT2	GT2:630	-	-	347	3300029686.a:Ga0245204_100061_64	838	1.8e-155	4	342	235	573	0.9740634005763689	0.9740634005763689
GH73_e114	GH73:3220	3.2.1.-:3	peptidoglycan	136	3300029686.a:Ga0245204_100061_95	314	1.2e-65	1	136	160	295	0.9926470588235294	0.9926470588235294
CE14_e27	CE14:619	-	-	106	3300029686.a:Ga0245204_100087_127	224	1.1e-18	1	106	21	131	0.9905660377358491	0.9905660377358491
GT2	GT2:33	-	-	167	3300029686.a:Ga0245204_100087_128	346	4.6e-101	1	167	35	201	0.9940119760479041	0.9940119760479041
CBM34_e8	CBM34:3739|GH13_21:3729|GH13:3|CBM25:2|GH13_20:1	3.2.1.20:14|3.2.1.1:3	starch	108	3300029686.a:Ga0245204_100087_92	606	4e-44	1	107	7	113	0.9814814814814815	0.9814814814814815
GH13_e88	GH13_21:161|CBM34:128|GH13_20:6|GH13:4|CBM25:2	3.2.1.1:1|3.2.1.133:1|3.2.1.20:1	sucrose, starch, starch, starch	315	3300029686.a:Ga0245204_100087_92	606	5.3e-156	1	315	179	492	0.9968253968253968	0.9968253968253968
GH4_e0	GH4:3065	3.2.1.22:13	raffinose	181	3300029686.a:Ga0245204_100128_111	452	1.5e-105	1	181	7	187	0.994475138121547	0.994475138121547
GH13_e245	GH13_5:159|GH13:3	3.2.1.1:2	sucrose, starch	342	3300029686.a:Ga0245204_100303_46	496	6.6e-190	2	342	33	374	0.9941520467836257	0.9941520467836257
GT9_e71	GT9:5354	2.4.99.-:11	-	224	3300029686.a:Ga0245204_100351_15	331	3.5e-111	1	223	78	300	0.9910714285714286	0.9910714285714286
GT4_e21	GT4:54	-	-	161	3300029686.a:Ga0245204_100351_17	381	2.6e-81	1	159	189	347	0.9813664596273292	0.9813664596273292
GT8_e147	GT8:1945	2.4.1.-:10|2.4.1.44:3|2.4.1.58:1	-	251	3300029686.a:Ga0245204_100351_20	336	7.4e-120	2	251	25	275	0.9920318725099602	0.9920318725099602
GH127_e0	GH127:2142	3.2.1.185:2	arabinogalactan protein	549	3300029686.a:Ga0245204_100411_41	655	4.7e-266	2	549	13	561	0.9963570127504554	0.9963570127504554
CBM50_e567	CBM50:3868	-	chitin, peptidoglycan	42	3300029686.a:Ga0245204_100009_18	441	3.6e-22	1	42	99	140	0.9761904761904762	0.9761904761904762
GT83_e0	GT83:3973	2.4.2.43:13	-	513	3300029686.a:Ga0245204_100012_303	551	1.6e-250	3	513	8	517	0.9941520467836257	0.9941520467836257
GT2	GT2:251	-	-	165	3300029686.a:Ga0245204_100012_306	323	1.1e-79	1	163	12	174	0.9818181818181818	0.9818181818181818
GT51_e71	GT51:5520	-	-	166	3300029686.a:Ga0245204_100012_71	771	1.3e-78	1	165	63	226	0.9879518072289156	0.9879518072289156
GH1_e0	GH1:9150	3.2.1.86:26|3.2.1.23:2|3.2.1.21:1	beta-glucan, beta-galactan, beta-glucan	472	3300029686.a:Ga0245204_100016_223	478	3.9e-248	2	472	6	475	0.9957627118644068	0.9957627118644068
AA1_e20	AA1:10	-	-	461	3300029686.a:Ga0245204_100038_159	517	2.9e-27	3	461	75	512	0.9934924078091106	0.9934924078091106
GT51_e28	GT51:6681	2.4.1.129:11	-	172	3300029686.a:Ga0245204_100038_184	845	1.3e-82	2	171	211	380	0.9825581395348837	0.9825581395348837
GH23_e96	GH23:3929	4.2.2.n1:10	peptidoglycan	127	3300029686.a:Ga0245204_100038_31	646	2e-65	1	126	497	622	0.984251968503937	0.984251968503937
GH31_e60	GH31:2562|GH2:1	-	-	446	3300029686.a:Ga0245204_100068_110	788	2.2e-238	1	446	238	684	0.9977578475336323	0.9977578475336323
GT92_e3	GT92:11	-	-	207	3300029686.a:Ga0245204_100081_162	301	1.3e-39	5	202	15	224	0.9516908212560387	0.9516908212560387
GH2_e92	GH2:6387|CBM67:1|CBM32:1	3.2.1.23:41	beta-galactan	861	3300029686.a:Ga0245204_100087_144	1025	0	3	861	40	917	0.9965156794425087	0.9965156794425087
CE9_e34	CE9:1668	3.5.1.25:2|3.5.1.80:2	host glycan	366	3300029686.a:Ga0245204_100116_125	378	6.7e-202	1	366	8	373	0.9972677595628415	0.9972677595628415
GT35_e0	GT35:17065|GH77:18|GH13_39:1	2.4.1.1:158	-	712	3300029686.a:Ga0245204_100135_75	798	0	1	711	92	796	0.9971910112359551	0.9971910112359551
CBM48_e3	CBM48:14267|GH13_11:14161|GH13:59|GH77:38|GH13_10:2|GH13_36:1	3.2.1.68:75|2.4.1.25:4|3.2.1.-:1	glycogen	101	3300029686.a:Ga0245204_100135_95	658	6.1e-40	4	96	10	101	0.9108910891089109	0.9108910891089109
GH13_e48	GH13_11:3001|CBM48:2819|GH13:35|GH77:23|GH13_10:3	3.2.1.68:15|3.2.1.-:1	sucrose, starch, starch	358	3300029686.a:Ga0245204_100135_95	658	1.3e-155	3	356	173	522	0.9860335195530726	0.9860335195530726
GT4_e3198	GT4:6	-	-	103	3300029686.a:Ga0245204_100203_47	335	4.9e-18	1	103	185	288	0.9902912621359223	0.9902912621359223
GH31_e85	GH31:2083	3.2.1.199:9	polyphenol	440	3300029686.a:Ga0245204_100232_6	679	5.8e-222	2	439	230	666	0.9931818181818182	0.9931818181818182
GH13_e1	GH13_29:585|GH13:36|GH13_31:2	3.2.1.93:2	sucrose, trehalose	345	3300029686.a:Ga0245204_100252_78	552	5.8e-180	1	345	30	372	0.9971014492753624	0.9971014492753624
