dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH94_e8	GH94:93	2.4.1.49:1	cellulose	795	3300029588.a:Ga0245111_1000001_461	801	0	1	795	3	797	0.9987421383647799	0.9987421383647799
CBM2_e118	CBM2:25|GH5_2:25	3.2.1.4:2|3.2.1.-:1	cellulose, chitin, xylan	89	3300029588.a:Ga0245111_1000001_477	531	7.2e-22	7	87	86	168	0.898876404494382	0.898876404494382
GH5_e227	GH5_2:14|CBM2:5|GH5:2	3.2.1.4:3	beta-glucan	241	3300029588.a:Ga0245111_1000001_477	531	4.2e-125	2	241	247	489	0.991701244813278	0.991701244813278
GT5_e9	GT5:1373|GH13:1|CBM48:1	2.4.1.21:9	-	471	3300029588.a:Ga0245111_1000001_566	479	2.1e-206	1	470	4	476	0.9957537154989384	0.9957537154989384
GH43_e264	GH43_35:87|GH51:3|CBM6:3|GH43:1	3.2.1.37:4|3.2.1.55:4	xylan, xylan	302	3300029588.a:Ga0245111_1000001_87	530	3.8e-120	1	301	8	336	0.9933774834437086	0.9933774834437086
GH5_e273	GH5_2:23|CBM2:6	3.2.1.4:3|3.2.1.-:1	beta-glucan, beta-mannan	241	3300029588.a:Ga0245111_1000020_40	359	2.1e-107	1	241	60	308	0.995850622406639	0.995850622406639
GH13_e13	GH13_36:124|CBM48:1|CBM20:1	3.2.1.1:5|3.2.1.54:1	sucrose, starch, starch	325	3300029588.a:Ga0245111_1000049_20	602	1e-117	1	324	131	456	0.9938461538461538	0.9938461538461538
GH51_e19	GH51:1621	3.2.1.55:27	arabinan	489	3300029588.a:Ga0245111_1000049_211	490	5.1e-219	2	486	6	486	0.9897750511247444	0.9897750511247444
GH13_e4	GH13_4:41	-	sucrose	398	3300029588.a:Ga0245111_1000049_41	617	8.4e-225	1	398	88	485	0.9974874371859297	0.9974874371859297
GH36_e0	GH36:2202	3.2.1.22:25	alpha-galactan	700	3300029588.a:Ga0245111_1000057_126	775	0	1	692	13	700	0.9871428571428571	0.9871428571428571
GH36_e0	GH36:2202	3.2.1.22:25	alpha-galactan	700	3300029588.a:Ga0245111_1000057_65	734	4.3e-302	2	699	14	711	0.9957142857142857	0.9957142857142857
CBM48_e2	CBM48:14087|GH13_9:14033|GH77:8|GH13:5|GT5:2|GH13_3:1|GH0:1	2.4.1.18:57	glycogen	100	3300029588.a:Ga0245111_1000069_40	626	2.3e-16	5	93	14	120	0.88	0.88
GH13_e200	GH13_9:2874|CBM48:2782|GH77:10|GH13:7|GH13_3:5|GH0:1|GT5:1|GH13_1:1	2.4.1.18:14	sucrose, alpha-glucan	301	3300029588.a:Ga0245111_1000069_40	626	1.5e-117	1	300	194	482	0.9933554817275747	0.9933554817275747
GH2_e104	GH2:483	3.2.1.23:6|3.2.1.31:2	beta-galactan, beta-glucuronan	863	3300029588.a:Ga0245111_1000069_97	1151	0	5	642	36	720	0.7381228273464658	0.7381228273464658
CE4_e150	CE4:16	-	-	113	3300029588.a:Ga0245111_1000110_74	294	4.1e-48	2	112	93	202	0.9734513274336283	0.9734513274336283
GT4_e672	GT4:29	-	-	149	3300029588.a:Ga0245111_1000162_19	391	6.7e-58	3	141	205	343	0.9261744966442953	0.9261744966442953
GH31_e25	GH31:85	-	-	482	3300029588.a:Ga0245111_1000162_50	664	3e-250	1	481	134	612	0.995850622406639	0.995850622406639
GT2	GT2:92|GT4:11	-	-	231	3300029588.a:Ga0245111_1000162_67	362	1.6e-23	13	219	19	225	0.8917748917748918	0.8917748917748918
GT2	GT2:9|GT0:1	-	-	130	3300029588.a:Ga0245111_1000178_20	327	1.7e-59	1	127	7	133	0.9692307692307692	0.9692307692307692
GH166_e19	GH166:7	-	-	218	3300029588.a:Ga0245111_1000254_17	255	6.6e-89	1	218	34	250	0.9954128440366973	0.9954128440366973
GH42_e20	GH42:2137	3.2.1.23:22	arabinogalactan protein	373	3300029588.a:Ga0245111_1000303_9	679	1.2e-170	1	372	19	392	0.9946380697050938	0.9946380697050938
GT2	GT2:6	-	-	162	3300029588.a:Ga0245111_1000329_20	250	6.7e-50	1	161	9	164	0.9876543209876543	0.9876543209876543
GH16_e336	CBM4:32|GH16_3:31|GH16:2	-	-	238	3300029588.a:Ga0245111_1000001_220	1212	2.5e-119	1	238	305	544	0.9957983193277311	0.9957983193277311
CBM4_e27	CBM4:33|GH16_3:31|GH16:1	-	xylan, beta-glucan	127	3300029588.a:Ga0245111_1000001_220	1212	1e-34	1	127	570	701	0.9921259842519685	0.9921259842519685
