CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	TC	3300011894.a:Ga0122084_100010	3300011894.a:Ga0122084_100010_107	122933	126322	-	1.B.14.6.1
CGC1	STP	3300011894.a:Ga0122084_100010	3300011894.a:Ga0122084_100010_108	126557	127684	-	FecR
CGC1	TF	3300011894.a:Ga0122084_100010	3300011894.a:Ga0122084_100010_109	127753	128313	-	GerE
CGC1	null	3300011894.a:Ga0122084_100010	3300011894.a:Ga0122084_100010_110	128416	129336	-	null
CGC1	null	3300011894.a:Ga0122084_100010	3300011894.a:Ga0122084_100010_111	129397	130824	-	null
CGC1	CAZyme	3300011894.a:Ga0122084_100010	3300011894.a:Ga0122084_100010_112	131230	132936	-	GH3| GH3
CGC1	STP	3300011894.a:Ga0122084_100010	3300011894.a:Ga0122084_100010_113	133028	133522	-	TetR_N
CGC1	TC	3300011894.a:Ga0122084_100010	3300011894.a:Ga0122084_100010_114	133698	136484	+	1.B.14.6.5
CGC1	null	3300011894.a:Ga0122084_100010	3300011894.a:Ga0122084_100010_115	136496	137086	-	null
CGC1	TF	3300011894.a:Ga0122084_100010	3300011894.a:Ga0122084_100010_116	137106	137780	-	Trans_reg_C
CGC1	STP	3300011894.a:Ga0122084_100010	3300011894.a:Ga0122084_100010_117	137786	139216	-	HisKA+HATPase_c
CGC2	CAZyme	3300011894.a:Ga0122084_100010	3300011894.a:Ga0122084_100010_140	160884	162206	-	GH0|GH109
CGC2	TC	3300011894.a:Ga0122084_100010	3300011894.a:Ga0122084_100010_141	162228	163742	-	8.A.46.1.5
CGC2	TC	3300011894.a:Ga0122084_100010	3300011894.a:Ga0122084_100010_142	163753	167055	-	1.B.14.6.1
CGC2	STP	3300011894.a:Ga0122084_100010	3300011894.a:Ga0122084_100010_143	167144	168382	-	FecR
CGC2	TF	3300011894.a:Ga0122084_100010	3300011894.a:Ga0122084_100010_144	168452	169051	-	GerE
