Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300011894.a:Ga0122084_100010_96	QGA25114.1|GH171	92.9	410	29	0	1	410	1	410	7.2e-227	790.0
3300011894.a:Ga0122084_100010_98	QGA25113.1|CE9	76.2	369	88	0	1	369	1	369	5.0e-163	577.8
3300011894.a:Ga0122084_100010_112	QGA28146.1|GH3	90.8	567	52	0	1	567	1	567	3.2e-302	1040.8
3300011894.a:Ga0122084_100010_132	QGA25083.1|GT2	87.3	252	32	0	1	252	1	252	1.0e-127	459.9
3300011894.a:Ga0122084_100010_140	QGA25075.1|GH0	93.4	440	29	0	1	440	1	440	1.4e-244	849.0
3300011894.a:Ga0122084_100010_169	AFD09354.1|GH3	37.4	597	330	10	12	572	382	970	5.7e-105	385.6
3300011894.a:Ga0122084_100010_219	SNV43048.1|GH18	69.2	325	99	1	7	331	14	337	1.1e-129	466.8
3300011894.a:Ga0122084_100010_225	CCO12868.2|GH1	57.2	607	226	7	11	607	5	587	6.1e-193	677.9
3300011894.a:Ga0122084_100010_226	CCO12868.2|GH1	35.2	783	274	8	1	781	640	1191	1.8e-120	437.6
3300011894.a:Ga0122084_100010_231	USQ04675.1|GH67	55.2	384	163	4	9	383	2	385	8.8e-118	427.6
3300011894.a:Ga0122084_100001_11	ADY51287.1|GH88	65.1	410	143	0	10	419	11	420	3.8e-154	548.5
3300011894.a:Ga0122084_100001_13	SCM59684.1|CE0|CE15	48.5	402	201	5	39	437	761	1159	6.1e-115	418.3
3300011894.a:Ga0122084_100001_14	ACU03509.1|GH2	54.7	978	433	8	8	978	1	975	0.0e+00	1125.9
3300011894.a:Ga0122084_100001_46	QGA25613.1|GT4	63.6	407	148	0	1	407	4	410	1.2e-154	550.1
3300011894.a:Ga0122084_100001_48	QGA25615.1|GT4	72.6	391	107	0	1	391	1	391	4.1e-171	604.7
3300011894.a:Ga0122084_100001_141	AXY72765.1|GH97	47.2	509	261	7	24	527	663	1168	5.1e-135	485.3
3300011894.a:Ga0122084_100001_151	QGA25712.1|GH125	91.3	473	41	0	1	473	1	473	4.9e-264	913.7
3300011894.a:Ga0122084_100001_174	CAG7911095.1|GH5_11	39.0	893	502	14	12	867	588	1474	2.6e-186	656.4
3300011894.a:Ga0122084_100001_179	CAD7280782.1|GT2	44.3	795	399	10	141	901	374	1158	7.0e-193	678.3
3300011894.a:Ga0122084_100001_289	QGA25820.1|GH0	96.8	437	14	0	1	437	1	437	6.2e-253	876.7
3300011894.a:Ga0122084_100001_321	QGA25847.1|GT2	88.7	344	39	0	1	344	1	344	2.1e-187	658.7
3300011894.a:Ga0122084_100001_391	QGA25912.1|CE4	73.2	257	69	0	1	257	1	257	4.8e-104	381.3
3300011894.a:Ga0122084_100001_438	QGA25969.1|GT2	97.2	316	9	0	9	324	1	316	1.4e-177	625.9
3300011894.a:Ga0122084_100001_439	QGA25970.1|GT2	80.8	338	65	0	1	338	1	338	1.5e-153	546.2
3300011894.a:Ga0122084_100001_447	QGA25976.1|GH31	93.0	819	57	0	1	819	1	819	0.0e+00	1653.6
3300011894.a:Ga0122084_100001_448	QGA25977.1|CBM48|GH13_9	91.7	637	53	0	1	637	1	637	0.0e+00	1274.2
3300011894.a:Ga0122084_100001_449	QGA25978.1|GT5	87.0	471	61	0	1	471	1	471	3.3e-252	874.4
3300011894.a:Ga0122084_100001_572	QGA26081.1|GH92	90.3	761	74	0	1	761	1	761	0.0e+00	1458.0
3300011894.a:Ga0122084_100011_6	QGA25201.1|GH29	83.6	598	98	0	1	598	1	598	0.0e+00	1080.1
3300011894.a:Ga0122084_100011_7	CAD7252417.1|GH13	56.1	590	233	7	131	706	341	918	5.2e-172	608.6
3300011894.a:Ga0122084_100011_9	QGA28156.1|GH92	80.7	729	140	1	26	753	9	737	0.0e+00	1251.1
3300011894.a:Ga0122084_100011_39	QGA25231.1|GH30_3	93.5	496	32	0	1	496	1	496	2.6e-279	964.5
3300011894.a:Ga0122084_100011_42	QGA25234.1|GT51	91.1	247	22	0	1	247	1	247	3.5e-128	461.5
3300011894.a:Ga0122084_100011_48	QGA28160.1|CE20	88.8	429	48	0	34	462	1	429	6.4e-232	807.0
3300011894.a:Ga0122084_100011_55	QGA25246.1|GT2	84.9	370	56	0	1	370	11	380	2.6e-183	645.2
3300011894.a:Ga0122084_100011_72	CAE6201338.1|GH1	53.8	647	274	9	5	634	587	1225	6.4e-198	694.5
3300011894.a:Ga0122084_100011_88	QGA25272.1|GH2	88.0	698	84	0	1	698	1	698	0.0e+00	1285.8
3300011894.a:Ga0122084_100011_89	QGA28161.1|GH29	86.8	500	66	0	1	500	1	500	8.0e-273	943.0
3300011894.a:Ga0122084_100011_187	AMJ20543.1|GH13_11	48.1	424	202	2	1	421	1	409	2.7e-112	409.5
3300011894.a:Ga0122084_100011_200	QGA25417.1|GT4	95.5	382	17	0	1	382	1	382	3.8e-206	721.1
3300011894.a:Ga0122084_100026_12	QGA24927.1|CE14	88.2	254	30	0	1	254	1	254	7.8e-131	470.3
3300011894.a:Ga0122084_100026_17	QDV17547.1|CBM6	29.9	990	653	19	1	975	619	1582	1.6e-112	411.4
3300011894.a:Ga0122084_100026_54	QGA24980.1|GH13_36	80.0	524	105	0	1	524	1	524	5.5e-256	887.1
3300011894.a:Ga0122084_100026_59	QGA24985.1|GH13	88.4	611	71	0	1	611	1	611	0.0e+00	1156.4
3300011894.a:Ga0122084_100026_61	QGA24987.1|GH65	83.0	769	131	0	1	769	1	769	0.0e+00	1345.5
3300011894.a:Ga0122084_100026_65	QGA24990.1|GT4	65.8	404	138	0	1	404	6	409	1.1e-155	553.5
3300011894.a:Ga0122084_100012_42	CAE6110940.1|CE8	44.4	549	283	9	12	552	253	787	9.0e-124	448.0
3300011894.a:Ga0122084_100012_65	QGA28287.1|GT51	88.1	690	82	0	2	691	1	690	0.0e+00	1229.5
3300011894.a:Ga0122084_100012_94	QGA27752.1|CE11	97.6	467	11	0	1	467	1	467	1.0e-261	906.0
3300011894.a:Ga0122084_100012_109	QGA27767.1|GH20	76.3	827	196	0	1	827	1	827	0.0e+00	1313.5
3300011894.a:Ga0122084_100012_136	QYO62262.1|GH13	69.4	346	104	1	1	346	1	344	6.8e-124	448.4
3300011894.a:Ga0122084_100012_182	QGA27836.1|GT30	80.9	414	79	0	1	414	1	414	3.4e-200	701.4
3300011894.a:Ga0122084_100012_202	CUS02883.2|GH3	53.7	341	153	2	9	346	7	345	1.3e-104	383.6
3300011894.a:Ga0122084_100071_7	CAD7235639.1|GT2	45.6	542	289	4	11	551	138	674	2.9e-141	506.1
3300011894.a:Ga0122084_100019_11	QEH35261.1|CBM47	44.2	851	429	14	5	844	35	850	4.6e-174	615.9
3300011894.a:Ga0122084_100019_78	QGA26837.1|GH92	89.3	768	82	0	1	768	1	768	0.0e+00	1476.1
3300011894.a:Ga0122084_100019_87	AGL64345.2|GT2	51.5	584	275	3	425	1003	275	855	7.3e-164	582.0
3300011894.a:Ga0122084_100019_93	QGA26854.1|GT51	92.1	774	61	0	1	774	1	774	0.0e+00	1469.5
3300011894.a:Ga0122084_100027_24	QNK56945.1|CBM6	32.8	729	418	17	23	714	40	733	1.1e-105	388.3
3300011894.a:Ga0122084_100035_10	VTQ06391.1|PL33_1	90.6	638	60	0	1	638	1	638	0.0e+00	1204.1
3300011894.a:Ga0122084_100035_11	VTQ06395.1|GH154	91.4	409	35	0	15	423	2	410	6.9e-225	783.5
3300011894.a:Ga0122084_100035_12	VTQ06399.1|GH88	91.3	413	36	0	1	413	1	413	1.3e-228	795.8
3300011894.a:Ga0122084_100035_13	QGA27888.1|CBM32	76.0	362	87	0	1	362	1	362	8.1e-166	587.0
3300011894.a:Ga0122084_100035_36	ULQ55327.1|CBM6	47.1	936	287	11	17	749	20	950	1.3e-237	826.6
3300011894.a:Ga0122084_100031_46	ALR08524.2|GH23	44.8	489	241	5	8	486	8	477	4.3e-109	399.1
3300011894.a:Ga0122084_100031_72	QGA27189.1|GH23	90.2	245	24	0	1	245	1	245	3.2e-121	438.3
3300011894.a:Ga0122084_100023_50	CAE6204650.1|GH28	50.8	599	286	5	4	595	747	1343	6.6e-173	611.3
3300011894.a:Ga0122084_100023_66	QGA26205.1|GT1	94.8	328	17	0	1	328	1	328	2.2e-186	655.2
3300011894.a:Ga0122084_100023_70	AWZ17133.1|GH13_30	35.5	1148	635	25	258	1367	406	1485	5.8e-178	629.4
3300011894.a:Ga0122084_100023_72	QGA26198.1|GH144	85.1	724	108	0	1	724	1	724	0.0e+00	1250.7
3300011894.a:Ga0122084_100023_74	QGA26745.1|CE9	91.6	395	33	0	1	395	1	395	5.5e-208	727.2
3300011894.a:Ga0122084_100023_77	QGA26748.1|GH109	91.8	477	39	0	1	477	1	477	1.0e-264	916.0
3300011894.a:Ga0122084_100023_84	CCH00732.1|CE7	56.2	413	171	3	31	435	22	432	5.8e-134	481.5
3300011894.a:Ga0122084_100020_13	QGA26729.1|GT19	89.8	372	38	0	1	372	1	372	3.1e-189	664.8
3300011894.a:Ga0122084_100020_26	QGA26716.1|CE14	83.7	239	39	0	1	239	1	239	1.2e-109	399.8
3300011894.a:Ga0122084_100020_78	SNV50437.1|GH15	80.2	597	118	0	1	597	1	597	1.5e-297	1025.4
3300011894.a:Ga0122084_100020_79	VTP98191.1|GT20	68.5	721	227	0	12	732	12	732	1.5e-299	1032.3
3300011894.a:Ga0122084_100020_84	QGA26661.1|GT2	88.3	478	56	0	1	478	1	478	4.3e-247	857.4
3300011894.a:Ga0122084_100020_86	QGA26659.1|GH163	61.7	695	266	0	1	695	13	707	4.6e-258	894.4
3300011894.a:Ga0122084_100020_90	QGA26655.1|GH25	83.2	280	47	0	1	280	1	280	4.7e-137	491.1
3300011894.a:Ga0122084_100020_100	QGA26645.1|GH3	84.6	760	116	1	1	759	1	760	0.0e+00	1286.9
3300011894.a:Ga0122084_100020_101	QGA26644.1|GH144	86.2	457	63	0	1	457	1	457	5.9e-246	853.6
3300011894.a:Ga0122084_100004_12	AGL63717.2|GT4	48.7	653	314	8	186	837	107	739	1.5e-162	577.4
3300011894.a:Ga0122084_100004_22	CAG7903126.1|GH28	42.4	469	246	8	8	468	67	519	8.3e-105	384.8
3300011894.a:Ga0122084_100004_28	QGA27217.1|CBM50	86.9	305	34	3	1	300	1	304	5.4e-139	497.7
3300011894.a:Ga0122084_100004_41	VTS00049.1|GH33	47.8	467	226	4	25	486	24	477	1.8e-123	446.8
3300011894.a:Ga0122084_100004_55	CCO12112.2|GH13_31	69.8	424	127	1	1	423	1	424	1.0e-167	593.6
3300011894.a:Ga0122084_100004_68	UQB69731.1|CE0	55.5	382	167	2	11	392	10	388	3.1e-118	429.1
3300011894.a:Ga0122084_100004_92	CAN65674.1|GH28	42.6	552	287	8	73	620	111	636	2.1e-124	450.3
3300011894.a:Ga0122084_100004_96	QGA27275.1|GH0	93.8	419	26	0	1	419	1	419	5.6e-235	817.0
3300011894.a:Ga0122084_100004_162	QGA27338.1|GT28	91.5	366	31	0	1	366	1	366	2.7e-185	651.7
3300011894.a:Ga0122084_100004_171	ALR08738.2|GT83	45.4	592	307	7	3	583	2	588	1.5e-145	520.4
3300011894.a:Ga0122084_100004_194	QGA27368.1|CBM50|GH23	88.8	482	54	0	1	482	1	482	3.9e-248	860.9
3300011894.a:Ga0122084_100004_267	QGA27438.1|GT9	72.5	334	92	0	1	334	1	334	9.1e-143	510.4
3300011894.a:Ga0122084_100004_268	QGA27439.1|GT4	64.9	410	144	0	1	410	1	410	3.8e-151	538.5
3300011894.a:Ga0122084_100004_269	QGA27440.1|GT4	65.0	369	129	0	1	369	1	369	1.2e-140	503.4
3300011894.a:Ga0122084_100004_270	QGA27441.1|GT2	75.7	268	65	0	3	270	1	268	6.2e-118	427.6
3300011894.a:Ga0122084_100004_271	QGA27442.1|GT2	73.6	269	71	0	1	269	1	269	6.2e-118	427.6
3300011894.a:Ga0122084_100004_272	QGA27443.1|GT0	67.8	373	120	0	1	373	12	384	1.4e-149	533.1
3300011894.a:Ga0122084_100004_273	QGA27445.1|GT2	56.2	340	149	0	1	340	3	342	1.9e-111	406.4
3300011894.a:Ga0122084_100004_274	QQT27083.1|GT4	54.2	413	188	1	1	413	1	412	4.6e-128	461.8
3300011894.a:Ga0122084_100004_277	ULQ52457.1|GH9	39.7	687	383	8	1	661	1	682	8.3e-148	528.1
3300011894.a:Ga0122084_100004_281	UIR55208.1|GT0	60.1	316	122	2	1	312	1	316	3.1e-105	385.6
3300011894.a:Ga0122084_100004_290	QGA27460.1|GT4	83.0	388	66	0	1	388	1	388	1.2e-183	646.4
3300011894.a:Ga0122084_100004_293	QGA27463.1|GT51	95.5	753	34	0	1	753	1	753	0.0e+00	1471.4
3300011894.a:Ga0122084_100004_297	QGA27466.1|GT5	96.7	272	9	0	1	272	1	272	4.7e-150	534.3
3300011894.a:Ga0122084_100004_321	QNN24542.1|CBM67	40.8	860	444	9	34	890	186	983	2.6e-189	666.4
3300011894.a:Ga0122084_100004_324	QGA27489.1|GH28	92.5	492	36	1	1	491	1	492	2.2e-270	934.9
3300011894.a:Ga0122084_100004_325	QGA27490.1|GH28	80.4	245	48	0	1	245	4	248	1.5e-107	392.9
3300011894.a:Ga0122084_100004_326	QGA27491.1|GH28	92.3	493	38	0	1	493	1	493	2.2e-262	908.3
3300011894.a:Ga0122084_100004_327	QGA28281.1|GH106	91.4	953	82	0	1	953	1	953	0.0e+00	1824.7
3300011894.a:Ga0122084_100004_340	CAD7245033.1|GT58	64.2	500	144	5	3	495	1053	1524	8.6e-174	614.0
3300011894.a:Ga0122084_100004_371	QGA27535.1|GH95	81.9	774	140	0	1	774	1	774	0.0e+00	1350.5
3300011894.a:Ga0122084_100004_372	QGA27536.1|GH29	86.7	633	84	0	1	633	1	633	0.0e+00	1150.6
3300011894.a:Ga0122084_100004_403	QGA27564.1|GT2	88.7	363	41	0	1	363	3	365	5.4e-186	654.1
3300011894.a:Ga0122084_100004_442	QGA27602.1|GH88	89.6	413	43	0	1	413	1	413	2.1e-218	761.9
3300011894.a:Ga0122084_100004_475	QGA27633.1|GH109	98.3	470	8	0	1	470	1	470	2.3e-277	958.0
3300011894.a:Ga0122084_100004_492	AVM55139.1|GH65	51.7	696	329	3	8	701	667	1357	1.2e-208	730.3
3300011894.a:Ga0122084_100002_33	QGA26126.1|GT2	93.4	243	16	0	1	243	1	243	3.1e-129	464.9
3300011894.a:Ga0122084_100002_43	AST56160.1|GH35	35.9	874	506	19	252	1087	714	1571	2.8e-137	493.8
3300011894.a:Ga0122084_100002_115	QGA26979.1|GT2	74.4	1135	290	1	1	1134	1	1135	0.0e+00	1718.7
3300011894.a:Ga0122084_100002_136	CUS01988.2|GH39	38.6	638	332	16	36	640	66	676	1.9e-120	437.2
3300011894.a:Ga0122084_100002_157	UQA75260.1|GH105	64.1	612	220	0	225	836	25	636	1.8e-248	862.8
3300011894.a:Ga0122084_100002_160	VTR39410.1|GH105	58.7	361	148	1	34	394	11	370	6.0e-130	468.0
3300011894.a:Ga0122084_100002_162	QIH36361.1|GH105	74.6	378	94	1	1	378	2	377	1.6e-177	625.9
3300011894.a:Ga0122084_100002_163	ADE82894.1|GH105|GH28	44.2	715	366	12	27	714	887	1595	3.2e-166	589.3
3300011894.a:Ga0122084_100002_165	QIH36363.1|GH28	79.5	463	94	1	1	463	1	462	2.6e-217	758.4
3300011894.a:Ga0122084_100002_168	QMV70372.1|GH106	59.4	914	369	2	1	913	1	913	0.0e+00	1147.9
3300011894.a:Ga0122084_100002_169	QIH36377.1|GH2	64.6	984	343	3	1	982	1	981	0.0e+00	1326.2
3300011894.a:Ga0122084_100002_170	UPZ38272.1|GH105	69.1	379	113	1	35	409	8	386	3.0e-164	582.0
3300011894.a:Ga0122084_100002_171	QEF96404.1|GH2	42.7	511	265	12	21	520	649	1142	2.4e-110	403.3
3300011894.a:Ga0122084_100002_174	UPZ38794.1|PL11_1	63.3	605	222	0	7	611	3	607	1.3e-235	819.7
3300011894.a:Ga0122084_100002_175	QMV71304.1|GH28	72.2	431	115	3	12	437	8	438	1.4e-183	646.4
3300011894.a:Ga0122084_100002_212	QGA27036.1|GH156	84.0	557	89	0	1	557	1	557	7.8e-285	983.0
3300011894.a:Ga0122084_100002_220	QQA06836.1|CE20	49.3	420	193	7	26	437	473	880	1.8e-114	416.8
3300011894.a:Ga0122084_100002_228	QGA24938.1|GH33	76.8	384	89	0	1	384	1	384	4.1e-176	621.3
3300011894.a:Ga0122084_100002_233	QGA27065.1|GH2|PL38	84.8	1191	181	0	1	1191	1	1191	0.0e+00	2142.5
3300011894.a:Ga0122084_100002_254	SCD19163.1|CE0	62.8	371	134	3	16	384	9	377	8.4e-137	490.7
3300011894.a:Ga0122084_100002_299	QRY59689.1|CBM32	57.8	510	214	1	12	520	16	525	5.8e-181	637.9
3300011894.a:Ga0122084_100002_302	CAD7226128.1|GH38	33.4	707	423	11	3	678	1339	2028	1.6e-104	384.4
3300011894.a:Ga0122084_100002_363	QBQ55156.1|CBM50	52.2	651	301	6	62	703	52	701	1.5e-179	633.6
3300011894.a:Ga0122084_100002_379	AXF51455.1|GH23	26.0	1875	1058	51	2	1774	1800	3446	2.5e-146	524.6
3300011894.a:Ga0122084_100002_442	ANH80926.1|GT4	63.9	416	150	0	1	416	1	416	6.1e-157	557.8
3300011894.a:Ga0122084_100002_446	VEJ19452.1|GT4	89.5	343	36	0	1	343	368	710	2.6e-174	615.1
3300011894.a:Ga0122084_100002_447	VFB03303.1|GT4	57.3	335	143	0	1	335	1	335	2.5e-116	422.5
3300011894.a:Ga0122084_100002_452	QAY63367.1|GT2	65.2	282	98	0	1	282	316	597	2.6e-106	389.0
3300011894.a:Ga0122084_100002_514	SNV61629.1|GH33	80.5	385	75	0	1	385	1	385	3.3e-189	664.8
3300011894.a:Ga0122084_100002_515	SNV61637.1|GH20	68.6	538	169	0	7	544	7	544	5.9e-232	807.4
3300011894.a:Ga0122084_100002_517	SNV61657.1|CE20	65.9	692	234	2	1	692	1	690	9.1e-275	949.9
3300011894.a:Ga0122084_100013_10	QGA26269.1|CBM32|GH31	79.2	1283	267	0	1	1283	1	1283	0.0e+00	2119.4
3300011894.a:Ga0122084_100013_74	QDZ63604.1|GT8	67.7	303	98	0	5	307	2	304	5.5e-123	444.5
3300011894.a:Ga0122084_100013_76	QCO47528.1|GT2	72.9	292	76	2	4	293	3	293	1.2e-127	459.9
3300011894.a:Ga0122084_100013_78	QCO47532.1|GT2	62.7	330	122	1	1	329	1	330	1.4e-124	449.9
3300011894.a:Ga0122084_100013_80	QGA26379.1|GT4	62.5	373	140	0	1	373	1	373	4.3e-138	495.0
3300011894.a:Ga0122084_100013_81	QGA26380.1|GT4	65.5	368	127	0	3	370	1	368	2.3e-144	515.8
3300011894.a:Ga0122084_100013_82	QGA26381.1|GT4	76.8	375	87	0	1	375	1	375	8.4e-166	587.0
3300011894.a:Ga0122084_100013_99	QGA26397.1|GH2	86.9	616	81	0	1	616	1	616	0.0e+00	1153.3
3300011894.a:Ga0122084_100013_103	VTQ06391.1|PL33_1	71.0	637	185	0	1	637	1	637	3.6e-278	961.1
3300011894.a:Ga0122084_100013_134	CUS04921.2|GT4	34.2	978	455	10	3	926	17	859	9.6e-163	578.2
3300011894.a:Ga0122084_100013_165	UKZ91289.1|AA0	70.8	756	213	4	7	760	3	752	0.0e+00	1105.9
3300011894.a:Ga0122084_100013_196	AGL63717.2|GT4	44.2	706	308	10	159	859	107	731	4.2e-152	542.7
3300011894.a:Ga0122084_100024_53	QGA28305.1|CBM50|GH73	83.6	280	46	0	3	282	2	281	1.0e-123	446.8
3300011894.a:Ga0122084_100024_68	QGA28079.1|GH43_18	84.3	242	38	0	1	242	71	312	7.5e-123	443.7
3300011894.a:Ga0122084_100024_78	QGA26937.1|GT4	63.6	398	143	1	3	400	2	397	1.0e-145	520.4
3300011894.a:Ga0122084_100024_79	SNV48420.1|GH130	81.1	488	91	1	1	488	1	487	2.4e-205	718.8
3300011894.a:Ga0122084_100016_59	QGA27893.1|PL21	75.0	861	213	2	50	908	1	861	0.0e+00	1371.7
3300011894.a:Ga0122084_100016_72	ABM98857.2|GT4	64.7	306	108	0	5	310	6	311	2.2e-119	432.6
3300011894.a:Ga0122084_100016_76	CDS94044.1|GT2	56.8	389	166	2	5	392	5	392	1.1e-115	420.6
3300011894.a:Ga0122084_100016_81	CDT27781.1|GT4	53.9	356	164	0	1	356	23	378	7.2e-106	387.9
3300011894.a:Ga0122084_100016_82	UPZ37798.1|GT2	59.1	350	143	0	5	354	44	393	4.2e-114	415.2
3300011894.a:Ga0122084_100016_143	SOE23805.1|GH0	66.3	386	125	4	1	385	1	382	4.8e-156	554.7
