CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	TF	3300027339.a:Ga0255210_1000590	3300027339.a:Ga0255210_1000590_6	4530	5192	+	Trans_reg_C
CGC1	STP	3300027339.a:Ga0255210_1000590	3300027339.a:Ga0255210_1000590_7	5203	6663	+	HisKA+HATPase_c
CGC1	null	3300027339.a:Ga0255210_1000590	3300027339.a:Ga0255210_1000590_8	6775	7911	+	null
CGC1	CAZyme	3300027339.a:Ga0255210_1000590	3300027339.a:Ga0255210_1000590_9	7935	8750	-	 GH19|GH19
CGC1	null	3300027339.a:Ga0255210_1000590	3300027339.a:Ga0255210_1000590_10	8889	9323	-	null
CGC1	null	3300027339.a:Ga0255210_1000590	3300027339.a:Ga0255210_1000590_11	9426	9842	-	null
CGC1	STP	3300027339.a:Ga0255210_1000590	3300027339.a:Ga0255210_1000590_12	9839	10648	-	CbiA
CGC1	TC	3300027339.a:Ga0255210_1000590	3300027339.a:Ga0255210_1000590_13	10645	11388	-	9.B.34.1.3
CGC1	STP	3300027339.a:Ga0255210_1000590	3300027339.a:Ga0255210_1000590_14	11669	12547	+	CheR_N+CheR
CGC1	TC	3300027339.a:Ga0255210_1000045	3300027339.a:Ga0255210_1000045_15	16580	18214	-	3.B.1.1.2
CGC1	TC	3300027339.a:Ga0255210_1000045	3300027339.a:Ga0255210_1000045_16	18577	19182	+	1.B.39.1.5
CGC1	null	3300027339.a:Ga0255210_1000045	3300027339.a:Ga0255210_1000045_17	19285	19881	-	null
CGC1	null	3300027339.a:Ga0255210_1000045	3300027339.a:Ga0255210_1000045_18	19954	20412	+	null
CGC1	TF	3300027339.a:Ga0255210_1000045	3300027339.a:Ga0255210_1000045_19	20798	21781	+	HTH_1
CGC1	null	3300027339.a:Ga0255210_1000045	3300027339.a:Ga0255210_1000045_20	21911	22606	+	null
CGC1	CAZyme	3300027339.a:Ga0255210_1000045	3300027339.a:Ga0255210_1000045_21	22750	24837	+	 GH23|GH23
CGC1	TC	3300027339.a:Ga0255210_1000045	3300027339.a:Ga0255210_1000045_22	24879	25805	+	3.D.1.6.1
CGC1	STP	3300027339.a:Ga0255210_1000045	3300027339.a:Ga0255210_1000045_23	25836	27104	+	HD
CGC1	CAZyme	3300027339.a:Ga0255210_1000002	3300027339.a:Ga0255210_1000002_89	93009	94202	+	 GH102|GH102
CGC1	TF	3300027339.a:Ga0255210_1000002	3300027339.a:Ga0255210_1000002_90	94705	95418	+	GntR
CGC1	TC	3300027339.a:Ga0255210_1000002	3300027339.a:Ga0255210_1000002_91	95461	97203	+	3.D.10.1.1
CGC1	STP	3300027339.a:Ga0255210_1000002	3300027339.a:Ga0255210_1000002_92	97288	97521	+	Fer4
CGC1	STP	3300027339.a:Ga0255210_1000002	3300027339.a:Ga0255210_1000002_93	97560	98522	+	HEAT_PBS+HEAT_PBS
CGC1	STP	3300027339.a:Ga0255210_1000002	3300027339.a:Ga0255210_1000002_94	98519	98851	+	Fer4
