HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH23.hmm	135	3300027339.a:Ga0255210_1000002_272	384	9.5e-33	14	122	244	351	0.8
GH102.hmm	157	3300027339.a:Ga0255210_1000002_89	398	2.4e-36	49	157	168	284	0.6878980891719745
GT104.hmm	379	3300027339.a:Ga0255210_1000004_13	377	2.7e-77	6	375	12	371	0.9736147757255936
GH103.hmm	295	3300027339.a:Ga0255210_1000004_80	448	1.4e-82	9	294	93	388	0.9661016949152542
GH23.hmm	135	3300027339.a:Ga0255210_1000005_19	203	4.7e-18	7	120	95	196	0.837037037037037
AA6.hmm	195	3300027339.a:Ga0255210_1000005_199	185	3.2e-43	2	194	4	180	0.9846153846153847
GT51.hmm	177	3300027339.a:Ga0255210_1000005_68	787	3.7e-68	2	177	80	254	0.9887005649717514
GH23.hmm	135	3300027339.a:Ga0255210_1000006_135	573	5.8e-22	3	122	174	310	0.8814814814814815
GT19.hmm	354	3300027339.a:Ga0255210_1000006_37	383	8.1e-128	3	353	10	364	0.9887005649717514
GT30.hmm	177	3300027339.a:Ga0255210_1000008_40	468	1.9e-65	5	176	65	238	0.9661016949152542
CE4.hmm	130	3300027339.a:Ga0255210_1000008_62	273	1.6e-21	7	123	39	190	0.8923076923076924
GT2.hmm	170	3300027339.a:Ga0255210_1000009_127	345	1.8e-18	1	115	12	124	0.6705882352941176
GT4.hmm	160	3300027339.a:Ga0255210_1000009_132	366	5.3e-40	7	159	176	327	0.95
AA3.hmm	618	3300027339.a:Ga0255210_1000009_137	527	1.3e-48	90	399	18	520	0.5
GT28.hmm	157	3300027339.a:Ga0255210_1000009_26	361	4.2e-50	2	157	184	342	0.9872611464968153
CE11.hmm	271	3300027339.a:Ga0255210_1000009_32	312	4.9e-108	1	270	4	283	0.992619926199262
CE1.hmm	227	3300027339.a:Ga0255210_1000010_115	682	7.6e-16	6	214	428	659	0.9162995594713657
CE16.hmm	267	3300027339.a:Ga0255210_1000010_15	331	3e-23	1	266	36	298	0.9925093632958801
CE1.hmm	227	3300027339.a:Ga0255210_1000010_47	332	3e-17	6	209	65	306	0.8942731277533039
GH104.hmm	145	3300027339.a:Ga0255210_1000011_173	241	2e-42	4	143	82	234	0.9586206896551724
AA6.hmm	195	3300027339.a:Ga0255210_1000011_18	197	3.9e-43	2	193	4	182	0.9794871794871794
GH23.hmm	135	3300027339.a:Ga0255210_1000012_58	294	1e-18	14	118	142	240	0.7703703703703704
CE1.hmm	227	3300027339.a:Ga0255210_1000013_42	279	2.6e-56	1	226	21	275	0.9911894273127754
GH109.hmm	399	3300027339.a:Ga0255210_1000014_21	320	5.6e-21	4	154	4	145	0.37593984962406013
GT4.hmm	160	3300027339.a:Ga0255210_1000016_57	324	1.9e-16	13	152	145	282	0.86875
