Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300011805.a:Ga0121186_100067_5	AMJ20543.1|GH13_11	57.4	406	169	2	13	414	4	409	3.5e-128	462.2
3300011805.a:Ga0121186_100067_12	AMW24368.1|GT0	60.6	363	142	1	5	366	4	366	6.1e-124	448.0
3300011805.a:Ga0121186_100067_21	CAD7245033.1|GT58	66.0	477	142	3	8	471	1055	1524	3.4e-172	608.6
3300011805.a:Ga0121186_100026_33	CCO12633.2|GH84	60.6	667	242	6	3	649	5	670	3.8e-230	801.6
3300011805.a:Ga0121186_100026_70	CAN80640.1|GT47	45.5	420	223	5	6	421	944	1361	3.6e-104	382.5
3300011805.a:Ga0121186_100026_90	AHA31145.1|GH3	97.4	911	24	0	3	913	9	919	0.0e+00	1771.1
3300011805.a:Ga0121186_100026_98	AWK41767.1|GH13_3	52.5	446	208	3	6	447	18	463	8.2e-131	471.1
3300011805.a:Ga0121186_100026_158	AGK53502.1|GH0	48.2	523	251	6	1	508	1	518	3.1e-145	519.2
3300011805.a:Ga0121186_100026_163	QAV17803.1|CBM12	47.2	462	218	7	55	510	84	525	6.6e-105	385.2
3300011805.a:Ga0121186_100026_211	QZY86671.1|GT26	95.9	241	10	0	1	241	1	241	8.2e-130	466.8
3300011805.a:Ga0121186_100060_34	QYO62262.1|GH13	64.1	345	122	2	1	344	1	344	2.7e-120	436.4
3300011805.a:Ga0121186_100006_64	QWB29683.1|GT4	98.6	369	5	0	1	369	1	369	6.1e-209	730.3
3300011805.a:Ga0121186_100006_85	QWB29665.1|GH73	93.4	1195	78	1	1	1195	1	1194	0.0e+00	2183.3
3300011805.a:Ga0121186_100006_86	ULQ52457.1|GH9	37.2	691	411	9	1	674	1	685	9.0e-126	454.9
3300011805.a:Ga0121186_100006_88	CCH00931.1|CBM3	36.8	921	477	26	10	835	23	933	1.2e-133	481.5
3300011805.a:Ga0121186_100006_96	UKS55630.1|GH13_31	95.3	535	25	0	1	535	1	535	0.0e+00	1082.4
3300011805.a:Ga0121186_100006_128	QZY86309.1|GT2	97.0	709	21	0	1	709	1	709	0.0e+00	1382.9
3300011805.a:Ga0121186_100006_239	CCO12112.2|GH13_31	74.7	434	103	4	1	429	1	432	2.2e-178	629.0
3300011805.a:Ga0121186_100006_335	QZY86110.1|GT2	93.9	264	16	0	1	264	1	264	3.4e-145	518.1
3300011805.a:Ga0121186_100006_354	CUS04921.2|GT4	43.6	846	427	7	2	799	16	859	2.1e-214	749.6
3300011805.a:Ga0121186_100006_365	QZY86081.1|CBM48|GH13_14	90.9	704	64	0	1	704	10	713	0.0e+00	1324.7
3300011805.a:Ga0121186_100006_394	AOT01413.1|GT51	97.6	696	17	0	1	696	1	696	0.0e+00	1348.2
3300011805.a:Ga0121186_100006_437	CAN65674.1|GH28	43.7	561	286	7	60	615	94	629	2.3e-131	473.4
3300011805.a:Ga0121186_100006_487	QCU12885.1|GT2	41.9	718	384	14	320	1010	469	1180	1.6e-158	564.3
3300011805.a:Ga0121186_100006_490	AOT01324.1|GT2	99.6	477	2	0	1	477	1	477	7.0e-266	919.8
3300011805.a:Ga0121186_100006_497	CAG7911095.1|GH5_11	43.5	895	470	12	14	876	587	1477	4.2e-216	755.4
3300011805.a:Ga0121186_100006_544	ALR08738.2|GT83	49.5	588	284	7	4	583	2	584	8.3e-152	541.2
3300011805.a:Ga0121186_100006_584	QUI22575.1|CBM50	39.0	598	360	5	3	598	30	624	9.8e-116	421.4
3300011805.a:Ga0121186_100048_23	AHA30993.1|CBM48|GH13_14	98.5	668	10	0	3	670	1	668	0.0e+00	1328.9
3300011805.a:Ga0121186_100017_6	QWB30781.1|GT51	94.4	591	33	0	1	591	1	591	0.0e+00	1132.1
3300011805.a:Ga0121186_100017_7	QAV27616.1|CBM48|GH13_9	59.8	373	148	1	4	374	631	1003	3.3e-133	478.8
3300011805.a:Ga0121186_100017_9	QWB30784.1|GT5	99.6	483	2	0	1	483	1	483	1.3e-288	995.3
3300011805.a:Ga0121186_100017_10	QZY87473.1|GT35	98.9	807	9	0	1	807	1	807	0.0e+00	1593.9
3300011805.a:Ga0121186_100017_12	CAD7235639.1|GT2	41.0	554	305	8	4	552	136	672	1.5e-113	414.1
3300011805.a:Ga0121186_100017_45	QZY87507.1|GH32	94.1	488	29	0	1	488	1	488	1.5e-284	981.9
3300011805.a:Ga0121186_100017_77	AHA29047.1|GT2	92.7	358	26	0	1	358	1	358	3.3e-196	688.0
3300011805.a:Ga0121186_100017_85	QZY87546.1|CBM34|GH13_20	99.0	595	6	0	1	595	1	595	0.0e+00	1259.2
3300011805.a:Ga0121186_100017_89	QZY87549.1|GH13	98.8	507	6	0	1	507	1	507	1.7e-299	1031.6
3300011805.a:Ga0121186_100017_91	UKS56819.1|GH65	98.6	766	11	0	1	766	1	766	0.0e+00	1570.1
3300011805.a:Ga0121186_100017_113	CAE6204650.1|GH28	49.9	601	294	3	10	604	744	1343	5.9e-169	598.2
3300011805.a:Ga0121186_100017_137	QZY87593.1|GT2	98.4	874	14	0	1	874	1	874	0.0e+00	1701.0
3300011805.a:Ga0121186_100017_139	QZY88368.1|GT4	98.8	404	5	0	1	404	1	404	2.1e-231	805.1
3300011805.a:Ga0121186_100017_140	QZY87594.1|GT4	98.1	417	8	0	1	417	1	417	4.3e-235	817.4
3300011805.a:Ga0121186_100017_144	AMW24368.1|GT0	58.2	364	145	5	1	360	1	361	7.8e-116	421.0
3300011805.a:Ga0121186_100017_149	AFL46505.1|CBM41|CBM48|GH13_14|3.2.1.41	98.0	970	19	0	1	970	1	970	0.0e+00	1952.6
3300011805.a:Ga0121186_100017_191	QZY87646.1|GH13_5	95.1	486	24	0	1	486	1	486	2.7e-289	997.7
3300011805.a:Ga0121186_100017_200	QZY87655.1|GH57	99.2	727	6	0	1	727	1	727	0.0e+00	1489.6
3300011805.a:Ga0121186_100017_273	QZY87726.1|GH3	96.1	638	25	0	1	638	1	638	0.0e+00	1205.3
3300011805.a:Ga0121186_100017_285	AHA29247.1|GH73	93.0	358	25	0	1	358	1	358	1.1e-191	672.9
3300011805.a:Ga0121186_100018_3	AHA29269.1|GH13_5	99.6	513	2	0	1	513	1	513	0.0e+00	1075.8
3300011805.a:Ga0121186_100018_144	AGL63702.2|GT4	56.6	514	213	6	5	512	6	515	3.4e-165	585.5
3300011805.a:Ga0121186_100018_201	QZY87957.1|GH3	91.2	409	33	1	1	409	1	406	7.5e-192	673.7
3300011805.a:Ga0121186_100018_232	QKS58250.1|CBM50	47.6	630	302	15	1	618	1	614	6.8e-145	518.8
3300011805.a:Ga0121186_100018_241	AHA29499.1|GH31	99.4	791	5	0	1	791	1	791	0.0e+00	1657.5
3300011805.a:Ga0121186_100018_244	AHA29501.1|GH23	99.6	227	1	0	1	227	1	227	2.0e-125	452.2
3300011805.a:Ga0121186_100018_275	AOT00390.1|GH170	95.7	348	15	0	1	348	1	348	4.1e-191	671.0
3300011805.a:Ga0121186_100018_318	QZY88098.1|GT4	99.0	498	5	0	1	498	1	498	3.7e-286	987.3
3300011805.a:Ga0121186_100018_330	UKS57360.1|GT2	90.4	502	48	0	1	502	1	502	4.0e-259	897.5
3300011805.a:Ga0121186_100002_3	AGL64700.2|GH23	58.9	350	141	1	3	349	6	355	7.8e-113	411.0
3300011805.a:Ga0121186_100002_11	QZY86500.1|GH13_29	95.1	546	27	0	1	546	1	546	0.0e+00	1110.1
3300011805.a:Ga0121186_100002_77	QNR22540.1|GT2	82.0	317	57	0	2	318	3	319	1.8e-148	529.3
3300011805.a:Ga0121186_100002_98	QBQ55156.1|CBM50	53.7	648	296	3	22	666	54	700	9.6e-189	664.1
3300011805.a:Ga0121186_100002_154	QWB31514.1|GT28	98.9	375	4	0	1	375	1	375	3.8e-219	764.2
3300011805.a:Ga0121186_100002_155	QWB31515.1|CE4	97.8	227	5	0	1	227	1	227	2.2e-129	465.3
3300011805.a:Ga0121186_100002_369	AHA29853.1|PL9_2	86.4	426	58	0	1	426	1	426	2.0e-203	712.2
3300011805.a:Ga0121186_100002_379	ACB61110.1|GH42	73.6	675	177	1	8	682	6	679	1.6e-311	1072.0
3300011805.a:Ga0121186_100002_397	QZY85470.1|GH1	96.1	483	19	0	1	483	1	483	9.2e-282	972.6
3300011805.a:Ga0121186_100002_432	QZY85501.1|GH1	98.8	485	6	0	1	485	1	485	5.7e-292	1006.5
3300011805.a:Ga0121186_100002_481	QZY88427.1|CBM34|GH13_20	93.7	590	37	0	1	590	1	590	0.0e+00	1177.2
3300011805.a:Ga0121186_100002_495	CAD7280782.1|GT2	41.0	790	408	10	131	886	400	1165	5.6e-166	589.0
3300011805.a:Ga0121186_100002_531	QZY85590.1|GH13_31	94.8	555	29	0	1	555	1	555	0.0e+00	1135.2
3300011805.a:Ga0121186_100002_560	QWB28929.1|GT51	97.6	706	17	0	63	768	63	768	0.0e+00	1373.6
3300011805.a:Ga0121186_100002_570	CCO11001.2|GH24	30.8	960	598	20	6	934	7	931	3.3e-110	403.7
3300011805.a:Ga0121186_100002_576	QZY85632.1|GT4	99.2	380	3	0	1	380	1	380	5.1e-211	737.3
3300011805.a:Ga0121186_100002_619	AGL63871.2|GT2	50.3	461	225	2	252	712	526	982	1.3e-119	434.5
3300011805.a:Ga0121186_100002_625	CAD7252417.1|GH13	43.4	603	319	11	121	706	332	929	9.8e-118	428.3
3300011805.a:Ga0121186_100002_630	AGL64345.2|GT2	62.8	578	211	2	146	720	279	855	3.8e-207	725.3
3300011805.a:Ga0121186_100002_636	AGL64353.2|CBM50|GH25	56.1	569	247	2	1	566	1	569	1.9e-185	652.9
3300011805.a:Ga0121186_100002_684	CAD7280782.1|GT2	55.7	345	150	2	22	365	1795	2137	4.7e-103	378.6
3300011805.a:Ga0121186_100002_754	QZY85799.1|GT28	97.8	363	8	0	1	363	1	363	5.1e-200	700.7
3300011805.a:Ga0121186_100055_8	AOS98796.1|GH70	91.3	894	76	1	1	894	1	892	0.0e+00	1564.7
3300011805.a:Ga0121186_100031_27	AHA28511.1|GT4	57.0	370	158	1	1	369	1	370	9.7e-122	440.7
3300011805.a:Ga0121186_100031_123	AOS99437.1|GH13_31	99.3	566	4	0	1	566	1	566	0.0e+00	1180.2
3300011805.a:Ga0121186_100052_4	AGL63717.2|GT4	50.0	638	299	8	169	804	113	732	2.5e-170	603.2
3300011805.a:Ga0121186_100052_25	CCO12868.2|GH1	74.4	1197	298	2	1	1188	1	1197	0.0e+00	1809.3
3300011805.a:Ga0121186_100052_29	CAD7226128.1|GH38	37.0	721	394	15	11	689	1345	2047	1.2e-117	427.9
3300011805.a:Ga0121186_100027_12	QYU66396.1|GH13_23	52.4	450	205	5	2	443	8	456	1.2e-114	417.5
3300011805.a:Ga0121186_100027_27	AGL63717.2|GT4	44.2	697	318	8	160	856	107	732	1.7e-153	547.4
3300011805.a:Ga0121186_100027_32	QWB30605.1|CE9	99.2	385	3	0	1	385	1	385	1.5e-218	762.3
3300011805.a:Ga0121186_100027_48	UKS56575.1|CBM50|CE4	95.4	283	13	0	1	283	1	283	1.2e-144	516.5
3300011805.a:Ga0121186_100027_64	QWB30635.1|CE4	97.9	281	6	0	1	281	1	281	1.2e-159	566.2
3300011805.a:Ga0121186_100027_144	QHA94360.1|GT2	50.3	398	186	7	4	393	320	713	1.4e-105	387.1
