Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300029254.a:Ga0168700_1000001_133	2.4.1.21:9	GT5(3-476)	GT5_e9	GT5	N	3
3300029254.a:Ga0168700_1000001_194	3.2.1.89:6|3.2.1.89:17|3.2.1.89:6	CBM61(46-181)+GH53(219-596)+CBM61(690-828)	CBM61_e15+GH53_e14+CBM61_e15	CBM61+GH53	Y(1-37)	3
3300029254.a:Ga0168700_1000001_233	-	GT2(13-179)	GT2	-	N	2
3300029254.a:Ga0168700_1000001_234	-	GT2(8-171)	GT2	-	N	2
3300029254.a:Ga0168700_1000001_235	-	GT2(7-132)	GT2	-	N	2
3300029254.a:Ga0168700_1000001_236	-	GT111(2-216)	GT111_e20	-	N	2
3300029254.a:Ga0168700_1000001_238	-	GT2(7-176)	GT2	-	N	2
3300029254.a:Ga0168700_1000001_306	-	GT51(83-265)	GT51_e43	GT51	N	3
3300029254.a:Ga0168700_1000001_34	2.4.1.49:1	GH94(2-796)	GH94_e8	GH94	N	3
3300029254.a:Ga0168700_1000001_366	-	CE1(126-331)	-	-	Y(1-28)	1
3300029254.a:Ga0168700_1000001_367	-	GH13_4(87-484)	GH13_e4	GH13_4	N	3
3300029254.a:Ga0168700_1000001_370	2.4.1.18:57|2.4.1.18:14	CBM48(129-214)+GH13_9(288-588)	CBM48_e2+GH13_e200	CBM48+GH13_9	N	3
3300029254.a:Ga0168700_1000001_393	-	GH25(7-178)	GH25_e250	GH25	N	3
3300029254.a:Ga0168700_1000001_464	3.2.1.1:5|3.2.1.54:1	GH13_36(133-459)	GH13_e13	GH13_36	Y(1-38)	3
3300029254.a:Ga0168700_1000001_51	3.2.1.4:2|3.2.1.-:1|3.2.1.4:3	GH5_2(270-512)	CBM2_e118+GH5_e227	CBM2+GH5_2	N	3
3300029254.a:Ga0168700_1000001_90	3.2.1.4:18|3.2.1.-:2	GH9(349-766)	GH9_e17	GH9	Y(1-33)	3
3300029254.a:Ga0168700_1000018_10	2.4.1.1:158	GT35(96-806)	GT35_e0	GT35	N	3
3300029254.a:Ga0168700_1000018_100	-	GH53(5-361)	GH53_e1	GH53	N	3
3300029254.a:Ga0168700_1000018_12	3.2.1.4:3|3.2.1.-:1	GH5_2(57-305)	GH5_e273	GH5_2	Y(1-35)	3
3300029254.a:Ga0168700_1000018_137	3.2.1.23:6|3.2.1.31:2	GH2(33-994)	GH2_e104	GH2	N	3
3300029254.a:Ga0168700_1000018_149	-	GT2(7-158)	GT2	GT2	N	3
3300029254.a:Ga0168700_1000018_16	2.4.1.20:14|2.4.1.49:1	GH94(2-824)	GH94_e12	GH94	N	3
3300029254.a:Ga0168700_1000018_176	3.2.1.1:13|3.2.1.41:12|-	CBM34(41-131)+GH13_39(192-572)	CBM34_e11+GH13_e98	CBM34+GH13	N	3
3300029254.a:Ga0168700_1000018_186	-	GH3(147-372)	GH3_e48	GH3	Y(1-21)	3
3300029254.a:Ga0168700_1000018_34	2.4.1.25:21	GH77(19-504)	GH77_e26	GH77	N	3
3300029254.a:Ga0168700_1000018_45	-	GT28(188-336)	GT28_e30	GT28	N	3
3300029254.a:Ga0168700_1000018_48	-	CE4(128-252)	CE4_e82	-	Y(1-22)	2
3300029254.a:Ga0168700_1000018_66	-	GH5(61-334)	GH5_e281	GH5	N	3
3300029254.a:Ga0168700_1000018_84	2.4.1.18:14	GH13_9(193-482)	GH13_e200	CBM48+GH13_9	N	3
3300029254.a:Ga0168700_1000031_156	-	GH25(163-346)	GH25_e146	GH25	N	3
3300029254.a:Ga0168700_1000031_49	3.2.1.4:1|3.2.1.-:1|3.2.1.73:1|3.2.1.4:5|3.2.1.-:1|3.2.1.73:1	CBM4(74-197)+GH9(326-756)	CBM4_e22+GH9_e25	CBM4+GH9	Y(1-23)	3
3300029254.a:Ga0168700_1000031_90	3.2.1.26:1	GH32(25-334)	GH32_e71	GH32	N	3
3300029254.a:Ga0168700_1000074_78	-	GH25(4-177)	GH25_e111	-	N	2
3300029254.a:Ga0168700_1000074_81	-	GH25(15-186)	GH25_e212	GH25	N	3
3300029254.a:Ga0168700_1000086_132	-	GH25(89-280)	GH25_e109	GH25	Y(1-33)	3
3300029254.a:Ga0168700_1000086_6	-	GH31(133-612)	GH31_e25	GH31	N	3
3300029254.a:Ga0168700_1000086_93	2.4.1.25:3	GH77(9-491)	GH77_e1	GH77	N	3
3300029254.a:Ga0168700_1000097_52	-	CE4(70-185)	CE4_e225	-	N	2
3300029254.a:Ga0168700_1000160_6	-	GH36(5-660)	GH36_e11	GH36	N	3
3300029254.a:Ga0168700_1000160_64	-	GT2(6-152)	GT2	-	N	2
3300029254.a:Ga0168700_1000160_68	3.2.1.86:12|3.2.1.38:3|3.2.1.85:3|3.2.1.21:1|3.2.1.-:1	GH1(7-479)	GH1_e115	GH1	N	3
3300029254.a:Ga0168700_1000189_2	-	GH13(27-376)	GH13_e57	GH13_44	N	3
