HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH109.hmm	399	3300027015.a:Ga0207833_100002_10	342	2.1e-24	6	163	2	150	0.39348370927318294
AA3_2.hmm	568	3300027015.a:Ga0207833_100002_138	540	1.4e-147	4	565	14	538	0.9876760563380281
GT4.hmm	160	3300027015.a:Ga0207833_100002_170	362	1.5e-26	10	160	188	337	0.9375
GT4.hmm	160	3300027015.a:Ga0207833_100002_171	368	7.2e-28	10	153	187	329	0.89375
GT4.hmm	160	3300027015.a:Ga0207833_100002_172	373	4.2e-26	6	153	193	338	0.91875
CE4.hmm	130	3300027015.a:Ga0207833_100002_181	309	1.2e-19	6	127	57	276	0.9307692307692308
GH23.hmm	135	3300027015.a:Ga0207833_100002_297	619	8.6e-24	17	121	452	578	0.7703703703703704
AA4.hmm	522	3300027015.a:Ga0207833_100002_402	498	2e-20	7	252	8	244	0.46934865900383144
CE1.hmm	227	3300027015.a:Ga0207833_100002_475	286	5.9e-53	1	225	23	280	0.986784140969163
CE1.hmm	227	3300027015.a:Ga0207833_100002_564	328	4.7e-23	1	146	49	257	0.6387665198237885
GT9.hmm	225	3300027015.a:Ga0207833_100002_639	344	1.5e-40	3	202	100	318	0.8844444444444445
GT4.hmm	160	3300027015.a:Ga0207833_100002_640	411	8.7e-30	6	153	215	367	0.91875
AA4.hmm	522	3300027015.a:Ga0207833_100004_13	471	1.8e-21	17	240	8	222	0.4272030651340996
GT81.hmm	293	3300027015.a:Ga0207833_100004_133	333	1.2e-19	19	208	14	187	0.6450511945392492
GT41.hmm	705	3300027015.a:Ga0207833_100004_182	690	1.8e-80	69	519	126	684	0.6382978723404256
AA1.hmm	358	3300027015.a:Ga0207833_100004_244	608	3.2e-66	7	357	42	588	0.9776536312849162
GH25.hmm	177	3300027015.a:Ga0207833_100004_260	241	1.6e-55	1	177	44	216	0.9943502824858758
GT41.hmm	705	3300027015.a:Ga0207833_100004_398	827	7.7e-57	123	495	251	798	0.5276595744680851
GT4.hmm	160	3300027015.a:Ga0207833_100004_444	428	2.1e-32	6	159	224	381	0.95625
GT4.hmm	160	3300027015.a:Ga0207833_100004_445	385	1.6e-26	33	149	215	332	0.725
AA3_2.hmm	568	3300027015.a:Ga0207833_100004_505	534	2e-164	2	567	4	529	0.9947183098591549
GH3.hmm	216	3300027015.a:Ga0207833_100004_568	362	9.3e-38	9	215	71	292	0.9537037037037037
GT2.hmm	170	3300027015.a:Ga0207833_100004_59	294	4.2e-17	1	156	6	151	0.9117647058823529
CE9.hmm	373	3300027015.a:Ga0207833_100004_594	379	5.4e-129	1	373	6	376	0.9973190348525469
GH103.hmm	295	3300027015.a:Ga0207833_100004_637	335	1.8e-118	1	294	38	331	0.9932203389830508
GT51.hmm	177	3300027015.a:Ga0207833_100006_149	668	1e-66	2	176	99	273	0.9830508474576272
GT51.hmm	177	3300027015.a:Ga0207833_100006_150	642	1.6e-38	2	175	84	251	0.9774011299435028
GT4.hmm	160	3300027015.a:Ga0207833_100006_164	441	3.7e-29	7	158	238	396	0.94375
GT4.hmm	160	3300027015.a:Ga0207833_100006_167	422	1.3e-26	10	157	237	388	0.91875
GT27.hmm	295	3300027015.a:Ga0207833_100006_169	746	3.9e-18	31	271	498	740	0.8135593220338984
GT4.hmm	160	3300027015.a:Ga0207833_100006_174	408	5.6e-26	8	153	205	361	0.90625
GH114.hmm	190	3300027015.a:Ga0207833_100006_260	305	2.2e-57	1	190	72	268	0.9947368421052631
GH1.hmm	429	3300027015.a:Ga0207833_100006_336	444	2.2e-160	1	428	1	441	0.9953379953379954
CE4.hmm	130	3300027015.a:Ga0207833_100006_349	491	7.8e-32	5	125	237	364	0.9230769230769231
GH102.hmm	157	3300027015.a:Ga0207833_100006_395	458	1.2e-61	1	157	186	342	0.9936305732484076
GH73.hmm	128	3300027015.a:Ga0207833_100006_448	330	5.3e-22	10	128	176	304	0.921875
GT2.hmm	170	3300027015.a:Ga0207833_100006_454	295	4.8e-25	1	132	6	136	0.7705882352941177
GT4.hmm	160	3300027015.a:Ga0207833_100012_130	387	2.2e-29	12	154	184	330	0.8875
GT4.hmm	160	3300027015.a:Ga0207833_100012_135	404	5e-18	12	157	230	370	0.90625
GT4.hmm	160	3300027015.a:Ga0207833_100012_136	378	4.8e-18	12	157	196	338	0.90625
GT26.hmm	171	3300027015.a:Ga0207833_100012_137	506	5.3e-55	2	168	64	228	0.9707602339181286
GT1.hmm	382	3300027015.a:Ga0207833_100012_163	443	6e-45	11	380	28	430	0.9659685863874345
GT4.hmm	160	3300027015.a:Ga0207833_100012_343	805	7e-37	8	159	612	764	0.94375
AA6.hmm	195	3300027015.a:Ga0207833_100012_81	201	1.3e-86	1	195	3	197	0.9948717948717949
GT4.hmm	160	3300027015.a:Ga0207833_100014_143	342	1.7e-34	4	157	163	310	0.95625
GT9.hmm	225	3300027015.a:Ga0207833_100014_145	324	5.2e-36	2	196	67	268	0.8622222222222222
AA4.hmm	522	3300027015.a:Ga0207833_100014_187	468	1.1e-24	49	250	44	236	0.3850574712643678
GT51.hmm	177	3300027015.a:Ga0207833_100014_188	221	1e-20	27	171	62	197	0.8135593220338984
GT28.hmm	157	3300027015.a:Ga0207833_100014_222	399	6e-44	2	156	204	365	0.9808917197452229
CE11.hmm	271	3300027015.a:Ga0207833_100014_234	323	2.8e-112	1	270	24	295	0.992619926199262
CE14.hmm	124	3300027015.a:Ga0207833_100014_280	246	5.9e-19	1	115	9	119	0.9193548387096774
GT2.hmm	170	3300027015.a:Ga0207833_100018_174	570	4.9e-20	2	125	5	126	0.7235294117647059
GH109.hmm	399	3300027015.a:Ga0207833_100018_230	388	1.1e-17	4	187	9	194	0.45864661654135336
GT2.hmm	170	3300027015.a:Ga0207833_100018_252	123	3.4e-20	1	93	5	97	0.5411764705882353
GT51.hmm	177	3300027015.a:Ga0207833_100019_100	808	5.5e-66	1	176	54	232	0.9887005649717514
GH109.hmm	399	3300027015.a:Ga0207833_100019_37	334	5.6e-18	7	164	2	151	0.39348370927318294
AA3_2.hmm	568	3300027015.a:Ga0207833_100027_112	561	1.3e-172	2	566	9	537	0.9929577464788732
