Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300012344.a:Ga0116650_1000016_24	QWI77036.1|CBM48|GH13_9	58.5	316	129	1	3	316	632	947	2.7e-104	382.9
3300012344.a:Ga0116650_1000010_31	AEV59739.1|GH5_37|3.2.1.-	63.1	336	124	0	1	336	1	336	2.4e-130	469.2
3300012344.a:Ga0116650_1000010_32	QWT53490.1|GT2	80.0	404	81	0	1	404	1	404	1.8e-198	695.7
3300012344.a:Ga0116650_1000010_62	CUS04921.2|GT4	40.6	848	447	10	3	798	17	859	1.4e-189	667.2
3300012344.a:Ga0116650_1000010_77	CCO09729.2|GH1	49.5	424	212	2	2	423	3	426	1.2e-107	394.0
3300012344.a:Ga0116650_1000010_84	QNL99149.1|GH13	84.4	435	68	0	1	435	1	435	1.2e-232	809.3
3300012344.a:Ga0116650_1000010_92	AMJ20543.1|GH13_11	56.2	400	166	4	18	409	11	409	1.1e-118	430.6
3300012344.a:Ga0116650_1000010_116	QWT52740.1|CBM48|GH13_9	78.4	740	159	1	1	740	1	739	0.0e+00	1272.7
3300012344.a:Ga0116650_1000067_35	CCO05478.1|GH94	74.7	819	204	3	1	816	1	819	0.0e+00	1319.7
3300012344.a:Ga0116650_1000067_42	QWT54393.1|GT35	89.5	810	84	1	4	812	1	810	0.0e+00	1493.0
3300012344.a:Ga0116650_1000013_17	QWT53249.1|GH0	73.3	415	110	1	1	414	5	419	4.4e-184	647.9
3300012344.a:Ga0116650_1000013_105	QWT53911.1|GT51	60.5	923	354	9	1	918	1	917	0.0e+00	1094.3
3300012344.a:Ga0116650_1000040_63	ALR08738.2|GT83	45.8	583	307	6	10	587	2	580	3.1e-146	522.7
3300012344.a:Ga0116650_1000082_21	QWT52511.1|CBM34|GH13	81.9	696	126	0	1	696	1	696	0.0e+00	1237.6
3300012344.a:Ga0116650_1000065_19	QQA01163.1|GT8	50.1	605	283	3	10	595	3	607	6.0e-182	641.3
3300012344.a:Ga0116650_1000065_20	QQA01162.1|GT8	66.1	277	93	1	2	277	3	279	3.9e-107	391.7
3300012344.a:Ga0116650_1000023_5	CAG7883609.1|GT1	53.6	875	394	4	4	872	171	1039	7.8e-263	910.6
3300012344.a:Ga0116650_1000023_87	QWT53167.1|GT5	88.9	479	52	1	1	478	1	479	6.3e-259	896.7
3300012344.a:Ga0116650_1000042_67	CCO12868.2|GH1	56.6	1276	433	10	15	1258	6	1192	0.0e+00	1402.5
3300012344.a:Ga0116650_1000042_71	CAD7226128.1|GH38	35.4	714	399	15	12	688	1345	2033	1.8e-108	397.5
3300012344.a:Ga0116650_1000201_4	ADZ84845.1|GH1	57.8	448	183	2	1	447	1	443	4.1e-159	565.1
3300012344.a:Ga0116650_1000201_8	AWZ17133.1|GH13_30	39.2	1184	660	19	3	1144	406	1571	8.2e-236	821.2
