CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	TC	3300010263.a:Ga0134105_1000299	3300010263.a:Ga0134105_1000299_16	16731	17459	+	3.A.1.128.2
CGC1	TC	3300010263.a:Ga0134105_1000299	3300010263.a:Ga0134105_1000299_17	17446	19059	+	3.A.1.128.2
CGC1	null	3300010263.a:Ga0134105_1000299	3300010263.a:Ga0134105_1000299_18	19480	19938	-	null
CGC1	TF	3300010263.a:Ga0134105_1000299	3300010263.a:Ga0134105_1000299_19	19922	20230	-	none
CGC1	null	3300010263.a:Ga0134105_1000299	3300010263.a:Ga0134105_1000299_20	21213	21938	-	null
CGC1	null	3300010263.a:Ga0134105_1000299	3300010263.a:Ga0134105_1000299_21	22044	22586	-	null
CGC1	TC	3300010263.a:Ga0134105_1000299	3300010263.a:Ga0134105_1000299_22	22705	24357	-	3.A.1.112.3
CGC1	null	3300010263.a:Ga0134105_1000299	3300010263.a:Ga0134105_1000299_23	25001	25435	-	null
CGC1	null	3300010263.a:Ga0134105_1000299	3300010263.a:Ga0134105_1000299_24	25419	26291	-	null
CGC1	STP	3300010263.a:Ga0134105_1000299	3300010263.a:Ga0134105_1000299_25	26303	27127	-	PfkB
CGC1	null	3300010263.a:Ga0134105_1000299	3300010263.a:Ga0134105_1000299_26	27160	28005	-	null
CGC1	null	3300010263.a:Ga0134105_1000299	3300010263.a:Ga0134105_1000299_27	28071	28889	-	null
CGC1	STP	3300010263.a:Ga0134105_1000299	3300010263.a:Ga0134105_1000299_28	28910	29935	-	SIS
CGC1	TC	3300010263.a:Ga0134105_1000299	3300010263.a:Ga0134105_1000299_29	29959	31299	-	2.A.3.8.17
CGC1	STP	3300010263.a:Ga0134105_1000299	3300010263.a:Ga0134105_1000299_30	31318	32100	-	PfkB
CGC1	CAZyme	3300010263.a:Ga0134105_1000299	3300010263.a:Ga0134105_1000299_31	32433	33515	+	GH109
CGC1	STP	3300010263.a:Ga0134105_1000299	3300010263.a:Ga0134105_1000299_32	33636	34727	-	Peripla_BP_2
CGC1	TF	3300010263.a:Ga0134105_1000237	3300010263.a:Ga0134105_1000237_27	28741	29382	+	Trans_reg_C
CGC1	STP	3300010263.a:Ga0134105_1000237	3300010263.a:Ga0134105_1000237_28	29366	30238	+	HisKA+HATPase_c
CGC1	TC	3300010263.a:Ga0134105_1000237	3300010263.a:Ga0134105_1000237_29	30268	31176	+	3.A.1.7.5
CGC1	TC	3300010263.a:Ga0134105_1000237	3300010263.a:Ga0134105_1000237_30	31154	32044	+	3.A.1.7.5
CGC1	TC	3300010263.a:Ga0134105_1000237	3300010263.a:Ga0134105_1000237_31	32041	32883	+	3.A.1.7.2
CGC1	TC	3300010263.a:Ga0134105_1000237	3300010263.a:Ga0134105_1000237_32	32874	33623	+	3.A.1.7.5
CGC1	null	3300010263.a:Ga0134105_1000237	3300010263.a:Ga0134105_1000237_33	33637	34305	+	null
CGC1	null	3300010263.a:Ga0134105_1000237	3300010263.a:Ga0134105_1000237_34	34328	35170	-	null
CGC1	CAZyme	3300010263.a:Ga0134105_1000237	3300010263.a:Ga0134105_1000237_35	35220	35963	+	CE4
CGC1	null	3300010263.a:Ga0134105_1000237	3300010263.a:Ga0134105_1000237_36	35944	37056	+	null
CGC1	TC	3300010263.a:Ga0134105_1000237	3300010263.a:Ga0134105_1000237_37	37228	37815	+	9.B.31.1.1
CGC1	CAZyme	3300010263.a:Ga0134105_1000237	3300010263.a:Ga0134105_1000237_38	37812	38927	+	 GT2|GT2
CGC1	TF	3300010263.a:Ga0134105_1000237	3300010263.a:Ga0134105_1000237_39	39031	39234	-	CSD
CGC1	TF	3300010263.a:Ga0134105_1000237	3300010263.a:Ga0134105_1000237_40	39358	39561	-	CSD
CGC1	TF	3300010263.a:Ga0134105_1000237	3300010263.a:Ga0134105_1000237_41	39657	40070	+	Fe_dep_repress
CGC1	TC	3300010263.a:Ga0134105_1000237	3300010263.a:Ga0134105_1000237_42	40009	41241	-	2.A.1.63.1
CGC1	TF	3300010263.a:Ga0134105_1000237	3300010263.a:Ga0134105_1000237_43	41330	41800	+	Arg_repressor
