#                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name                      accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- -----            -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GH24_e38.hmm|GH24:15 -            127 3300007043.a:Ga0102536_101056_12 -            318     0.057   14.5   0.0   1   1   4.4e-06      0.11   13.6   0.0    29   107    94   176    72   188 0.76 -
GH16_e229.hmm|GH16:8 -            239 3300007043.a:Ga0102536_101863_1 -            234     0.079   12.8   0.0   1   2   7.5e-06      0.19   11.6   0.0    12    58    78   123    67   152 0.81 -
GH16_e229.hmm|GH16:8 -            239 3300007043.a:Ga0102536_101863_1 -            234     0.079   12.8   0.0   2   2     0.064   1.6e+03   -1.3   0.0     7    36   142   171   136   211 0.79 -
GT9_e150.hmm|GT9:14  -            246 3300007043.a:Ga0102536_100564_7 -            232     0.041   14.1   0.4   1   2   2.8e-05      0.71   10.1   0.2   124   160    63   100    54   135 0.73 -
GT9_e150.hmm|GT9:14  -            246 3300007043.a:Ga0102536_100564_7 -            232     0.041   14.1   0.4   2   2    0.0073   1.9e+02    2.1   0.0     9    57   151   201   146   219 0.79 -
GT26_e110.hmm|GT26:25 -            174 3300007043.a:Ga0102536_100564_20 -            274      0.11   13.0   0.0   1   1   7.1e-06      0.18   12.2   0.0    47    81   201   235   193   268 0.72 -
GT4_e3785.hmm|GT4:15|GT2:13 -            134 3300007043.a:Ga0102536_100564_35 -            438     0.059   13.7   0.4   1   2     0.084   1.1e+03   -0.0   0.0    41    81   240   281   212   321 0.62 -
GT4_e3785.hmm|GT4:15|GT2:13 -            134 3300007043.a:Ga0102536_100564_35 -            438     0.059   13.7   0.4   2   2   3.5e-05      0.44   10.9   0.1    14    52   348   386   343   395 0.91 -
CE4_e196.hmm|CE4:10         -            117 3300007043.a:Ga0102536_100564_35 -            438      0.11   12.9   0.4   1   1   2.7e-05      0.35   11.3   0.4    43    99   222   283   204   314 0.79 -
GT11_e41.hmm|GT11:16                  -            266 3300007043.a:Ga0102536_101800_9 -            106     0.085   12.9   0.0   1   1   7.7e-06     0.099   12.7   0.0   202   249    49    98    27   104 0.72 -
CBM3_e28.hmm|CBM3:19|CBM35:19|GH26:19 -             81 3300007043.a:Ga0102536_101800_9 -            106      0.15   12.9   0.2   1   1     2e-05      0.26   12.2   0.2    17    52    69   103    62   105 0.77 -
GH25_e19.hmm|GH25:1217 -            167 3300007043.a:Ga0102536_101053_1 -            776     0.019   15.6   0.6   1   2      0.26   6.5e+03   -2.4   0.1    34    92   221   281   205   298 0.66 -
GH25_e19.hmm|GH25:1217 -            167 3300007043.a:Ga0102536_101053_1 -            776     0.019   15.6   0.6   2   2   2.3e-06      0.06   14.0   0.1    33   123   390   484   364   503 0.83 -
GT87_e45.hmm|GT87:7  -            271 3300007043.a:Ga0102536_100399_12 -            100     0.092   12.6   0.0   1   1   3.9e-06     0.099   12.5   0.0    89   121    41    73    22    93 0.79 -
GT4_e609.hmm|GT4:8   -            143 3300007043.a:Ga0102536_100399_13 -            361      0.27   11.2   0.1   1   1   1.9e-05      0.48   10.4   0.1    39    82   272   315   263   321 0.90 -
CBM5_e37.hmm|CBM5:5|GH18:5|3.2.1.14:3|CBM2:2|3.2.1.-:2 -             42 3300007043.a:Ga0102536_100399_21 -            307     0.079   13.4   0.1   1   1   7.7e-06       0.2   12.1   0.1    12    24    39    51    37    62 0.90 -
GT2_e3384.hmm|GT2:5  -            164 3300007043.a:Ga0102536_100399_24 -            181       0.1   13.0   0.0   1   1   5.8e-06      0.15   12.5   0.0    48   112    61   128    38   165 0.79 -
GH3_e209.hmm|GH3:161|3.2.1.21:1|3.2.1.37:1 -            230 3300007043.a:Ga0102536_100399_27 -            426     0.069   13.0   0.0   1   1   4.3e-06      0.11   12.3   0.0    11    86   232   307   229   316 0.94 -
GT4_e817.hmm|GT4:17|GT0:1 -            122 3300007043.a:Ga0102536_100399_28 -            416     0.031   14.6   0.1   1   1   4.9e-06     0.063   13.7   0.1     1    58   261   319   261   344 0.89 -
GT4_e1789.hmm|GT4:6|GT9:6 -            128 3300007043.a:Ga0102536_100399_28 -            416     0.037   14.2   0.0   1   1   7.2e-06     0.092   12.9   0.0    11    76   260   331   256   361 0.71 -
GT35_e0.hmm|GT35:17065|2.4.1.1:158|GH77:18|GH13_39:1 -            712 3300007043.a:Ga0102536_100399_30 -            752  2.3e-261  869.6   3.5   1   1  8.6e-265  3.1e-261  869.2   3.5     1   711    77   750    77   751 0.96 -
GT35_e7.hmm|GT35:1062|GT3:53|2.4.1.1:9               -            531 3300007043.a:Ga0102536_100399_30 -            752     2e-37  129.6   0.0   1   1   1.1e-40   4.1e-37  128.6   0.0     3   516    99   635    97   647 0.72 -
GT35_e8.hmm|GT35:1501|GT3:17|2.4.1.1:4|GT4:1         -            521 3300007043.a:Ga0102536_100399_30 -            752   3.9e-30  105.7   0.0   1   1   2.4e-33   8.7e-30  104.5   0.0     2   512    98   635    97   644 0.71 -
GT35_e4.hmm|GT35:176                                 -            358 3300007043.a:Ga0102536_100399_30 -            752   5.4e-17   62.8   0.0   1   1     1e-19   3.7e-16   60.0   0.0     3   351   270   615   268   621 0.77 -
GT35_e5.hmm|GT35:70|2.4.1.1:1                        -            264 3300007043.a:Ga0102536_100399_30 -            752   3.2e-15   56.7   3.3   1   1   6.6e-17   2.4e-13   50.6   3.3    63   262   440   667   361   669 0.75 -
GT35_e1.hmm|GT35:18                                  -            370 3300007043.a:Ga0102536_100399_30 -            752   3.8e-11   42.9   2.2   1   1   8.4e-14   3.1e-10   39.9   2.2     2   333   268   623   267   642 0.74 -
GT35_e2.hmm|GT35:370                                 -            307 3300007043.a:Ga0102536_100399_30 -            752   2.6e-08   34.0   0.2   1   2      0.17   6.2e+02   -0.1   0.0    24   101   298   385   279   402 0.67 -
GT35_e2.hmm|GT35:370                                 -            307 3300007043.a:Ga0102536_100399_30 -            752   2.6e-08   34.0   0.2   2   2   4.6e-11   1.7e-07   31.3   0.1   140   300   453   627   432   633 0.74 -
GT25_e53.hmm|GT25:6  -            178 3300007043.a:Ga0102536_100026_4 -            564     0.013   15.9   0.2   1   1   3.3e-06     0.029   14.8   0.2    44   120    29   110    22   126 0.83 -
GT2_e2909.hmm|GT2:17 -            107 3300007043.a:Ga0102536_100026_4 -            564     0.073   13.5   0.3   1   2   0.00021       1.8    9.1   0.0    56    89    49    83    22   103 0.78 -
GT2_e2909.hmm|GT2:17 -            107 3300007043.a:Ga0102536_100026_4 -            564     0.073   13.5   0.3   2   2     0.041   3.5e+02    1.7   0.1    58    95   425   462   417   475 0.80 -
GT2_e1383.hmm|GT2:12 -            102 3300007043.a:Ga0102536_100026_4 -            564     0.097   13.4   0.2   1   2   4.8e-05      0.41   11.4   0.0    50    85    44    80    29    98 0.82 -
GT2_e1383.hmm|GT2:12 -            102 3300007043.a:Ga0102536_100026_4 -            564     0.097   13.4   0.2   2   2      0.73   6.3e+03   -2.0   0.0    60    87   428   455   396   473 0.66 -
GT20_e23.hmm|GT20:16                                       -            479 3300007043.a:Ga0102536_100026_10 -            193     0.013   14.4   0.7   1   1   1.4e-06     0.018   14.0   0.4   283   351    54   127    37   156 0.78 -
CE4_e321.hmm|CE4:3543|GH153:3495|3.5.1.-:8|3.2.1.-:8|GT2:1 -            170 3300007043.a:Ga0102536_100026_10 -            193      0.17   12.3   0.0   1   1   2.3e-05       0.3   11.5   0.0     9    31   133   155   129   167 0.94 -
GT9_e187.hmm|GT9:10  -            245 3300007043.a:Ga0102536_100026_23 -            326      0.13   12.1   0.0   1   1   7.3e-06      0.19   11.6   0.0    99   159   150   219   136   256 0.73 -
GH24_e276.hmm|GH24:5           -             96 3300007043.a:Ga0102536_100026_30 -            284     0.035   14
