HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT51.hmm	177	3300014561.a:Ga0134428_100002_10	250	1.4e-48	12	176	68	231	0.9265536723163842
GT5.hmm	472	3300014561.a:Ga0134428_100002_115	273	2.7e-44	1	211	5	225	0.4449152542372881
GH127.hmm	524	3300014561.a:Ga0134428_100002_139	665	4.4e-59	54	523	90	546	0.8950381679389313
GT2.hmm	170	3300014561.a:Ga0134428_100002_14	252	1.1e-16	1	123	4	119	0.7176470588235294
GH109.hmm	399	3300014561.a:Ga0134428_100002_155	460	7e-21	5	187	65	252	0.45614035087719296
GT4.hmm	160	3300014561.a:Ga0134428_100002_18	392	4.9e-19	9	154	203	352	0.90625
GH20.hmm	337	3300014561.a:Ga0134428_100002_187	548	1.1e-123	8	335	157	503	0.9703264094955489
GH20.hmm	337	3300014561.a:Ga0134428_100002_188	547	4.1e-114	13	336	159	504	0.9584569732937686
GH106.hmm	824	3300014561.a:Ga0134428_100002_194	778	9.1e-75	2	648	26	773	0.7839805825242718
CE4.hmm	130	3300014561.a:Ga0134428_100002_32	203	3.9e-25	8	112	23	123	0.8
GT51.hmm	177	3300014561.a:Ga0134428_100002_59	791	5.5e-65	1	177	66	254	0.9943502824858758
CE20.hmm	249	3300014561.a:Ga0134428_100013_12	474	2.6e-83	3	248	101	356	0.9839357429718876
CBM67.hmm	176	3300014561.a:Ga0134428_100013_129	925	1.6e-39	11	172	155	336	0.9147727272727273
GH78.hmm	504	3300014561.a:Ga0134428_100013_129	925	1.6e-167	1	503	358	877	0.996031746031746
CE20.hmm	249	3300014561.a:Ga0134428_100013_13	477	5.7e-87	3	248	101	358	0.9839357429718876
GH2.hmm	752	3300014561.a:Ga0134428_100013_153	668	8.7e-86	26	504	19	593	0.6356382978723404
GH127.hmm	524	3300014561.a:Ga0134428_100013_180	632	9.4e-49	138	523	168	559	0.7347328244274809
GH23.hmm	135	3300014561.a:Ga0134428_100013_44	462	2.3e-20	10	123	297	454	0.837037037037037
GH146.hmm	503	3300014561.a:Ga0134428_100023_110	578	5.9e-30	217	503	240	519	0.5685884691848907
CBM67.hmm	176	3300014561.a:Ga0134428_100023_135	967	2e-38	9	169	185	359	0.9090909090909091
GH78.hmm	504	3300014561.a:Ga0134428_100023_135	967	4.8e-131	5	490	387	902	0.9623015873015873
GH78.hmm	504	3300014561.a:Ga0134428_100023_26	597	1.5e-97	7	499	101	593	0.9761904761904762
CBM67.hmm	176	3300014561.a:Ga0134428_100048_12	926	4.3e-42	2	172	141	339	0.9659090909090909
