CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	CAZyme	3300029562.a:Ga0245122_100767	3300029562.a:Ga0245122_100767_1	204	5198	-	 GH43_34| GH43_22|GH43_22|GH43_34
CGC1	CAZyme	3300029562.a:Ga0245122_100767	3300029562.a:Ga0245122_100767_2	5325	11327	-	GH43| GH43_22|GH43_22|GH43_26
CGC1	CAZyme	3300029562.a:Ga0245122_100767	3300029562.a:Ga0245122_100767_3	12215	15955	-	GH43_27| GH43_27
CGC1	CAZyme	3300029562.a:Ga0245122_100767	3300029562.a:Ga0245122_100767_4	16199	19492	-	 GH43_22|GH43_22
CGC1	CAZyme	3300029562.a:Ga0245122_100767	3300029562.a:Ga0245122_100767_5	19838	23035	-	 GH43_22|GH43_22
CGC1	TC	3300029562.a:Ga0245122_100767	3300029562.a:Ga0245122_100767_6	23370	23975	-	9.B.28.1.3
CGC1	TC	3300029562.a:Ga0245122_100767	3300029562.a:Ga0245122_100767_7	24181	25023	-	3.A.1.1.45
CGC1	TC	3300029562.a:Ga0245122_100767	3300029562.a:Ga0245122_100767_8	25023	25877	-	3.A.1.1.45
CGC1	TF	3300029562.a:Ga0245122_100767	3300029562.a:Ga0245122_100767_9	26260	27276	+	LacI
CGC1	TC	3300029562.a:Ga0245122_100767	3300029562.a:Ga0245122_100767_10	27531	28826	-	3.A.1.1.45
CGC1	null	3300029562.a:Ga0245122_100767	3300029562.a:Ga0245122_100767_11	29266	29979	-	null
CGC1	null	3300029562.a:Ga0245122_100767	3300029562.a:Ga0245122_100767_12	30071	30448	+	null
CGC1	STP	3300029562.a:Ga0245122_100767	3300029562.a:Ga0245122_100767_13	30631	31398	+	Nitroreductase
CGC1	TC	3300029562.a:Ga0245122_100767	3300029562.a:Ga0245122_100767_14	31691	34420	+	9.B.74.1.1
CGC1	TC	3300029562.a:Ga0245122_100767	3300029562.a:Ga0245122_100767_15	34417	36756	+	9.B.74.1.3
