Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300029412.a:Ga0243915_100056_55	-	GH73(64-212)	GH73_e131	-	N	2
3300029412.a:Ga0243915_100056_67	-	GT2(5-159)	GT2	GT2	N	3
3300029412.a:Ga0243915_100071_44	-	CE4(297-413)	CE4_e267	-	N	2
3300029412.a:Ga0243915_100125_46	-	CE9(6-368)	CE9_e44	CE9	N	3
3300029412.a:Ga0243915_100393_52	-	GT28(187-350)	GT28_e115	GT28	N	3
3300029412.a:Ga0243915_100422_38	-	GH25(111-293)	GH25_e197	-	Y(1-30)	2
3300029412.a:Ga0243915_100498_35	-	GT2(19-192)	GT2	-	N	2
3300029412.a:Ga0243915_100498_37	-	GT2(12-134)	GT2	-	N	2
3300029412.a:Ga0243915_100498_44	2.4.1.-:1	GT2(5-133)	GT2	-	N	2
3300029412.a:Ga0243915_100498_45	-	GT4(185-339)	GT4_e419	-	N	2
3300029412.a:Ga0243915_100779_32	-	GT2(11-140)	GT2	-	N	2
3300029412.a:Ga0243915_100967_25	-	GT2(53-279)	GT2	GT2	N	3
3300029412.a:Ga0243915_100967_4	-	GT51(72-246)	GT51_e8	GT51	N	3
3300029412.a:Ga0243915_103687_6	-	GT2(7-126)	GT2	GT2	N	3
3300029412.a:Ga0243915_100056_9	-	-	-	GT2	N	1
3300029412.a:Ga0243915_100056_85	-	-	-	GH1	N	1
3300029412.a:Ga0243915_101391_20	-	-	-	GH38	N	1
3300029412.a:Ga0243915_100422_14	-	-	-	GH1	N	1
3300029412.a:Ga0243915_101248_3	-	-	-	GT83	N	1
3300029412.a:Ga0243915_101248_7	-	-	-	GH13_23	N	1
3300029412.a:Ga0243915_101435_12	-	-	-	GT2	N	1
3300029412.a:Ga0243915_101030_25	-	-	-	GH28	N	1
3300029412.a:Ga0243915_100071_12	-	-	-	GT4	N	1
3300029412.a:Ga0243915_100071_50	-	-	-	GH1	N	1
3300029412.a:Ga0243915_100071_81	-	-	-	GH13_31	N	1
3300029412.a:Ga0243915_100071_92	-	-	-	GT4	N	1
3300029412.a:Ga0243915_100071_120	-	-	-	GT4	N	1
3300029412.a:Ga0243915_100244_43	-	-	-	GH5_11	N	1
3300029412.a:Ga0243915_100244_45	-	-	-	GH28	N	1
3300029412.a:Ga0243915_100244_56	-	-	-	GH13_11	N	1
3300029412.a:Ga0243915_100244_66	-	-	-	GT58	N	1
3300029412.a:Ga0243915_100244_73	-	-	-	GH13_30	N	1
3300029412.a:Ga0243915_100461_23	-	-	-	GT1	N	1
3300029412.a:Ga0243915_100461_32	-	-	-	GH13	N	1
3300029412.a:Ga0243915_100684_39	-	-	-	GH84	N	1
3300029412.a:Ga0243915_100644_38	-	-	-	GT2	N	1
3300029412.a:Ga0243915_100524_27	-	-	-	GH13	N	1
3300029412.a:Ga0243915_101494_14	-	-	-	CBM50+GH25	N	1
