Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300025536.a:Ga0207952_1000019_166	-	GT4(197-317)	GT4_e845	GT4	N	3
3300025536.a:Ga0207952_1000019_212	-	GH16_3(36-305)	GH16_e256	GH16_3	Y(1-23)	3
3300025536.a:Ga0207952_1000019_215	3.2.1.21:3|3.2.1.74:3|3.2.1.-:3|3.2.1.6:2|3.2.1.155:1	GH3(124-349)	GH3_e227	GH3	Y(1-25)	3
3300025536.a:Ga0207952_1000019_73	-	GT51(80-255)	GT51_e29	GT51	N	3
3300025536.a:Ga0207952_1000019_83	-	CE1(41-296)	-	-	Y(1-21)	1
3300025536.a:Ga0207952_1000019_84	3.2.1.-:1	GH97(18-674)	GH97_e9	GH97	Y(1-22)	3
3300025536.a:Ga0207952_1000019_85	3.2.1.20:1	GH13_23(42-386)	GH13_e140	GH13_23	N	3
3300025536.a:Ga0207952_1000019_86	3.2.1.41:10|3.2.1.1:3|3.2.1.68:1	GH13(66-459)	GH13_e183	GH13	Y(1-25)	3
3300025536.a:Ga0207952_1000019_94	-	GT4(212-347)	GT4_e536	GT4	N	3
3300025536.a:Ga0207952_1000019_97	-	GT4(195-334)	GT4_e2656	-	N	2
3300025536.a:Ga0207952_1000041_31	-	GT4(206-344)	GT4_e2743	GT4	N	3
3300025536.a:Ga0207952_1000042_13	-	AA3_2(4-536)	AA3_e57	AA3_2	N	3
3300025536.a:Ga0207952_1000042_44	-	AA3_2(6-532)	AA3_e57	AA3_2	N	3
3300025536.a:Ga0207952_1000047_23	-	GH3(58-278)	GH3_e46	GH3	N	3
3300025536.a:Ga0207952_1000047_8	-	GH24(34-180)	GH24_e179	-	N	2
3300025536.a:Ga0207952_1000047_80	-	GT2(71-320)	-	GT0	N	2
3300025536.a:Ga0207952_1000047_97	-	GT51(61-211)	GT51_e158	GT51	N	3
3300025536.a:Ga0207952_1000056_11	-	AA3_2(3-524)	AA3_e57	AA3_2	N	3
3300025536.a:Ga0207952_1000056_111	1.10.3.2:1|1.10.3.2:77	AA1(65-604)	AA1_e1+AA1_e33	-	Y(1-30)	2
3300025536.a:Ga0207952_1000056_35	-	GT2(7-114)	GT2	-	N	2
3300025536.a:Ga0207952_1000056_37	-	AA3(13-510)	-	-	N	1
3300025536.a:Ga0207952_1000056_38	-	GT4(246-378)	GT4_e3635	GT4	N	3
3300025536.a:Ga0207952_1000056_42	-	GT4(201-351)	GT4_e863	GT4	N	3
3300025536.a:Ga0207952_1000073_12	-	GT51(60-211)	GT51_e46	GT51	Y(1-32)	3
3300025536.a:Ga0207952_1000073_85	2.4.1.-:1	GT25(5-179)	GT25_e37	GT25	N	3
3300025536.a:Ga0207952_1000082_67	-	GT4(219-364)	GT4_e1007	GT4	N	3
3300025536.a:Ga0207952_1000092_41	-	GH103(47-354)	GH103_e10	GH103	Y(1-30)	3
3300025536.a:Ga0207952_1000095_22	-	GT39(18-243)	GT39_e24	-	Y(1-24)	2
3300025536.a:Ga0207952_1000095_84	-	AA3_2(5-533)	AA3_e57	AA3_2	N	3
3300025536.a:Ga0207952_1000129_65	-	GT51(105-282)	GT51_e77	GT51	N	3
3300025536.a:Ga0207952_1000142_20	-	GT2(7-168)	GT2	GT2	N	3
3300025536.a:Ga0207952_1000142_3	-	GT4(206-337)	GT4_e2023	-	N	2
3300025536.a:Ga0207952_1000172_37	-	CE1(21-274)	-	-	N	1
3300025536.a:Ga0207952_1000193_24	-	GT39(31-249)	GT39_e15	GT39	N	3
3300025536.a:Ga0207952_1000193_25	-	GT2(7-168)	GT2	GT2	N	3
3300025536.a:Ga0207952_1000197_23	-	CE4(40-150)	CE4_e349	-	N	2
3300025536.a:Ga0207952_1000197_46	-	GH171(23-398)	GH171_e14	GH171	N	3
3300025536.a:Ga0207952_1000208_43	-	GT4(183-288)	GT4_e3056	GT4	N	3
3300025536.a:Ga0207952_1000249_46	-	CE1(422-638)	-	-	Y(1-21)	1
3300025536.a:Ga0207952_1000257_20	3.2.1.-:4	GH125(84-486)	GH125_e1	GH125	Y(1-48)	3
3300025536.a:Ga0207952_1000331_19	-	GT28(190-350)	GT28_e97	GT28	N	3
3300025536.a:Ga0207952_1000351_6	-	GH23(426-556)	GH23_e837	GH23	Y(1-34)	3
3300025536.a:Ga0207952_1000372_13	-	GT4(213-367)	GT4_e2476	GT4	N	3
3300025536.a:Ga0207952_1000441_2	-	GH25(47-210)	GH25_e145	-	N	2
3300025536.a:Ga0207952_1000469_10	-	GH23(501-633)	GH23_e104	GH23	Y(1-26)	3
3300025536.a:Ga0207952_1000469_13	-	AA3(172-665)	AA3_e21	-	N	2
3300025536.a:Ga0207952_1000485_26	3.2.1.199:9	GH31(178-619)	GH31_e85	GH31	N	3
3300025536.a:Ga0207952_1000545_11	-	GT22(17-357)	GT22_e30	GT22	N	3
3300025536.a:Ga0207952_1000617_14	-	AA2(83-186)	AA2_e1	AA0	N	3
3300025536.a:Ga0207952_1000699_5	-	GH102(134-295)	GH102_e27	GH102	Y(1-24)	3
3300025536.a:Ga0207952_1000882_10	-	GT4(208-351)	GT4_e2877	GT4	N	3
3300025536.a:Ga0207952_1003693_2	-	GT4(258-407)	GT4_e885	GT4	N	3
3300025536.a:Ga0207952_1003693_4	2.4.99.-:2	GT107(4-276)	GT107_e0	-	N	2
3300025536.a:Ga0207952_1000372_26	-	-	GT4_e1320	GT4	N	2
3300025536.a:Ga0207952_1000047_125	-|-	-	CBM50_e854+CBM50_e854	-	Y(1-22)	1
3300025536.a:Ga0207952_1000197_25	-	-	GT4_e2950	GT4	N	2
3300025536.a:Ga0207952_1000041_132	-	-	GH23_e975	-	N	1
3300025536.a:Ga0207952_1000129_20	-	-	-	GH13_31	N	1
3300025536.a:Ga0207952_1000129_30	-	-	-	GH23	N	1
3300025536.a:Ga0207952_1000129_57	-	-	-	GT1	N	1
3300025536.a:Ga0207952_1000076_97	-	-	-	GT58	N	1
3300025536.a:Ga0207952_1000047_51	-	-	-	GT4	N	1
3300025536.a:Ga0207952_1000047_73	-	-	-	GH5_11	N	1
3300025536.a:Ga0207952_1000056_43	-	-	-	GT4	N	1
3300025536.a:Ga0207952_1000056_52	-	-	-	GH13_23	N	1
3300025536.a:Ga0207952_1000056_53	-	-	-	PL0	N	1
3300025536.a:Ga0207952_1000056_115	-	-	-	CBM50	N	1
3300025536.a:Ga0207952_1000208_29	-	-	-	GH28	N	1
3300025536.a:Ga0207952_1000022_131	-	-	-	GT4	N	1
3300025536.a:Ga0207952_1000351_4	-	-	-	GT87	N	1
3300025536.a:Ga0207952_1000351_12	-	-	-	GH13_30	N	1
3300025536.a:Ga0207952_1000019_33	-	-	-	GH1	N	1
3300025536.a:Ga0207952_1000019_52	-	-	-	GH101	N	1
3300025536.a:Ga0207952_1000019_119	-	-	-	GT0	N	1
3300025536.a:Ga0207952_1000019_158	-	-	-	GH13_26	N	1
3300025536.a:Ga0207952_1000019_183	-	-	-	GT4	N	1
3300025536.a:Ga0207952_1000019_190	-	-	-	GH28	N	1
3300025536.a:Ga0207952_1000122_48	-	-	-	GH39	N	1
3300025536.a:Ga0207952_1000264_33	-	-	-	GH65	N	1
3300025536.a:Ga0207952_1000041_52	-	-	-	GT35	N	1
3300025536.a:Ga0207952_1000485_13	-	-	-	GH36	N	1
3300025536.a:Ga0207952_1000481_12	-	-	-	GH0	N	1
3300025536.a:Ga0207952_1000481_17	-	-	-	GT2	N	1
3300025536.a:Ga0207952_1000170_28	-	-	-	GH13	N	1
3300025536.a:Ga0207952_1000170_36	-	-	-	GT2	N	1
3300025536.a:Ga0207952_1000073_6	-	-	-	GH1	N	1
3300025536.a:Ga0207952_1000073_20	-	-	-	GT2	N	1
3300025536.a:Ga0207952_1000443_10	-	-	-	GH13	N	1
3300025536.a:Ga0207952_1000249_54	-	-	-	GH13_11	N	1
3300025536.a:Ga0207952_1000475_27	-	-	-	CE8	N	1
3300025536.a:Ga0207952_1000193_6	-	-	-	GH38	N	1
3300025536.a:Ga0207952_1000617_3	-	-	-	GH1	N	1
3300025536.a:Ga0207952_1000042_121	-	-	-	GT83	N	1
3300025536.a:Ga0207952_1000092_46	-	-	-	GH84	N	1
