dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT51_e120	GT51:731	-	-	153	3300029111.a:Ga0168815_100089_72	863	5.8e-61	2	150	134	281	0.9673202614379085	0.9673202614379085
GT30_e26	GT30:1466	2.4.99.-:1	-	172	3300029111.a:Ga0168815_100146_44	438	3.3e-67	1	171	37	216	0.9883720930232558	0.9883720930232558
GT9_e195	GT9:8	-	-	211	3300029111.a:Ga0168815_100146_45	323	3.6e-100	1	208	79	285	0.981042654028436	0.981042654028436
GT2	GT2:7	-	-	116	3300029111.a:Ga0168815_100210_53	265	3.9e-44	1	116	5	120	0.9913793103448276	0.9913793103448276
GH23_e952	GH23:1498	-	-	128	3300029111.a:Ga0168815_100264_52	804	3.9e-53	2	128	646	774	0.984375	0.984375
GT19_e37	GT19:847	-	-	356	3300029111.a:Ga0168815_100404_38	393	5.3e-138	2	355	16	373	0.9915730337078652	0.9915730337078652
GH8_e0	GH8:4312	3.2.1.4:20|3.2.1.6:1	cellulose, beta-glucan	326	3300029111.a:Ga0168815_100447_22	368	5.9e-113	2	325	29	345	0.99079754601227	0.99079754601227
GH102_e26	GH102:180	-	-	157	3300029111.a:Ga0168815_100913_6	406	7.5e-65	2	157	137	292	0.9872611464968153	0.9872611464968153
CBM50_e1057	CBM50:31	-	chitin, peptidoglycan	43	3300029111.a:Ga0168815_100949_7	314	5.8e-21	1	43	67	109	0.9767441860465116	0.9767441860465116
GT2	GT2:37|GT101:8	2.4.1.-:1	-	163	3300029111.a:Ga0168815_103572_1	177	5.9e-34	1	121	30	158	0.7361963190184049	0.7361963190184049
GT28_e46	GT28:8561	2.4.1.227:11	-	160	3300029111.a:Ga0168815_100062_49	379	1.1e-57	2	160	199	357	0.9875	0.9875
CE11_e22	CE11:9240	3.5.1.108:18	exo-polysaccharide	272	3300029111.a:Ga0168815_100062_55	316	2.2e-117	2	272	6	276	0.9926470588235294	0.9926470588235294
GT104_e0	GT104:2389	2.4.1.-:4	-	383	3300029111.a:Ga0168815_100105_23	375	5.7e-96	3	374	5	368	0.9686684073107049	0.9686684073107049
GT9_e34	GT9:11|GT2:1	-	-	208	3300029111.a:Ga0168815_100210_49	360	1.1e-55	1	208	72	326	0.9951923076923077	0.9951923076923077
GT2	GT2:37|GT101:8	2.4.1.-:1	-	163	3300029111.a:Ga0168815_100210_68	352	9.8e-43	1	144	16	164	0.8773006134969326	0.8773006134969326
GH23_e276	GH23:87	-	-	102	3300029111.a:Ga0168815_100062_109	300	5.7e-49	1	102	118	219	0.9901960784313726	0.9901960784313726
GH103_e0	GH103:4244	4.2.2.n1:10	-	291	3300029111.a:Ga0168815_100089_55	497	5.1e-87	3	290	156	453	0.9862542955326461	0.9862542955326461
GH3_e78	GH3:1653	3.2.1.52:1	chitin	228	3300029111.a:Ga0168815_100095_60	351	1.1e-87	2	227	65	284	0.9868421052631579	0.9868421052631579
GT9_e327	GT9:6	-	-	211	3300029111.a:Ga0168815_100210_52	315	1.1e-105	1	211	80	291	0.995260663507109	0.995260663507109
GT2	GT2:9	-	-	121	3300029111.a:Ga0168815_100210_56	261	4.8e-43	1	121	14	133	0.9917355371900827	0.9917355371900827
GH23_e326	GH23:1448|CBM50:1331	-	-	139	3300029111.a:Ga0168815_100210_58	704	2.1e-65	1	139	111	249	0.9928057553956835	0.9928057553956835
CBM50_e126	CBM50:2944|GH24:1	-	chitin, peptidoglycan	43	3300029111.a:Ga0168815_100210_58	704	1.4e-17	2	42	487	527	0.9302325581395349	0.9302325581395349
CBM50_e126	CBM50:2944|GH24:1	-	chitin, peptidoglycan	43	3300029111.a:Ga0168815_100210_58	704	3.8e-16	1	42	541	582	0.9534883720930233	0.9534883720930233
CBM50_e833	CBM50:7|GH23:1	-	chitin, peptidoglycan	43	3300029111.a:Ga0168815_100210_58	704	9.2e-18	2	42	606	646	0.9302325581395349	0.9302325581395349
GT2	GT2:108	2.4.1.12:1	-	294	3300029111.a:Ga0168815_100447_25	911	2.2e-99	1	293	328	601	0.9931972789115646	0.9931972789115646
GT2	GT2:522	2.4.1.12:6|2.4.1.-:1	-	352	3300029111.a:Ga0168815_100447_25	911	2e-50	76	283	483	738	0.5880681818181818	0.5880681818181818
GT4_e2673	GT4:7	-	-	157	3300029111.a:Ga0168815_100522_2	372	1.4e-50	2	156	181	336	0.9808917197452229	0.9808917197452229
GT51_e153	GT51:4623	-	-	175	3300029111.a:Ga0168815_100535_18	791	4.1e-80	2	174	74	246	0.9828571428571429	0.9828571428571429
GT2	GT2:231	-	-	123	3300029111.a:Ga0168815_100928_12	402	3.6e-41	2	121	68	185	0.967479674796748	0.967479674796748
GH24_e123	GH24:56	-	-	132	3300029111.a:Ga0168815_100949_19	146	6.3e-36	3	132	11	139	0.9772727272727273	0.9772727272727273
