CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	TC	3300012837.a:Ga0160455_100031	3300012837.a:Ga0160455_100031_30	27073	27723	+	9.B.27.2.3
CGC1	TC	3300012837.a:Ga0160455_100031	3300012837.a:Ga0160455_100031_31	27916	28938	+	3.A.1.3.8
CGC1	TC	3300012837.a:Ga0160455_100031	3300012837.a:Ga0160455_100031_32	29182	29949	+	3.A.1.14.3
CGC1	STP	3300012837.a:Ga0160455_100031	3300012837.a:Ga0160455_100031_33	29958	30953	+	Peripla_BP_2
CGC1	TC	3300012837.a:Ga0160455_100031	3300012837.a:Ga0160455_100031_34	30950	32923	+	3.A.1.14.12
CGC1	null	3300012837.a:Ga0160455_100031	3300012837.a:Ga0160455_100031_35	32893	34800	+	null
CGC1	CAZyme	3300012837.a:Ga0160455_100031	3300012837.a:Ga0160455_100031_36	35021	36127	+	CE1
CGC1	null	3300012837.a:Ga0160455_100031	3300012837.a:Ga0160455_100031_37	36313	37305	-	null
CGC1	null	3300012837.a:Ga0160455_100031	3300012837.a:Ga0160455_100031_38	37398	37553	-	null
CGC1	TC	3300012837.a:Ga0160455_100031	3300012837.a:Ga0160455_100031_39	37647	38654	-	3.D.4.3.1
CGC1	TC	3300012837.a:Ga0160455_100031	3300012837.a:Ga0160455_100031_40	38644	40089	-	3.D.4.3.2
CGC1	null	3300012837.a:Ga0160455_100031	3300012837.a:Ga0160455_100031_41	40305	41543	-	null
CGC1	TF	3300012837.a:Ga0160455_100031	3300012837.a:Ga0160455_100031_42	41699	42607	+	HTH_1
CGC1	TC	3300012837.a:Ga0160455_100031	3300012837.a:Ga0160455_100031_43	42743	43921	+	2.A.1.2.65
CGC1	TF	3300012837.a:Ga0160455_100031	3300012837.a:Ga0160455_100031_44	44006	44995	-	HTH_1
CGC1	TC	3300012837.a:Ga0160455_100031	3300012837.a:Ga0160455_100031_45	45157	46143	+	2.A.80.1.3
