Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300014671.a:Ga0121404_100003_316	-	CE1(21-274)	-	-	N	1
3300014671.a:Ga0121404_100003_32	4.2.2.n1:1	GH23(302-448)	GH23_e225	GH23	N	3
3300014671.a:Ga0121404_100003_336	3.2.1.21:20|3.2.1.-:6	GH3(98-319)	GH3_e1	GH3	Y(1-21)	3
3300014671.a:Ga0121404_100003_337	-	GH28(31-361)	GH28_e5	GH28	N	3
3300014671.a:Ga0121404_100003_412	-	GT2(15-150)	GT2	GT2	N	3
3300014671.a:Ga0121404_100003_416	-	GT2(4-101)	GT2	GT2	N	3
3300014671.a:Ga0121404_100003_427	-	GT4(225-369)	GT4_e731	GT4	N	3
3300014671.a:Ga0121404_100003_434	-	GT2(5-116)	GT2	GT2	N	3
3300014671.a:Ga0121404_100003_435	-	GT2(8-167)	GT2	GT2	N	3
3300014671.a:Ga0121404_100003_502	-	GT2(4-166)	GT2	GT2	N	3
3300014671.a:Ga0121404_100003_504	3.2.1.1:2	GH13_5(31-373)	GH13_e245	GH13_5	N	3
3300014671.a:Ga0121404_100003_546	2.4.1.15:96	GT20(3-453)	GT20_e1	GT20	N	3
3300014671.a:Ga0121404_100003_570	-	GH105(60-376)	GH105_e57	GH105	N	3
3300014671.a:Ga0121404_100003_64	3.2.1.122:13	GH4(9-185)	GH4_e4	GH4	N	3
3300014671.a:Ga0121404_100003_655	4.2.2.n1:8	GH23(38-201)	GH23_e734	GH23	Y(1-19)	3
3300014671.a:Ga0121404_100003_658	3.2.1.28:18	GH37(54-528)	GH37_e6	GH37	N	3
3300014671.a:Ga0121404_100003_67	-	GT51(63-226)	GT51_e71	GT51	Y(1-28)	3
3300014671.a:Ga0121404_100003_96	3.2.1.86:26|3.2.1.23:2|3.2.1.21:1	GH1(3-473)	GH1_e0	GH1	N	3
3300014671.a:Ga0121404_100004_148	-	CE8(90-420)	CE8_e3	CE8	Y(1-25)	3
3300014671.a:Ga0121404_100004_305	3.2.1.14:47|3.2.1.-:1	GH18(155-546)	GH18_e428	CBM5+GH18	Y(1-23)	3
3300014671.a:Ga0121404_100004_306	-	GH23(29-144)	GH23_e27	-	Y(1-18)	2
3300014671.a:Ga0121404_100004_307	3.2.1.14:1|3.2.1.-:1|-	GH19(82-339)+CBM73(561-611)	GH19_e2+CBM73_e1	CBM73+GH19	Y(1-22)	3
3300014671.a:Ga0121404_100004_4	-	CE1(176-392)	-	-	N	1
3300014671.a:Ga0121404_100004_456	-	AA6(3-195)	AA6_e2	-	N	2
3300014671.a:Ga0121404_100004_496	-	GT2(246-428)	GT2	GT2	N	3
3300014671.a:Ga0121404_100004_526	3.2.1.-:3	GH73(166-298)	GH73_e114	GH73	N	3
3300014671.a:Ga0121404_100004_553	3.2.1.52:16	GH3(55-278)	GH3_e19	GH3	N	3
3300014671.a:Ga0121404_100004_609	3.2.1.17:8	GH24(32-155)	GH24_e32	-	N	2
3300014671.a:Ga0121404_100004_79	3.5.1.25:23	CE9(5-376)	CE9_e0	CE9	N	3
3300014671.a:Ga0121404_100005_167	-	GH109(3-152)	-	-	N	1
3300014671.a:Ga0121404_100005_20	-	GH18(25-407)	GH18_e0	GH18	Y(1-21)	3
3300014671.a:Ga0121404_100005_229	-	CE19(31-167)	-	-	N	1
3300014671.a:Ga0121404_100005_284	-	GH33(36-368)	GH33_e0	GH33	N	3
3300014671.a:Ga0121404_100005_329	-|-	GH1(30-348)	GH1_e73+GT4_e3814	GH1+GT4	N	3
3300014671.a:Ga0121404_100005_336	3.2.1.68:75|2.4.1.25:4|3.2.1.-:1|3.2.1.68:15|3.2.1.-:1	CBM48(16-106)+GH13_11(188-536)	CBM48_e3+GH13_e48	CBM48+GH13_11	N	3
3300014671.a:Ga0121404_100005_337	5.4.99.15:5	GH13_26(24-308)	GH13_e105	GH13_26	N	3
3300014671.a:Ga0121404_100005_338	3.2.1.141:34|3.2.1.1:4|-	GH13_10(122-435)	CBM48_e0+GH13_e85	CBM48+GH13_10	N	3
3300014671.a:Ga0121404_100005_445	-	CE1(18-216)	-	-	N	1
3300014671.a:Ga0121404_100005_508	-	GT4(198-332)	GT4_e689	GT4	N	3
3300014671.a:Ga0121404_100005_509	-	GT4(228-372)	GT4_e279	GT4	N	3
3300014671.a:Ga0121404_100005_510	-	GT2(8-135)	GT2	GT2	N	3
3300014671.a:Ga0121404_100005_52	3.2.1.86:16	GH4(6-185)	GH4_e24	GH4	N	3
3300014671.a:Ga0121404_100005_555	-	GH109(3-163)	-	-	N	1
3300014671.a:Ga0121404_100005_84	3.2.1.37:15|3.2.1.55:3|3.2.1.21:1	GH3(102-326)	GH3_e88	GH3	N	3
3300014671.a:Ga0121404_100008_117	2.4.99.-:1|2.4.99.-:2	GT107(30-327)+GT107(331-655)	GT107_e2+GT107_e0	GT107	N	3
3300014671.a:Ga0121404_100008_123	-	GT2(389-510)	GT2	GT2	N	3
3300014671.a:Ga0121404_100008_124	-	GT2(10-100)	GT92_e1	GT0	N	3
3300014671.a:Ga0121404_100008_15	3.2.1.93:2	GH13_29(29-371)	GH13_e1	GH13_29	N	3
3300014671.a:Ga0121404_100008_184	4.2.2.n1:10	GH23(496-622)	GH23_e96	GH23	Y(1-28)	3
3300014671.a:Ga0121404_100008_19	3.2.1.52:1	GH20(154-585)	GH20_e52	GH20	Y(1-20)	3
3300014671.a:Ga0121404_100008_20	-|-	AA10(22-188)+CBM73(428-480)	AA10_e46+CBM73_e22	AA10+CBM73	Y(1-22)	3
3300014671.a:Ga0121404_100008_274	2.4.1.227:11	GT28(184-340)	GT28_e46	GT28	N	3
3300014671.a:Ga0121404_100008_28	3.2.1.37:21|3.2.1.55:3|3.2.1.-:1|-	GH43_11(4-304)+CBM91(331-537)	GH43_e285+CBM91_e24	GH43_11	N	3
3300014671.a:Ga0121404_100008_280	3.5.1.108:18	CE11(4-276)	CE11_e22	CE11	N	3
3300014671.a:Ga0121404_100008_294	3.2.1.-:5	GH43_26(6-306)	GH43_e105	GH43_26	N	3
3300014671.a:Ga0121404_100008_309	-	AA1(78-524)	AA1_e20	-	Y(1-42)	2
3300014671.a:Ga0121404_100008_316	-	CE4(232-377)	CE4_e95	CE4	Y(1-20)	3
3300014671.a:Ga0121404_100008_327	2.4.1.129:11	GT51(207-377)	GT51_e28	GT51	N	3
3300014671.a:Ga0121404_100008_358	2.4.1.182:13	GT19(9-366)	GT19_e17	GT19	N	3
3300014671.a:Ga0121404_100008_99	-	GH105(36-350)	GH105_e23	GH105	N	3
3300014671.a:Ga0121404_100009_111	3.2.1.20:14|3.2.1.1:3|3.2.1.1:1|3.2.1.133:1|3.2.1.20:1	CBM34(5-114)+GH13_21(177-491)	CBM34_e8+GH13_e88	CBM34+GH13_21	N	3
3300014671.a:Ga0121404_100009_174	3.2.1.23:41	GH2(41-919)	GH2_e92	GH2	N	3
3300014671.a:Ga0121404_100009_237	-	GH109(2-169)	GH109_e7	-	N	2
