HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT2.hmm	170	3300011953.a:Ga0120957_100003_119	296	5.7e-21	1	136	16	158	0.7941176470588235
GT4.hmm	160	3300011953.a:Ga0120957_100005_109	373	1.7e-17	5	154	190	341	0.93125
GT2.hmm	170	3300011953.a:Ga0120957_100005_134	357	2.9e-21	1	144	4	152	0.8411764705882353
GT30.hmm	177	3300011953.a:Ga0120957_100005_155	419	7.6e-41	2	176	35	208	0.9830508474576272
GT28.hmm	157	3300011953.a:Ga0120957_100005_21	369	2e-47	1	155	197	354	0.9808917197452229
GT2.hmm	230	3300011953.a:Ga0120957_100005_91	1143	6.1e-23	1	230	59	330	0.9956521739130435
GT19.hmm	354	3300011953.a:Ga0120957_100008_123	371	2e-122	2	352	4	351	0.9887005649717514
CE1.hmm	227	3300011953.a:Ga0120957_100008_132	720	2.1e-17	3	210	476	699	0.9118942731277533
CE11.hmm	271	3300011953.a:Ga0120957_100008_149	463	1e-79	1	222	5	227	0.8154981549815498
GT83.hmm	540	3300011953.a:Ga0120957_100008_26	544	6.6e-65	3	462	3	457	0.85
GT2.hmm	170	3300011953.a:Ga0120957_100008_28	238	6.7e-28	1	148	6	151	0.8647058823529412
GT9.hmm	225	3300011953.a:Ga0120957_100008_29	350	3e-19	3	202	110	330	0.8844444444444445
GT2.hmm	170	3300011953.a:Ga0120957_100008_85	241	7.9e-31	2	168	6	171	0.9764705882352941
GT2.hmm	170	3300011953.a:Ga0120957_100012_8	493	1.2e-31	1	166	136	304	0.9705882352941176
GH92.hmm	491	3300011953.a:Ga0120957_100012_85	911	9.9e-164	5	456	229	679	0.9185336048879837
GH171.hmm	355	3300011953.a:Ga0120957_100015_102	414	3.1e-121	1	355	65	411	0.9971830985915493
GH3.hmm	216	3300011953.a:Ga0120957_100015_116	598	2.5e-59	6	215	116	340	0.9675925925925926
GT4.hmm	160	3300011953.a:Ga0120957_100015_118	379	1.5e-39	5	156	194	342	0.94375
GH2.hmm	752	3300011953.a:Ga0120957_100017_102	417	2.2e-43	246	572	2	402	0.43351063829787234
CE1.hmm	227	3300011953.a:Ga0120957_100017_7	244	2.2e-23	1	215	14	233	0.9427312775330396
GH109.hmm	399	3300011953.a:Ga0120957_100017_94	457	1.4e-161	2	399	30	445	0.9949874686716792
GH33.hmm	342	3300011953.a:Ga0120957_100018_36	165	8e-37	180	331	10	154	0.4415204678362573
GH13_10.hmm	313	3300011953.a:Ga0120957_100018_38	935	1.8e-35	1	147	379	541	0.46645367412140576
GH65.hmm	372	3300011953.a:Ga0120957_100018_45	766	6e-142	1	372	325	705	0.9973118279569892
GH13.hmm	299	3300011953.a:Ga0120957_100018_46	619	3.3e-54	13	294	157	481	0.939799331103679
GH97.hmm	631	3300011953.a:Ga0120957_100018_47	702	2.7e-240	6	630	12	697	0.9889064976228209
GH97.hmm	631	3300011953.a:Ga0120957_100018_48	723	3.3e-249	9	630	16	718	0.9841521394611727
GH13_19.hmm	360	3300011953.a:Ga0120957_100018_49	552	3.9e-75	136	360	173	421	0.6222222222222222
GH13.hmm	299	3300011953.a:Ga0120957_100018_50	463	4.3e-56	8	290	59	341	0.9431438127090301
AA7.hmm	458	3300011953.a:Ga0120957_100018_86	467	2.7e-71	6	258	54	306	0.5502183406113537
GT2.hmm	170	3300011953.a:Ga0120957_100018_92	331	2.6e-22	3	133	6	136	0.7647058823529411
GH2.hmm	752	3300011953.a:Ga0120957_100021_92	518	4e-68	188	532	18	489	0.4574468085106383
GH25.hmm	177	3300011953.a:Ga0120957_100022_1	282	2.5e-48	1	177	85	259	0.9943502824858758
GH73.hmm	128	3300011953.a:Ga0120957_100022_57	361	2.3e-35	5	128	34	164	0.9609375
GH2.hmm	752	3300011953.a:Ga0120957_100022_79	1356	3.8e-207	19	751	79	1017	0.973404255319149
CBM32.hmm	124	3300011953.a:Ga0120957_100022_79	1356	1.2e-24	10	122	1226	1350	0.9032258064516129
CE4.hmm	130	3300011953.a:Ga0120957_100024_48	258	2e-27	4	122	62	182	0.9076923076923077
GT2.hmm	170	3300011953.a:Ga0120957_100024_53	395	5.6e-28	1	142	16	149	0.8294117647058824
CE12.hmm	210	3300011953.a:Ga0120957_100024_77	247	1.1e-78	1	210	23	233	0.9952380952380953
CE8.hmm	288	3300011953.a:Ga0120957_100024_78	325	1.4e-98	2	287	26	317	0.9895833333333334
GH28.hmm	325	3300011953.a:Ga0120957_100024_80	556	2.4e-79	7	306	74	472	0.92
CE12.hmm	210	3300011953.a:Ga0120957_100024_81	271	6.6e-72	1	209	29	259	0.9904761904761905
GH43_10.hmm	271	3300011953.a:Ga0120957_100024_82	543	9.2e-109	1	271	36	305	0.996309963099631
CBM91.hmm	200	3300011953.a:Ga0120957_100024_82	543	2.4e-29	4	196	339	537	0.96
GH105.hmm	332	3300011953.a:Ga0120957_100024_83	405	1.4e-120	6	331	57	403	0.9789156626506024
PL1_2.hmm	183	3300011953.a:Ga0120957_100024_85	737	3e-78	1	183	74	260	0.994535519125683
CE8.hmm	288	3300011953.a:Ga0120957_100024_85	737	1.9e-101	2	286	447	730	0.9861111111111112
GT2.hmm	170	3300011953.a:Ga0120957_100026_103	229	3.7e-26	1	143	7	146	0.8352941176470589
GT25.hmm	181	3300011953.a:Ga0120957_100026_31	266	8.1e-33	3	178	8	184	0.9668508287292817
GT9.hmm	225	3300011953.a:Ga0120957_100026_37	335	1.2e-33	3	212	76	301	0.9288888888888889
GT4.hmm	160	3300011953.a:Ga0120957_100026_57	363	4.5e-30	6	148	193	325	0.8875
GT5.hmm	472	3300011953.a:Ga0120957_100026_78	271	8.8e-46	1	210	5	223	0.4427966101694915
GT2.hmm	170	3300011953.a:Ga0120957_100026_99	266	2.1e-32	1	133	7	141	0.7764705882352941
CE1.hmm	227	3300011953.a:Ga0120957_100027_71	289	1.6e-21	1	211	56	274	0.9251101321585903
CE4.hmm	130	3300011953.a:Ga0120957_100030_69	292	1.1e-18	7	111	68	225	0.8
GT4.hmm	160	3300011953.a:Ga0120957_100030_72	379	1.1e-23	9	153	202	345	0.9
GT2.hmm	170	3300011953.a:Ga0120957_100032_77	321	4.3e-31	1	165	4	164	0.9647058823529412
GH144.hmm	404	3300011953.a:Ga0120957_100038_20	447	7.8e-165	4	403	25	441	0.9876237623762376
GH3.hmm	216	3300011953.a:Ga0120957_100038_21	749	4.3e-64	3	216	99	321	0.9861111111111112
GH30_1.hmm	416	3300011953.a:Ga0120957_100038_24	485	3.1e-181	4	416	67	482	0.9903846153846154
AA1.hmm	358	3300011953.a:Ga0120957_100039_55	750	8e-68	8	358	39	544	0.9776536312849162
GT51.hmm	177	3300011953.a:Ga0120957_100043_36	224	8.3e-53	11	176	44	208	0.9322033898305084
GH92.hmm	491	3300011953.a:Ga0120957_100047_52	762	1.5e-186	2	491	264	759	0.9959266802443992
CE14.hmm	124	3300011953.a:Ga0120957_100049_52	234	6.3e-26	1	124	6	111	0.9919354838709677
GT9.hmm	225	3300011953.a:Ga0120957_100082_14	355	7.9e-27	3	202	70	307	0.8844444444444445
GT2.hmm	170	3300011953.a:Ga0120957_100082_15	258	7.5e-19	1	127	6	122	0.7411764705882353
GT4.hmm	160	3300011953.a:Ga0120957_100082_19	354	5.2e-26	8	155	180	323	0.91875
GT51.hmm	177	3300011953.a:Ga0120957_100087_21	779	3.7e-57	2	176	80	255	0.9830508474576272
