CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	TF	3300022742.a:Ga0206117_100005	3300022742.a:Ga0206117_100005_358	408619	408915	-	DUF24
CGC1	CAZyme	3300022742.a:Ga0206117_100005	3300022742.a:Ga0206117_100005_359	409083	409907	+	CE1
CGC1	null	3300022742.a:Ga0206117_100005	3300022742.a:Ga0206117_100005_360	410011	410265	-	null
CGC1	TF	3300022742.a:Ga0206117_100005	3300022742.a:Ga0206117_100005_361	410322	410555	+	none
CGC1	null	3300022742.a:Ga0206117_100005	3300022742.a:Ga0206117_100005_362	410576	411493	+	null
CGC1	null	3300022742.a:Ga0206117_100005	3300022742.a:Ga0206117_100005_363	411588	411896	+	null
CGC1	STP	3300022742.a:Ga0206117_100005	3300022742.a:Ga0206117_100005_364	412076	412558	+	Sigma70_r2+Sigma70_r4_2
CGC1	null	3300022742.a:Ga0206117_100005	3300022742.a:Ga0206117_100005_365	412561	413400	+	null
CGC1	null	3300022742.a:Ga0206117_100005	3300022742.a:Ga0206117_100005_366	413412	414260	+	null
CGC1	TC	3300022742.a:Ga0206117_100005	3300022742.a:Ga0206117_100005_367	414340	415362	-	3.D.4.9.1
CGC2	TC	3300022742.a:Ga0206117_100005	3300022742.a:Ga0206117_100005_442	507657	510791	-	2.A.6.1.6
CGC2	null	3300022742.a:Ga0206117_100005	3300022742.a:Ga0206117_100005_443	510796	511095	-	null
CGC2	TC	3300022742.a:Ga0206117_100005	3300022742.a:Ga0206117_100005_444	511107	512069	-	2.A.6.1.7
CGC2	null	3300022742.a:Ga0206117_100005	3300022742.a:Ga0206117_100005_445	512114	513406	-	null
CGC2	STP	3300022742.a:Ga0206117_100005	3300022742.a:Ga0206117_100005_446	513461	514837	-	HisKA+HATPase_c
CGC2	TF	3300022742.a:Ga0206117_100005	3300022742.a:Ga0206117_100005_447	514834	515517	-	Trans_reg_C
CGC2	TF	3300022742.a:Ga0206117_100005	3300022742.a:Ga0206117_100005_448	516875	517495	+	HTH_AraC
CGC2	TC	3300022742.a:Ga0206117_100005	3300022742.a:Ga0206117_100005_449	517575	519989	+	3.A.3.5.19
CGC2	STP	3300022742.a:Ga0206117_100005	3300022742.a:Ga0206117_100005_450	520278	520508	+	HMA
CGC2	null	3300022742.a:Ga0206117_100005	3300022742.a:Ga0206117_100005_451	520520	520966	+	null
CGC2	CAZyme	3300022742.a:Ga0206117_100005	3300022742.a:Ga0206117_100005_452	520981	523251	+	AA1
CGC2	TC	3300022742.a:Ga0206117_100005	3300022742.a:Ga0206117_100005_453	523448	524767	+	2.A.49.9.2
CGC2	TC	3300022742.a:Ga0206117_100005	3300022742.a:Ga0206117_100005_454	524807	525535	-	3.A.16.1.2
CGC2	null	3300022742.a:Ga0206117_100005	3300022742.a:Ga0206117_100005_455	525526	526071	-	null
CGC2	null	3300022742.a:Ga0206117_100005	3300022742.a:Ga0206117_100005_456	526231	526845	-	null
CGC2	TF	3300022742.a:Ga0206117_100005	3300022742.a:Ga0206117_100005_457	526925	527782	-	HTH_AraC+HTH_AraC
CGC2	null	3300022742.a:Ga0206117_100005	3300022742.a:Ga0206117_100005_458	527986	528768	-	null
CGC2	STP	3300022742.a:Ga0206117_100005	3300022742.a:Ga0206117_100005_459	528830	529177	-	HMA
CGC2	TC	3300022742.a:Ga0206117_100005	3300022742.a:Ga0206117_100005_460	529262	529954	-	3.A.1.125.1
CGC1	CAZyme	3300022742.a:Ga0206117_100058	3300022742.a:Ga0206117_100058_23	27214	28134	+	GH23
CGC1	null	3300022742.a:Ga0206117_100058	3300022742.a:Ga0206117_100058_24	28220	28843	+	null
CGC1	null	3300022742.a:Ga0206117_100058	3300022742.a:Ga0206117_100058_25	28851	29261	+	null
CGC1	TC	3300022742.a:Ga0206117_100058	3300022742.a:Ga0206117_100058_26	29280	30353	-	1.A.35.3.2
CGC1	null	3300022742.a:Ga0206117_100058	3300022742.a:Ga0206117_100058_27	30457	31140	-	null
