HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH25.hmm	177	3300029605.a:Ga0245145_100001_118	357	3.5e-37	1	176	7	178	0.9887005649717514
GH43_35.hmm	294	3300029605.a:Ga0245145_100001_12	557	7.1e-115	1	294	7	337	0.9965986394557823
GT2.hmm	170	3300029605.a:Ga0245145_100001_30	462	3.1e-21	2	165	58	231	0.9588235294117647
GH94.hmm	1036	3300029605.a:Ga0245145_100001_473	801	2.9e-251	263	1034	2	796	0.7442084942084942
GH5_2.hmm	237	3300029605.a:Ga0245145_100001_489	556	2e-94	2	236	270	512	0.9873417721518988
GH9.hmm	418	3300029605.a:Ga0245145_100001_543	1784	2.6e-101	1	418	349	766	0.9976076555023924
GT5.hmm	472	3300029605.a:Ga0245145_100001_586	479	9.5e-180	1	471	3	476	0.9957627118644068
GH16_3.hmm	230	3300029605.a:Ga0245145_100001_83	1212	3e-80	1	230	304	543	0.9956521739130435
CBM4.hmm	126	3300029605.a:Ga0245145_100001_83	1212	3e-34	1	126	569	700	0.9920634920634921
CBM4.hmm	126	3300029605.a:Ga0245145_100001_83	1212	7e-25	2	126	872	1015	0.9841269841269841
CBM4.hmm	126	3300029605.a:Ga0245145_100001_83	1212	2.3e-20	1	113	1052	1169	0.8888888888888888
GH130.hmm	296	3300029605.a:Ga0245145_100006_140	342	5.4e-94	2	296	30	326	0.9932432432432432
GH130.hmm	296	3300029605.a:Ga0245145_100006_141	393	4.1e-93	2	295	48	359	0.9898648648648649
GH36.hmm	688	3300029605.a:Ga0245145_100006_148	734	4.3e-275	1	687	11	711	0.997093023255814
GH2.hmm	752	3300029605.a:Ga0245145_100006_194	826	4e-101	29	590	3	758	0.7460106382978723
GT35.hmm	674	3300029605.a:Ga0245145_100006_23	750	7.3e-223	2	672	76	748	0.9940652818991098
GH77.hmm	494	3300029605.a:Ga0245145_100006_24	512	9.3e-170	1	480	13	482	0.9696356275303644
GH3.hmm	216	3300029605.a:Ga0245145_100006_241	417	4.2e-52	4	215	147	372	0.9768518518518519
CBM34.hmm	120	3300029605.a:Ga0245145_100006_251	698	5.8e-17	12	115	41	131	0.8583333333333333
GH13_39.hmm	316	3300029605.a:Ga0245145_100006_251	698	2.4e-97	1	316	192	572	0.9968354430379747
GT2.hmm	170	3300029605.a:Ga0245145_100006_278	344	8.7e-32	1	152	7	158	0.888235294117647
GH2.hmm	752	3300029605.a:Ga0245145_100006_291	1147	9.6e-205	18	750	33	994	0.973404255319149
GH53.hmm	342	3300029605.a:Ga0245145_100006_328	376	2.9e-135	1	341	5	361	0.9941520467836257
GH13_9.hmm	301	3300029605.a:Ga0245145_100006_343	626	1.6e-114	1	301	193	482	0.9966777408637874
GH5.hmm	275	3300029605.a:Ga0245145_100006_361	349	1.9e-40	1	248	61	334	0.8981818181818182
CE4.hmm	130	3300029605.a:Ga0245145_100006_379	323	5.1e-32	4	125	128	252	0.9307692307692308
GT28.hmm	157	3300029605.a:Ga0245145_100006_382	358	9.9e-40	2	149	188	336	0.9363057324840764
GH77.hmm	494	3300029605.a:Ga0245145_100006_393	523	6.6e-168	2	489	19	504	0.9858299595141701
GH94.hmm	1036	3300029605.a:Ga0245145_100006_411	828	2e-299	263	1036	2	824	0.7461389961389961
GH5_2.hmm	237	3300029605.a:Ga0245145_100006_415	357	6.5e-87	2	236	57	305	0.9873417721518988
GT4.hmm	160	3300029605.a:Ga0245145_100006_70	376	1.7e-28	9	117	204	310	0.675
GT4.hmm	160	3300029605.a:Ga0245145_100006_73	357	5.7e-22	2	147	186	317	0.90625
GH36.hmm	688	3300029605.a:Ga0245145_100006_89	775	2.7e-284	2	673	12	698	0.9752906976744186
GH13_31.hmm	349	3300029605.a:Ga0245145_100006_90	566	2.1e-131	1	348	28	375	0.994269340974212
CBM61.hmm	141	3300029605.a:Ga0245145_100013_10	1029	2.3e-18	4	141	46	181	0.9716312056737588
GH53.hmm	342	3300029605.a:Ga0245145_100013_10	1029	1.7e-126	1	342	219	596	0.9970760233918129
CBM61.hmm	141	3300029605.a:Ga0245145_100013_10	1029	5.7e-26	2	141	690	828	0.9858156028368794
GT51.hmm	177	3300029605.a:Ga0245145_100013_121	924	3.6e-63	3	176	83	265	0.9774011299435028
GH13_4.hmm	400	3300029605.a:Ga0245145_100013_183	617	1.5e-170	1	400	87	484	0.9975
CBM48.hmm	76	3300029605.a:Ga0245145_100013_186	829	3.4e-18	2	70	129	214	0.8947368421052632
GH13_9.hmm	301	3300029605.a:Ga0245145_100013_186	829	2.7e-152	1	301	288	588	0.9966777408637874
GH13_36.hmm	314	3300029605.a:Ga0245145_100013_207	617	2.6e-119	1	313	145	471	0.9936305732484076
GT2.hmm	170	3300029605.a:Ga0245145_100013_245	247	1e-30	1	161	14	173	0.9411764705882353
GT2.hmm	170	3300029605.a:Ga0245145_100013_248	249	3.9e-32	1	131	7	132	0.7647058823529411
GH26.hmm	303	3300029605.a:Ga0245145_100013_263	314	5.5e-99	2	300	6	311	0.9834983498349835
CBM2.hmm	101	3300029605.a:Ga0245145_100013_277	3232	1.7e-18	2	97	50	145	0.9405940594059405
GH36.hmm	688	3300029605.a:Ga0245145_100013_286	736	2.9e-99	3	647	5	660	0.936046511627907
GT2.hmm	170	3300029605.a:Ga0245145_100013_50	331	8.1e-17	1	164	13	179	0.9588235294117647
GT2.hmm	170	3300029605.a:Ga0245145_100013_51	312	5.3e-41	1	166	8	171	0.9705882352941176
GT2.hmm	170	3300029605.a:Ga0245145_100013_52	319	1.2e-34	1	130	7	135	0.7588235294117647
GT111.hmm	217	3300029605.a:Ga0245145_100013_53	252	5.5e-74	1	217	2	216	0.9953917050691244
GT2.hmm	170	3300029605.a:Ga0245145_100013_54	321	2.5e-26	2	169	7	176	0.9823529411764705
CBM27.hmm	168	3300029605.a:Ga0245145_100031_105	1561	3.7e-31	3	168	565	715	0.9821428571428571
GH26.hmm	303	3300029605.a:Ga0245145_100031_105	1561	2.2e-62	1	273	749	1085	0.8976897689768977
CBM23.hmm	162	3300029605.a:Ga0245145_100031_105	1561	1.1e-45	1	158	1256	1417	0.9691358024691358
GT2.hmm	170	3300029605.a:Ga0245145_100031_196	318	3.9e-31	1	150	6	152	0.8764705882352941
GH36.hmm	688	3300029605.a:Ga0245145_100031_206	731	2.9e-257	1	687	11	712	0.997093023255814
GT35.hmm	674	3300029605.a:Ga0245145_100031_217	816	1.6e-283	1	673	96	806	0.9970326409495549
CBM4.hmm	126	3300029605.a:Ga0245145_100031_27	760	2.5e-25	3	126	74	197	0.9761904761904762
GH9.hmm	418	3300029605.a:Ga0245145_100031_27	760	2.5e-110	2	418	326	756	0.9952153110047847
GH25.hmm	177	3300029605.a:Ga0245145_100075_136	307	3.1e-39	1	176	4	175	0.9887005649717514
GH13_20.hmm	300	3300029605.a:Ga0245145_100117_23	599	3.9e-76	10	298	40	320	0.96
