Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300029580.a:Ga0245096_100717_4	BCI63187.1|GH13	70.9	612	177	1	2	613	3	613	4.0e-282	974.2
3300029580.a:Ga0245096_100717_30	QJR97976.1|GH95	70.3	779	229	2	25	802	1	778	0.0e+00	1186.8
3300029580.a:Ga0245096_100291_38	AHF12308.1|GH57	94.7	433	23	0	1	433	1	433	1.3e-240	835.9
3300029580.a:Ga0245096_100291_39	BCI63387.1|GT4	86.1	418	58	0	1	418	1	418	6.9e-217	756.9
3300029580.a:Ga0245096_100291_40	AHF12310.1|GH133	92.1	648	51	0	1	648	1	648	0.0e+00	1281.5
3300029580.a:Ga0245096_100291_45	AMJ18631.1|GT2	49.0	1187	563	15	9	1177	3	1165	0.0e+00	1080.5
3300029580.a:Ga0245096_100291_55	AHF12323.1|GT2	73.7	357	94	0	1	357	33	389	1.7e-155	552.7
3300029580.a:Ga0245096_100291_60	QUR50186.1|GH97	61.9	651	237	6	23	671	22	663	4.3e-245	851.3
3300029580.a:Ga0245096_100291_67	AHF12332.1|GH31	78.4	767	164	2	3	769	4	768	0.0e+00	1333.2
3300029580.a:Ga0245096_100512_3	ALR08738.2|GT83	45.4	584	304	6	3	576	2	580	9.8e-145	517.7
3300029580.a:Ga0245096_100512_27	QYO62262.1|GH13	65.3	346	118	1	1	346	1	344	2.1e-117	426.8
3300029580.a:Ga0245096_100512_42	BCI62460.1|CBM50	47.4	683	323	8	1	679	1	651	1.7e-172	610.1
3300029580.a:Ga0245096_100512_44	AHF11673.1|GH23	86.9	283	37	0	33	315	1	283	1.2e-144	516.5
3300029580.a:Ga0245096_100938_15	AHF11804.1|GT35	94.7	851	45	0	1	851	1	851	0.0e+00	1705.6
3300029580.a:Ga0245096_100938_16	AHF11803.1|GT3	82.7	550	95	0	1	550	1	550	1.0e-281	972.6
3300029580.a:Ga0245096_100155_21	AHF13442.1|GT5	88.2	271	32	0	1	271	1	271	3.0e-141	505.0
3300029580.a:Ga0245096_100155_37	AHF13457.1|GH3	80.6	741	144	0	1	741	1	741	0.0e+00	1257.3
3300029580.a:Ga0245096_100155_98	AHF11508.1|CBM20|GH77	73.7	893	235	0	1	893	1	893	0.0e+00	1425.2
3300029580.a:Ga0245096_100078_7	BCI62100.1|GH84	76.0	857	201	2	1	856	3	855	0.0e+00	1404.4
3300029580.a:Ga0245096_100078_16	AHF11930.1|GH85	73.0	1254	331	6	1	1248	1	1253	0.0e+00	1925.2
3300029580.a:Ga0245096_100078_34	QCQ36424.1|GH31	61.5	530	198	3	1	527	1	527	2.4e-211	738.8
3300029580.a:Ga0245096_100078_36	UBD17821.1|GH84	48.4	486	227	13	10	479	1012	1489	6.3e-108	396.4
3300029580.a:Ga0245096_100078_46	BCI62984.1|GH163	76.0	625	150	0	1	625	1	625	1.9e-303	1045.0
3300029580.a:Ga0245096_100078_47	BCI62985.1|GH20	74.3	622	149	4	2	617	5	621	2.6e-289	998.0
3300029580.a:Ga0245096_100078_52	BCI62990.1|GH18	76.9	834	189	4	1	833	1	831	0.0e+00	1349.0
3300029580.a:Ga0245096_100078_53	BCI62991.1|GH95	77.6	791	177	0	1	791	5	795	0.0e+00	1340.1
3300029580.a:Ga0245096_100078_62	QUT75822.1|GH0	61.4	1053	400	6	1	1050	9	1058	0.0e+00	1355.1
3300029580.a:Ga0245096_100078_64	QUT75824.1|CBM35	62.1	895	331	6	1	895	1	887	0.0e+00	1175.6
3300029580.a:Ga0245096_100078_77	VEJ19452.1|GT4	68.0	334	103	2	5	337	371	701	4.2e-124	448.4
3300029580.a:Ga0245096_100078_104	AHF11649.1|GT2	93.7	317	20	0	1	317	1	317	5.1e-172	607.4
3300029580.a:Ga0245096_100078_116	AHF11656.1|CE11	92.0	460	37	0	1	460	1	460	2.5e-244	848.2
3300029580.a:Ga0245096_100160_4	AMJ20543.1|GH13_11	49.8	426	194	3	1	423	1	409	4.7e-112	408.7
3300029580.a:Ga0245096_100160_10	AHF12985.1|GT51	90.9	788	71	1	1	787	1	788	0.0e+00	1476.1
3300029580.a:Ga0245096_100160_35	CAD7245033.1|GT58	63.0	500	151	5	6	498	1055	1527	3.4e-170	602.1
3300029580.a:Ga0245096_100160_78	AHF13048.1|GT30	81.9	409	74	0	3	411	1	409	1.5e-203	712.6
3300029580.a:Ga0245096_100160_98	AHF13143.1|GT2	86.7	331	44	0	1	331	1	331	1.0e-167	593.2
3300029580.a:Ga0245096_100160_105	AHF13148.1|GH23	86.6	464	62	0	1	464	1	464	2.1e-238	828.6
3300029580.a:Ga0245096_100106_78	CCO12868.2|GH1	44.1	1434	505	15	11	1398	5	1188	0.0e+00	1108.2
3300029580.a:Ga0245096_100106_140	QUT35459.1|CE0|GH9	65.5	833	276	5	3	826	5	835	0.0e+00	1182.5
3300029580.a:Ga0245096_100106_142	AVM58209.1|GH171	75.5	388	95	0	12	399	1	388	2.5e-184	648.7
3300029580.a:Ga0245096_100032_7	AHF13740.1|GH39	78.6	412	84	2	19	426	15	426	6.3e-202	707.2
3300029580.a:Ga0245096_100032_8	AHF12276.1|GH125	86.9	481	63	0	1	481	1	481	5.0e-256	887.1
3300029580.a:Ga0245096_100032_10	AHF12275.1|GH92	79.2	761	157	1	1	761	1	760	0.0e+00	1315.1
3300029580.a:Ga0245096_100032_45	BCI61676.1|GH0	79.2	852	175	2	1	850	1	852	0.0e+00	1397.9
3300029580.a:Ga0245096_100032_49	BCI61680.1|GH20	78.9	771	161	2	1	771	1	769	0.0e+00	1281.5
3300029580.a:Ga0245096_100032_51	BCI61682.1|GH2	80.9	1031	196	1	1	1030	2	1032	0.0e+00	1823.5
3300029580.a:Ga0245096_100032_89	QUT33801.1|GH109	49.0	390	185	5	1	390	1	376	3.0e-105	386.0
3300029580.a:Ga0245096_100032_101	BCI62392.1|GH97	75.7	707	167	2	4	709	10	712	0.0e+00	1135.6
3300029580.a:Ga0245096_100032_122	AHF12174.1|GH13_38	81.1	572	108	0	1	572	1	572	3.6e-293	1010.7
3300029580.a:Ga0245096_100032_127	QCW79542.1|GH101	56.6	458	199	0	59	516	611	1068	2.0e-149	533.1
3300029580.a:Ga0245096_100032_141	CAD7235639.1|GT2	45.6	540	284	5	13	550	138	669	1.6e-131	473.8
3300029580.a:Ga0245096_100032_143	AHC21644.2|GH1	48.7	517	262	1	4	520	8	521	2.5e-139	499.6
3300029580.a:Ga0245096_100032_162	AHF12136.1|GH92	87.6	750	92	1	3	751	1	750	0.0e+00	1409.8
3300029580.a:Ga0245096_100032_163	AHF12135.1|GH130	91.3	323	28	0	1	323	1	323	1.6e-189	665.6
3300029580.a:Ga0245096_100032_165	AHF12133.1|GH20	79.0	691	142	2	1	688	1	691	0.0e+00	1169.1
3300029580.a:Ga0245096_100032_166	AHF12132.1|GH20	79.7	782	157	1	1	782	1	780	0.0e+00	1356.7
3300029580.a:Ga0245096_100032_167	AHF12131.1|GH92	84.9	755	114	0	1	755	1	755	0.0e+00	1377.1
3300029580.a:Ga0245096_100032_168	AHF13697.1|GH84	71.0	1114	323	0	1	1114	1	1114	0.0e+00	1654.8
3300029580.a:Ga0245096_100032_171	AHF12130.1|GH85	72.7	1292	336	8	1	1280	1	1287	0.0e+00	1941.8
3300029580.a:Ga0245096_100010_2	CCO12112.2|GH13_31	68.0	419	133	1	3	420	4	422	6.0e-160	567.8
3300029580.a:Ga0245096_100010_35	CAD7226128.1|GH38	35.2	730	403	16	12	698	1345	2047	1.8e-113	414.1
3300029580.a:Ga0245096_100010_47	AHF13848.1|GT2	74.4	313	80	0	1	313	1	313	3.3e-139	498.4
3300029580.a:Ga0245096_100010_59	AHF12728.1|GH20	76.5	831	195	0	1	831	3	833	0.0e+00	1343.9
3300029580.a:Ga0245096_100010_115	UBD65498.1|CBM32	48.9	476	239	4	234	706	655	1129	4.0e-125	453.0
3300029580.a:Ga0245096_100010_136	AHF12668.1|CE4	94.6	202	11	0	1	202	1	202	1.5e-113	412.5
3300029580.a:Ga0245096_100010_156	AHF12636.1|GT4	84.0	388	61	1	1	387	1	388	1.3e-188	662.9
3300029580.a:Ga0245096_100010_175	CUS04921.2|GT4	33.5	974	463	14	3	922	17	859	2.0e-152	543.9
3300029580.a:Ga0245096_100010_219	AHF12618.1|GH89	84.3	722	113	0	1	722	1	722	0.0e+00	1327.8
3300029580.a:Ga0245096_100010_223	AHF12614.1|GH89	77.0	709	163	0	3	711	14	722	0.0e+00	1191.4
3300029580.a:Ga0245096_100010_248	CAD7252417.1|GH13	54.1	592	260	8	130	714	341	927	1.5e-163	580.5
3300029580.a:Ga0245096_100010_269	ADY52932.1|GH20	52.6	536	240	5	13	545	6	530	7.0e-169	597.8
3300029580.a:Ga0245096_100010_272	UBD74569.1|GH109	68.9	457	139	1	1	454	1	457	2.4e-191	672.2
3300029580.a:Ga0245096_100010_273	QQT77621.1|GH110	60.9	585	224	3	12	594	9	590	1.6e-219	766.1
3300029580.a:Ga0245096_100010_285	BCI64112.1|GH33	50.7	1076	448	26	1	1033	1	1037	2.0e-279	966.1
3300029580.a:Ga0245096_100010_306	AHF12561.1|GH2	75.8	1078	258	1	1	1075	1	1078	0.0e+00	1764.6
3300029580.a:Ga0245096_100010_317	AHF12551.1|GT2	81.9	248	45	0	1	248	1	248	6.9e-116	420.6
3300029580.a:Ga0245096_100010_330	AHF12543.1|GT9	80.1	346	68	1	1	345	1	346	7.9e-158	560.5
3300029580.a:Ga0245096_100010_336	QRO24557.1|GH20	73.0	741	195	3	1	740	1	737	0.0e+00	1134.8
3300029580.a:Ga0245096_100275_7	BCA52608.1|GH92	59.2	733	295	3	131	861	12	742	9.7e-267	924.1
3300029580.a:Ga0245096_100275_11	QJB37027.1|GH20	48.2	523	262	4	8	522	7	528	1.2e-146	523.9
3300029580.a:Ga0245096_100275_17	UBD65114.1|GH89	65.5	728	246	3	3	728	2	726	3.0e-308	1061.2
3300029580.a:Ga0245096_100275_18	BCI64332.1|GH3	71.3	837	239	1	24	859	36	872	0.0e+00	1247.6
3300029580.a:Ga0245096_100275_19	BCI64333.1|GH20	68.9	732	227	1	29	759	36	767	0.0e+00	1080.1
3300029580.a:Ga0245096_100275_48	AHF12505.1|GT28	88.9	370	41	0	1	370	1	370	3.8e-187	657.9
3300029580.a:Ga0245096_100040_38	UBD16828.1|GH85	59.0	1025	396	14	1	1016	1	1010	0.0e+00	1201.8
3300029580.a:Ga0245096_100040_77	QNT66876.1|CE2	54.7	371	160	3	1	364	1	370	9.9e-111	404.1
3300029580.a:Ga0245096_100040_80	AHF11573.1|GT26	86.0	250	35	0	1	250	1	250	1.8e-127	459.1
3300029580.a:Ga0245096_100040_83	AHF11571.1|GT4	76.3	384	90	1	1	383	1	384	1.2e-175	619.8
3300029580.a:Ga0245096_100040_84	QUT75409.1|GT4	57.4	359	153	0	6	364	3	361	4.4e-111	405.2
3300029580.a:Ga0245096_100040_87	UBD64971.1|GT4	61.1	370	144	0	1	370	1	370	1.6e-132	476.5
3300029580.a:Ga0245096_100040_128	QUT31542.1|GH172	60.5	665	252	5	1	656	1	663	1.4e-248	862.8
3300029580.a:Ga0245096_100040_130	CAG7883609.1|GT1	58.1	900	344	6	2	899	171	1039	1.1e-288	996.5
3300029580.a:Ga0245096_100040_137	QNL39860.1|GH5_5	68.0	322	96	3	192	507	39	359	4.4e-129	465.7
3300029580.a:Ga0245096_100040_139	QKX62786.1|GH2	53.7	516	229	4	48	557	27	538	2.0e-156	556.6
3300029580.a:Ga0245096_100040_141	AHF11520.1|GH92	87.6	735	91	0	1	735	1	735	0.0e+00	1371.3
3300029580.a:Ga0245096_100040_144	UBF06037.1|GH16	43.9	537	272	13	3	533	4	517	1.5e-113	414.1
3300029580.a:Ga0245096_100040_153	AHF11512.1|GH31	82.4	863	150	2	1	861	1	863	0.0e+00	1541.6
3300029580.a:Ga0245096_100040_154	EAR02039.1|GH117	52.6	492	226	4	25	513	24	511	6.8e-150	534.6
3300029580.a:Ga0245096_100040_155	SCV07065.1|CE20	59.7	640	251	4	1	639	1	634	2.0e-239	832.4
3300029580.a:Ga0245096_100040_156	QUT79274.1|GH78	61.7	873	330	4	10	881	32	901	0.0e+00	1189.1
3300029580.a:Ga0245096_100040_158	QNL39864.1|GH130	85.1	383	57	0	5	387	6	388	6.0e-199	697.2
3300029580.a:Ga0245096_100040_159	QDH53452.1|GH140	59.5	447	174	4	6	449	9	451	1.0e-162	577.0
3300029580.a:Ga0245096_100040_160	QUT79278.1|GH5_5	67.6	346	106	2	1	341	1	345	1.3e-141	506.5
3300029580.a:Ga0245096_100040_161	SCV07058.1|GH2	69.5	846	256	2	11	855	8	852	0.0e+00	1281.9
3300029580.a:Ga0245096_100040_162	QNL39860.1|GH5_5	78.9	323	68	0	43	365	39	361	5.2e-160	567.8
3300029580.a:Ga0245096_100040_166	QUT31543.1|GH5_2	81.2	325	61	0	2	326	1	325	1.2e-163	579.7
3300029580.a:Ga0245096_100143_5	AHF11992.1|GH29	73.5	622	164	1	1	621	1	622	6.4e-288	993.4
3300029580.a:Ga0245096_100143_28	CAN65674.1|GH28	43.8	546	277	7	73	614	111	630	2.1e-124	450.3
3300029580.a:Ga0245096_100143_49	QJB37027.1|GH20	55.8	496	210	7	30	519	27	519	1.7e-156	556.6
3300029580.a:Ga0245096_100143_56	QGY43358.1|GH27	47.7	455	233	4	1	455	1	450	2.4e-130	469.5
3300029580.a:Ga0245096_100143_81	ALA73550.1|GH29	72.6	441	118	3	1	439	1	440	1.7e-202	709.1
3300029580.a:Ga0245096_100143_102	AXG45674.1|GH6	35.7	869	506	13	10	849	17	861	1.3e-129	468.0
