Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300012844.a:Ga0160475_100006_163	-	GT19(4-352)	GT19_e2	GT19	N	3
3300012844.a:Ga0160475_100006_171	-	CE1(499-721)	-	-	N	1
3300012844.a:Ga0160475_100006_184	-|-	GH13_10(400-722)	CBM48_e54+GH13_e156	CBM48+GH13	Y(1-19)	3
3300012844.a:Ga0160475_100006_191	2.4.1.8:9	GH65(323-704)	GH65_e0	GH65	N	3
3300012844.a:Ga0160475_100006_192	3.2.1.3:2|3.2.1.20:2	GH97(10-700)	GH97_e22	GH97	Y(1-21)	3
3300012844.a:Ga0160475_100006_193	3.2.1.1:1	GH13_20(165-485)	GH13_e235	GH13	Y(1-26)	3
3300012844.a:Ga0160475_100006_194	-	GH13_19(174-422)	GH13_e123	GH13_19	Y(1-21)	3
3300012844.a:Ga0160475_100006_20	3.2.1.21:20|3.2.1.-:6	GH3(90-312)	GH3_e1	GH3	Y(1-21)	3
3300012844.a:Ga0160475_100006_21	3.2.1.75:1	GH30_3(64-475)	GH30_e43	GH30_3	Y(1-25)	3
3300012844.a:Ga0160475_100006_214	-	GT2(41-203)	GT2	GT2	N	3
3300012844.a:Ga0160475_100006_23	-	GH16_3(134-357)	GH16_e305	GH16_3	Y(1-27)	3
3300012844.a:Ga0160475_100006_24	3.2.1.75:1	GH30_3(79-489)	GH30_e43	GH30_3	Y(1-21)	3
3300012844.a:Ga0160475_100006_25	-	GH30_1(72-486)	GH30_e1	GH30_1	Y(1-27)	3
3300012844.a:Ga0160475_100006_26	-	GH30_1(98-513)	GH30_e1	GH30_1	N	3
3300012844.a:Ga0160475_100006_287	-	GH109(2-161)	-	-	N	1
3300012844.a:Ga0160475_100006_61	-	GT51(72-229)	GT51_e13	GT51	N	3
3300012844.a:Ga0160475_100008_112	-	CE1(35-263)	-	-	Y(1-19)	1
3300012844.a:Ga0160475_100008_179	-	GT4(196-344)	GT4_e3277	GT4	N	3
3300012844.a:Ga0160475_100008_181	-	GT2(5-170)	GT2	GT2	N	3
3300012844.a:Ga0160475_100008_263	-	CE1(31-273)	CE1_e22	-	Y(1-22)	2
3300012844.a:Ga0160475_100008_272	3.2.1.-:8|3.2.1.113:1|3.2.1.114:1|3.2.1.24:1	GH92(274-770)	GH92_e0	GH92	Y(1-25)	3
3300012844.a:Ga0160475_100008_294	-	GH109(48-451)	GH109_e5	GH109	Y(1-24)	3
3300012844.a:Ga0160475_100008_327	-	GH88(69-388)	GH88_e24	GH88	Y(1-22)	3
3300012844.a:Ga0160475_100008_54	-	GH3(81-310)	GH3_e43	GH3	N	3
3300012844.a:Ga0160475_100008_61	-	GH3(130-356)	GH3_e104	GH3	Y(1-25)	3
3300012844.a:Ga0160475_100008_64	-	GH171(60-399)	GH171_e3	GH171	Y(1-23)	3
3300012844.a:Ga0160475_100008_68	-	CE1(53-282)	CE1_e22	-	Y(1-44)	2
3300012844.a:Ga0160475_100008_73	-	GH109(43-227)	GH109_e7	-	N	2
3300012844.a:Ga0160475_100008_86	-	GH109(3-158)	GH109_e7	-	N	2
3300012844.a:Ga0160475_100008_89	-	CE1(43-268)	-	-	Y(1-20)	1
3300012844.a:Ga0160475_100009_136	-	GT4(195-331)	GT4_e774	GT4	N	3
3300012844.a:Ga0160475_100009_147	-	GT9(65-298)	GT9_e87	GT9	N	3
3300012844.a:Ga0160475_100009_179	-	GT2(14-162)	GT2	GT2	N	3
3300012844.a:Ga0160475_100009_186	-	CE4(66-185)	CE4_e122	CE4	N	3
3300012844.a:Ga0160475_100009_222	3.2.1.55:27	GH51(26-512)	GH51_e19	GH51	Y(1-20)	3
3300012844.a:Ga0160475_100009_223	3.2.1.185:1	GH127(52-596)	GH127_e4	GH127	Y(1-22)	3
3300012844.a:Ga0160475_100009_29	-	GT4(183-319)	GT4_e1668	GT4	N	3
3300012844.a:Ga0160475_100009_294	3.2.1.3:2|3.2.1.20:2	GH97(11-701)	GH97_e22	GH97	Y(1-23)	3
3300012844.a:Ga0160475_100009_295	-	GH13(59-348)	GH13_e214	GH13	Y(1-24)	3
3300012844.a:Ga0160475_100009_310	-|-	PL1(205-379)+CBM77(751-852)	PL1_e59+CBM77_e0	CBM77+PL1	Y(1-20)	3
3300012844.a:Ga0160475_100009_77	-|-|-	GH23(139-274)	GH23_e731+CBM50_e954+CBM50_e954	CBM50+GH23	Y(1-21)	3
3300012844.a:Ga0160475_100009_9	-	GT51(68-244)	GT51_e181	GT51	N	3
3300012844.a:Ga0160475_100010_110	3.2.1.52:18|3.2.1.-:1	GH20(143-497)	GH20_e12	GH20	Y(1-19)	3
3300012844.a:Ga0160475_100010_15	-	GT2(6-173)	GT2	GT2	N	3
3300012844.a:Ga0160475_100010_203	3.2.1.-:3|3.2.1.63:2	GH95(25-789)	GH95_e1	GH95	Y(1-25)	3
3300012844.a:Ga0160475_100010_204	-	CE20(98-235)+CE20(397-524)	CE20_e33	CE20	Y(1-19)	3
3300012844.a:Ga0160475_100010_205	3.2.1.4:3	GH5_4(169-465)	GH5_e108	GH5_4	Y(1-24)	3
3300012844.a:Ga0160475_100010_206	3.2.1.21:12|3.2.1.-:6	GH3(71-292)	GH3_e10	GH3	Y(1-21)	3
3300012844.a:Ga0160475_100010_207	3.2.1.37:2	GH39(37-475)	GH39_e131	GH39	Y(1-19)	3
3300012844.a:Ga0160475_100010_208	3.2.1.-:1	GH97(20-665)	GH97_e9	GH97	Y(1-20)	3
3300012844.a:Ga0160475_100010_209	-	GH31(310-726)	GH31_e32	GH31	Y(1-26)	3
3300012844.a:Ga0160475_100010_210	3.2.1.23:2	GH2(30-638)	GH2_e127	GH2	Y(1-32)	3
3300012844.a:Ga0160475_100010_254	-	GT5(5-230)	GT5_e28	GT5	N	3
3300012844.a:Ga0160475_100010_257	-	CE1(30-220)	-	-	Y(1-22)	1
3300012844.a:Ga0160475_100010_259	-	GT51(431-586)	GT51_e93	GT51	N	3
3300012844.a:Ga0160475_100010_58	-	GT51(84-247)	GT51_e158	GT51	N	3
3300012844.a:Ga0160475_100010_60	-	CE1(384-627)	-	-	Y(1-19)	1
3300012844.a:Ga0160475_100012_100	3.2.1.55:2	GH43_18(65-290)	GH43_e173	GH43_18	Y(1-19)	3
3300012844.a:Ga0160475_100012_101	3.2.1.67:1	GH28(49-412)	GH28_e10	GH28	Y(1-20)	3
3300012844.a:Ga0160475_100012_102	3.2.1.-:1	GH140(35-462)	GH140_e1	GH140	Y(1-27)	3
3300012844.a:Ga0160475_100012_103	-	PL29(85-344)	PL29_e7	-	N	2
3300012844.a:Ga0160475_100012_104	-	PL1_2(140-330)	PL1_e77	PL1_2	Y(1-29)	3
3300012844.a:Ga0160475_100012_106	-	PL1_2(133-323)	PL1_e77	PL1_2	Y(1-22)	3
3300012844.a:Ga0160475_100012_109	-	CE8(26-321)	CE8_e20	CE8	Y(1-17)	3
3300012844.a:Ga0160475_100012_110	3.2.1.-:2	GH127(42-581)	GH127_e5	GH127	Y(1-19)	3
3300012844.a:Ga0160475_100012_111	-	PL1_2(360-547)	PL1_e64	PL1_2	Y(1-22)	3
3300012844.a:Ga0160475_100012_112	3.2.1.-:1	GH139(6-765)	GH139_e0	GH139	Y(1-17)	3
3300012844.a:Ga0160475_100012_113	-	CE20(102-364)	CE20_e7	CE20	Y(1-20)	3
3300012844.a:Ga0160475_100012_114	3.2.1.40:1	GH106(351-1125)	GH106_e44	GH106	Y(1-20)	3
3300012844.a:Ga0160475_100012_115	3.2.1.23:35	GH2(77-970)	GH2_e1	GH2	Y(1-34)	3
3300012844.a:Ga0160475_100012_116	3.2.1.31:1|3.2.1.185:1	GH137(24-364)	GH137_e0	GH137	Y(1-20)	3
3300012844.a:Ga0160475_100012_118	3.2.1.40:3	GH78(206-676)	GH78_e1	GH78	Y(1-26)	3
3300012844.a:Ga0160475_100012_123	-	GH109(2-161)	GH109_e7	-	N	2
3300012844.a:Ga0160475_100012_124	3.2.1.51:1	GH141(25-581)	GH141_e22	GH141	Y(1-24)	3
3300012844.a:Ga0160475_100012_125	3.2.1.67:1	GH28(78-467)	GH28_e64	GH28	Y(1-26)	3
3300012844.a:Ga0160475_100012_163	-	PL29(56-391)	PL29_e6	PL29	Y(1-20)	3
3300012844.a:Ga0160475_100012_167	3.2.1.-:3	GH88(70-390)	GH88_e11	GH88	Y(1-20)	3
3300012844.a:Ga0160475_100012_168	-	GH2(27-703)	GH2_e19	GH2	Y(1-24)	3
3300012844.a:Ga0160475_100012_169	3.2.1.31:1	GH2(24-525)	GH2_e72	GH2	Y(1-19)	3
3300012844.a:Ga0160475_100012_19	3.2.1.23:41	GH2(72-943)	GH2_e92	GH2	Y(1-28)	3
3300012844.a:Ga0160475_100012_193	-	CE12(22-231)	CE12_e38	CE12	Y(1-18)	3
3300012844.a:Ga0160475_100012_194	-	GH28(67-426)	GH28_e126	GH28	Y(1-18)	3
3300012844.a:Ga0160475_100012_195	4.2.2.2:1|-	PL10_1(56-346)+CE8(373-657)	PL10_e13+CE8_e92	CE8+PL10_1	Y(1-22)	3
3300012844.a:Ga0160475_100012_196	3.2.1.55:2|3.2.1.37:1|-	GH43_10(34-303)+CBM91(338-526)	GH43_e0+CBM91_e10	CBM91+GH43_10	Y(1-22)	3
3300012844.a:Ga0160475_100012_197	3.2.1.-:1	GH105(62-407)	GH105_e41	GH105	Y(1-35)	3
3300012844.a:Ga0160475_100012_198	-	GH105(70-409)	GH105_e54	GH105	Y(1-33)	3
3300012844.a:Ga0160475_100012_200	-	GH28(85-454)	GH28_e80	GH28	Y(1-37)	3
3300012844.a:Ga0160475_100012_26	-	GH109(32-213)	GH109_e7	-	N	2
3300012844.a:Ga0160475_100012_30	3.2.1.-:3	GH88(72-393)	GH88_e11	GH88	Y(1-21)	3
3300012844.a:Ga0160475_100012_31	4.2.2.8:4	PL12_2(386-516)	PL12_e4	PL12_2	Y(1-15)	3
3300012844.a:Ga0160475_100012_40	-	PL15(533-688)	PL15_e3	PL15	Y(1-19)	3
3300012844.a:Ga0160475_100012_65	-	GH33(46-338)	GH33_e93	GH33	Y(1-25)	3
3300012844.a:Ga0160475_100012_68	3.2.1.37:15|3.2.1.55:3|3.2.1.21:1	GH3(111-335)	GH3_e88	GH3	Y(1-26)	3
3300012844.a:Ga0160475_100012_69	3.2.1.24:1	GH92(265-743)	GH92_e13	GH92	Y(1-27)	3
3300012844.a:Ga0160475_100012_70	3.2.1.111:1	GH29(15-397)	GH29_e7	GH29	Y(1-21)	3
3300012844.a:Ga0160475_100012_71	3.2.1.23:3	GH35(36-357)	GH35_e43	GH35	Y(1-23)	3
3300012844.a:Ga0160475_100012_72	-	GH20(156-510)	GH20_e135	GH20	Y(1-20)	3
3300012844.a:Ga0160475_100012_75	-	CBM9(43-218)	CBM9_e3	CBM0	Y(1-24)	3
3300012844.a:Ga0160475_100012_76	2.4.1.319:4|2.4.1.320:2	GH130(17-317)	GH130_e13	GH130	N	3
3300012844.a:Ga0160475_100012_78	3.2.1.-:8|3.2.1.113:1|3.2.1.114:1|3.2.1.24:1	GH92(249-738)	GH92_e0	GH92	Y(1-25)	3
3300012844.a:Ga0160475_100012_82	3.2.1.111:8|3.2.1.51:3|-|-	GH29(34-346)+CBM32(571-693)	GH29_e30+CBM32_e126+CBM32_e126	GH29	Y(1-20)	3
3300012844.a:Ga0160475_100012_89	3.2.1.23:2	GH2(24-708)	GH2_e127	GH2	Y(1-28)	3
3300012844.a:Ga0160475_100012_90	3.2.1.31:1|3.2.1.185:1|3.2.1.31:1|3.2.1.185:1	GH2(24-490)+CBM57(726-892)	GH2_e99+CBM57_e0	CBM57+GH2	Y(1-21)	3
3300012844.a:Ga0160475_100012_91	-	GH138(3-909)	GH138_e1	GH138	Y(1-19)	3
3300012844.a:Ga0160475_100012_93	3.2.1.40:1|3.2.1.-:1	GH33(39-338)	GH33_e82	GH33	Y(1-22)	3
