Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300029661.a:Ga0245258_100013_194	-	GH13_3(317-535)	GH13_e41	GH13_3	N	3
3300029661.a:Ga0245258_100013_227	3.2.1.55:1	GH43_29(92-415)	GH43_e210	GH43_29	Y(1-36)	3
3300029661.a:Ga0245258_100013_228	3.2.1.187:2	GH121(4-1467)	GH121_e0	GH121	Y(1-33)	3
3300029661.a:Ga0245258_100013_229	3.2.1.185:2	GH127(3-566)	GH127_e0	GH127	N	3
3300029661.a:Ga0245258_100013_245	-	GT2(10-114)	GT2	GT2	N	3
3300029661.a:Ga0245258_100013_264	3.2.1.97:8|3.2.1.97:8|3.2.1.35:2|3.2.1.52:2	GH101(347-1088)+CBM32(1554-1687)	GH101_e0+CBM32_e206	CBM32+GH101	Y(1-30)	3
3300029661.a:Ga0245258_100013_282	-	GT51(125-297)	GT51_e89	GT51	N	3
3300029661.a:Ga0245258_100013_314	-	GH31(198-627)	GH31_e77	GH31	N	3
3300029661.a:Ga0245258_100013_319	2.4.1.25:4	GH77(204-727)	GH77_e2	GH77	N	3
3300029661.a:Ga0245258_100013_321	3.2.1.20:2	GH13_30(33-403)	GH13_e234	GH13_30	N	3
3300029661.a:Ga0245258_100013_327	2.4.1.7:2	GH13_18(35-379)	GH13_e144	GH13_18	N	3
3300029661.a:Ga0245258_100013_333	-	GH31(166-595)	GH31_e77	GH31	N	3
3300029661.a:Ga0245258_100013_335	3.2.1.55:37	GH51(9-515)	GH51_e0	GH51	N	3
3300029661.a:Ga0245258_100013_347	-	GH146(98-657)	GH146_e4	GH146	Y(1-42)	3
3300029661.a:Ga0245258_100013_37	-	GT32(115-193)	GT32_e110	GT32	N	3
3300029661.a:Ga0245258_100013_39	-	GT4(176-324)	GT4_e2625	GT4	N	3
3300029661.a:Ga0245258_100013_42	-	GT4(236-394)	GT4_e760	GT4	N	3
3300029661.a:Ga0245258_100013_43	-	GT4(201-347)	GT4_e224	GT4	N	3
3300029661.a:Ga0245258_100013_52	3.2.1.89:17|3.2.1.89:6	GH53(53-429)+CBM61(524-666)	GH53_e14+CBM61_e15	CBM61+GH53	Y(1-31)	3
3300029661.a:Ga0245258_100013_54	3.2.1.23:18	GH42(25-396)	GH42_e28	GH42+3.2.1.23	N	3
3300029661.a:Ga0245258_100013_8	-	GT51(80-269)	GT51_e11	GT51	N	3
3300029661.a:Ga0245258_100078_1	3.2.1.23:35	GH2(22-903)	GH2_e1	GH2+3.2.1.23	N	3
3300029661.a:Ga0245258_100078_154	3.2.1.49:1	GH129(3-627)	GH129_e0	GH129	N	3
3300029661.a:Ga0245258_100078_156	-	GT5(91-408)	GT4_e1800	GT4	N	3
3300029661.a:Ga0245258_100078_72	-	GH13_20(46-332)	GH13_e155	GH13	N	3
3300029661.a:Ga0245258_100080_101	3.2.1.55:37	GH51(53-564)	GH51_e0	GH51	N	3
3300029661.a:Ga0245258_100080_128	3.2.1.55:5	GH51(268-750)	GH51_e47	GH51	N	3
3300029661.a:Ga0245258_100080_17	2.4.1.1:158	GT35(100-811)	GT35_e0	GT35	N	3
3300029661.a:Ga0245258_100080_41	-	CE1(200-428)	-	-	N	1
3300029661.a:Ga0245258_100080_46	-	GT2(5-141)	GT2	GT2	N	3
3300029661.a:Ga0245258_100080_99	3.2.1.23:18	GH42(24-394)	GH42_e28	GH42	N	3
3300029661.a:Ga0245258_100086_23	3.2.1.26:6	GH32(44-352)	GH32_e28	GH32	N	3
3300029661.a:Ga0245258_100086_66	3.2.1.177:12	GH31(260-592)	GH31_e31	GH31	N	3
3300029661.a:Ga0245258_100086_68	3.2.1.52:1	GH20(177-492)	GH20_e24	GH20	N	3
3300029661.a:Ga0245258_100086_81	-	GT2(19-160)	GT2	GT2	N	3
3300029661.a:Ga0245258_100117_1	3.2.1.68:15|3.2.1.-:1	GH13_11(230-596)	GH13_e48	CBM48+GH13_11	N	3
3300029661.a:Ga0245258_100117_102	3.2.1.140:1	GH136(46-625)	GH136_e10	GH136	Y(1-31)	3
3300029661.a:Ga0245258_100117_105	3.2.1.21:6	GH3(81-312)	GH3_e91	GH3	N	3
3300029661.a:Ga0245258_100117_106	3.2.1.55:1|3.2.1.21:1|3.2.1.58:1	GH5_44(54-324)	GH5_e69	GH5_44	N	3
3300029661.a:Ga0245258_100117_125	3.2.1.23:35	GH2(24-942)	GH2_e1	GH2	N	3
3300029661.a:Ga0245258_100117_33	-|-|-	GH43_10(1-277)+CBM22(348-483)+CBM91(520-748)	GH43_e148+CBM22_e16+CBM91_e32	CBM22+GH43_10	N	3
3300029661.a:Ga0245258_100117_34	3.2.1.8:4|3.2.1.55:3|3.2.1.37:1|3.2.1.-:1|3.2.1.55:11|3.2.1.8:2|3.2.1.-:2|3.2.1.37:1|3.2.1.55:13|3.2.1.8:3|3.2.1.-:2|3.2.1.37:1	CBM22(49-176)+GH43_16(221-552)+CBM6(582-714)	CBM22_e12+GH43_e261+CBM6_e6	CBM22+CBM6+GH43_16	Y(1-44)	3
3300029661.a:Ga0245258_100117_4	2.4.1.25:4	GH77(189-697)	GH77_e2	GH77	N	3
3300029661.a:Ga0245258_100117_54	3.2.1.37:21|3.2.1.55:3|3.2.1.-:1|-	GH43_11(3-304)+CBM91(332-538)	GH43_e285+CBM91_e24	GH43_11	N	3
3300029661.a:Ga0245258_100117_55	3.2.1.55:1	GH43_12(21-367)	GH43_e260	GH43_12	N	3
3300029661.a:Ga0245258_100117_57	-	GH120(315-404)	GH120_e3	GH120	N	3
3300029661.a:Ga0245258_100117_87	-	GH109(16-173)	GH109_e7	-	N	2
3300029661.a:Ga0245258_100128_69	-	CE9(28-423)	CE9_e95	CE9	N	3
3300029661.a:Ga0245258_100128_78	3.2.1.-:2	GH125(26-423)	GH125_e0	GH125	N	3
3300029661.a:Ga0245258_100128_81	-	GH85(129-479)	GH85_e2	GH85	Y(1-45)	3
3300029661.a:Ga0245258_100128_82	-	GH3(101-322)	GH3_e229	GH3	N	3
3300029661.a:Ga0245258_100128_83	3.2.1.25:5	GH5_18(15-294)	GH5_e224	GH5_18	N	3
3300029661.a:Ga0245258_100128_87	3.2.1.24:5	GH38(270-522)	GH38_e38	GH38	N	3
3300029661.a:Ga0245258_100128_88	3.2.1.24:5	GH38(267-520)	GH38_e38	GH38	N	3
3300029661.a:Ga0245258_100128_94	-	GT28(205-376)	GT28_e141	GT28	N	3
