HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
CE9.hmm	373	3300014520.a:Ga0169862_10006_107	378	2.9e-129	3	373	7	372	0.9919571045576407
GH63.hmm	570	3300014520.a:Ga0169862_10006_159	784	1.6e-275	1	569	1	780	0.9964912280701754
GH2.hmm	752	3300014520.a:Ga0169862_10006_163	1031	7.4e-213	14	751	26	886	0.9800531914893617
AA1.hmm	358	3300014520.a:Ga0169862_10006_218	471	5.7e-18	9	235	65	285	0.6312849162011173
GT51.hmm	177	3300014520.a:Ga0169862_10006_36	243	1.9e-57	9	177	60	228	0.9491525423728814
CE8.hmm	288	3300014520.a:Ga0169862_10010_3	428	1.1e-53	10	262	90	420	0.875
GT20.hmm	475	3300014520.a:Ga0169862_10011_173	475	5.3e-169	13	475	2	453	0.9726315789473684
GH13_5.hmm	342	3300014520.a:Ga0169862_10011_200	496	3.8e-154	2	342	31	373	0.9941520467836257
GH23.hmm	135	3300014520.a:Ga0169862_10011_24	646	1.8e-30	18	121	497	622	0.762962962962963
CE11.hmm	271	3300014520.a:Ga0169862_10016_105	306	1.1e-121	1	270	4	276	0.992619926199262
GT28.hmm	157	3300014520.a:Ga0169862_10016_111	356	1.4e-49	2	157	185	341	0.9872611464968153
GT19.hmm	354	3300014520.a:Ga0169862_10016_21	383	1.1e-142	1	353	9	366	0.9943502824858758
GT51.hmm	177	3300014520.a:Ga0169862_10016_54	845	1.1e-55	8	175	208	379	0.943502824858757
CE4.hmm	130	3300014520.a:Ga0169862_10016_73	410	9.1e-28	4	128	227	371	0.9538461538461539
AA1.hmm	358	3300014520.a:Ga0169862_10016_80	517	2.2e-31	11	357	66	510	0.9664804469273743
GT83.hmm	540	3300014520.a:Ga0169862_10020_121	551	6.4e-155	6	527	3	521	0.9648148148148148
GT2.hmm	170	3300014520.a:Ga0169862_10020_124	323	2.2e-35	1	166	11	171	0.9705882352941176
GH4.hmm	179	3300014520.a:Ga0169862_10024_100	213	2.5e-70	2	178	6	182	0.9832402234636871
CE1.hmm	227	3300014520.a:Ga0169862_10024_136	390	2.8e-45	1	220	150	384	0.9647577092511013
GH1.hmm	429	3300014520.a:Ga0169862_10024_138	471	2.3e-150	3	428	2	459	0.9906759906759907
GT2.hmm	170	3300014520.a:Ga0169862_10024_23	345	2.5e-35	1	131	9	137	0.7647058823529411
GT9.hmm	225	3300014520.a:Ga0169862_10024_27	349	6e-57	1	203	69	306	0.8977777777777778
GT9.hmm	225	3300014520.a:Ga0169862_10024_28	319	5.7e-41	2	205	76	300	0.9022222222222223
GT4.hmm	160	3300014520.a:Ga0169862_10024_30	381	8.3e-37	2	156	186	349	0.9625
GT73.hmm	245	3300014520.a:Ga0169862_10024_31	270	3.4e-106	2	245	18	257	0.9918367346938776
GT8.hmm	257	3300014520.a:Ga0169862_10024_33	339	8.3e-55	25	256	23	275	0.8988326848249028
GT8.hmm	257	3300014520.a:Ga0169862_10024_34	340	2.7e-49	31	256	30	276	0.8754863813229572
GT4.hmm	160	3300014520.a:Ga0169862_10024_35	360	3.7e-29	8	150	177	321	0.8875
GT8.hmm	257	3300014520.a:Ga0169862_10024_36	327	6.9e-55	17	255	12	263	0.9260700389105059
GT4.hmm	160	3300014520.a:Ga0169862_10024_38	375	1.3e-30	2	158	189	344	0.975
GT9.hmm	225	3300014520.a:Ga0169862_10024_39	357	3.4e-51	3	200	78	304	0.8755555555555555
GT30.hmm	177	3300014520.a:Ga0169862_10024_40	426	3.9e-77	1	176	33	211	0.9887005649717514
GH31.hmm	427	3300014520.a:Ga0169862_10024_63	773	2.5e-130	1	426	239	668	0.9953161592505855
GH25.hmm	177	3300014520.a:Ga0169862_10027_103	273	5.5e-54	1	177	70	245	0.9943502824858758
CE1.hmm	227	3300014520.a:Ga0169862_10027_51	279	8.4e-53	1	224	21	273	0.9823788546255506
GH3.hmm	216	3300014520.a:Ga0169862_10027_72	756	1.6e-65	3	215	88	309	0.9814814814814815
GH109.hmm	399	3300014520.a:Ga0169862_10030_101	352	8.6e-21	5	161	9	157	0.39097744360902253
GH65.hmm	372	3300014520.a:Ga0169862_10030_102	756	2.3e-138	2	371	299	674	0.9919354838709677
GH13_18.hmm	343	3300014520.a:Ga0169862_10030_95	560	1.1e-152	1	343	81	423	0.9970845481049563
CE14.hmm	124	3300014520.a:Ga0169862_10033_129	224	5.4e-17	1	124	20	130	0.9919354838709677
GT2.hmm	170	3300014520.a:Ga0169862_10033_130	399	7.6e-26	2	166	34	198	0.9647058823529412
CE1.hmm	227	3300014520.a:Ga0169862_10033_134	278	3.1e-54	1	224	21	271	0.9823788546255506
CBM34.hmm	120	3300014520.a:Ga0169862_10033_94	606	1.2e-21	2	104	6	112	0.85
GH13_21.hmm	308	3300014520.a:Ga0169862_10033_94	606	4.6e-145	1	308	178	492	0.9967532467532467
CBM48.hmm	76	3300014520.a:Ga0169862_10036_50	729	1e-21	2	72	124	211	0.9210526315789473
GH13_9.hmm	301	3300014520.a:Ga0169862_10036_50	729	6.3e-159	1	301	274	574	0.9966777408637874
