3300027028_7	CE4	Y
3300027028_7	GH13	Y
3300027028_7	CE4	Y
3300027028_7	GH126	Y
3300027028_7	GH126	Y
3300027028_7	GT2	N
3300027028_7	GT4	N
3300027028_7	GT4	N
3300027028_7	GT4	N
3300027028_7	GH32	N
3300027028_7	CE14	N
3300027028_7	GT2	N
3300027028_7	GT4	N
3300027028_7	GT26	N
3300027028_7	CE14	N
3300027028_7	GT2	N
3300027028_7	GT2	N
3300027028_7	AA6	N
3300027028_7	GT35	N
3300027028_7	GT5	N
3300027028_7	GH13_9	N
3300027028_7	GT4	N
3300027028_7	GH13_31	N
3300027028_7	GH43_26	N
3300027028_7	GH13_31	N
3300027028_7	GH42	N
3300027028_7	GH35	N
3300027028_7	GH36	N
3300027028_7	CE9	N
3300027028_7	GH13_31	N
3300027028_7	GH39	N
3300027028_7	GH3	N
3300027028_7	GH3	N
3300027028_7	CE4	N
3300027028_7	GT2	N
3300027028_7	GH1	N
3300027028_7	GT28	N
3300027028_7	GT4	N
3300027028_7	GT51	N
3300027028_7	GT4	N
3300027028_7	GH1	N
3300027028_7	GH1	N
3300027028_7	GH65	N
3300027028_7	GH65	N
3300027028_7	CE4	N
3300027028_7	PL9_2	Y
3300027028_7	CE1	N
3300027028_7	GH94	N
3300027028_7	GH3	N
3300027028_7	GT51	N
