Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300023179.a:Ga0214923_10000229_60	2.4.2.43:1	GT83(3-521)	GT83_e27	GT83	Y(1-18)	3
3300023179.a:Ga0214923_10000229_62	-	GT2(12-175)	GT2	GT2	N	3
3300023179.a:Ga0214923_10000242_40	3.5.1.108:18	CE11(5-276)	CE11_e22	-	N	2
3300023179.a:Ga0214923_10000242_49	-	GT28(194-354)	GT28_e97	GT28	N	3
3300023179.a:Ga0214923_10000272_35	-	GT4(214-351)	GT4_e774	-	N	2
3300023179.a:Ga0214923_10000334_23	-	GH166(58-281)	GH166_e8	-	N	2
3300023179.a:Ga0214923_10000334_28	-	GT4(302-461)	GT4_e324	GT4	N	3
3300023179.a:Ga0214923_10000396_34	-	GH166(32-267)	-	-	N	1
3300023179.a:Ga0214923_10000396_35	-	GH166(32-268)	-	-	N	1
3300023179.a:Ga0214923_10000552_29	2.4.1.-:1	GT60(13-308)	GT60_e7	-	N	2
3300023179.a:Ga0214923_10000552_30	2.4.1.-:1	GT60(4-298)	GT60_e7	-	N	2
3300023179.a:Ga0214923_10000608_37	-	GT4(163-313)	GT4_e500	-	N	2
3300023179.a:Ga0214923_10000608_40	-	GH23(55-184)	GH23_e118	-	Y(1-22)	2
3300023179.a:Ga0214923_10000860_24	-	GH102(109-239)	GH102_e18	-	N	2
3300023179.a:Ga0214923_10000877_23	-	GT2(236-462)	GT2	GT2	N	3
3300023179.a:Ga0214923_10000877_33	-	GH23(375-521)	GH23_e213	-	N	2
3300023179.a:Ga0214923_10001172_18	-	GT4(194-349)	GT4_e3225	-	N	2
3300023179.a:Ga0214923_10001172_19	-	GT9(74-292)	GT9_e151	-	N	2
3300023179.a:Ga0214923_10001218_24	-	GT2(5-123)	GT2	-	N	2
3300023179.a:Ga0214923_10001302_32	-	GT4(228-387)	GT4_e3788	GT4	N	3
3300023179.a:Ga0214923_10001371_11	-|-	GT2(11-114)+GT4(494-628)	GT2+GT4_e3964	GT2+GT4	N	3
3300023179.a:Ga0214923_10001554_13	-	GT51(2-167)	GT51_e77	GT51	N	3
3300023179.a:Ga0214923_10001675_1	-	GH166(32-267)	-	-	N	1
3300023179.a:Ga0214923_10001675_23	-	GT2(7-232)	GT2	-	N	2
3300023179.a:Ga0214923_10001930_26	-	GT2(11-173)	GT2	GT2	N	3
3300023179.a:Ga0214923_10002438_13	-	GT19(3-360)	GT19_e4	-	N	2
3300023179.a:Ga0214923_10002671_9	-|-	GT27(152-366)	GT2+GT4_e895	GT2+GT4	N	3
3300023179.a:Ga0214923_10003169_3	-	GH103(25-318)	GH103_e33	-	Y(1-20)	2
3300023179.a:Ga0214923_10004099_13	-	GT30(34-210)	GT30_e56	-	N	2
3300023179.a:Ga0214923_10006123_10	-	GH3(62-280)	GH3_e228	-	N	2
3300023179.a:Ga0214923_10006871_10	3.2.1.-:1	GH114(7-240)	GH166_e18	-	N	2
3300023179.a:Ga0214923_10007283_4	-	GT4(176-333)	GT4_e798	-	N	2
3300023179.a:Ga0214923_10007670_4	-	GH23(499-626)	GH23_e494	GH23	Y(1-36)	3
3300023179.a:Ga0214923_10025003_3	2.4.1.129:1	GT51(103-277)	GT51_e144	GT51	N	3
3300023179.a:Ga0214923_10038436_3	1.10.3.2:1	AA1(40-507)	AA1_e1	-	Y(1-20)	2
3300023179.a:Ga0214923_10054092_4	-	GH24(4-138)	GH24_e253	-	N	2
3300023179.a:Ga0214923_10000396_59	-	-	GT2	-	N	1
3300023179.a:Ga0214923_10003054_11	-	-	GT2	-	N	1
3300023179.a:Ga0214923_10006772_6	-	-	GH36_e8	GH36	Y(1-29)	2
3300023179.a:Ga0214923_10012609_7	-	-	GH113_e22	GH0	N	2
3300023179.a:Ga0214923_10008166_11	-	-	GT2	-	N	1
3300023179.a:Ga0214923_10015178_6	-	-	GT1_e405	-	N	1
3300023179.a:Ga0214923_10005405_9	-	-	-	GT4	N	1
3300023179.a:Ga0214923_10000608_18	-	-	-	GT4	N	1
3300023179.a:Ga0214923_10000608_31	-	-	-	GT1	N	1
3300023179.a:Ga0214923_10013417_4	-	-	-	GT2	N	1
3300023179.a:Ga0214923_10000695_46	-	-	-	GH13_31	N	1
3300023179.a:Ga0214923_10001172_20	-	-	-	GH28	N	1
3300023179.a:Ga0214923_10000097_39	-	-	-	GT4	N	1
3300023179.a:Ga0214923_10000097_123	-	-	-	GT83	N	1
3300023179.a:Ga0214923_10002226_4	-	-	-	GH13_11	N	1
3300023179.a:Ga0214923_10003169_8	-	-	-	GH84	N	1
3300023179.a:Ga0214923_10000646_6	-	-	-	GT58	N	1
3300023179.a:Ga0214923_10000646_13	-	-	-	GH13_26	N	1
3300023179.a:Ga0214923_10000646_24	-	-	-	GH23	N	1
3300023179.a:Ga0214923_10000646_25	-	-	-	GH23	N	1
3300023179.a:Ga0214923_10001371_21	-	-	-	GH152	N	1
3300023179.a:Ga0214923_10002671_18	-	-	-	GH23	N	1
3300023179.a:Ga0214923_10018371_2	-	-	-	GH38	N	1
3300023179.a:Ga0214923_10012427_7	-	-	-	GH28	N	1
3300023179.a:Ga0214923_10002782_12	-	-	-	GH1	N	1
3300023179.a:Ga0214923_10000229_63	-	-	-	GT83	N	1
3300023179.a:Ga0214923_10000860_35	-	-	-	GH0	N	1
3300023179.a:Ga0214923_10000860_38	-	-	-	GT2	N	1
3300023179.a:Ga0214923_10000860_45	-	-	-	GH1	N	1
3300023179.a:Ga0214923_10000272_1	-	-	-	GH13_23	N	1
3300023179.a:Ga0214923_10010961_3	-	-	-	GH13_30	N	1
3300023179.a:Ga0214923_10003054_7	-	-	-	GH13	N	1
3300023179.a:Ga0214923_10000877_37	-	-	-	GT87	N	1
