Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300027309.a:Ga0209127_100062_28	CUS04494.2|GH39	56.6	942	354	11	8	915	337	1257	8.0e-287	990.3
3300027309.a:Ga0209127_100062_30	QSI28253.1|GT2	99.4	323	2	0	1	323	1	323	3.5e-176	621.3
3300027309.a:Ga0209127_100076_16	ALR09732.2|GH92	39.1	736	337	18	67	731	34	729	6.6e-114	415.6
3300027309.a:Ga0209127_100024_83	CBA03971.1|GT30	54.6	381	169	4	4	381	2	381	1.1e-106	391.0
3300027309.a:Ga0209127_100024_197	QSI29950.1|GT104	93.2	368	25	0	1	368	1	368	1.7e-211	738.8
3300027309.a:Ga0209127_100024_216	QSI29968.1|CBM50	100.0	302	0	0	1	302	1	302	2.2e-156	555.4
3300027309.a:Ga0209127_100024_267	AGL63717.2|GT4	46.8	681	287	10	159	837	107	714	2.3e-158	563.5
3300027309.a:Ga0209127_100024_307	CCO12112.2|GH13_31	67.2	433	135	3	1	427	1	432	4.6e-160	568.2
3300027309.a:Ga0209127_100024_327	ADU36392.1|GH23	90.8	306	23	2	8	308	3	308	7.7e-149	530.4
3300027309.a:Ga0209127_100024_347	QWC20507.1|AA3_2	48.6	549	262	8	2	548	5	535	1.7e-133	480.3
3300027309.a:Ga0209127_100024_353	SDU61089.1|GH33	33.1	832	396	20	68	896	1019	1692	1.1e-105	388.7
3300027309.a:Ga0209127_100024_371	ATE86697.1|GH36	50.0	538	241	8	10	546	702	1212	1.4e-140	503.8
3300027309.a:Ga0209127_100024_389	QSI30139.1|GH103	99.0	310	3	0	1	310	57	366	5.1e-177	624.0
3300027309.a:Ga0209127_100024_390	UBQ06206.1|GH103	52.0	694	294	13	8	672	15	698	3.7e-172	609.0
3300027309.a:Ga0209127_100089_1	QND46664.1|GT1	31.1	2574	1498	72	30	2492	68	2476	1.7e-238	831.2
3300027309.a:Ga0209127_100060_8	QNN05996.1|GT4	39.1	645	385	4	13	656	6	643	6.9e-119	432.2
3300027309.a:Ga0209127_100060_12	QSI29034.1|GT4	97.7	354	7	1	1	353	1	354	6.6e-197	690.3
3300027309.a:Ga0209127_100060_13	QSI29035.1|GH0	98.6	421	6	0	1	421	1	421	5.2e-241	837.0
3300027309.a:Ga0209127_100060_26	QLF93148.1|GT4	55.2	569	245	2	8	575	3	562	3.0e-172	610.5
3300027309.a:Ga0209127_100060_68	ANN20098.1|CBM32	40.8	768	373	21	4	758	2	700	9.8e-133	478.4
3300027309.a:Ga0209127_100060_69	QKW17792.1|CBM32	40.0	745	363	18	9	749	10	674	1.5e-126	457.6
3300027309.a:Ga0209127_100060_75	QKJ65447.1|CBM50	42.7	686	360	13	45	723	22	681	1.3e-104	384.8
3300027309.a:Ga0209127_100060_97	QSI29113.1|GT0	96.0	656	26	0	1	656	1	656	0.0e+00	1230.3
3300027309.a:Ga0209127_100060_122	QYO62262.1|GH13	65.4	376	115	3	3	372	2	368	8.6e-127	458.0
3300027309.a:Ga0209127_100008_101	CAD7245033.1|GT58	67.7	473	141	5	4	466	1055	1525	1.7e-176	622.9
3300027309.a:Ga0209127_100008_120	AXG45674.1|GH6	44.6	892	443	7	5	886	6	856	1.6e-173	614.0
3300027309.a:Ga0209127_100008_189	CAD7226128.1|GH38	37.7	710	383	12	11	682	1345	2033	1.6e-122	444.1
3300027309.a:Ga0209127_100008_257	QSI33835.1|GT0	97.7	343	7	1	1	342	1	343	6.9e-191	670.2
3300027309.a:Ga0209127_100008_269	CAE6179499.1|GH152	35.6	731	368	13	4	673	74	762	2.0e-109	400.6
3300027309.a:Ga0209127_100008_288	ADU39835.1|GT28	98.9	380	4	0	1	380	1	380	1.1e-213	746.1
3300027309.a:Ga0209127_100008_418	CAD7251071.1|GT51	81.4	350	64	1	4	353	215	563	8.2e-163	577.0
3300027309.a:Ga0209127_100008_432	QSI34012.1|CBM50	100.0	405	0	0	1	405	1	405	6.2e-231	803.5
3300027309.a:Ga0209127_100008_442	QSI34022.1|GH0	94.0	810	48	1	1	810	4	812	0.0e+00	1597.4
3300027309.a:Ga0209127_100008_470	AKG14948.2|GT28	43.7	655	305	16	105	744	93	698	9.9e-134	481.5
3300027309.a:Ga0209127_100008_471	QSI34051.1|GH102	99.2	382	3	0	1	382	1	382	5.3e-224	780.4
3300027309.a:Ga0209127_100008_589	QOF82130.1|GT51	97.9	759	16	0	15	773	1	759	0.0e+00	1488.8
3300027309.a:Ga0209127_100008_657	QSI28061.1|GT51	96.7	421	14	0	1	421	1	421	3.5e-229	797.7
3300027309.a:Ga0209127_100008_662	QSI28066.1|GH3	97.4	430	11	0	1	430	1	430	1.3e-239	832.4
3300027309.a:Ga0209127_100008_663	QSI28067.1|GT51	98.5	800	12	0	1	800	1	800	0.0e+00	1571.6
3300027309.a:Ga0209127_100031_77	CAN65674.1|GH28	40.4	581	320	8	56	630	94	654	7.6e-127	458.4
3300027309.a:Ga0209127_100031_146	ARF89445.1|GT1	46.7	499	266	0	13	511	457	955	3.6e-122	442.6
3300027309.a:Ga0209127_100031_171	CAD7252417.1|GH13	43.6	590	316	12	130	706	339	924	1.3e-115	421.4
3300027309.a:Ga0209127_100031_185	QKX52201.1|CBM50	33.0	736	447	8	7	713	24	742	3.6e-109	400.2
3300027309.a:Ga0209127_100031_206	AXG47083.1|GH16	57.9	342	142	1	1	342	1	340	7.2e-111	404.4
3300027309.a:Ga0209127_100097_10	CAE6110940.1|CE8	41.2	558	282	13	57	604	266	787	9.9e-108	394.8
3300027309.a:Ga0209127_100010_3	ATA56625.1|CBM13	92.8	1578	114	0	1	1578	3	1580	0.0e+00	2954.1
3300027309.a:Ga0209127_100010_20	QBQ55251.1|CBM50	42.0	928	477	19	3	917	12	891	6.7e-156	555.4
3300027309.a:Ga0209127_100010_104	QCW79542.1|GH101	52.5	514	234	4	6	513	559	1068	1.2e-143	513.8
3300027309.a:Ga0209127_100010_145	CAE6201338.1|GH1	38.0	652	367	16	3	635	592	1225	5.5e-117	425.6
3300027309.a:Ga0209127_100010_146	CAD7280782.1|GT2	54.3	820	340	4	143	931	374	1189	2.0e-251	872.8
3300027309.a:Ga0209127_100010_255	QCE13289.1|CE8	50.8	417	172	3	2	394	405	812	6.7e-116	421.4
3300027309.a:Ga0209127_100010_256	BAV06996.1|CBM13	58.1	387	140	5	81	454	20	397	1.2e-128	464.5
3300027309.a:Ga0209127_100010_306	QRY33513.1|GT2	52.3	681	308	4	1	680	1	665	9.5e-193	677.6
3300027309.a:Ga0209127_100010_321	QSI31600.1|CBM50|GH23	97.8	541	10	1	1	539	1	541	1.5e-285	985.3
3300027309.a:Ga0209127_100010_525	QSI31345.1|GT2	99.2	258	2	0	1	258	1	258	2.2e-149	531.9
3300027309.a:Ga0209127_100010_571	UJW83283.1|GH3	63.8	630	224	3	36	665	2	627	3.7e-233	811.6
3300027309.a:Ga0209127_100010_620	BAV06996.1|CBM13	58.9	384	139	4	103	473	20	397	4.2e-129	466.1
3300027309.a:Ga0209127_100010_687	AZG07465.1|GT2	61.6	307	117	1	53	358	37	343	7.8e-103	377.9
3300027309.a:Ga0209127_100045_44	QKW17792.1|CBM32	46.5	684	320	14	4	677	31	678	2.5e-160	569.7
3300027309.a:Ga0209127_100012_70	QND46664.1|GT1	30.7	1729	1073	41	204	1856	983	2662	1.3e-183	649.0
3300027309.a:Ga0209127_100012_71	QND46664.1|GT1	34.4	1700	1028	31	369	2004	983	2659	1.2e-231	808.9
3300027309.a:Ga0209127_100012_77	ULP73394.1|GT2	27.9	2836	1578	63	8	2727	1223	3708	2.4e-249	867.5
3300027309.a:Ga0209127_100012_78	QND46664.1|GT1	27.5	1747	1082	45	50	1729	1035	2663	2.7e-121	441.4
3300027309.a:Ga0209127_100012_79	QND46664.1|GT1	37.8	2730	1525	64	1249	3870	1	2664	0.0e+00	1468.0
3300027309.a:Ga0209127_100012_80	QND46664.1|GT1	33.3	1197	750	21	37	1200	1603	2784	2.0e-153	547.7
3300027309.a:Ga0209127_100012_81	QND46664.1|GT1	41.2	2213	1163	41	1	2157	532	2662	0.0e+00	1428.7
3300027309.a:Ga0209127_100012_89	QND46664.1|GT1	41.8	1090	597	15	10	1073	1602	2680	3.7e-222	775.8
3300027309.a:Ga0209127_100012_96	CCO12868.2|GH1	45.2	1393	522	7	16	1370	6	1194	0.0e+00	1161.7
3300027309.a:Ga0209127_100012_164	AXG45674.1|GH6	38.5	907	523	5	1	906	1	873	8.0e-170	601.7
3300027309.a:Ga0209127_100012_174	QSI28618.1|GH102	98.7	530	4	2	1	528	1	529	9.4e-280	966.1
3300027309.a:Ga0209127_100012_287	AMJ20771.1|GH13_26	47.3	879	440	10	1	876	1	859	1.1e-243	847.0
3300027309.a:Ga0209127_100012_293	QSI28505.1|GH13_23	97.7	554	13	0	1	554	1	554	0.0e+00	1153.7
3300027309.a:Ga0209127_100012_294	QSI28504.1|CBM48|GH13_9	98.6	724	10	0	1	724	1	724	0.0e+00	1527.3
3300027309.a:Ga0209127_100012_296	QSI28503.1|CBM48|GH13_11	96.2	693	25	1	1	692	1	693	0.0e+00	1390.6
3300027309.a:Ga0209127_100012_297	VDZ76225.1|GT5	66.1	419	137	2	16	434	13	426	6.5e-162	574.3
3300027309.a:Ga0209127_100012_298	QSI28501.1|GT5	97.8	491	11	0	1	491	1	491	4.9e-283	976.9
3300027309.a:Ga0209127_100012_299	QSI28500.1|GT35	99.2	827	7	0	1	827	1	827	0.0e+00	1645.2
3300027309.a:Ga0209127_100012_356	ACE85711.1|CBM35	37.5	1140	595	21	25	1078	21	1129	4.7e-187	659.4
3300027309.a:Ga0209127_100012_378	QSI28450.1|CBM13	99.1	1569	14	0	1	1569	1	1569	0.0e+00	3087.4
3300027309.a:Ga0209127_100012_451	CAD2222301.1|AA3	56.4	544	226	4	5	540	7	547	1.2e-176	623.6
3300027309.a:Ga0209127_100012_469	CAD7221988.1|GH103	40.5	612	332	7	10	607	18	611	1.3e-118	431.0
3300027309.a:Ga0209127_100058_2	QFZ82175.1|AA10|CBM12	56.6	399	147	5	11	409	11	383	5.8e-120	434.9
3300027309.a:Ga0209127_100058_20	QOF98722.1|GT87	70.6	558	151	3	12	565	11	559	1.5e-238	829.3
3300027309.a:Ga0209127_100036_14	CAD7280782.1|GT2	76.2	240	57	0	8	247	13	252	6.0e-105	385.6
3300027309.a:Ga0209127_100036_34	QSI29494.1|GT0	98.6	292	4	0	1	292	1	292	2.3e-163	578.6
3300027309.a:Ga0209127_100036_35	QSI29493.1|GT0	98.9	269	3	0	1	269	1	269	3.4e-153	544.7
3300027309.a:Ga0209127_100036_37	QSI29491.1|GH3	97.5	360	9	0	1	360	1	360	3.6e-206	721.1
