CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	TC	3300011799.a:Ga0121722_100109	3300011799.a:Ga0121722_100109_12	11529	11873	-	1.E.40.3.4
CGC1	null	3300011799.a:Ga0121722_100109	3300011799.a:Ga0121722_100109_13	11948	12370	-	null
CGC1	TC	3300011799.a:Ga0121722_100109	3300011799.a:Ga0121722_100109_14	12658	14775	-	3.A.7.7.1
CGC1	null	3300011799.a:Ga0121722_100109	3300011799.a:Ga0121722_100109_15	15419	16294	-	null
CGC1	STP	3300011799.a:Ga0121722_100109	3300011799.a:Ga0121722_100109_16	16755	17339	-	cNMP_binding
CGC1	null	3300011799.a:Ga0121722_100109	3300011799.a:Ga0121722_100109_17	17349	17660	-	null
CGC1	TC	3300011799.a:Ga0121722_100109	3300011799.a:Ga0121722_100109_18	17844	19454	-	2.A.36.6.1
CGC1	null	3300011799.a:Ga0121722_100109	3300011799.a:Ga0121722_100109_19	20130	20477	-	null
CGC1	null	3300011799.a:Ga0121722_100109	3300011799.a:Ga0121722_100109_20	20524	21144	-	null
CGC1	STP	3300011799.a:Ga0121722_100109	3300011799.a:Ga0121722_100109_21	21148	22101	-	Glyoxalase+Glyoxalase
CGC1	null	3300011799.a:Ga0121722_100109	3300011799.a:Ga0121722_100109_22	22132	22425	-	null
CGC1	STP	3300011799.a:Ga0121722_100109	3300011799.a:Ga0121722_100109_23	22536	23465	-	Glyoxalase+Glyoxalase
CGC1	TC	3300011799.a:Ga0121722_100109	3300011799.a:Ga0121722_100109_24	23902	24930	+	3.A.1.24.1
CGC1	TC	3300011799.a:Ga0121722_100109	3300011799.a:Ga0121722_100109_25	24923	25579	+	3.A.1.24.1
CGC1	TC	3300011799.a:Ga0121722_100109	3300011799.a:Ga0121722_100109_26	25754	26560	+	3.A.1.24.1
CGC1	CAZyme	3300011799.a:Ga0121722_100109	3300011799.a:Ga0121722_100109_27	26787	29048	+	GH3| GH3
CGC1	null	3300011799.a:Ga0121722_100109	3300011799.a:Ga0121722_100109_28	29157	29930	-	null
CGC1	TC	3300011799.a:Ga0121722_100109	3300011799.a:Ga0121722_100109_29	29993	31393	-	2.A.1.3.49
CGC1	TF	3300011799.a:Ga0121722_100109	3300011799.a:Ga0121722_100109_30	31537	32007	+	MarR
CGC1	TF	3300011799.a:Ga0121722_100109	3300011799.a:Ga0121722_100109_31	32123	32758	+	GerE
CGC1	STP	3300011799.a:Ga0121722_100109	3300011799.a:Ga0121722_100109_32	32759	35218	-	HisKA+HATPase_c
CGC1	TF	3300011799.a:Ga0121722_100065	3300011799.a:Ga0121722_100065_18	22628	23098	-	HTH_11
CGC1	null	3300011799.a:Ga0121722_100065	3300011799.a:Ga0121722_100065_19	23131	24063	-	null
CGC1	null	3300011799.a:Ga0121722_100065	3300011799.a:Ga0121722_100065_20	24441	25112	-	null
CGC1	STP	3300011799.a:Ga0121722_100065	3300011799.a:Ga0121722_100065_21	25109	26371	-	Pyr_redox_2
CGC1	CAZyme	3300011799.a:Ga0121722_100065	3300011799.a:Ga0121722_100065_22	26438	27301	+	 GH25|GH25
CGC1	null	3300011799.a:Ga0121722_100065	3300011799.a:Ga0121722_100065_23	27404	28534	-	null
CGC1	null	3300011799.a:Ga0121722_100065	3300011799.a:Ga0121722_100065_24	28579	29094	-	null
CGC1	TC	3300011799.a:Ga0121722_100065	3300011799.a:Ga0121722_100065_25	29361	31259	+	3.A.1.120.6
CGC1	null	3300011799.a:Ga0121722_100065	3300011799.a:Ga0121722_100065_26	31338	32393	-	null
CGC1	TC	3300011799.a:Ga0121722_100065	3300011799.a:Ga0121722_100065_27	32558	34831	+	1.B.14.1.24
CGC1	null	3300011799.a:Ga0121722_100065	3300011799.a:Ga0121722_100065_28	34917	35432	+	null
CGC1	TC	3300011799.a:Ga0121722_100065	3300011799.a:Ga0121722_100065_29	35576	36169	+	1.B.6.6.6
CGC1	TF	3300011799.a:Ga0121722_100162	3300011799.a:Ga0121722_100162_10	9988	10422	+	CSD
CGC1	null	3300011799.a:Ga0121722_100162	3300011799.a:Ga0121722_100162_11	10485	10880	+	null
CGC1	TF	3300011799.a:Ga0121722_100162	3300011799.a:Ga0121722_100162_12	10979	11785	-	HTH_AraC+HTH_AraC
CGC1	null	3300011799.a:Ga0121722_100162	3300011799.a:Ga0121722_100162_13	11823	12830	-	null
CGC1	CAZyme	3300011799.a:Ga0121722_100162	3300011799.a:Ga0121722_100162_14	13035	14039	+	GT2| GT2
CGC1	STP	3300011799.a:Ga0121722_100162	3300011799.a:Ga0121722_100162_15	14405	15631	-	Aminotran_1_2
CGC1	TF	3300011799.a:Ga0121722_100162	3300011799.a:Ga0121722_100162_16	15788	16246	+	HTH_5
CGC1	TC	3300011799.a:Ga0121722_100162	3300011799.a:Ga0121722_100162_17	16402	17433	-	1.A.46.2.6
CGC1	TC	3300011799.a:Ga0121722_100036	3300011799.a:Ga0121722_100036_11	19205	20932	+	2.A.21.3.2
CGC1	null	3300011799.a:Ga0121722_100036	3300011799.a:Ga0121722_100036_12	21064	21654	+	null
CGC1	STP	3300011799.a:Ga0121722_100036	3300011799.a:Ga0121722_100036_13	21693	22274	+	cNMP_binding
CGC1	null	3300011799.a:Ga0121722_100036	3300011799.a:Ga0121722_100036_14	22332	22688	+	null
CGC1	STP	3300011799.a:Ga0121722_100036	3300011799.a:Ga0121722_100036_15	22692	23378	-	NUDIX
CGC1	CAZyme	3300011799.a:Ga0121722_100036	3300011799.a:Ga0121722_100036_16	23902	26289	+	GH146| GH146
CGC1	CAZyme	3300011799.a:Ga0121722_100036	3300011799.a:Ga0121722_100036_17	26300	28207	+	 CE20|CE20
CGC1	TC	3300011799.a:Ga0121722_100036	3300011799.a:Ga0121722_100036_18	28331	29776	+	2.A.2.3.4
CGC1	CAZyme	3300011799.a:Ga0121722_100036	3300011799.a:Ga0121722_100036_19	29784	30899	+	 GH10|GH10
CGC1	CAZyme	3300011799.a:Ga0121722_100036	3300011799.a:Ga0121722_100036_20	30950	31924	+	 GH43_1|GH43_1
CGC1	CAZyme	3300011799.a:Ga0121722_100036	3300011799.a:Ga0121722_100036_21	32062	34095	+	GH67| GH67
CGC1	null	3300011799.a:Ga0121722_100036	3300011799.a:Ga0121722_100036_22	34236	34832	-	null
CGC1	null	3300011799.a:Ga0121722_100036	3300011799.a:Ga0121722_100036_23	34834	34959	+	null
