Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300007345.a:Ga0070752_1000290_2	ATE86697.1|GH36	55.6	489	211	3	1	489	718	1200	2.7e-151	539.3
3300007345.a:Ga0070752_1000290_11	QQR35925.1|GH13_23	78.1	544	118	1	1	543	1	544	2.7e-266	921.4
3300007345.a:Ga0070752_1000290_30	AVF02857.1|GH1	87.0	437	57	0	1	437	1	437	6.0e-240	833.6
3300007345.a:Ga0070752_1000290_31	QDZ13132.1|GH13_23	85.3	550	80	1	7	555	1	550	1.6e-290	1001.9
3300007345.a:Ga0070752_1000009_6	QQR35637.1|GH108	72.9	255	68	1	1	254	1	255	1.8e-103	379.4
3300007345.a:Ga0070752_1000009_7	QDZ09644.1|GH0	73.0	1208	319	5	41	1247	41	1242	0.0e+00	1781.1
3300007345.a:Ga0070752_1000009_40	UJW85505.1|GT51	84.6	720	110	1	1	720	1	719	0.0e+00	1212.2
3300007345.a:Ga0070752_1000009_81	AVM55139.1|GH65	41.4	688	381	9	6	686	682	1354	5.7e-144	515.4
3300007345.a:Ga0070752_1000009_123	QBQ55156.1|CBM50	37.9	662	394	10	93	750	52	700	1.7e-104	384.4
3300007345.a:Ga0070752_1000009_164	QCW79542.1|GH101	56.1	458	195	4	57	509	612	1068	2.0e-146	523.1
3300007345.a:Ga0070752_1000009_201	QIR84511.1|GH13_10	58.0	572	238	2	1	572	1	570	1.2e-195	686.8
3300007345.a:Ga0070752_1000009_202	QYO78357.1|GH13_26	55.7	748	330	1	1	748	1	747	5.7e-230	801.2
3300007345.a:Ga0070752_1000009_234	QOR70633.1|GH2	39.9	951	481	22	5	890	21	945	2.1e-191	673.3
3300007345.a:Ga0070752_1000009_248	CAG7883609.1|GT1	42.9	638	338	9	135	760	419	1042	1.7e-128	464.2
3300007345.a:Ga0070752_1000009_265	QOF98722.1|GT87	48.5	549	275	4	7	548	12	559	5.0e-143	511.9
3300007345.a:Ga0070752_1000009_376	QYO62262.1|GH13	70.3	344	101	1	3	346	2	344	6.8e-124	448.4
3300007345.a:Ga0070752_1000009_380	UJW85174.1|GT2	81.0	399	76	0	17	415	4	402	1.1e-180	636.7
3300007345.a:Ga0070752_1000402_36	CAE6204650.1|GH28	50.3	598	289	4	8	598	747	1343	7.6e-169	597.8
