3300029081.a:Ga0169209_101261	PUL0161_15	28.2	238	146	7	461	1126	80	308	1.24e-14	74.7
3300029081.a:Ga0169209_101141	PUL0013_49	32.7	263	176	1	1678	890	1	262	6.45e-40	147
3300029081.a:Ga0169209_100750	PUL0121_12	30.5	82	57	0	3956	4201	1	82	2.23e-08	53.1
3300029081.a:Ga0169209_100608	PUL0124_27	63.2	334	123	0	5978	6979	1	334	1.75e-128	405
3300029081.a:Ga0169209_100481	PUL0340_7	60.4	139	55	0	3000	3416	83	221	6.65e-47	167
3300029081.a:Ga0169209_100445	PUL0300_14	30.9	547	356	9	13713	15305	56	596	4.11e-68	242
3300029081.a:Ga0169209_101117	PUL0106_10	52.2	358	165	4	2803	3867	1	355	6.61e-113	356
3300029081.a:Ga0169209_100438	PUL0519_1	64.6	742	258	4	7875	5653	14	751	1.39e-315	962
3300029081.a:Ga0169209_100435	PUL0121_8	30.3	630	398	15	9913	11709	14	633	2.39e-70	250
3300029081.a:Ga0169209_100418	PUL0024_4	41.8	624	338	9	5329	7155	1	614	1.30e-133	434
3300029081.a:Ga0169209_100416	PUL0349_1	64.3	442	154	3	8982	10304	2	440	2.27e-190	589
3300029081.a:Ga0169209_100377	PUL0406_12	27.4	518	333	16	18799	20316	19	505	2.97e-31	130
3300029081.a:Ga0169209_100371	PUL0406_15	35.1	74	45	1	4252	4031	39	109	7.18e-07	50.1
3300029081.a:Ga0169209_100229	PUL0249_4	47.5	345	173	6	11203	12231	6	344	8.29e-98	320
3300029081.a:Ga0169209_100323	PUL0139_2	30.0	233	149	3	25134	25826	7	227	1.90e-27	119
3300029081.a:Ga0169209_100600	PUL0106_4	49.6	137	62	2	4179	4577	1	134	3.60e-35	130
3300029081.a:Ga0169209_100212	PUL0267_10	59.8	942	371	4	62471	65293	1	935	0.0	1131
3300029081.a:Ga0169209_100209	PUL0172_8	36.7	575	346	12	43504	41789	906	1465	1.27e-102	366
3300029081.a:Ga0169209_100303	PUL0337_2	74.5	419	106	1	23576	24832	8	425	4.45e-212	652
3300029081.a:Ga0169209_100350	PUL0339_6	23.0	460	318	18	2497	1166	229	668	2.23e-12	72.8
3300029081.a:Ga0169209_100205	PUL0230_4	59.4	372	145	3	14258	15367	1	368	2.88e-136	432
3300029081.a:Ga0169209_100219	PUL0121_8	40.2	649	357	11	7729	5828	10	642	5.59e-127	417
3300029081.a:Ga0169209_101042	PUL0591_4	34.1	229	151	0	2042	2728	10	238	9.40e-42	152
3300029081.a:Ga0169209_100169	PUL0501_2	63.1	358	131	1	57559	58629	3	360	2.41e-161	504
3300029081.a:Ga0169209_100942	PUL0255_8	37.6	338	204	2	896	1888	1	338	7.77e-69	234
3300029081.a:Ga0169209_100263	PUL0390_4	47.9	328	159	5	22226	23188	1	323	1.78e-83	278
3300029081.a:Ga0169209_101172	PUL0369_7	67.9	212	68	0	2982	3617	1	212	1.25e-97	308
3300029081.a:Ga0169209_100202	PUL0017_9	53.1	640	281	7	50034	51944	148	771	2.82e-206	651
3300029081.a:Ga0169209_100637	PUL0103_5	37.7	701	381	13	2107	4173	57	713	1.87e-134	438
3300029081.a:Ga0169209_100249	PUL0494_2	71.7	446	95	4	10597	9350	1	445	4.08e-198	613
3300029081.a:Ga0169209_100110	PUL0210_7	67.8	394	127	0	117202	116021	3	396	1.46e-193	598
3300029081.a:Ga0169209_100230	PUL0267_9	60.3	663	255	3	47300	45330	5	665	5.95e-261	804
3300029081.a:Ga0169209_100092	PUL0272_2	41.6	1060	551	25	49340	46290	31	1065	2.37e-244	774
3300029081.a:Ga0169209_100187	PUL0339_10	59.5	422	165	2	51237	49984	1	420	2.28e-152	481
3300029081.a:Ga0169209_100095	PUL0058_1	45.0	622	324	5	94887	93034	10	617	5.01e-176	558
3300029081.a:Ga0169209_100236	PUL0349_3	36.8	536	315	10	45703	44117	5	523	4.43e-81	279
3300029081.a:Ga0169209_100124	PUL0347_4	47.1	870	430	15	96241	93689	24	882	4.90e-234	737
3300029081.a:Ga0169209_100713	PUL0340_33	26.1	230	139	9	5108	4464	95	308	4.54e-06	49.7
3300029081.a:Ga0169209_100131	PUL0058_1	43.7	646	335	7	21540	19603	7	623	1.33e-179	568
3300029081.a:Ga0169209_100463	PUL0145_3	32.0	325	206	8	1337	2302	1	313	1.60e-45	167
3300029081.a:Ga0169209_100366	PUL0124_19	47.8	596	306	3	11931	10144	8	598	1.12e-177	560
3300029081.a:Ga0169209_100033	PUL0162_12	77.6	362	81	0	35450	36535	5	366	9.41e-188	581
3300029081.a:Ga0169209_100148	PUL0584_11	42.8	642	353	6	40590	38692	1	637	5.58e-168	535
3300029081.a:Ga0169209_100436	PUL0340_34	23.8	445	299	9	8914	10176	61	489	4.03e-27	117
3300029081.a:Ga0169209_100242	PUL0576_3	49.2	262	133	0	42983	42198	95	356	2.35e-71	245
3300029081.a:Ga0169209_100142	PUL0106_20	40.3	957	398	17	44657	47053	2	943	1.05e-209	668
3300029081.a:Ga0169209_100336	PUL0390_14	51.8	542	251	6	25853	24240	1	536	3.74e-176	553
3300029081.a:Ga0169209_100310	PUL0018_7	48.5	388	192	2	31535	32692	15	396	1.96e-118	381
3300029081.a:Ga0169209_100019	PUL0001_14	64.8	566	199	0	22839	21142	1	566	6.92e-245	755
3300029081.a:Ga0169209_100213	PUL0001_1	52.7	336	150	3	50069	51073	194	521	8.90e-109	359
3300029081.a:Ga0169209_100167	PUL0390_14	53.4	536	243	5	3233	4831	1	532	5.56e-186	583
