Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300012835.a:Ga0160446_100003_108	3.2.1.20:1	GH13_23(29-376)	GH13_e140	GH13_23	N	3
3300012835.a:Ga0160446_100003_110	3.2.1.-:1	GH97(23-688)	GH97_e9	GH97	Y(1-31)	3
3300012835.a:Ga0160446_100003_111	3.2.1.41:28|3.2.1.68:4|3.2.1.41:2	GH13_13(359-744)	CBM48_e30+GH13_e108	CBM48+GH13_13	Y(1-37)	3
3300012835.a:Ga0160446_100003_113	-	GH13_2(84-401)	GH13_e216	GH13	Y(1-24)	3
3300012835.a:Ga0160446_100003_142	3.2.1.4:17|3.2.1.-:3|3.2.1.151:2	GH9(121-572)	GH9_e26	GH9	Y(1-22)	3
3300012835.a:Ga0160446_100003_243	-	GT51(73-238)	GT51_e71	GT51	N	3
3300012835.a:Ga0160446_100003_249	-	GH16_3(48-278)	GH16_e128	GH16_3	Y(1-30)	3
3300012835.a:Ga0160446_100003_278	-	CE1(385-608)	-	-	Y(1-22)	1
3300012835.a:Ga0160446_100003_34	3.2.1.151:5|3.2.1.151:5|3.2.1.151:5	GH74(76-191)+GH74(212-341)	GH74_e0+GH74_e0+GH74_e0	GH74	Y(1-21)	3
3300012835.a:Ga0160446_100003_35	-	CE20(105-218)+CE20(364-535)	CE20_e20	CE20	Y(1-22)	3
3300012835.a:Ga0160446_100003_36	3.2.1.23:3	GH35(83-264)	GH35_e1	GH35	Y(1-40)	3
3300012835.a:Ga0160446_100003_37	3.2.1.177:2	GH31(379-837)	GH31_e87	GH31	Y(1-29)	3
3300012835.a:Ga0160446_100003_38	3.2.1.-:3|3.2.1.63:2	GH95(58-782)	GH95_e1	GH95	Y(1-34)	3
3300012835.a:Ga0160446_100003_401	3.2.1.8:6|3.2.1.32:3|3.2.1.6:2	GH8(105-427)	GH8_e19	GH8	Y(1-39)	3
3300012835.a:Ga0160446_100003_49	-	CE1(47-250)	-	-	Y(1-22)	1
3300012835.a:Ga0160446_100005_125	-	GT51(192-364)	GT51_e14	GT51	N	3
3300012835.a:Ga0160446_100005_126	-|-	GT2(79-199)	GT2+GT4_e3741	GT2+GT4	N	3
3300012835.a:Ga0160446_100005_144	-	AA3_2(41-563)	AA3_e57	AA3_2	N	3
3300012835.a:Ga0160446_100005_17	-	AA6(4-193)	AA6_e2	-	N	2
3300012835.a:Ga0160446_100005_183	-	CE16(32-288)	-	-	Y(1-25)	1
3300012835.a:Ga0160446_100005_193	-	GH97(26-667)	GH97_e20	GH97	Y(1-26)	3
3300012835.a:Ga0160446_100005_256	3.2.1.25:1	GH5_7(72-388)	GH5_e246	GH5_7	Y(1-30)	3
3300012835.a:Ga0160446_100005_276	2.4.99.-:25	GT30(47-224)	GT30_e0	GT30	N	3
3300012835.a:Ga0160446_100005_279	-	GT4(197-345)	GT4_e505	GT4	N	3
3300012835.a:Ga0160446_100005_382	3.2.1.37:19|3.2.1.55:4	GH43_1(27-337)	GH43_e53	GH43_1	N	3
3300012835.a:Ga0160446_100005_386	3.2.1.131:6	GH115(39-934)	GH115_e0	GH115	Y(1-23)	3
3300012835.a:Ga0160446_100005_388	3.2.1.23:2	GH2(59-707)	GH2_e127	GH2	Y(1-50)	3
3300012835.a:Ga0160446_100005_389	3.2.1.-:1	GH10(33-381)	GH10_e125	GH10	Y(1-23)	3
3300012835.a:Ga0160446_100005_78	-	GT51(58-234)	GT51_e145	GT51	N	3
3300012835.a:Ga0160446_100005_98	-	GH15(222-584)	GH15_e57	GH15	N	3
3300012835.a:Ga0160446_100005_99	2.4.1.15:96	GT20(3-453)	GT20_e1	GT20	N	3
3300012835.a:Ga0160446_100010_15	-|-	GH23(199-324)	GH23_e543+CBM50_e851	CBM50+GH23	Y(1-26)	3
3300012835.a:Ga0160446_100010_175	-	GH144(58-488)	GH144_e10	GH144	Y(1-24)	3
3300012835.a:Ga0160446_100010_238	-	GH3(53-277)	GH3_e187	GH3	N	3
3300012835.a:Ga0160446_100010_250	-	CE2(155-362)	CE2_e1	CE2	Y(1-25)	3
3300012835.a:Ga0160446_100010_37	-	CE1(61-276)	-	-	Y(1-27)	1
3300012835.a:Ga0160446_100012_139	-|-|2.4.1.-:2|2.4.1.333:2	GT84(1310-1522)+GH94(1763-2871)	GT84_e1+GH94_e9+GH94_e1	GH94+GT84	N	3
3300012835.a:Ga0160446_100012_147	-	GH30_1(65-481)	GH30_e0	GH30_1	Y(1-19)	3
3300012835.a:Ga0160446_100012_148	3.2.1.132:1|3.2.1.52:1	GH5_48(34-343)	GH5_e121	GH5_48	Y(1-14)	3
3300012835.a:Ga0160446_100012_30	-	GH43_29(33-317)	GH43_e90	GH43_29	N	3
3300012835.a:Ga0160446_100012_31	3.2.1.55:27	GH51(30-521)	GH51_e19	GH51	Y(1-28)	3
3300012835.a:Ga0160446_100012_89	-|-	GH43_12(54-351)+CBM91(384-573)	GH43_e318+CBM91_e1	CBM91+GH43_12	Y(1-23)	3
3300012835.a:Ga0160446_100014_13	3.2.1.55:2|-	GH43_9(51-324)+CBM91(351-531)	GH43_e194+CBM91_e0	CBM91+GH43_9	Y(1-25)	3
3300012835.a:Ga0160446_100014_14	-	CE12(53-292)	CE12_e24	CE12	Y(1-29)	3
3300012835.a:Ga0160446_100014_166	-	CE1(414-632)	-	-	Y(1-22)	1
3300012835.a:Ga0160446_100014_17	4.2.2.2:1	PL10_1(42-335)	PL10_e0	PL10_1	Y(1-25)	3
3300012835.a:Ga0160446_100014_2	-	CE12(30-230)	CE12_e10	CE12	Y(1-22)	3
3300012835.a:Ga0160446_100014_212	-	CE1(414-657)	-	-	Y(1-21)	1
3300012835.a:Ga0160446_100014_228	-	GT41(75-586)	GT41_e18	GT41	N	3
3300012835.a:Ga0160446_100014_229	3.2.1.52:5	GH20(173-522)	GH20_e51	GH20	Y(1-34)	3
3300012835.a:Ga0160446_100014_37	3.2.1.14:1	GH18(38-366)	GH18_e206	GH18	Y(1-30)	3
3300012835.a:Ga0160446_100014_46	-|-	GH5_46(80-349)	GH5_e50+CBM6_e60	CBM6+GH5_46	Y(1-22)	3
3300012835.a:Ga0160446_100014_69	3.2.1.21:3|3.2.1.74:3|3.2.1.-:3|3.2.1.6:2|3.2.1.155:1	GH3(153-373)	GH3_e227	GH3	Y(1-20)	3
3300012835.a:Ga0160446_100017_166	3.2.1.4:19|3.2.1.91:5|3.2.1.73:3|3.2.1.-:2	GH9(373-812)	GH9_e1	-	Y(1-30)	2
3300012835.a:Ga0160446_100017_171	-	CE1(418-629)	-	-	Y(1-23)	1
3300012835.a:Ga0160446_100017_22	3.2.1.74:1	GH3(84-305)	GH3_e3	GH3	N	3
3300012835.a:Ga0160446_100017_57	-	CE4(34-156)	-	-	Y(1-23)	1
3300012835.a:Ga0160446_100017_97	-	GH158(51-186)	GH158_e0	GH158	Y(1-22)	3
3300012835.a:Ga0160446_100017_99	3.2.1.52:6	GH20(163-475)	GH20_e114	GH20	Y(1-19)	3
3300012835.a:Ga0160446_100021_40	-	GT9(73-301)	GT9_e167	GT9	N	3
3300012835.a:Ga0160446_100021_61	-|-	GH23(121-259)	GH23_e878+CBM50_e541	CBM50+GH23	Y(1-26)	3
3300012835.a:Ga0160446_100021_8	-	GT81(19-196)	GT2	GT2	N	3
3300012835.a:Ga0160446_100021_9	-	GT83(5-361)	GT83_e87	-	Y(1-27)	2
3300012835.a:Ga0160446_100028_10	3.2.1.139:4|3.2.1.131:3|3.2.1.-:1	GH67(42-711)	GH67_e0	GH67	Y(1-41)	3
3300012835.a:Ga0160446_100028_128	-	GT83(6-509)	GT83_e10	GT83	Y(1-28)	3
3300012835.a:Ga0160446_100028_142	-	GH23(499-627)	GH23_e765	GH23	Y(1-44)	3
3300012835.a:Ga0160446_100028_149	-	CE9(7-378)	CE9_e59	CE9	N	3
3300012835.a:Ga0160446_100028_6	3.2.1.37:92|3.2.1.55:39|3.2.1.21:1|3.2.1.6:1|3.2.1.73:1	GH3(85-325)	GH3_e0	GH3	Y(1-45)	3
3300012835.a:Ga0160446_100028_7	-|-	GH43_12(63-355)+CBM91(389-570)	GH43_e318+CBM91_e1	CBM91+GH43_12	Y(1-28)	3
3300012835.a:Ga0160446_100028_88	3.2.1.31:1	GH2(34-530)	GH2_e72	GH2	Y(1-22)	3
3300012835.a:Ga0160446_100028_9	-	CE20(113-224)+CE20(427-549)	CE20_e33	CE20	Y(1-29)	3
3300012835.a:Ga0160446_100028_91	-	GH103(64-364)	GH103_e12	GH103	Y(1-25)	3
3300012835.a:Ga0160446_100040_108	2.4.1.321:3	GH94(50-786)	GH94_e4	GH94	N	3
3300012835.a:Ga0160446_100040_112	1.10.3.2:4|1.10.3.-:1	AA1(71-590)	AA1_e46	-	N	2
3300012835.a:Ga0160446_100040_32	-	GT2(13-136)	GT2	GT2	N	3
3300012835.a:Ga0160446_100040_47	-	CE1(576-774)	-	-	Y(1-28)	1
3300012835.a:Ga0160446_100040_99	-	GT2(7-168)	GT2	GT2	N	3
3300012835.a:Ga0160446_100047_49	3.5.1.108:18	CE11(4-275)	CE11_e22	CE11	N	3
3300012835.a:Ga0160446_100047_55	2.4.1.227:11	GT28(189-348)	GT28_e46	GT28	N	3
3300012835.a:Ga0160446_100047_68	-	AA7(38-231)	-	-	N	1
3300012835.a:Ga0160446_100047_89	-	GT2(16-138)	GT2	GT2	N	3
3300012835.a:Ga0160446_100052_21	-	CE1(416-633)	-	-	Y(1-27)	1
3300012835.a:Ga0160446_100052_3	-	GH23(196-296)	GH23_e893	GH23	Y(1-23)	3
3300012835.a:Ga0160446_100052_57	2.4.1.182:13	GT19(49-408)	GT19_e17	GT19	N	3
3300012835.a:Ga0160446_100052_97	-	GT2(10-171)	GT2	GT2	N	3
3300012835.a:Ga0160446_100052_98	-	GT51(86-247)	GT51_e99	GT51	N	3
3300012835.a:Ga0160446_100067_24	-	GH109(44-205)	-	-	N	1
3300012835.a:Ga0160446_100080_11	-	GH103(30-323)	GH103_e3	GH103	Y(1-26)	3
3300012835.a:Ga0160446_100080_16	3.2.1.55:2|-	GH43_9(61-332)+CBM91(359-539)	GH43_e194+CBM91_e0	CBM91+GH43_9	Y(1-34)	3
3300012835.a:Ga0160446_100088_57	-	GT2(21-103)	GT2	GT2	N	3
