#                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name                      accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- -----            -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GH16_e300.hmm|GH16_18:31|2.4.1.-:3 -            157 3300006498.a:Ga0100374_100086_5 -            215    0.0092   16.2   0.7   1   1   2.1e-06     0.013   15.6   0.7    86   151   119   186   102   189 0.87 -
GH16_e43.hmm|GH16_19:7|CBM18:5     -            175 3300006498.a:Ga0100374_100086_5 -            215     0.019   15.1   0.7   1   1   4.6e-06      0.03   14.5   0.7    94   166   116   186    82   190 0.83 -
GH16_e139.hmm|GH16_18:39           -            159 3300006498.a:Ga0100374_100086_5 -            215     0.025   14.7   0.8   1   1   5.9e-06     0.038   14.1   0.8    83   154   116   187    87   189 0.85 -
GH16_e200.hmm|GH16_18:28           -            156 3300006498.a:Ga0100374_100086_5 -            215     0.077   13.2   0.4   1   1   1.7e-05      0.11   12.7   0.4    83   150   117   186    96   189 0.86 -
GH43_e14.hmm|GH43_3:31|GH43:4|GH43_5:1 -            306 3300006498.a:Ga0100374_100086_12 -            177      0.12   12.3   0.0   1   1   6.3e-06      0.16   11.8   0.0   237   281    48    91    41   108 0.78 -
GT2_e1514.hmm|GT2:6                                 -            125 3300006498.a:Ga0100374_100086_36 -            336     9e-64  213.6   0.3   1   1   1.8e-64   1.5e-63  212.9   0.3     1   123    21   143    21   148 0.99 -
GT2_e2597.hmm|GT2:5                                 -            204 3300006498.a:Ga0100374_100086_36 -            336   5.9e-55  186.6   0.2   1   1   7.1e-56   5.9e-55  186.6   0.2     1   204    21   226    21   226 0.93 -
GT2_e690.hmm|GT2:9                                  -            193 3300006498.a:Ga0100374_100086_36 -            336   2.5e-54  184.6   0.1   1   1   5.4e-55   4.4e-54  183.8   0.1     1   188    21   204    21   208 0.95 -
GT2_e1929.hmm|GT2:9                                 -            216 3300006498.a:Ga0100374_100086_36 -            336     2e-40  139.4   0.0   1   1   3.4e-41   2.8e-40  138.9   0.0     1   214    20   228    20   230 0.89 -
GT2_e1239.hmm|GT2:24                                -            170 3300006498.a:Ga0100374_100086_36 -            336   3.3e-40  138.6   0.0   1   1   6.1e-41     5e-40  138.0   0.0     1   170    21   186    21   186 0.90 -
GT2_e2382.hmm|GT2:8                                 -            167 3300006498.a:Ga0100374_100086_36 -            336   1.6e-39  136.0   0.1   1   1   3.8e-40   3.1e-39  135.1   0.1     1   167    21   183    21   183 0.90 -
GT2_e2193.hmm|GT2:9                                 -            167 3300006498.a:Ga0100374_100086_36 -            336   4.6e-32  111.8   0.0   1   1   8.4e-33   6.9e-32  111.3   0.0     1   166    21   180    21   181 0.86 -
GT2_e255.hmm|GT2:8                                  -            130 3300006498.a:Ga0100374_100086_36 -            336     9e-31  107.2   0.4   1   1   2.4e-31     2e-30  106.1   0.4     1   114    21   130    21   143 0.85 -
GT2_e3693.hmm|GT2:6|GT4:1                           -            121 3300006498.a:Ga0100374_100086_36 -            336   9.2e-29  100.6   0.4   1   1   2.4e-29     2e-28   99.5   0.4     1   113    21   130    21   139 0.89 -
GT2_e2317.hmm|GT2:26|GT4:2                          -            202 3300006498.a:Ga0100374_100086_36 -            336   5.4e-26   92.1   0.0   1   1     1e-26   8.3e-26   91.5   0.0     1   185    20   210    20   226 0.80 -
GT2_e3970.hmm|GT2:23                                -            249 3300006498.a:Ga0100374_100086_36 -            336   1.8e-25   90.1   0.0   1   1   3.6e-26     3e-25   89.4   0.0     1   207    20   232    20   275 0.78 -
GT2_e2704.hmm|GT2:11                                -            160 3300006498.a:Ga0100374_100086_36 -            336   5.7e-23   82.1   0.3   1   1   1.3e-23   1.1e-22   81.2   0.3     1   112    20   131    20   161 0.85 -
GT2_e2084.hmm|GT2:49|GT1:3                          -            207 3300006498.a:Ga0100374_100086_36 -            336   7.5e-23   81.7   0.1   1   1   1.5e-23   1.2e-22   81.1   0.1     2   195    20   216    19   227 0.84 -
GT2_e61.hmm|GT2:30|GT4:7|GT0:2                      -            215 3300006498.a:Ga0100374_100086_36 -            336   9.2e-23   81.6   0.0   1   1   1.6e-23   1.3e-22   81.1   0.0     1   183    20   210    20   223 0.83 -
GT2_e2343.hmm|GT2:11                                -            236 3300006498.a:Ga0100374_100086_36 -            336   1.8e-22   80.5   0.7   1   1     3e-23   2.4e-22   80.1   0.7     2   210    19   238    18   258 0.80 -
GT2_e462.hmm|GT2:121|GT4:4                          -            233 3300006498.a:Ga0100374_100086_36 -            336   2.6e-22   79.9   0.0   1   1   4.3e-23   3.5e-22   79.4   0.0     1   201    18   212    18   244 0.84 -
GT2_e1786.hmm|GT2:156|GT4:8|GT0:3                   -            243 3300006498.a:Ga0100374_100086_36 -            336   7.5e-22   78.2   0.0   1   1   1.3e-22   1.1e-21   77.7   0.0    10   205    16   211     9   245 0.87 -
GT2_e751.hmm|GT2:246|GT4:94|GT0:8|GT92:1            -            303 3300006498.a:Ga0100374_100086_36 -            336     1e-21   78.2   2.0   1   1   1.8e-22   1.5e-21   77.6   2.0    13   253    17   248     7   313 0.77 -
GT2_e2418.hmm|GT2:7                                 -            270 3300006498.a:Ga0100374_100086_36 -            336   1.7e-21   77.4   0.0   1   1   3.1e-22   2.6e-21   76.8   0.0     1   221    20   233    20   269 0.73 -
GT2_e4375.hmm|GT2:12|GT4:4|GT102:3|GT103:3          -            192 3300006498.a:Ga0100374_100086_36 -            336   2.2e-21   77.0   0.0   1   1   3.8e-22   3.2e-21   76.5   0.0     1   187    20   240    20   247 0.85 -
GT2_e2308.hmm|GT2:29                                -            156 3300006498.a:Ga0100374_100086_36 -            336   2.3e-21   77.0   0.0   1   1   4.2e-22   3.5e-21   76.4   0.0     1   110    20   131    20   179 0.84 -
GT2_e2068.hmm|GT2:20                                -            234 3300006498.a:Ga0100374_100086_36 -            336   6.9e-21   75.2   0.2   1   1   1.5e-21   1.2e-20   74.3   0.2     2   175    20   220    19   262 0.83 -
GT2_e1053.hmm|GT2:23                                -            221 3300006498.a:Ga0100374_100086_36 -            336     1e-20   75.0   0.1   1   1   1.5e-21   1.2e-20   74.7   0.1     1   186    20   217    20   310 0.78 -
GT2_e1399.hmm|GT2:11                                -            235 3300006498.a:Ga0100374_100086_36 -            336   1.8e-20   74.2   0.0   1   1   3.1e-21   2.5e-20   73.7   0.0     1   212    20   244    20   261 0.76 -
