#                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name                      accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- -----            -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GH167_e0.hmm|GH167:23|CBM50:1|3.2.1.-:1 -            757 3300006498.a:Ga0100374_100086_11 -            308      0.13   10.7   0.0   1   1   6.4e-06      0.16   10.4   0.0   288   370   114   192    93   212 0.88 -
GT83_e83.hmm|GT83:24 -            375 3300006498.a:Ga0100374_100086_19 -            282     0.017   14.8   0.9   1   1   9.8e-07     0.025   14.2   0.9   205   288   153   247   133   253 0.68 -
GT4_e1553.hmm|GT4:25 -            116 3300006498.a:Ga0100374_100086_28 -            169    0.0045   17.5   0.1   1   1   2.5e-07    0.0065   17.0   0.1    23    94    70   140    60   155 0.71 -
GT4_e2926.hmm|GT4:7|GT2:6 -             76 3300006498.a:Ga0100374_100086_30 -            216      0.15   13.1   0.0   1   1   1.1e-05      0.29   12.1   0.0    25    60   116   150   109   160 0.84 -
GH136_e41.hmm|GH136:7 -            411 3300006498.a:Ga0100374_100086_40 -            466      0.18   11.2   1.0   1   2    0.0034        87    2.4   0.0   376   407    26    57    13    61 0.91 -
GH136_e41.hmm|GH136:7 -            411 3300006498.a:Ga0100374_100086_40 -            466      0.18   11.2   1.0   2   2   0.00012       3.1    7.1   0.3   211   247   369   405   365   413 0.94 -
GT4_e3161.hmm|GT4:44|GT2:1 -            156 3300006498.a:Ga0100374_100086_42 -            355     0.021   14.9   0.2   1   1   1.8e-06     0.047   13.8   0.2    57   131    64   135    55   166 0.70 -
GT26_e106.hmm|GT26:27   -            171 3300006498.a:Ga0100374_100086_45 -            256     0.027   15.1   0.2   1   1   1.2e-05      0.05   14.2   0.2    10    90    24   119    15   134 0.74 -
GT26_e168.hmm|GT26:14   -            172 3300006498.a:Ga0100374_100086_45 -            256     0.055   13.5   0.0   1   1   2.1e-05     0.091   12.8   0.0    39   106    62   131     8   139 0.79 -
GT4_e1815.hmm|GT4:16    -            156 3300006498.a:Ga0100374_100086_45 -            256       0.1   12.7   0.1   1   1   4.9e-05      0.21   11.7   0.1    12   101    48   146    43   154 0.69 -
GT26_e30.hmm|GT26:179   -            171 3300006498.a:Ga0100374_100086_45 -            256      0.12   12.7   0.1   1   2      0.51   2.2e+03   -1.2   0.0    48    82     2    36     1    47 0.82 -
GT26_e30.hmm|GT26:179   -            171 3300006498.a:Ga0100374_100086_45 -            256      0.12   12.7   0.1   2   2   7.9e-05      0.34   11.2   0.0    26    80    47   101    34   131 0.88 -
