HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT2.hmm	170	3300029725.a:Ga0245208_100005_103	359	9.5e-18	28	167	2	158	0.8176470588235294
GH97.hmm	631	3300029725.a:Ga0245208_100005_108	672	1.4e-197	4	630	14	668	0.9920760697305864
GH2.hmm	752	3300029725.a:Ga0245208_100005_139	684	2.1e-103	22	510	17	606	0.648936170212766
GH123.hmm	538	3300029725.a:Ga0245208_100005_145	698	2.6e-164	3	536	60	599	0.9907063197026023
GH2.hmm	752	3300029725.a:Ga0245208_100005_152	833	3.3e-117	27	475	22	628	0.5957446808510638
GT23.hmm	318	3300029725.a:Ga0245208_100005_157	284	3.3e-18	20	283	12	268	0.8270440251572327
CE1.hmm	227	3300029725.a:Ga0245208_100005_172	280	2.2e-53	3	219	31	260	0.9515418502202643
GT20.hmm	475	3300029725.a:Ga0245208_100005_206	781	7.2e-177	11	472	29	487	0.9705263157894737
GH15.hmm	361	3300029725.a:Ga0245208_100005_207	597	1.9e-75	3	360	220	581	0.9889196675900277
GT2.hmm	170	3300029725.a:Ga0245208_100005_237	244	1.5e-37	1	161	9	170	0.9411764705882353
GH73.hmm	128	3300029725.a:Ga0245208_100005_245	300	5.5e-38	4	128	38	164	0.96875
GH109.hmm	399	3300029725.a:Ga0245208_100005_283	450	5.1e-173	2	397	45	440	0.9899749373433584
GT2.hmm	170	3300029725.a:Ga0245208_100005_298	486	9.8e-23	1	126	246	373	0.7352941176470589
GH171.hmm	355	3300029725.a:Ga0245208_100005_302	411	7.3e-132	1	355	44	409	0.9971830985915493
GH36.hmm	688	3300029725.a:Ga0245208_100005_316	683	2.4e-37	245	552	225	534	0.44622093023255816
CE17.hmm	165	3300029725.a:Ga0245208_100005_397	723	5.9e-41	2	165	202	370	0.9878787878787879
GH173.hmm	255	3300029725.a:Ga0245208_100005_400	897	3.7e-34	1	251	78	332	0.9803921568627451
GH173.hmm	255	3300029725.a:Ga0245208_100005_404	664	3e-50	29	255	101	351	0.8862745098039215
GH130.hmm	296	3300029725.a:Ga0245208_100005_409	342	1.1e-99	1	296	3	335	0.9966216216216216
GH92.hmm	491	3300029725.a:Ga0245208_100005_41	762	8.7e-178	2	491	236	741	0.9959266802443992
GH125.hmm	402	3300029725.a:Ga0245208_100005_43	482	4.3e-188	3	402	70	464	0.9925373134328358
