CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	STP	3300012842.a:Ga0160481_100371	3300012842.a:Ga0160481_100371_12	11973	12554	+	Sigma70_r2+Sigma70_r4_2
CGC1	null	3300012842.a:Ga0160481_100371	3300012842.a:Ga0160481_100371_13	12586	14097	+	null
CGC1	TF	3300012842.a:Ga0160481_100371	3300012842.a:Ga0160481_100371_14	14536	15447	-	HTH_AraC+HTH_AraC
CGC1	CAZyme	3300012842.a:Ga0160481_100371	3300012842.a:Ga0160481_100371_15	15575	17011	+	CE20| CE20
CGC1	CAZyme	3300012842.a:Ga0160481_100371	3300012842.a:Ga0160481_100371_16	17396	19705	-	GH139| GH139
CGC1	CAZyme	3300012842.a:Ga0160481_100371	3300012842.a:Ga0160481_100371_17	19705	22995	-	 GH106|GH106
CGC1	CAZyme	3300012842.a:Ga0160481_100371	3300012842.a:Ga0160481_100371_18	23386	24477	-	GH137| GH137
CGC1	CAZyme	3300012842.a:Ga0160481_100371	3300012842.a:Ga0160481_100371_19	24480	27779	-	 GH2|GH2
CGC1	CAZyme	3300012842.a:Ga0160481_100371	3300012842.a:Ga0160481_100371_20	27797	29836	-	 GH127|GH127
CGC1	CAZyme	3300012842.a:Ga0160481_100371	3300012842.a:Ga0160481_100371_21	30147	32417	-	GH78| GH78
CGC1	TC	3300012842.a:Ga0160481_100371	3300012842.a:Ga0160481_100371_22	32432	34012	-	2.A.21.3.2
CGC1	CAZyme	3300012842.a:Ga0160481_100371	3300012842.a:Ga0160481_100371_23	34169	35233	-	GH109
CGC1	CAZyme	3300012842.a:Ga0160481_100371	3300012842.a:Ga0160481_100371_24	35271	37775	-	GH141| GH141
CGC1	TF	3300012842.a:Ga0160481_100294	3300012842.a:Ga0160481_100294_2	1270	1902	+	GerE
CGC1	STP	3300012842.a:Ga0160481_100294	3300012842.a:Ga0160481_100294_3	1991	3073	+	FecR
CGC1	TC	3300012842.a:Ga0160481_100294	3300012842.a:Ga0160481_100294_4	3262	6564	+	1.B.14.6.2
CGC1	TC	3300012842.a:Ga0160481_100294	3300012842.a:Ga0160481_100294_5	6584	8116	+	8.A.46.1.3
CGC1	null	3300012842.a:Ga0160481_100294	3300012842.a:Ga0160481_100294_6	8161	9021	+	null
CGC1	CAZyme	3300012842.a:Ga0160481_100294	3300012842.a:Ga0160481_100294_7	9457	10908	+	GH30_3| GH30_3
CGC1	CAZyme	3300012842.a:Ga0160481_100294	3300012842.a:Ga0160481_100294_8	10929	12407	+	 GH30_1|GH30_1
