#                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name                      accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- -----            -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GH5_e163.hmm|GH5:9   -            321 3300006832.a:Ga0099611_100170_1 -            237     0.011   15.3   0.0   1   1     7e-07     0.018   14.6   0.0   209   296    23   109    12   124 0.81 -
GT4_e2307.hmm|GT4:6  -            145 3300006832.a:Ga0099611_100170_5 -            155      0.21   11.9   0.0   1   1   1.1e-05      0.28   11.4   0.0    31   101    48   117    35   126 0.83 -
CE7_e29.hmm|CE7:8    -            283 3300006832.a:Ga0099611_100170_7 -            249    0.0044   16.6   0.0   1   2     0.051   6.5e+02   -0.4   0.0   155   182    69    96    53   109 0.73 -
CE7_e29.hmm|CE7:8    -            283 3300006832.a:Ga0099611_100170_7 -            249    0.0044   16.6   0.0   2   2   1.6e-06      0.02   14.4   0.0   213   277   164   227   155   233 0.89 -
CE7_e24.hmm|CE7:44   -            314 3300006832.a:Ga0099611_100170_7 -            249     0.039   13.4   0.1   1   2    0.0049        63    2.8   0.0   178   202    69    93    52   109 0.79 -
CE7_e24.hmm|CE7:44   -            314 3300006832.a:Ga0099611_100170_7 -            249     0.039   13.4   0.1   2   2   8.8e-05       1.1    8.6   0.0   237   285   166   214   158   238 0.86 -
GT32_e38.hmm|GT32:6|GT31:5 -             69 3300006832.a:Ga0099611_100170_8 -            265   0.00042   21.1   0.3   1   2   0.00012      0.63   10.9   0.0    39    61    58    80    25    84 0.83 -
GT32_e38.hmm|GT32:6|GT31:5 -             69 3300006832.a:Ga0099611_100170_8 -            265   0.00042   21.1   0.3   2   2    0.0011       5.4    7.9   0.1    34    62   173   202   162   207 0.88 -
GH19_e42.hmm|GH19:21       -            110 3300006832.a:Ga0099611_100170_8 -            265     0.033   14.7   0.0   1   1   1.4e-05     0.069   13.7   0.0    53    97   143   201   136   208 0.91 -
GT26_e59.hmm|GT26:8        -            169 3300006832.a:Ga0099611_100170_8 -            265      0.04   14.0   0.0   1   2   1.6e-05     0.083   13.0   0.0    39    87    23    72    15   101 0.85 -
GT26_e59.hmm|GT26:8        -            169 3300006832.a:Ga0099611_100170_8 -            265      0.04   14.0   0.0   2   2       1.8   9.1e+03   -3.4   0.0    81   100   213   232   212   237 0.77 -
GT26_e164.hmm|GT26:9       -            169 3300006832.a:Ga0099611_100170_8 -            265      0.18   12.0   0.0   1   1   5.5e-05      0.28   11.4   0.0    38    86    23    72    13    97 0.85 -
GT26_e102.hmm|GT26:13      -            169 3300006832.a:Ga0099611_100170_8 -            265      0.23   11.8   0.0   1   2   0.00014      0.73   10.1   0.0    42    85    27    71    15    77 0.83 -
GT26_e102.hmm|GT26:13      -            169 3300006832.a:Ga0099611_100170_8 -            265      0.23   11.8   0.0   2   2       0.7   3.6e+03   -1.9   0.0    80    98   213   231   210   235 0.83 -
GT2_e326.hmm|GT2:78          -            129 3300006832.a:Ga0099611_100170_20 -            458     0.001   19.7   0.1   1   1   7.2e-07    0.0023   18.5   0.1    11   119    35   168    33   175 0.86 -
GT2_e3303.hmm|GT2:59|GT26:24 -            132 3300006832.a:Ga0099611_100170_20 -            458    0.0028   18.4   0.1   1   1   2.5e-06    0.0082   16.9   0.1    32   110    53   131    35   143 0.78 -
GT2_e3976.hmm|GT2:11         -            130 3300006832.a:Ga0099611_100170_20 -            458    0.0029   18.4   0.0   1   1   2.3e-06    0.0074   17.1   0.0    13    92    37   117    34   128 0.81 -
GT2_e1970.hmm|GT2:11         -            150 3300006832.a:Ga0099611_100170_20 -            458    0.0045   17.4   1.1   1   3   3.5e-06     0.011   16.1   0.0    21    96    43   120    26   131 0.82 -
GT2_e1970.hmm|GT2:11         -            150 3300006832.a:Ga0099611_100170_20 -            458    0.0045   17.4   1.1   2   3       2.7   8.7e+03   -3.0   0.0    59    76   156   173   144   175 0.78 -
GT2_e1970.hmm|GT2:11         -            150 3300006832.a:Ga0099611_100170_20 -            458    0.0045   17.4   1.1   3   3       1.5   4.7e+03   -2.2   0.1    92   113   261   282   258   292 0.82 -
GT2_e3626.hmm|GT2:12         -            148 3300006832.a:Ga0099611_100170_20 -            458    0.0061   16.7   0.1   1   2     1e-05     0.033   14.3   0.0    12    93    37   118    32   125 0.78 -
GT2_e3626.hmm|GT2:12         -            148 3300006832.a:Ga0099611_100170_20 -            458    0.0061   16.7   0.1   2   2      0.57   1.8e+03   -1.1   0.0    59    76   157   174   144   180 0.83 -
GT2_e3905.hmm|GT2:11         -            127 3300006832.a:Ga0099611_100170_20 -            458     0.032   15.1   0.0   1   1   2.3e-05     0.075   13.9   0.0    17    94    41   119    35   140 0.75 -
GT2_e4281.hmm|GT2:25|GT4:19  -            214 3300006832.a:Ga0099611_100170_20 -            458     0.056   13.5   0.2   1   1   3.9e-05      0.12   12.4   0.2    17   104    43   127    34   168 0.82 -
GT2_e3868.hmm|GT2:16         -            105 3300006832.a:Ga0099611_100170_20 -            458      0.11   13.3   0.0   1   1   8.4e-05      0.27   12.0   0.0    12    98    36   122    33   127 0.80 -
GH106_e16.hmm|GH106:10          -            923 3300006832.a:Ga0099611_100170_25 -            393    0.0028   15.9   0.3   1   1   4.8e-07    0.0041   15.4   0.3   197   254   280   337   234   375 0.72 -
CBM50_e577.hmm|CBM50:20|GH23:18 -             42 3300006832.a:Ga0099611_100170_25 -            393       1.7    9.1   2.9   1   4       1.7   1.4e+04   -3.5   0.0    21    33     5    17     5    19 0.75 -
CBM50_e577.hmm|CBM50:20|GH23:18 -             42 3300006832.a:Ga0099611_100170_25 -            393       1.7    9.1   2.9   2   4      0.51   4.4e+03   -1.9   0.0    21    37    88   106    87   109 0.83 -
CBM50_e577.hmm|CBM50:20|GH23:18 -             42 3300006832.a:Ga0099611_100170_25 -            393       1.7    9.1   2.9   3   4      0.69   5.9e+03   -2.3   0.0    11    22   265   276   264   278 0.84 -
CBM50_e577.hmm|CBM50:20|GH23:18 -             42 3300006832.a:Ga0099611_100170_25 -            393       1.7    9.1   2.9   4   4   0.00032       2.7    8.4   0.0     5    20   347   361   347   362 0.88 -
CBM50_e734.hmm|CBM50:9|GH23:1   -             41 3300006832.a:Ga0099611_100170_25 -            393       2.8    8.4   7.3   1   2     0.052   4.5e+02    1.3   2.2    10    29   264   284   261   291 0.75 -
CBM50_e734.hmm|CBM50:9|GH23:1   -             41 3300006832.a:Ga0099611_100170_25 -            393       2.8    8.4   7.3   2   2   0.00027       2.3    8.6   0.2     5    13   347   355   346   357 0.95 -
GT71_e20.hmm|GT71:6  -            280 3300006832.a:Ga0099611_100170_26 -            712      0.21   11.2   0.0   1   1   1.5e-05       0.4   10.3   0.0   129   232   467   571   446   591 0.90 -
GT4_e3741.hmm|GT4:107|GT2:82 -            128 3300006832.a:Ga0099611_100170_29 -            232    0.0016   19.2   0.4   1   2   2.2e-05      0.29   11.9   0.0    14    66    70   123    66   151 0.73 -
GT4_e3741.hmm|GT4:107|GT2:82 -            128 3300006832.a:Ga0099611_100170_29 -            232    0.0016   19.2   0.4   2   2    0.0021        26    5.5   0.1    38    94   153   217   136   224 0.76 -
GT4_e3257.hmm|GT4:31         -            152 3300006832.a:Ga0099611_100170_29 -            232     0.033   14.4   0.0   1   2   6.3e-06     0.081   13.2   0.0    21   103    67   148    64   153 0.89 -
GT4_e3257.hmm|GT4:31         -            152 3300006832.a:Ga0099611_100170_29 -            232     0.033   14.4   0.0   2   2      0.83   1.1e+04   -3.4   0.0    45    62   181   198   174   203 0.68 -
GH29_e47.hmm|GH29:46 -            367 3300006832.a:Ga0099611_100084_1 -            121     0.033   13.9   0.0   1   1   1.3e-06     0.033   13.9   0.0   158   238     3    76     1   112 0.73 -
GT4_e3309.hmm|GT4:5  -            145 3300006832.a:Ga0099611_100084_2 -            270      0.04   14.3   0.1   1   2   9.3e-06      0.12   12.8   0.0    60   111    19    74    13    85 0.75 -
GT4_e3309.hmm|GT4:5  -            145 3300006832.a:Ga0099611_100084_2 -            270      0.04   14.3   0.1   2   2      0.47     6e+03   -2.5   0.0   122   141   126   145   104   148 0.68 -
GT4_e2513.hmm|GT4:16 -            146 3300006832.a:Ga0099611_100084_2 -            270      0.15   12.4   0.1   1   3   4.9e-05      0.63   10.3   0.1    84   114    45    75    22   102 0.84 -
GT4_e2513.hmm|GT4:16 -            146 3300006832.a:Ga0099611_100084_2 -            270      0.15   12.4   0.1   2   3       0.2   2.5e+03   -1.4   0.0   107   138   103   140    89   146 0.59 -
GT4_e2513.hmm|GT4:16 -            146 3300006832.a:Ga0099611_100084_2 -            270      0.15   12.4   0.1   3   3      0.98   1.3e+04   -3.6   0.0     6    26   226   246   223   260 0.73 -
CE4_e196.hmm|CE4:10  -            117 3300006832.a:Ga0099611_100084_3 -            294      0.14   12.6   0.0   1   2   0.00025       6.4    7.3   0.0    14    50   139   175   128   182 0.83 -
CE4_e196.hmm|CE4:10  -            117 3300006832.a:Ga0099611_100084_3 -            294      0.14   12.6   0.0   2   2    0.0061   1.6e+02    2.8   0.0    45    64   229   248   221   255 0.85 -
GH65_e0.hmm|GH65:2334|2.4.1.8:9|GT2:1                                                                              -            378 3300006832.a:Ga0099611_100084_8 -            753  1.1e-203  676.7   0.8   1   1  2.1e-206  1.5e-203  676.2   0.8     1   376   319   684   319   686 0.99 -
GH65_e16.hmm|GH65:36|2.4.1.334:1                                                                                   -            376 3300006832.a:Ga0099611_100084_8 -            753  2.2e-109  366.2   0.5   1   1  5.2e-112  3.6e-109  365.5   0.5     1   374   319   683   319   685 0.98 -
GH65_e2.hmm|GH65:926|2.4.1.64:4                                                                                    -            375 3300006832.a:Ga0099611_100084_8 -            753  3.4e-109  365.6   0.4   1   1  7.4e-112  5.2e-109  365.0   0.4     1   372   319   682   319   684 0.97 -
GH65_e4.hmm|GH65:1853|2.4.1.230:11                                                                                 -            386 3300006832.a:Ga0099611_100084_8 -            753   6.6e-98  328.5   0.4   1   1  1.5e-100     1e-97  327.8   0.4     1   382   319   682   319   685 0.96 -
GH65_e1.hmm|GH65:739                                                                                               -            366 3300006832.a:Ga0099611_100084_8 -            753   1.4e-94  317.2   0.1   1   1   3.1e-97   2.1e-94  316.7   0.1     1   363   319   682   319   684 0.97 -
GH65_e26.hmm|GH65:43                                                                                               -            387 3300006832.a:Ga0099611_100084_8 -            753   2.2e-86  290.6   0.2   1   1   7.2e-89     5e-86  289.4   0.2     1   383   319   681   319   684 0.95 -
GH65_e27.hmm|GH65:103                                                                                              -            392 3300006832.a:Ga0099611_100084_8 -            753   8.6e-86  288.7   2.2   1   1   7.9e-88   5.4e-85  286.1   2.2     1   390   319   683   319   685 0.93 -
GH65_e12.hmm|GH65:13                                                                                               -            374 3300006832.a:Ga0099611_100084_8 -            753   1.2e-83  281.6   0.2   1   1   2.2e-86   1.6e-83  281.2   0.2     1   371   319   682   319   684 0.97 -
GH65_e21.hmm|GH65:11                                                                                               -            385 3300006832.a:Ga0099611_100084_8 -            753   1.6e-81  274.4   0.6   1   1   2.8e-83   1.9e-80  270.9   0.6     1   382   320   683   320   686 0.91 -
GH65_e8.hmm|GH65:13                                                                                                -            375 3300006832.a:Ga0099611_100084_8 -            753     2e-74  251.5   0.3   1   1     4e-77   2.8e-74  251.1   0.3     3   374   321   682   319   683 0.94 -
GH65_e11.hmm|GH65:127                                                                                              -            397 3300006832.a:Ga0099611_100084_8 -            753   4.4e-71  240.2   0.9   1   1   1.5e-73     1e-70  239.0   0.9     1   393   319   682   319   685 0.95 -
GH65_e14.hmm|GH65:37|2.4.1.279:2                                                                                   -            397 3300006832.a:Ga0099611_100084_8 -            753   1.7e-60  205.7   0.1   1   1   3.6e-62   2.5e-59  201.9   0.1     2   394   320   682   319   684 0.91 -
GH65_e5.hmm|GH65:7|2.4.1.-:1                                                                                       -            398 3300006832.a:Ga0099611_100084_8 -            753   2.5e-60  204.8   2.9   1   1   1.4e-61   9.7e-59  199.6   2.9    13   394   331   682   319   685 0.89 -
GH65_e15.hmm|GH65:1331|2.4.1.282:1|2.4.1.216:1                                                                     -            411 3300006832.a:Ga0099611_100084_8 -            753   3.1e-58  198.3   3.3   1   1   1.1e-59   7.9e-57  193.6   3.3     3   407   321   682   318   685 0.86 -
GH65_e23.hmm|GH65:80                                                                                               -            399 3300006832.a:Ga0099611_100084_8 -            753   3.8e-56  191.1   0.2   1   1   2.9e-57     2e-54  185.4   0.2     3   395   322   682   320   685 0.91 -
GH65_e20.hmm|GH65:12                                                                                               -            387 3300006832.a:Ga0099611_100084_8 -            753   6.7e-53  180.4   0.4   1   1   8.2e-55   5.7e-52  177.3   0.4    21   383   338   681   320   684 0.90 -
GH65_e17.hmm|GH65:23                                                                                               -            405 3300006832.a:Ga0099611_100084_8 -            753   3.5e-49  168.3   1.3   1   1   2.9e-51     2e-48  165.8   1.3     5   396   320   676   317   681 0.86 -
GH65_e3.hmm|GH65:14                                                                                                -            374 3300006832.a:Ga0099611_100084_8 -            753   9.7e-48  163.0   0.0   1   1   2.9e-50     2e-47  161.9   0.0     1   370   319   682   319   685 0.92 -
GH65_e10.hmm|GH65:31                                                                                               -            338 3300006832.a:Ga0099611_100084_8 -            753   1.9e-45  155.7   2.0   1   1   1.1e-46   7.6e-44  150.4   2.0     1   292   319   646   319   659 0.90 -
