Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300012802.a:Ga0160499_100076_33	AUC13626.1|CBM50	41.0	661	353	15	1	643	1	642	3.4e-130	469.5
3300012802.a:Ga0160499_100076_58	QLC65750.1|GH2	95.4	652	30	0	1	652	1	652	0.0e+00	1330.9
3300012802.a:Ga0160499_100076_59	QLC65749.1|GH92	96.7	752	25	0	1	752	1	752	0.0e+00	1500.0
3300012802.a:Ga0160499_100076_60	ABQ05737.1|GH92	99.1	759	7	0	1	759	1	759	0.0e+00	1500.3
3300012802.a:Ga0160499_100076_61	ABQ05738.1|GH125	99.8	487	1	0	1	487	1	487	2.1e-294	1014.6
3300012802.a:Ga0160499_100076_74	ABQ05751.1|GH26	96.9	383	12	0	1	383	1	383	3.8e-222	774.2
3300012802.a:Ga0160499_100074_34	AAM92020.1|GT51	98.4	768	12	0	1	768	1	768	0.0e+00	1523.1
3300012802.a:Ga0160499_100074_102	ABQ04009.1|CBM50|GH23	98.7	610	8	0	1	610	1	610	0.0e+00	1166.4
3300012802.a:Ga0160499_100021_59	ABQ05941.1|GT2	99.1	339	3	0	1	339	1	339	2.1e-195	685.3
3300012802.a:Ga0160499_100021_75	ABQ05924.1|CE11	99.6	462	2	0	1	462	4	465	1.2e-262	909.1
3300012802.a:Ga0160499_100021_100	URM35787.1|GH43_28	81.1	460	87	0	1	460	1	460	3.8e-208	728.0
3300012802.a:Ga0160499_100021_109	ABQ05890.1|CBM0	91.6	225	18	1	8	232	9	232	8.2e-119	430.3
3300012802.a:Ga0160499_100021_111	AXY72765.1|GH97	52.1	518	242	5	24	536	663	1179	4.7e-157	558.5
3300012802.a:Ga0160499_100021_112	AXY72765.1|GH97	51.1	515	244	6	24	532	663	1175	4.9e-154	548.5
3300012802.a:Ga0160499_100021_120	CAE6201338.1|GH1	50.2	642	297	8	6	631	587	1221	9.5e-186	654.1
3300012802.a:Ga0160499_100021_233	ABQ05768.1|GH31	99.4	799	5	0	1	799	1	799	0.0e+00	1693.7
3300012802.a:Ga0160499_100021_234	ABQ05767.1|CBM48|GH13_9	98.3	634	11	0	1	634	1	634	0.0e+00	1328.9
3300012802.a:Ga0160499_100021_236	ABQ05764.1|GT5	97.9	471	10	0	1	471	1	471	7.8e-278	959.5
3300012802.a:Ga0160499_100014_10	ABQ05025.1|GH67	97.8	717	16	0	1	717	1	717	0.0e+00	1446.8
3300012802.a:Ga0160499_100014_12	ACU62277.1|GH35	57.2	381	163	0	1	381	3	383	1.3e-121	440.3
3300012802.a:Ga0160499_100014_13	ABQ05028.1|GH10	100.0	369	0	0	1	369	1	369	2.1e-217	758.4
3300012802.a:Ga0160499_100014_14	UQY85893.1|GH43_1	58.5	480	188	2	8	476	6	485	3.0e-160	568.9
3300012802.a:Ga0160499_100014_15	ABQ05030.1|GH43_1	100.0	344	0	0	1	344	1	344	3.1e-207	724.5
3300012802.a:Ga0160499_100014_42	ABQ05053.1|GH5_13	99.5	390	2	0	1	390	1	390	4.3e-237	823.9
3300012802.a:Ga0160499_100014_43	ABQ05054.1|GH43_18	98.5	340	5	0	1	340	1	340	1.5e-206	722.2
3300012802.a:Ga0160499_100014_44	ABQ05055.1|GH2	98.8	603	7	0	1	603	1	603	0.0e+00	1255.4
3300012802.a:Ga0160499_100014_45	ABQ05056.2|GH43_26	99.4	340	2	0	1	340	1	340	6.2e-208	726.9
3300012802.a:Ga0160499_100014_47	ABQ05058.1|GH43_31	96.6	325	11	0	1	325	1	325	6.8e-188	660.2
3300012802.a:Ga0160499_100014_50	ABQ05059.1|GH29	98.9	704	8	0	1	704	1	704	0.0e+00	1423.7
3300012802.a:Ga0160499_100014_54	ABQ05063.1|GH92	99.1	747	7	0	1	747	1	747	0.0e+00	1518.4
3300012802.a:Ga0160499_100014_57	ABQ05065.1|GH130	99.7	321	1	0	1	321	1	321	4.2e-198	694.1
3300012802.a:Ga0160499_100014_58	QSW90256.1|CBM0	87.1	356	45	1	1	356	1	355	4.6e-190	667.5
3300012802.a:Ga0160499_100014_61	ABQ05069.1|GH2	98.4	1046	17	0	1	1046	1	1046	0.0e+00	2139.4
3300012802.a:Ga0160499_100014_62	ABQ05070.1|GH20	99.5	772	4	0	1	772	1	772	0.0e+00	1572.0
3300012802.a:Ga0160499_100014_63	ABQ05071.1|GH29	99.6	494	2	0	1	494	1	494	6.0e-297	1023.1
3300012802.a:Ga0160499_100014_64	ABQ05072.1|GH92	98.3	746	13	0	1	746	4	749	0.0e+00	1508.0
3300012802.a:Ga0160499_100014_65	ABQ05073.1|GH3	99.2	886	7	0	1	886	1	886	0.0e+00	1785.8
3300012802.a:Ga0160499_100014_68	ABQ05076.1|GH33	98.0	349	7	0	1	349	1	349	1.3e-189	666.0
3300012802.a:Ga0160499_100014_78	ABQ05109.1|GH10	98.9	364	4	0	1	364	1	364	1.7e-211	738.8
3300012802.a:Ga0160499_100014_80	ABQ05111.1|GH50	97.9	471	10	0	1	471	1	471	1.8e-282	974.9
3300012802.a:Ga0160499_100014_81	ABQ05112.1|GH2	98.7	600	8	0	1	600	1	600	0.0e+00	1237.2
3300012802.a:Ga0160499_100014_92	ABQ05146.1|GH3	96.8	537	17	0	1	537	1	537	6.3e-300	1033.1
3300012802.a:Ga0160499_100014_217	QSB26175.1|GT0	77.3	374	85	0	1	374	1	374	1.2e-167	593.2
3300012802.a:Ga0160499_100014_220	QSB26172.1|GT2	71.4	308	88	0	1	308	1	308	1.2e-120	436.8
3300012802.a:Ga0160499_100014_221	ABQ05272.1|GT2	95.5	292	13	0	1	292	1	292	2.1e-156	555.4
3300012802.a:Ga0160499_100043_3	AUC13626.1|CBM50	38.3	673	373	12	4	665	3	644	4.0e-118	429.5
3300012802.a:Ga0160499_100043_72	ABQ04747.1|GT9	98.8	345	4	0	15	359	1	345	1.5e-199	699.1
3300012802.a:Ga0160499_100043_82	ABQ04758.1|GT30	97.6	409	10	0	1	409	1	409	4.2e-227	790.8
3300012802.a:Ga0160499_100043_122	UOQ99155.1|CBM0	37.2	839	457	14	20	801	36	861	5.1e-152	542.3
3300012802.a:Ga0160499_100023_47	ABQ06533.1|GH43_28	98.8	640	8	0	1	640	1	640	0.0e+00	1356.7
3300012802.a:Ga0160499_100023_49	ABQ06535.1|GH3	99.6	766	3	0	1	766	1	766	0.0e+00	1513.8
3300012802.a:Ga0160499_100023_51	ABQ06537.1|GH144	99.1	457	4	0	1	457	1	457	1.2e-278	962.2
3300012802.a:Ga0160499_100023_117	QSW89194.1|GH31	92.1	798	63	0	1	798	1	798	0.0e+00	1550.4
3300012802.a:Ga0160499_100023_118	QSW89196.1|GH31	95.2	953	46	0	1	953	1	953	0.0e+00	1907.9
3300012802.a:Ga0160499_100023_119	QSW89197.1|GH42	96.3	695	26	0	1	695	1	695	0.0e+00	1409.8
3300012802.a:Ga0160499_100023_120	QSW89198.1|CE20	94.5	649	36	0	1	649	1	649	0.0e+00	1275.8
3300012802.a:Ga0160499_100023_123	UGU17684.1|GH2	66.4	587	197	0	12	598	13	599	3.3e-249	864.8
3300012802.a:Ga0160499_100023_124	QSW89201.1|GH43_12	93.5	522	34	0	1	522	1	522	3.8e-305	1050.4
3300012802.a:Ga0160499_100023_125	QSW89202.1|GH3	95.9	734	30	0	1	734	1	734	0.0e+00	1437.9
3300012802.a:Ga0160499_100023_126	QSW91641.1|GH97	93.8	660	41	0	1	660	1	660	0.0e+00	1273.1
3300012802.a:Ga0160499_100023_128	QSB26313.1|GH97	69.7	630	183	1	9	630	11	640	8.3e-275	949.9
3300012802.a:Ga0160499_100023_129	QSW89203.1|GH2	93.5	795	52	0	1	795	16	810	0.0e+00	1550.8
3300012802.a:Ga0160499_100023_130	QSW89204.1|GH2	94.2	1045	61	0	31	1075	1	1045	0.0e+00	2082.8
3300012802.a:Ga0160499_100023_131	QSW89205.1|GH29	89.2	557	60	0	1	557	1	557	0.0e+00	1080.5
3300012802.a:Ga0160499_100023_132	QSW89206.1|CBM13|GH74	92.6	946	70	0	1	946	1	946	0.0e+00	1549.3
3300012802.a:Ga0160499_100023_133	QSW89207.1|GH5_4	95.8	476	20	0	1	476	9	484	2.2e-272	941.4
3300012802.a:Ga0160499_100023_166	ABQ05655.2|PL1_2	98.2	989	18	0	11	999	1	989	0.0e+00	1934.8
3300012802.a:Ga0160499_100003_1	CAN65674.1|GH28	41.5	562	297	8	57	612	95	630	3.5e-119	433.0
3300012802.a:Ga0160499_100003_88	ABQ03149.1|GT2	99.4	318	2	0	1	318	1	318	7.9e-181	636.7
3300012802.a:Ga0160499_100003_89	CAD7235639.1|GT2	51.4	541	258	4	7	545	135	672	9.6e-161	570.9
3300012802.a:Ga0160499_100003_141	ABQ03208.1|GH130	99.8	488	1	0	1	488	1	488	2.9e-283	977.6
3300012802.a:Ga0160499_100003_165	QLC67621.1|CE4|GH18|GT2	90.5	1131	107	0	1	1131	1	1131	0.0e+00	2079.7
3300012802.a:Ga0160499_100003_173	ABQ03237.1|GH55	98.1	722	14	0	1	722	5	726	0.0e+00	1461.0
3300012802.a:Ga0160499_100003_189	ABQ03253.1|GT4	96.6	352	12	0	1	352	1	352	2.5e-196	688.3
3300012802.a:Ga0160499_100003_194	ABQ03258.1|GT2	98.9	368	4	0	1	368	1	368	1.1e-205	719.5
3300012802.a:Ga0160499_100003_217	ABQ03283.1|CBM50	99.6	473	2	0	1	473	1	473	2.5e-276	954.5
3300012802.a:Ga0160499_100003_254	ABQ03322.1|GH25	99.6	279	1	0	1	279	1	279	2.3e-160	568.5
3300012802.a:Ga0160499_100003_260	QDW18835.1|GT4	66.9	360	119	0	1	360	1	360	1.9e-138	496.1
3300012802.a:Ga0160499_100003_261	QOG04892.1|GT4	67.3	370	121	0	1	370	1	370	2.8e-153	545.4
3300012802.a:Ga0160499_100003_264	UFH42902.1|GT4	72.4	377	104	0	1	377	1	377	2.7e-167	592.0
3300012802.a:Ga0160499_100003_273	QSB27989.1|GT4	69.0	365	113	0	1	365	1	365	1.2e-153	546.6
3300012802.a:Ga0160499_100003_274	QSB27988.1|GT0	70.8	342	100	0	1	342	1	342	4.2e-148	528.1
3300012802.a:Ga0160499_100003_283	URM37355.1|GT0	50.4	409	193	4	4	408	12	414	1.3e-114	417.2
3300012802.a:Ga0160499_100003_287	QAY63367.1|GT2	65.5	287	99	0	1	287	316	602	7.9e-111	404.1
3300012802.a:Ga0160499_100003_294	QIH39500.1|GT2	66.8	268	88	1	6	273	6	272	2.1e-105	386.0
3300012802.a:Ga0160499_100003_299	UPU37090.1|GT0	51.8	365	160	4	3	357	2	360	1.7e-115	419.9
3300012802.a:Ga0160499_100003_300	UPZ16066.1|GT4	61.5	374	143	1	1	373	1	374	1.9e-133	479.6
3300012802.a:Ga0160499_100003_301	UPZ16067.1|GT2	67.9	302	96	1	11	311	5	306	9.7e-115	417.2
3300012802.a:Ga0160499_100003_325	CCO12112.2|GH13_31	65.5	429	145	3	1	427	1	428	9.4e-153	543.9
3300012802.a:Ga0160499_100003_355	CAD7226128.1|GH38	32.5	736	433	11	9	713	1345	2047	1.4e-105	387.9
3300012802.a:Ga0160499_100003_405	ABQ03484.1|GT2	98.2	282	5	0	1	282	1	282	4.4e-159	564.3
3300012802.a:Ga0160499_100002_42	ABQ04240.2|CBM26|GH13	96.1	1038	41	0	1	1038	1	1038	0.0e+00	1583.2
3300012802.a:Ga0160499_100002_43	ABQ04241.2|GH97	98.9	715	8	0	1	715	1	715	0.0e+00	1457.6
3300012802.a:Ga0160499_100002_44	ABQ04242.1|GH13	98.3	460	8	0	1	460	1	460	1.8e-266	921.8
3300012802.a:Ga0160499_100002_64	ABQ04263.1|CBM77|PL1	98.8	912	11	0	1	912	8	919	0.0e+00	1577.8
3300012802.a:Ga0160499_100002_81	ALR08738.2|GT83	43.5	586	316	7	3	578	2	582	4.0e-138	495.7
3300012802.a:Ga0160499_100002_89	CAD7280782.1|GT2	45.7	776	387	8	132	878	391	1161	4.4e-192	675.6
3300012802.a:Ga0160499_100002_96	ABQ04294.1|GH37	98.9	621	7	0	1	621	1	621	0.0e+00	1259.6
3300012802.a:Ga0160499_100002_146	AWZ17133.1|GH13_30	33.6	1190	715	24	261	1426	406	1544	5.6e-176	622.9
3300012802.a:Ga0160499_100002_217	ABQ04411.1|GT2	97.0	367	11	0	1	367	1	367	5.3e-197	690.6
