CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	TF	3300028275.a:Ga0255174_1000035	3300028275.a:Ga0255174_1000035_61	60236	60937	-	MerR+MerR
CGC1	TF	3300028275.a:Ga0255174_1000035	3300028275.a:Ga0255174_1000035_62	60980	61738	-	TrmB
CGC1	null	3300028275.a:Ga0255174_1000035	3300028275.a:Ga0255174_1000035_63	61837	63399	+	null
CGC1	CAZyme	3300028275.a:Ga0255174_1000035	3300028275.a:Ga0255174_1000035_64	63461	64843	+	AA4
CGC1	null	3300028275.a:Ga0255174_1000035	3300028275.a:Ga0255174_1000035_65	64830	65873	+	null
CGC1	STP	3300028275.a:Ga0255174_1000035	3300028275.a:Ga0255174_1000035_66	65878	67134	+	Fer4
CGC1	TF	3300028275.a:Ga0255174_1000035	3300028275.a:Ga0255174_1000035_67	67167	67427	+	PSK_trans_fac
CGC1	null	3300028275.a:Ga0255174_1000035	3300028275.a:Ga0255174_1000035_68	67427	67819	+	null
CGC1	null	3300028275.a:Ga0255174_1000035	3300028275.a:Ga0255174_1000035_69	67804	69024	+	null
CGC1	STP	3300028275.a:Ga0255174_1000035	3300028275.a:Ga0255174_1000035_70	69029	69346	+	NTP_transf_2
CGC1	null	3300028275.a:Ga0255174_1000035	3300028275.a:Ga0255174_1000035_71	69336	69734	+	null
CGC1	null	3300028275.a:Ga0255174_1000035	3300028275.a:Ga0255174_1000035_72	69727	70824	+	null
CGC1	TC	3300028275.a:Ga0255174_1000035	3300028275.a:Ga0255174_1000035_73	70827	71216	-	3.D.1.3.1
CGC1	STP	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_53	46113	47999	-	TPR_2+TPR_2
CGC1	CAZyme	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_54	48009	48713	-	GT26| GT26
CGC1	null	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_55	48701	49417	-	null
CGC1	null	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_56	49445	50380	+	null
CGC1	STP	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_57	50517	51134	+	Nitroreductase
CGC1	STP	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_58	51131	51490	-	NTP_transf_2
CGC1	null	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_59	51447	51827	-	null
CGC1	STP	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_60	51856	52899	+	Aminotran_1_2
CGC1	null	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_61	52892	53476	+	null
CGC1	null	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_62	53592	54188	+	null
CGC1	STP	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_63	54159	55079	-	PfkB
CGC1	STP	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_64	55224	56705	+	CBS+CBS
CGC1	TF	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_65	56702	56932	-	Pencillinase_R
CGC1	null	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_66	56973	57458	+	null
CGC1	null	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_67	57403	57828	-	null
CGC1	TC	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_68	57962	58876	-	3.A.5.1.1
CGC1	null	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_69	58876	59316	-	null
CGC1	null	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_70	59333	60739	-	null
CGC1	TC	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_71	60794	61522	+	1.B.42.1.2
CGC1	null	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_72	61525	62868	+	null
CGC1	null	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_73	63676	64245	-	null
CGC1	TC	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_74	64255	65547	-	2.A.9.3.7
CGC1	null	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_75	65544	65792	-	null
CGC1	null	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_76	65797	66288	-	null
CGC1	TC	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_77	66449	67210	+	3.A.1.4.8
CGC1	TC	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_78	67207	69141	+	4.C.1.1.4
CGC1	TC	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_79	69138	70031	+	3.A.1.4.3
CGC1	TC	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_80	70028	71095	+	3.A.1.4.3
CGC1	null	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_81	71135	72331	+	null
CGC1	TC	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_82	72376	73209	+	3.A.1.4.10
CGC1	TC	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_83	73276	74016	+	3.A.1.15.8
CGC1	TC	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_84	74009	74815	+	3.A.1.15.6
CGC1	TF	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_85	74840	75289	+	Rrf2
CGC1	null	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_86	75305	76429	+	null
CGC1	STP	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_87	76462	77745	+	EPSP_synthase
CGC1	null	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_88	77730	78356	+	null
CGC1	null	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_89	78360	79133	+	null
CGC1	STP	3300028275.a:Ga0255174_1000049	3300028275.a:Ga0255174_1000049_90	79097	79507	+	NUDIX
CGC1	TC	3300028275.a:Ga0255174_1000040	3300028275.a:Ga0255174_1000040_34	38848	40329	+	3.D.10.1.4
CGC1	null	3300028275.a:Ga0255174_1000040	3300028275.a:Ga0255174_1000040_35	40417	40821	+	null
CGC1	TF	3300028275.a:Ga0255174_1000040	3300028275.a:Ga0255174_1000040_36	40823	41146	-	DUF24
CGC1	null	3300028275.a:Ga0255174_1000040	3300028275.a:Ga0255174_1000040_37	41256	42347	+	null
